"pli0083","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1994","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1994","(0) in school","Male","","","",""
"Min 1x per month","1994","(0) in school","Female","","","",""
"Min 1x per month","1994","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1994","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1994","(1b) general elementary school","Male","","","",""
"Min 1x per month","1994","(1b) general elementary school","Female","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","Female","","","",""
"Rarely","1994","(0) in school","Male","","","",""
"Rarely","1994","(0) in school","Female","","","",""
"Rarely","1994","(1a) inadequately completed","Male","","","",""
"Rarely","1994","(1a) inadequately completed","Female","","","",""
"Rarely","1994","(1b) general elementary school","Male","","","",""
"Rarely","1994","(1b) general elementary school","Female","","","",""
"Rarely","1994","(1c) basic vocational qualification","Male","","","",""
"Rarely","1994","(1c) basic vocational qualification","Female","","","",""
"Rarely","1994","(2b) intermediate general qualification","Male","","","",""
"Rarely","1994","(2b) intermediate general qualification","Female","","","",""
"Rarely","1994","(2a) intermediate vocational","Male","","","",""
"Rarely","1994","(2a) intermediate vocational","Female","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1994","(3a) lower tertiary education","Male","","","",""
"Rarely","1994","(3a) lower tertiary education","Female","","","",""
"Rarely","1994","(3b) higher tertiary education","Male","","","",""
"Rarely","1994","(3b) higher tertiary education","Female","","","",""
"Never","1994","(0) in school","Male","","","",""
"Never","1994","(0) in school","Female","","","",""
"Never","1994","(1a) inadequately completed","Male","","","",""
"Never","1994","(1a) inadequately completed","Female","","","",""
"Never","1994","(1b) general elementary school","Male","","","",""
"Never","1994","(1b) general elementary school","Female","","","",""
"Never","1994","(1c) basic vocational qualification","Male","","","",""
"Never","1994","(1c) basic vocational qualification","Female","","","",""
"Never","1994","(2b) intermediate general qualification","Male","","","",""
"Never","1994","(2b) intermediate general qualification","Female","","","",""
"Never","1994","(2a) intermediate vocational","Male","","","",""
"Never","1994","(2a) intermediate vocational","Female","","","",""
"Never","1994","(2c_gen) general maturity certificate","Male","","","",""
"Never","1994","(2c_gen) general maturity certificate","Female","","","",""
"Never","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1994","(3a) lower tertiary education","Male","","","",""
"Never","1994","(3a) lower tertiary education","Female","","","",""
"Never","1994","(3b) higher tertiary education","Male","","","",""
"Never","1994","(3b) higher tertiary education","Female","","","",""
"Daily","1995","(0) in school","Male","114","0.828565870609715","0.764513614153126","0.892618127066304"
"Daily","1995","(0) in school","Female","106","0.765459628696063","0.693177476562405","0.837741780829722"
"Daily","1995","(1a) inadequately completed","Male","231","0.868889952847645","0.827624947678139","0.910154958017151"
"Daily","1995","(1a) inadequately completed","Female","311","0.879474181355961","0.845510689814376","0.913437672897547"
"Daily","1995","(1b) general elementary school","Male","623","0.866884687638932","0.841809268201462","0.891960107076401"
"Daily","1995","(1b) general elementary school","Female","1187","0.87068948422925","0.852763866417116","0.888615102041384"
"Daily","1995","(1c) basic vocational qualification","Male","2015","0.883715215382601","0.870542509254383","0.89688792151082"
"Daily","1995","(1c) basic vocational qualification","Female","1626","0.897192892591664","0.883209148210262","0.911176636973066"
"Daily","1995","(2b) intermediate general qualification","Male","142","0.851803586739893","0.798859968527643","0.904747204952143"
"Daily","1995","(2b) intermediate general qualification","Female","243","0.798359358176609","0.753032763853322","0.843685952499897"
"Daily","1995","(2a) intermediate vocational","Male","1009","0.856068545728626","0.836174888621934","0.875962202835318"
"Daily","1995","(2a) intermediate vocational","Female","1211","0.831789963885599","0.81248369942846","0.851096228342739"
"Daily","1995","(2c_gen) general maturity certificate","Male","163","0.633660583717032","0.573330320528255","0.693990846905809"
"Daily","1995","(2c_gen) general maturity certificate","Female","153","0.669489161045366","0.607471328712838","0.731506993377895"
"Daily","1995","(2c_voc) vocational maturity certificate","Male","244","0.786915406141276","0.741550922513491","0.83227988976906"
"Daily","1995","(2c_voc) vocational maturity certificate","Female","202","0.646471556699856","0.591449606008845","0.701493507390867"
"Daily","1995","(3a) lower tertiary education","Male","330","0.781770145218028","0.742078596200729","0.821461694235328"
"Daily","1995","(3a) lower tertiary education","Female","368","0.797617718749457","0.760371861925017","0.834863575573897"
"Daily","1995","(3b) higher tertiary education","Male","406","0.732937493955576","0.695656336445644","0.770218651465507"
"Daily","1995","(3b) higher tertiary education","Female","249","0.705291160771132","0.657595888292232","0.752986433250032"
"Min 1x per week","1995","(0) in school","Male","16","","",""
"Min 1x per week","1995","(0) in school","Female","21","","",""
"Min 1x per week","1995","(1a) inadequately completed","Male","16","","",""
"Min 1x per week","1995","(1a) inadequately completed","Female","33","0.0905076884318771","0.0605779452060436","0.120437431657711"
"Min 1x per week","1995","(1b) general elementary school","Male","52","0.0800669241265491","0.0600333599333385","0.10010048831976"
"Min 1x per week","1995","(1b) general elementary school","Female","108","0.0803624617233585","0.0658393217814656","0.0948856016652514"
"Min 1x per week","1995","(1c) basic vocational qualification","Male","188","0.0802427844672835","0.069079371584532","0.0914061973500351"
"Min 1x per week","1995","(1c) basic vocational qualification","Female","112","0.0596108811399943","0.0487093986211057","0.0705123636588828"
"Min 1x per week","1995","(2b) intermediate general qualification","Male","25","","",""
"Min 1x per week","1995","(2b) intermediate general qualification","Female","48","0.14932514250756","0.109061495431899","0.189588789583221"
"Min 1x per week","1995","(2a) intermediate vocational","Male","137","0.104765428833369","0.087409018013373","0.122121839653366"
"Min 1x per week","1995","(2a) intermediate vocational","Female","173","0.125323986858006","0.108235399205485","0.142412574510526"
"Min 1x per week","1995","(2c_gen) general maturity certificate","Male","56","0.251873790383645","0.197518230599314","0.306229350167976"
"Min 1x per week","1995","(2c_gen) general maturity certificate","Female","41","0.195979323795674","0.143644509168681","0.248314138422668"
"Min 1x per week","1995","(2c_voc) vocational maturity certificate","Male","51","0.173792900555036","0.131813483909165","0.215772317200908"
"Min 1x per week","1995","(2c_voc) vocational maturity certificate","Female","67","0.25683135635133","0.206548863170898","0.307113849531761"
"Min 1x per week","1995","(3a) lower tertiary education","Male","60","0.137592518858437","0.104490453340412","0.170694584376462"
"Min 1x per week","1995","(3a) lower tertiary education","Female","52","0.133048801680078","0.101564277174884","0.164533326185272"
"Min 1x per week","1995","(3b) higher tertiary education","Male","97","0.186556653187504","0.153730613885639","0.219382692489369"
"Min 1x per week","1995","(3b) higher tertiary education","Female","80","0.222686621121291","0.179161532207295","0.266211710035287"
"Min 1x per month","1995","(0) in school","Male","1","","",""
"Min 1x per month","1995","(0) in school","Female","1","","",""
"Min 1x per month","1995","(1a) inadequately completed","Male","1","","",""
"Min 1x per month","1995","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1995","(1b) general elementary school","Male","10","","",""
"Min 1x per month","1995","(1b) general elementary school","Female","12","","",""
"Min 1x per month","1995","(1c) basic vocational qualification","Male","20","","",""
"Min 1x per month","1995","(1c) basic vocational qualification","Female","22","","",""
"Min 1x per month","1995","(2b) intermediate general qualification","Male","2","","",""
"Min 1x per month","1995","(2b) intermediate general qualification","Female","1","","",""
"Min 1x per month","1995","(2a) intermediate vocational","Male","12","","",""
"Min 1x per month","1995","(2a) intermediate vocational","Female","13","","",""
"Min 1x per month","1995","(2c_gen) general maturity certificate","Male","8","","",""
"Min 1x per month","1995","(2c_gen) general maturity certificate","Female","10","","",""
"Min 1x per month","1995","(2c_voc) vocational maturity certificate","Male","6","","",""
"Min 1x per month","1995","(2c_voc) vocational maturity certificate","Female","6","","",""
