"pli0083","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","1994","35-65 y.","middle vocational","","","",""
"Rarely","1994","35-65 y.","vocational + Abi","","","",""
"Rarely","1994","35-65 y.","higher vocational","","","",""
"Rarely","1994","35-65 y.","higher education","","","",""
"Rarely","1994","66 and older","in school","","","",""
"Rarely","1994","66 and older","inadequately","","","",""
"Rarely","1994","66 and older","general elemantary","","","",""
"Rarely","1994","66 and older","middle vocational","","","",""
"Rarely","1994","66 and older","vocational + Abi","","","",""
"Rarely","1994","66 and older","higher vocational","","","",""
"Rarely","1994","66 and older","higher education","","","",""
"Never","1994","16-34 y.","in school","","","",""
"Never","1994","16-34 y.","inadequately","","","",""
"Never","1994","16-34 y.","general elemantary","","","",""
"Never","1994","16-34 y.","middle vocational","","","",""
"Never","1994","16-34 y.","vocational + Abi","","","",""
"Never","1994","16-34 y.","higher vocational","","","",""
"Never","1994","16-34 y.","higher education","","","",""
"Never","1994","35-65 y.","in school","","","",""
"Never","1994","35-65 y.","inadequately","","","",""
"Never","1994","35-65 y.","general elemantary","","","",""
"Never","1994","35-65 y.","middle vocational","","","",""
"Never","1994","35-65 y.","vocational + Abi","","","",""
"Never","1994","35-65 y.","higher vocational","","","",""
"Never","1994","35-65 y.","higher education","","","",""
"Never","1994","66 and older","in school","","","",""
"Never","1994","66 and older","inadequately","","","",""
"Never","1994","66 and older","general elemantary","","","",""
"Never","1994","66 and older","middle vocational","","","",""
"Never","1994","66 and older","vocational + Abi","","","",""
"Never","1994","66 and older","higher vocational","","","",""
"Never","1994","66 and older","higher education","","","",""
"Daily","1995","16-34 y.","in school","237","0.800319424770908","0.753907962745286","0.846730886796529"
"Daily","1995","16-34 y.","inadequately","99","0.811217086913824","0.741489394559502","0.880944779268145"
"Daily","1995","16-34 y.","general elemantary","771","0.827072523879433","0.802528008020758","0.851617039738109"
"Daily","1995","16-34 y.","middle vocational","2037","0.806020569371015","0.790539232521272","0.821501906220758"
"Daily","1995","16-34 y.","vocational + Abi","188","0.672453530493721","0.616984657190033","0.727922403797408"
"Daily","1995","16-34 y.","higher vocational","160","0.778094219915887","0.722807779887843","0.833380659943931"
"Daily","1995","16-34 y.","higher education","294","0.627643814030765","0.581844168208891","0.673443459852639"
"Daily","1995","35-65 y.","in school","1","","",""
"Daily","1995","35-65 y.","inadequately","340","0.927160032505358","0.900644696762653","0.953675368248064"
"Daily","1995","35-65 y.","general elemantary","960","0.856876904723485","0.836125212921162","0.877628596525808"
"Daily","1995","35-65 y.","middle vocational","3042","0.863017315099252","0.85157731718238","0.874457313016124"
"Daily","1995","35-65 y.","vocational + Abi","142","0.749746763347043","0.686113346854689","0.813380179839396"
"Daily","1995","35-65 y.","higher vocational","380","0.777706958975815","0.73983406242316","0.815579855528469"
"Daily","1995","35-65 y.","higher education","913","0.756705449014449","0.732171990279585","0.781238907749314"
"Daily","1995","66 and older","in school","","","",""
"Daily","1995","66 and older","inadequately","35","0.954678037817252","0.888541857202456","1.02081421843205"
"Daily","1995","66 and older","general elemantary","444","0.888162275311983","0.860398033752341","0.915926516871625"
"Daily","1995","66 and older","middle vocational","713","0.959603670161678","0.945465706547951","0.973741633775405"
"Daily","1995","66 and older","vocational + Abi","22","","",""
"Daily","1995","66 and older","higher vocational","79","0.951470592708004","0.905518147428432","0.997423037987575"
"Daily","1995","66 and older","higher education","146","0.949811162862204","0.915101651607097","0.984520674117311"
"Min 1x per week","1995","16-34 y.","in school","39","0.164132624099752","0.121130312189792","0.207134936009713"
"Min 1x per week","1995","16-34 y.","inadequately","18","","",""
"Min 1x per week","1995","16-34 y.","general elemantary","114","0.127168129583705","0.105545669129858","0.148790590037552"
"Min 1x per week","1995","16-34 y.","middle vocational","335","0.136036019074834","0.122613552432439","0.14945848571723"
"Min 1x per week","1995","16-34 y.","vocational + Abi","71","0.277366319491419","0.224452671286488","0.330279967696351"
"Min 1x per week","1995","16-34 y.","higher vocational","49","0.177072559906577","0.126282979031267","0.227862140781887"
"Min 1x per week","1995","16-34 y.","higher education","92","0.240321851197547","0.199842116808177","0.280801585586918"
"Min 1x per week","1995","35-65 y.","in school","","","",""
"Min 1x per week","1995","35-65 y.","inadequately","18","","",""
"Min 1x per week","1995","35-65 y.","general elemantary","89","0.0976266931579955","0.0800386776657889","0.115214708650202"
"Min 1x per week","1995","35-65 y.","middle vocational","292","0.0933219894246674","0.0836436268149676","0.103000352034367"
"Min 1x per week","1995","35-65 y.","vocational + Abi","22","","",""
"Min 1x per week","1995","35-65 y.","higher vocational","57","0.151242434999303","0.118607236765791","0.183877633232814"
"Min 1x per week","1995","35-65 y.","higher education","194","0.175501426659931","0.15375116742357","0.197251685896292"
"Min 1x per week","1995","66 and older","in school","","","",""
"Min 1x per week","1995","66 and older","inadequately","2","","",""
"Min 1x per week","1995","66 and older","general elemantary","27","","",""
"Min 1x per week","1995","66 and older","middle vocational","17","","",""
"Min 1x per week","1995","66 and older","vocational + Abi","","","",""
"Min 1x per week","1995","66 and older","higher vocational","2","","",""
"Min 1x per week","1995","66 and older","higher education","3","","",""
"Min 1x per month","1995","16-34 y.","in school","2","","",""
"Min 1x per month","1995","16-34 y.","inadequately","","","",""
"Min 1x per month","1995","16-34 y.","general elemantary","7","","",""
"Min 1x per month","1995","16-34 y.","middle vocational","43","0.0233100071023023","0.0174024608630215","0.029217553341583"
"Min 1x per month","1995","16-34 y.","vocational + Abi","6","","",""
"Min 1x per month","1995","16-34 y.","higher vocational","4","","",""
"Min 1x per month","1995","16-34 y.","higher education","10","","",""
"Min 1x per month","1995","35-65 y.","in school","","","",""
"Min 1x per month","1995","35-65 y.","inadequately","1","","",""
"Min 1x per month","1995","35-65 y.","general elemantary","15","","",""
"Min 1x per month","1995","35-65 y.","middle vocational","33","0.0103996083324058","0.00702423531347187","0.0137749813513398"
"Min 1x per month","1995","35-65 y.","vocational + Abi","4","","",""
"Min 1x per month","1995","35-65 y.","higher vocational","6","","",""
"Min 1x per month","1995","35-65 y.","higher education","12","","",""
"Min 1x per month","1995","66 and older","in school","","","",""
"Min 1x per month","1995","66 and older","inadequately","","","",""
"Min 1x per month","1995","66 and older","general elemantary","3","","",""
"Min 1x per month","1995","66 and older","middle vocational","1","","",""
"Min 1x per month","1995","66 and older","vocational + Abi","","","",""
"Min 1x per month","1995","66 and older","higher vocational","1","","",""
"Min 1x per month","1995","66 and older","higher education","","","",""
"Rarely","1995","16-34 y.","in school","6","","",""
"Rarely","1995","16-34 y.","inadequately","2","","",""
"Rarely","1995","16-34 y.","general elemantary","17","","",""
"Rarely","1995","16-34 y.","middle vocational","75","0.0271284128559427","0.020767821264795","0.0334890044470904"
"Rarely","1995","16-34 y.","vocational + Abi","8","","",""
"Rarely","1995","16-34 y.","higher vocational","3","","",""
"Rarely","1995","16-34 y.","higher education","22","","",""
"Rarely","1995","35-65 y.","in school","","","",""
"Rarely","1995","35-65 y.","inadequately","4","","",""
"Rarely","1995","35-65 y.","general elemantary","16","","",""
"Rarely","1995","35-65 y.","middle vocational","84","0.0278829729968002","0.0224050973676449","0.0333608486259554"
"Rarely","1995","35-65 y.","vocational + Abi","7","","",""
"Rarely","1995","35-65 y.","higher vocational","16","","",""
"Rarely","1995","35-65 y.","higher education","43","0.0339984862539069","0.0236363845232718","0.044360587984542"
"Rarely","1995","66 and older","in school","","","",""
"Rarely","1995","66 and older","inadequately","","","",""
"Rarely","1995","66 and older","general elemantary","10","","",""
"Rarely","1995","66 and older","middle vocational","4","","",""
"Rarely","1995","66 and older","vocational + Abi","1","","",""
"Rarely","1995","66 and older","higher vocational","","","",""
"Rarely","1995","66 and older","higher education","1","","",""
"Never","1995","16-34 y.","in school","1","","",""
"Never","1995","16-34 y.","inadequately","2","","",""
"Never","1995","16-34 y.","general elemantary","3","","",""
"Never","1995","16-34 y.","middle vocational","16","","",""
"Never","1995","16-34 y.","vocational + Abi","2","","",""
"Never","1995","16-34 y.","higher vocational","1","","",""
"Never","1995","16-34 y.","higher education","10","","",""
"Never","1995","35-65 y.","in school","","","",""
"Never","1995","35-65 y.","inadequately","6","","",""
"Never","1995","35-65 y.","general elemantary","14","","",""
"Never","1995","35-65 y.","middle vocational","19","","",""
"Never","1995","35-65 y.","vocational + Abi","3","","",""
"Never","1995","35-65 y.","higher vocational","4","","",""
"Never","1995","35-65 y.","higher education","13","","",""
"Never","1995","66 and older","in school","","","",""
"Never","1995","66 and older","inadequately","1","","",""
"Never","1995","66 and older","general elemantary","11","","",""
"Never","1995","66 and older","middle vocational","10","","",""
"Never","1995","66 and older","vocational + Abi","","","",""
"Never","1995","66 and older","higher vocational","2","","",""
"Never","1995","66 and older","higher education","2","","",""
"Daily","1996","16-34 y.","in school","","","",""
"Daily","1996","16-34 y.","inadequately","","","",""
"Daily","1996","16-34 y.","general elemantary","","","",""
"Daily","1996","16-34 y.","middle vocational","","","",""
"Daily","1996","16-34 y.","vocational + Abi","","","",""
"Daily","1996","16-34 y.","higher vocational","","","",""
"Daily","1996","16-34 y.","higher education","","","",""
"Daily","1996","35-65 y.","in school","","","",""
"Daily","1996","35-65 y.","inadequately","","","",""
"Daily","1996","35-65 y.","general elemantary","","","",""
"Daily","1996","35-65 y.","middle vocational","","","",""
"Daily","1996","35-65 y.","vocational + Abi","","","",""
"Daily","1996","35-65 y.","higher vocational","","","",""
"Daily","1996","35-65 y.","higher education","","","",""
"Daily","1996","66 and older","in school","","","",""
"Daily","1996","66 and older","inadequately","","","",""
"Daily","1996","66 and older","general elemantary","","","",""
"Daily","1996","66 and older","middle vocational","","","",""
"Daily","1996","66 and older","vocational + Abi","","","",""
"Daily","1996","66 and older","higher vocational","","","",""
"Daily","1996","66 and older","higher education","","","",""
"Min 1x per week","1996","16-34 y.","in school","","","",""
"Min 1x per week","1996","16-34 y.","inadequately","","","",""
"Min 1x per week","1996","16-34 y.","general elemantary","","","",""
"Min 1x per week","1996","16-34 y.","middle vocational","","","",""
"Min 1x per week","1996","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","1996","16-34 y.","higher vocational","","","",""
"Min 1x per week","1996","16-34 y.","higher education","","","",""
"Min 1x per week","1996","35-65 y.","in school","","","",""
"Min 1x per week","1996","35-65 y.","inadequately","","","",""
"Min 1x per week","1996","35-65 y.","general elemantary","","","",""
"Min 1x per week","1996","35-65 y.","middle vocational","","","",""
"Min 1x per week","1996","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","1996","35-65 y.","higher vocational","","","",""
"Min 1x per week","1996","35-65 y.","higher education","","","",""
"Min 1x per week","1996","66 and older","in school","","","",""
"Min 1x per week","1996","66 and older","inadequately","","","",""
