"pli0083","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Daily","2019","vocational + Abi","Male","610","0.756131524467445","0.726953026481869","0.785310022453021","1"
"Daily","2019","vocational + Abi","Female","982","0.731597065816055","0.707853297745631","0.755340833886478","1"
"Daily","2019","higher vocational","Male","819","0.785328149376607","0.760851702343258","0.809804596409955","1"
"Daily","2019","higher vocational","Female","447","0.700018291273646","0.662979098825712","0.737057483721581","1"
"Daily","2019","higher education","Male","2446","0.68982248298795","0.674840725904427","0.704804240071474","1"
"Daily","2019","in school","Male","119","0.81287989353861","0.753905040294191","0.871854746783029","1"
"Daily","2019","in school","Female","97","0.632920558569597","0.55892444312966","0.706916674009534","1"
"Daily","2019","inadequately","Male","147","0.861885746165982","0.810621146903032","0.913150345428933","1"
"Daily","2019","inadequately","Female","186","0.815007100572671","0.763344477851057","0.866669723294284","1"
"Daily","2019","general elemantary","Male","799","0.796760997930651","0.77173214034835","0.821789855512952","1"
"Daily","2019","higher education","Female","2098","0.653676952486268","0.637567411700589","0.669786493271947","1"
"Min 1x per month","2019","in school","Male","7","","","","3"
"Min 1x per month","2019","in school","Female","6","","","","3"
"Min 1x per month","2019","inadequately","Male","3","","","","3"
"Min 1x per month","2019","inadequately","Female","3","","","","3"
"Min 1x per month","2019","general elemantary","Male","18","","","","3"
"Min 1x per month","2019","general elemantary","Female","12","","","","3"
"Min 1x per month","2019","middle vocational","Male","71","0.0136606643486076","0.0104642388590734","0.0168570898381418","3"
"Min 1x per month","2019","middle vocational","Female","88","0.0149012747035056","0.0118503250181056","0.0179522243889055","3"
"Min 1x per month","2019","vocational + Abi","Male","22","","","","3"
"Min 1x per month","2019","vocational + Abi","Female","28","","","","3"
"Min 1x per month","2019","higher vocational","Male","22","","","","3"
"Min 1x per month","2019","higher vocational","Female","16","","","","3"
"Min 1x per month","2019","higher education","Male","117","0.0307248885051334","0.0251355860736439","0.036314190936623","3"
"Min 1x per month","2019","higher education","Female","101","0.0284468087453552","0.0228180719016639","0.0340755455890466","3"
"Min 1x per week","2019","in school","Male","35","0.136052369560157","0.0842093589127537","0.18789538020756","2"
"Min 1x per week","2019","in school","Female","49","0.298537430333437","0.228285876431269","0.368788984235605","2"
"Min 1x per week","2019","inadequately","Male","10","","","","2"
"Min 1x per week","2019","inadequately","Female","16","","","","2"
"Min 1x per week","2019","general elemantary","Male","126","0.142469545001944","0.120729558912588","0.164209531091301","2"
"Min 1x per week","2019","general elemantary","Female","162","0.0776099428807281","0.0637230745865332","0.0914968111749229","2"
"Min 1x per week","2019","middle vocational","Male","661","0.126967130457028","0.117799091542382","0.136135169371674","2"
"Min 1x per week","2019","vocational + Abi","Female","259","0.200727019668886","0.179265003467582","0.222189035870191","2"
"Min 1x per week","2019","higher vocational","Male","179","0.142185340844989","0.121366363741735","0.163004317948244","2"
"Min 1x per week","2019","higher vocational","Female","92","0.2072042256204","0.174444564898994","0.239963886341805","2"
"Min 1x per week","2019","higher education","Male","858","0.216441245607362","0.203103122641134","0.229779368573589","2"
"Min 1x per week","2019","middle vocational","Female","778","0.120860582937909","0.112652255451753","0.129068910424066","2"
"Min 1x per week","2019","vocational + Abi","Male","160","0.187090752645779","0.16059150029675","0.213590004994808","2"
"Min 1x per week","2019","higher education","Female","908","0.247437756964706","0.232827257089731","0.262048256839681","2"
"Never","2019","in school","Male","1","","","","5"
"Never","2019","in school","Female","3","","","","5"
"Never","2019","inadequately","Male","6","","","","5"
"Never","2019","inadequately","Female","6","","","","5"
"Never","2019","general elemantary","Male","11","","","","5"
"Never","2019","general elemantary","Female","22","","","","5"
"Never","2019","middle vocational","Male","53","0.0109457665994895","0.00808060815903961","0.0138109250399395","5"
"Never","2019","middle vocational","Female","64","0.0118403948157517","0.00911656420140234","0.014564225430101","5"
"Never","2019","vocational + Abi","Male","7","","","","5"
"Never","2019","vocational + Abi","Female","17","","","","5"
"Never","2019","higher vocational","Male","10","","","","5"
"Never","2019","higher vocational","Female","9","","","","5"
"Never","2019","higher education","Male","81","0.0228530262708761","0.0180130779309969","0.0276929746107552","5"
"Never","2019","higher education","Female","62","0.019861219636555","0.0151372443100236","0.0245851949630864","5"
"Rarely","2019","in school","Male","6","","","","4"
"Rarely","2019","in school","Female","8","","","","4"
"Rarely","2019","inadequately","Male","8","","","","4"
"Rarely","2019","inadequately","Female","6","","","","4"
"Rarely","2019","general elemantary","Male","39","0.0360313644235085","0.0244397140729095","0.0476230147741075","4"
"Rarely","2019","general elemantary","Female","59","0.0367573542532082","0.0269910938225464","0.0465236146838701","4"
"Rarely","2019","middle vocational","Male","184","0.0321382590523438","0.0272816478952981","0.0369948702093896","4"
"Rarely","2019","middle vocational","Female","209","0.0308782884864112","0.0265221745707579","0.0352344024020645","4"
"Rarely","2019","vocational + Abi","Male","33","0.0222219852680393","0.012205900543201","0.0322380699928776","4"
"Rarely","2019","vocational + Abi","Female","52","0.0333503679616101","0.0237297073508988","0.0429710285723215","4"
"Rarely","2019","higher vocational","Male","51","0.0422268258656357","0.0302384376762117","0.0542152140550598","4"
"Rarely","2019","higher education","Male","160","0.0401583566286785","0.0337995344370204","0.0465171788203366","4"
"Rarely","2019","higher education","Female","182","0.0505772621671155","0.0431578696172328","0.0579966547169982","4"
"Rarely","2019","higher vocational","Female","24","","","","4"
