"pli0083","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Rarely","1994","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","1994","Not Working","1-pers.-HH","","","",""
"Rarely","1994","Not Working","(Married) couple without C. ","","","",""
"Rarely","1994","Not Working","Single parent ","","","",""
"Rarely","1994","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","1994","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","1994","Not Working","Couple + C. LE and GT 16","","","",""
"Never","1994","Full Time","1-pers.-HH","","","",""
"Never","1994","Full Time","(Married) couple without C. ","","","",""
"Never","1994","Full Time","Single parent ","","","",""
"Never","1994","Full Time","Couple + C. LE 16 ","","","",""
"Never","1994","Full Time","Couple + C. GT 16 ","","","",""
"Never","1994","Full Time","Couple + C. LE and GT 16","","","",""
"Never","1994","Part Time","1-pers.-HH","","","",""
"Never","1994","Part Time","(Married) couple without C. ","","","",""
"Never","1994","Part Time","Single parent ","","","",""
"Never","1994","Part Time","Couple + C. LE 16 ","","","",""
"Never","1994","Part Time","Couple + C. GT 16 ","","","",""
"Never","1994","Part Time","Couple + C. LE and GT 16","","","",""
"Never","1994","Not Working","1-pers.-HH","","","",""
"Never","1994","Not Working","(Married) couple without C. ","","","",""
"Never","1994","Not Working","Single parent ","","","",""
"Never","1994","Not Working","Couple + C. LE 16 ","","","",""
"Never","1994","Not Working","Couple + C. GT 16 ","","","",""
"Never","1994","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","1995","Full Time","1-pers.-HH","380","0.710589025113802","0.671686339329023","0.749491710898581"
"Daily","1995","Full Time","(Married) couple without C. ","1246","0.845653536913087","0.82713447513457","0.864172598691603"
"Daily","1995","Full Time","Single parent ","179","0.742698906236045","0.68595648338185","0.79944132909024"
"Daily","1995","Full Time","Couple + C. LE 16 ","1346","0.810368938621926","0.791408095470981","0.829329781772871"
"Daily","1995","Full Time","Couple + C. GT 16 ","936","0.811133320144143","0.788402766031263","0.833863874257023"
"Daily","1995","Full Time","Couple + C. LE and GT 16","465","0.788894618829711","0.755567635975721","0.822221601683702"
"Daily","1995","Part Time","1-pers.-HH","141","0.714513968363698","0.650629502167972","0.778398434559424"
"Daily","1995","Part Time","(Married) couple without C. ","448","0.892295605485363","0.865149951005208","0.919441259965519"
"Daily","1995","Part Time","Single parent ","125","0.760825788962825","0.694933447469413","0.826718130456238"
"Daily","1995","Part Time","Couple + C. LE 16 ","637","0.796259632157361","0.767902446133435","0.824616818181287"
"Daily","1995","Part Time","Couple + C. GT 16 ","448","0.821730124546866","0.789206730601904","0.854253518491827"
"Daily","1995","Part Time","Couple + C. LE and GT 16","208","0.770087699529785","0.719521714768114","0.820653684291455"
"Daily","1995","Not Working","1-pers.-HH","681","0.92213833667124","0.902832345265034","0.941444328077445"
"Daily","1995","Not Working","(Married) couple without C. ","1456","0.936370922425676","0.924215385267495","0.948526459583857"
"Daily","1995","Not Working","Single parent ","184","0.78000428513389","0.725512980128348","0.834495590139433"
"Daily","1995","Not Working","Couple + C. LE 16 ","613","0.809845898117176","0.781300649941335","0.838391146293017"
"Daily","1995","Not Working","Couple + C. GT 16 ","699","0.838320554015398","0.813137466437118","0.863503641593679"
"Daily","1995","Not Working","Couple + C. LE and GT 16","333","0.826224652689178","0.788762306485638","0.863686998892717"
"Min 1x per week","1995","Full Time","1-pers.-HH","99","0.194541336391427","0.160583468410712","0.228499204372141"
"Min 1x per week","1995","Full Time","(Married) couple without C. ","173","0.127372599340583","0.110283198619429","0.144462000061736"
"Min 1x per week","1995","Full Time","Single parent ","32","0.167017400430527","0.118602449938311","0.215432350922744"
"Min 1x per week","1995","Full Time","Couple + C. LE 16 ","212","0.135745144758175","0.119178117716449","0.152312171799902"
"Min 1x per week","1995","Full Time","Couple + C. GT 16 ","152","0.135000758619642","0.115155251697423","0.154846265541861"
"Min 1x per week","1995","Full Time","Couple + C. LE and GT 16","76","0.141790241767088","0.11330258389224","0.170277899641935"
"Min 1x per week","1995","Part Time","1-pers.-HH","33","0.18991684803812","0.134435880836857","0.245397815239383"
"Min 1x per week","1995","Part Time","(Married) couple without C. ","36","0.0697791101377795","0.0474698593517696","0.0920883609237894"
"Min 1x per week","1995","Part Time","Single parent ","25","","",""
"Min 1x per week","1995","Part Time","Couple + C. LE 16 ","97","0.136287381803326","0.112132234170768","0.160442529435884"
"Min 1x per week","1995","Part Time","Couple + C. GT 16 ","63","0.138358314062802","0.109018439249989","0.167698188875614"
"Min 1x per week","1995","Part Time","Couple + C. LE and GT 16","43","0.172060985235102","0.126703637688903","0.217418332781301"
"Min 1x per week","1995","Not Working","1-pers.-HH","36","0.0477614443968554","0.03239604554106","0.0631268432526509"
"Min 1x per week","1995","Not Working","(Married) couple without C. ","58","0.0366381948778887","0.0272823259663753","0.0459940637894022"
"Min 1x per week","1995","Not Working","Single parent ","24","","",""
"Min 1x per week","1995","Not Working","Couple + C. LE 16 ","81","0.131823779848424","0.107215537010567","0.156432022686281"
"Min 1x per week","1995","Not Working","Couple + C. GT 16 ","82","0.109805484688066","0.0884194145805525","0.13119155479558"
"Min 1x per week","1995","Not Working","Couple + C. LE and GT 16","46","0.129833381877392","0.0966021676640927","0.163064596090692"
"Min 1x per month","1995","Full Time","1-pers.-HH","8","","",""
"Min 1x per month","1995","Full Time","(Married) couple without C. ","10","","",""
"Min 1x per month","1995","Full Time","Single parent ","7","","",""
"Min 1x per month","1995","Full Time","Couple + C. LE 16 ","16","","",""
"Min 1x per month","1995","Full Time","Couple + C. GT 16 ","20","","",""
"Min 1x per month","1995","Full Time","Couple + C. LE and GT 16","8","","",""
"Min 1x per month","1995","Part Time","1-pers.-HH","6","","",""
"Min 1x per month","1995","Part Time","(Married) couple without C. ","3","","",""
"Min 1x per month","1995","Part Time","Single parent ","2","","",""
"Min 1x per month","1995","Part Time","Couple + C. LE 16 ","10","","",""
"Min 1x per month","1995","Part Time","Couple + C. GT 16 ","7","","",""
"Min 1x per month","1995","Part Time","Couple + C. LE and GT 16","3","","",""
"Min 1x per month","1995","Not Working","1-pers.-HH","4","","",""
"Min 1x per month","1995","Not Working","(Married) couple without C. ","4","","",""
"Min 1x per month","1995","Not Working","Single parent ","3","","",""
"Min 1x per month","1995","Not Working","Couple + C. LE 16 ","9","","",""
"Min 1x per month","1995","Not Working","Couple + C. GT 16 ","14","","",""
"Min 1x per month","1995","Not Working","Couple + C. LE and GT 16","6","","",""
"Rarely","1995","Full Time","1-pers.-HH","25","","",""
"Rarely","1995","Full Time","(Married) couple without C. ","28","","",""
"Rarely","1995","Full Time","Single parent ","7","","",""
"Rarely","1995","Full Time","Couple + C. LE 16 ","55","0.0399969497060359","0.0305190685865261","0.0494748308255457"
"Rarely","1995","Full Time","Couple + C. GT 16 ","29","","",""
"Rarely","1995","Full Time","Couple + C. LE and GT 16","24","","",""
"Rarely","1995","Part Time","1-pers.-HH","6","","",""
"Rarely","1995","Part Time","(Married) couple without C. ","9","","",""
"Rarely","1995","Part Time","Single parent ","7","","",""
"Rarely","1995","Part Time","Couple + C. LE 16 ","23","","",""
"Rarely","1995","Part Time","Couple + C. GT 16 ","10","","",""
"Rarely","1995","Part Time","Couple + C. LE and GT 16","10","","",""
"Rarely","1995","Not Working","1-pers.-HH","10","","",""
"Rarely","1995","Not Working","(Married) couple without C. ","16","","",""
"Rarely","1995","Not Working","Single parent ","5","","",""
"Rarely","1995","Not Working","Couple + C. LE 16 ","14","","",""
"Rarely","1995","Not Working","Couple + C. GT 16 ","20","","",""
"Rarely","1995","Not Working","Couple + C. LE and GT 16","6","","",""
"Never","1995","Full Time","1-pers.-HH","10","","",""
"Never","1995","Full Time","(Married) couple without C. ","5","","",""
"Never","1995","Full Time","Single parent ","3","","",""
"Never","1995","Full Time","Couple + C. LE 16 ","13","","",""
"Never","1995","Full Time","Couple + C. GT 16 ","2","","",""
"Never","1995","Full Time","Couple + C. LE and GT 16","3","","",""
"Never","1995","Part Time","1-pers.-HH","6","","",""
"Never","1995","Part Time","(Married) couple without C. ","5","","",""
"Never","1995","Part Time","Single parent ","2","","",""
"Never","1995","Part Time","Couple + C. LE 16 ","8","","",""
"Never","1995","Part Time","Couple + C. GT 16 ","4","","",""
"Never","1995","Part Time","Couple + C. LE and GT 16","2","","",""
"Never","1995","Not Working","1-pers.-HH","9","","",""
"Never","1995","Not Working","(Married) couple without C. ","15","","",""
"Never","1995","Not Working","Single parent ","6","","",""
"Never","1995","Not Working","Couple + C. LE 16 ","9","","",""
"Never","1995","Not Working","Couple + C. GT 16 ","6","","",""
"Never","1995","Not Working","Couple + C. LE and GT 16","2","","",""
"Daily","1996","Full Time","1-pers.-HH","","","",""
"Daily","1996","Full Time","(Married) couple without C. ","","","",""
"Daily","1996","Full Time","Single parent ","","","",""
"Daily","1996","Full Time","Couple + C. LE 16 ","","","",""
"Daily","1996","Full Time","Couple + C. GT 16 ","","","",""
"Daily","1996","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","1996","Part Time","1-pers.-HH","","","",""
"Daily","1996","Part Time","(Married) couple without C. ","","","",""
"Daily","1996","Part Time","Single parent ","","","",""
"Daily","1996","Part Time","Couple + C. LE 16 ","","","",""
"Daily","1996","Part Time","Couple + C. GT 16 ","","","",""
"Daily","1996","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","1996","Not Working","1-pers.-HH","","","",""
"Daily","1996","Not Working","(Married) couple without C. ","","","",""
"Daily","1996","Not Working","Single parent ","","","",""
"Daily","1996","Not Working","Couple + C. LE 16 ","","","",""
"Daily","1996","Not Working","Couple + C. GT 16 ","","","",""
"Daily","1996","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1996","Full Time","1-pers.-HH","","","",""
"Min 1x per week","1996","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","1996","Full Time","Single parent ","","","",""
"Min 1x per week","1996","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1996","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1996","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1996","Part Time","1-pers.-HH","","","",""
"Min 1x per week","1996","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","1996","Part Time","Single parent ","","","",""
"Min 1x per week","1996","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1996","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1996","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1996","Not Working","1-pers.-HH","","","",""
"Min 1x per week","1996","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","1996","Not Working","Single parent ","","","",""
"Min 1x per week","1996","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","1996","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","1996","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","Full Time","1-pers.-HH","","","",""
"Min 1x per month","1996","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","1996","Full Time","Single parent ","","","",""
"Min 1x per month","1996","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","Part Time","1-pers.-HH","","","",""
"Min 1x per month","1996","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","1996","Part Time","Single parent ","","","",""
"Min 1x per month","1996","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","Not Working","1-pers.-HH","","","",""
"Min 1x per month","1996","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","1996","Not Working","Single parent ","","","",""
"Min 1x per month","1996","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","1996","Full Time","1-pers.-HH","","","",""
"Rarely","1996","Full Time","(Married) couple without C. ","","","",""
"Rarely","1996","Full Time","Single parent ","","","",""
"Rarely","1996","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","1996","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","1996","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","1996","Part Time","1-pers.-HH","","","",""
"Rarely","1996","Part Time","(Married) couple without C. ","","","",""
"Rarely","1996","Part Time","Single parent ","","","",""
"Rarely","1996","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","1996","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","1996","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","1996","Not Working","1-pers.-HH","","","",""
"Rarely","1996","Not Working","(Married) couple without C. ","","","",""
"Rarely","1996","Not Working","Single parent ","","","",""
"Rarely","1996","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","1996","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","1996","Not Working","Couple + C. LE and GT 16","","","",""
"Never","1996","Full Time","1-pers.-HH","","","",""
"Never","1996","Full Time","(Married) couple without C. ","","","",""
"Never","1996","Full Time","Single parent ","","","",""
"Never","1996","Full Time","Couple + C. LE 16 ","","","",""
"Never","1996","Full Time","Couple + C. GT 16 ","","","",""
"Never","1996","Full Time","Couple + C. LE and GT 16","","","",""
"Never","1996","Part Time","1-pers.-HH","","","",""
"Never","1996","Part Time","(Married) couple without C. ","","","",""
"Never","1996","Part Time","Single parent ","","","",""
"Never","1996","Part Time","Couple + C. LE 16 ","","","",""
"Never","1996","Part Time","Couple + C. GT 16 ","","","",""
