"plh0178","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1985","Brandenburg","Rural Area","","","","","9"
"9 on Scale 1 to 10","1985","Berlin","Rural Area","","","","","9"
"9 on Scale 1 to 10","1985","Saxony","Rural Area","","","","","9"
"9 on Scale 1 to 10","1985","Saxony-Anhalt","Urban Area","","","","","9"
"9 on Scale 1 to 10","1985","Saxony-Anhalt","Rural Area","","","","","9"
"9 on Scale 1 to 10","1985","Thuringia","Urban Area","","","","","9"
"9 on Scale 1 to 10","1985","Thuringia","Rural Area","","","","","9"
"9 on Scale 1 to 10","1985","Schleswig-Holstein","Urban Area","13","","","","9"
"9 on Scale 1 to 10","1985","Schleswig-Holstein","Rural Area","23","","","","9"
"9 on Scale 1 to 10","1985","Hamburg","Urban Area","38","0.144253874632932","0.102652371390596","0.185855377875269","9"
"9 on Scale 1 to 10","1985","Bavaria","Urban Area","109","0.102369120876516","0.0836743226110673","0.121063919141965","9"
"9 on Scale 1 to 10","1985","Brandenburg","Urban Area","","","","","9"
"9 on Scale 1 to 10","1985","Hesse","Urban Area","109","0.11280271618386","0.0928430021537397","0.13276243021398","9"
"9 on Scale 1 to 10","1985","Hesse","Rural Area","10","","","","9"
"9 on Scale 1 to 10","1985","Rhineland-Palatinate,Saarland","Urban Area","74","0.125212683980171","0.099389558086499","0.151035809873842","9"
"9 on Scale 1 to 10","1985","Rhineland-Palatinate,Saarland","Rural Area","15","","","","9"
"9 on Scale 1 to 10","1985","Bavaria","Rural Area","92","0.107277037892182","0.0869228702286396","0.127631205555723","9"
"9 on Scale 1 to 10","1985","Berlin","Urban Area","33","0.101406146999043","0.0705224757062845","0.132289818291801","9"
"0 Completely dissatisfied","1986","Schleswig-Holstein","Urban Area","1","","","","0"
"0 Completely dissatisfied","1986","Schleswig-Holstein","Rural Area","2","","","","0"
"0 Completely dissatisfied","1986","Hamburg","Urban Area","1","","","","0"
"0 Completely dissatisfied","1986","Hamburg","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","Lower Saxony","Urban Area","7","","","","0"
"0 Completely dissatisfied","1986","Lower Saxony","Rural Area","8","","","","0"
"0 Completely dissatisfied","1986","Bremen","Urban Area","4","","","","0"
"0 Completely dissatisfied","1986","Bremen","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","North Rhine-Westphalia","Urban Area","35","0.0117902380927335","0.00778424965561744","0.0157962265298495","0"
"0 Completely dissatisfied","1986","North Rhine-Westphalia","Rural Area","3","","","","0"
"0 Completely dissatisfied","1986","Hesse","Urban Area","9","","","","0"
"0 Completely dissatisfied","1986","Hesse","Rural Area","2","","","","0"
"0 Completely dissatisfied","1986","Rhineland-Palatinate,Saarland","Urban Area","4","","","","0"
"0 Completely dissatisfied","1986","Rhineland-Palatinate,Saarland","Rural Area","1","","","","0"
"0 Completely dissatisfied","1986","Baden-Württemberg","Urban Area","41","0.0189965432050179","0.0124977038993194","0.0254953825107165","0"
"0 Completely dissatisfied","1986","Baden-Württemberg","Rural Area","6","","","","0"
"0 Completely dissatisfied","1986","Bavaria","Urban Area","13","","","","0"
"0 Completely dissatisfied","1986","Bavaria","Rural Area","10","","","","0"
"0 Completely dissatisfied","1986","Berlin","Urban Area","3","","","","0"
"0 Completely dissatisfied","1986","Berlin","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","Brandenburg","Urban Area","","","","","0"
"0 Completely dissatisfied","1986","Brandenburg","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","Mecklenburg-Western Pomerania","Urban Area","","","","","0"
"0 Completely dissatisfied","1986","Mecklenburg-Western Pomerania","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","Saxony","Urban Area","","","","","0"
"0 Completely dissatisfied","1986","Saxony","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","Saxony-Anhalt","Urban Area","","","","","0"
"0 Completely dissatisfied","1986","Saxony-Anhalt","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","Thuringia","Urban Area","","","","","0"
"0 Completely dissatisfied","1986","Thuringia","Rural Area","","","","","0"
"1 on Scale 1 to 10","1986","Brandenburg","Urban Area","","","","","1"
"1 on Scale 1 to 10","1986","Brandenburg","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"1 on Scale 1 to 10","1986","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","Bremen","Urban Area","1","","","","1"
"1 on Scale 1 to 10","1986","Bremen","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","North Rhine-Westphalia","Urban Area","37","0.0134591387505","0.00918262366870009","0.0177356538322999","1"
"1 on Scale 1 to 10","1986","North Rhine-Westphalia","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","Saxony","Urban Area","","","","","1"
"1 on Scale 1 to 10","1986","Saxony","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","Saxony-Anhalt","Urban Area","","","","","1"
"1 on Scale 1 to 10","1986","Saxony-Anhalt","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","Thuringia","Urban Area","","","","","1"
"1 on Scale 1 to 10","1986","Thuringia","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","Schleswig-Holstein","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1986","Schleswig-Holstein","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","Hamburg","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1986","Hamburg","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","Berlin","Urban Area","6","","","","1"
"1 on Scale 1 to 10","1986","Lower Saxony","Urban Area","7","","","","1"
"1 on Scale 1 to 10","1986","Lower Saxony","Rural Area","5","","","","1"
"1 on Scale 1 to 10","1986","Bavaria","Urban Area","7","","","","1"
"1 on Scale 1 to 10","1986","Bavaria","Rural Area","7","","","","1"
"1 on Scale 1 to 10","1986","Berlin","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","Baden-Württemberg","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1986","Hesse","Urban Area","16","","","","1"
"1 on Scale 1 to 10","1986","Hesse","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1986","Baden-Württemberg","Urban Area","28","","","","1"
"1 on Scale 1 to 10","1986","Rhineland-Palatinate,Saarland","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1986","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"10 Completely satisfied","1986","Saxony-Anhalt","Rural Area","","","","","10"
"10 Completely satisfied","1986","Hamburg","Urban Area","33","0.153142814827514","0.108412514051376","0.197873115603653","10"
"10 Completely satisfied","1986","Hamburg","Rural Area","","","","","10"
"10 Completely satisfied","1986","Mecklenburg-Western Pomerania","Rural Area","","","","","10"
"10 Completely satisfied","1986","Thuringia","Urban Area","","","","","10"
"10 Completely satisfied","1986","Thuringia","Rural Area","","","","","10"
"10 Completely satisfied","1986","Saxony","Urban Area","","","","","10"
"10 Completely satisfied","1986","Saxony","Rural Area","","","","","10"
"10 Completely satisfied","1986","Saxony-Anhalt","Urban Area","","","","","10"
"10 Completely satisfied","1986","North Rhine-Westphalia","Rural Area","13","","","","10"
"10 Completely satisfied","1986","Hesse","Urban Area","183","0.234354318496631","0.206756535181292","0.261952101811971","10"
"10 Completely satisfied","1986","Hesse","Rural Area","26","","","","10"
"10 Completely satisfied","1986","Bremen","Urban Area","39","0.46255596451062","0.368954292096643","0.556157636924598","10"
"10 Completely satisfied","1986","Bremen","Rural Area","","","","","10"
"10 Completely satisfied","1986","Lower Saxony","Urban Area","124","0.239426204509033","0.204992907802733","0.273859501215333","10"
"10 Completely satisfied","1986","North Rhine-Westphalia","Urban Area","497","0.198789333281251","0.183978014348495","0.213600652214007","10"
"10 Completely satisfied","1986","Rhineland-Palatinate,Saarland","Urban Area","108","0.194626513240371","0.163512748470304","0.225740278010438","10"
"10 Completely satisfied","1986","Rhineland-Palatinate,Saarland","Rural Area","25","","","","10"
"10 Completely satisfied","1986","Baden-Württemberg","Urban Area","278","0.192406195257553","0.173640301426481","0.211172089088625","10"
"10 Completely satisfied","1986","Baden-Württemberg","Rural Area","53","0.193010439644336","0.148499272956629","0.237521606332043","10"
"10 Completely satisfied","1986","Brandenburg","Urban Area","","","","","10"
"10 Completely satisfied","1986","Brandenburg","Rural Area","","","","","10"
"10 Completely satisfied","1986","Mecklenburg-Western Pomerania","Urban Area","","","","","10"
"10 Completely satisfied","1986","Lower Saxony","Rural Area","119","0.2578085046884","0.220102594721762","0.295514414655037","10"
"10 Completely satisfied","1986","Schleswig-Holstein","Urban Area","39","0.26567961870859","0.196144507627486","0.335214729789693","10"
"10 Completely satisfied","1986","Schleswig-Holstein","Rural Area","43","0.267416014123219","0.200685087608324","0.334146940638113","10"
"10 Completely satisfied","1986","Bavaria","Urban Area","153","0.190537120759119","0.165616309758597","0.21545793175964","10"
"10 Completely satisfied","1986","Bavaria","Rural Area","162","0.214754561460081","0.1866131841618","0.242895938758361","10"
"10 Completely satisfied","1986","Berlin","Urban Area","60","0.192251901800163","0.151201278622097","0.233302524978229","10"
"10 Completely satisfied","1986","Berlin","Rural Area","","","","","10"
"2 on Scale 1 to 10","1986","Brandenburg","Urban Area","","","","","2"
"2 on Scale 1 to 10","1986","Brandenburg","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"2 on Scale 1 to 10","1986","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","Saxony","Urban Area","","","","","2"
"2 on Scale 1 to 10","1986","Saxony","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","Saxony-Anhalt","Urban Area","","","","","2"
"2 on Scale 1 to 10","1986","Saxony-Anhalt","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","Thuringia","Urban Area","","","","","2"
"2 on Scale 1 to 10","1986","Thuringia","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","Schleswig-Holstein","Urban Area","2","","","","2"
"2 on Scale 1 to 10","1986","Schleswig-Holstein","Rural Area","2","","","","2"
"2 on Scale 1 to 10","1986","Hamburg","Urban Area","11","","","","2"
"2 on Scale 1 to 10","1986","Hamburg","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1986","Lower Saxony","Urban Area","11","","","","2"
"2 on Scale 1 to 10","1986","Lower Saxony","Rural Area","18","","","","2"
"2 on Scale 1 to 10","1986","Baden-Württemberg","Rural Area","5","","","","2"
"2 on Scale 1 to 10","1986","Bavaria","Urban Area","19","","","","2"
"2 on Scale 1 to 10","1986","Berlin","Urban Area","10","","","","2"
"2 on Scale 1 to 10","1986","Berlin","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","Bremen","Urban Area","2","","","","2"
"2 on Scale 1 to 10","1986","Bremen","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","North Rhine-Westphalia","Urban Area","87","0.026515374115678","0.0205527523370361","0.03247799589432","2"
"2 on Scale 1 to 10","1986","North Rhine-Westphalia","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","Hesse","Urban Area","30","0.0294493730302008","0.0184347173583758","0.0404640287020258","2"
"2 on Scale 1 to 10","1986","Rhineland-Palatinate,Saarland","Urban Area","11","","","","2"
"2 on Scale 1 to 10","1986","Bavaria","Rural Area","24","","","","2"
"2 on Scale 1 to 10","1986","Baden-Württemberg","Urban Area","71","0.0311480285961162","0.0228779957248238","0.0394180614674086","2"
"2 on Scale 1 to 10","1986","Rhineland-Palatinate,Saarland","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1986","Hesse","Rural Area","2","","","","2"
"3 on Scale 1 to 10","1986","Saxony","Urban Area","","","","","3"
"3 on Scale 1 to 10","1986","Saxony-Anhalt","Urban Area","","","","","3"
"3 on Scale 1 to 10","1986","Saxony-Anhalt","Rural Area","","","","","3"
"3 on Scale 1 to 10","1986","Saxony","Rural Area","","","","","3"
"3 on Scale 1 to 10","1986","Thuringia","Urban Area","","","","","3"
"3 on Scale 1 to 10","1986","Thuringia","Rural Area","","","","","3"
"3 on Scale 1 to 10","1986","Brandenburg","Rural Area","","","","","3"
"3 on Scale 1 to 10","1986","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"3 on Scale 1 to 10","1986","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"3 on Scale 1 to 10","1986","Brandenburg","Urban Area","","","","","3"
"3 on Scale 1 to 10","1986","Schleswig-Holstein","Urban Area","12","","","","3"
"3 on Scale 1 to 10","1986","Schleswig-Holstein","Rural Area","6","","","","3"
"3 on Scale 1 to 10","1986","Hamburg","Urban Area","13","","","","3"
"3 on Scale 1 to 10","1986","Hamburg","Rural Area","","","","","3"
"3 on Scale 1 to 10","1986","Lower Saxony","Urban Area","26","","","","3"
"3 on Scale 1 to 10","1986","Lower Saxony","Rural Area","24","","","","3"
"3 on Scale 1 to 10","1986","Bremen","Urban Area","4","","","","3"
"3 on Scale 1 to 10","1986","Bremen","Rural Area","","","","","3"
"3 on Scale 1 to 10","1986","North Rhine-Westphalia","Urban Area","127","0.0370397542469924","0.0300306573915917","0.0440488511023931","3"
"3 on Scale 1 to 10","1986","North Rhine-Westphalia","Rural Area","4","","","","3"
"3 on Scale 1 to 10","1986","Hesse","Urban Area","46","0.0476347650878046","0.0337580209067131","0.0615115092688961","3"
"3 on Scale 1 to 10","1986","Hesse","Rural Area","11","","","","3"
"3 on Scale 1 to 10","1986","Rhineland-Palatinate,Saarland","Urban Area","20","","","","3"
"3 on Scale 1 to 10","1986","Rhineland-Palatinate,Saarland","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1986","Baden-Württemberg","Urban Area","92","0.0520714720534363","0.0414947531040658","0.0626481910028068","3"
"3 on Scale 1 to 10","1986","Baden-Württemberg","Rural Area","12","","","","3"
"3 on Scale 1 to 10","1986","Bavaria","Urban Area","45","0.0353851981106041","0.023661579536622","0.0471088166845862","3"
"3 on Scale 1 to 10","1986","Bavaria","Rural Area","38","0.0435250794144632","0.029542798641394","0.0575073601875323","3"
"3 on Scale 1 to 10","1986","Berlin","Urban Area","12","","","","3"
"3 on Scale 1 to 10","1986","Berlin","Rural Area","","","","","3"
"4 on Scale 1 to 10","1986","Schleswig-Holstein","Urban Area","11","","","","4"
"4 on Scale 1 to 10","1986","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"4 on Scale 1 to 10","1986","Brandenburg","Urban Area","","","","","4"
"4 on Scale 1 to 10","1986","Brandenburg","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","Berlin","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","Saxony","Urban Area","","","","","4"
"4 on Scale 1 to 10","1986","Saxony","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","Saxony-Anhalt","Urban Area","","","","","4"
"4 on Scale 1 to 10","1986","Saxony-Anhalt","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","Berlin","Urban Area","17","","","","4"
"4 on Scale 1 to 10","1986","Thuringia","Urban Area","","","","","4"
"4 on Scale 1 to 10","1986","Thuringia","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","Schleswig-Holstein","Rural Area","1","","","","4"
"4 on Scale 1 to 10","1986","Hamburg","Urban Area","8","","","","4"
"4 on Scale 1 to 10","1986","Hamburg","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","Lower Saxony","Urban Area","31","0.0425219278297836","0.0262404817018462","0.058803373957721","4"
"4 on Scale 1 to 10","1986","Lower Saxony","Rural Area","23","","","","4"
"4 on Scale 1 to 10","1986","Bremen","Urban Area","2","","","","4"
"4 on Scale 1 to 10","1986","Bremen","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","North Rhine-Westphalia","Urban Area","126","0.0368597000464328","0.0298670062741778","0.0438523938186878","4"
"4 on Scale 1 to 10","1986","North Rhine-Westphalia","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1986","Hesse","Urban Area","55","0.0658434158226267","0.0496853334591525","0.082001498186101","4"
"4 on Scale 1 to 10","1986","Hesse","Rural Area","8","","","","4"
"4 on Scale 1 to 10","1986","Rhineland-Palatinate,Saarland","Urban Area","30","0.0468543113537825","0.0302466942988724","0.0634619284086926","4"
"4 on Scale 1 to 10","1986","Rhineland-Palatinate,Saarland","Rural Area","7","","","","4"
"4 on Scale 1 to 10","1986","Baden-Württemberg","Urban Area","124","0.068965405433204","0.0569022257768664","0.0810285850895416","4"
"4 on Scale 1 to 10","1986","Baden-Württemberg","Rural Area","20","","","","4"
"4 on Scale 1 to 10","1986","Bavaria","Urban Area","43","0.0417185534965451","0.0290307902994147","0.0544063166936755","4"
"4 on Scale 1 to 10","1986","Bavaria","Rural Area","62","0.0679610596114354","0.050713862027145","0.0852082571957258","4"
"5 on Scale 1 to 10","1986","Hamburg","Rural Area","","","","","5"
"5 on Scale 1 to 10","1986","Lower Saxony","Urban Area","53","0.0901290454622067","0.0670220025060839","0.113236088418329","5"
