"hlf0001_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1987","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","1987","Not Working","general elemantary","","","",""
"Nursing Home/Retirement Community","1987","Not Working","middle vocational","","","",""
"Nursing Home/Retirement Community","1987","Not Working","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1987","Not Working","higher vocational","","","",""
"Nursing Home/Retirement Community","1987","Not Working","higher education","","","",""
"Tenant","1987","Full Time","in school","","","",""
"Tenant","1987","Full Time","inadequately","","","",""
"Tenant","1987","Full Time","general elemantary","","","",""
"Tenant","1987","Full Time","middle vocational","","","",""
"Tenant","1987","Full Time","vocational + Abi","","","",""
"Tenant","1987","Full Time","higher vocational","","","",""
"Tenant","1987","Full Time","higher education","","","",""
"Tenant","1987","Part Time","in school","","","",""
"Tenant","1987","Part Time","inadequately","","","",""
"Tenant","1987","Part Time","general elemantary","","","",""
"Tenant","1987","Part Time","middle vocational","","","",""
"Tenant","1987","Part Time","vocational + Abi","","","",""
"Tenant","1987","Part Time","higher vocational","","","",""
"Tenant","1987","Part Time","higher education","","","",""
"Tenant","1987","Not Working","in school","","","",""
"Tenant","1987","Not Working","inadequately","","","",""
"Tenant","1987","Not Working","general elemantary","","","",""
"Tenant","1987","Not Working","middle vocational","","","",""
"Tenant","1987","Not Working","vocational + Abi","","","",""
"Tenant","1987","Not Working","higher vocational","","","",""
"Tenant","1987","Not Working","higher education","","","",""
"Main Tenant","1988","Full Time","in school","","","",""
"Main Tenant","1988","Full Time","inadequately","272","0.865213527210528","0.826698569603102","0.903728484817955"
"Main Tenant","1988","Full Time","general elemantary","632","0.514774372410141","0.483093329552964","0.546455415267318"
"Main Tenant","1988","Full Time","middle vocational","1314","0.491277444640387","0.471318228593267","0.511236660687507"
"Main Tenant","1988","Full Time","vocational + Abi","96","0.60978255495198","0.529832105298371","0.689733004605589"
"Main Tenant","1988","Full Time","higher vocational","127","0.437445986604409","0.380741325697208","0.49415064751161"
"Main Tenant","1988","Full Time","higher education","206","0.459517971161058","0.412249012708408","0.506786929613709"
"Main Tenant","1988","Part Time","in school","5","","",""
"Main Tenant","1988","Part Time","inadequately","89","0.782963619839747","0.702168495931614","0.863758743747879"
"Main Tenant","1988","Part Time","general elemantary","350","0.512157403961434","0.471086567814107","0.55322824010876"
"Main Tenant","1988","Part Time","middle vocational","447","0.509986583322321","0.476140420233456","0.543832746411186"
"Main Tenant","1988","Part Time","vocational + Abi","33","0.491402826200071","0.361620229470931","0.621185422929212"
"Main Tenant","1988","Part Time","higher vocational","48","0.458295847344805","0.358625374642223","0.557966320047387"
"Main Tenant","1988","Part Time","higher education","74","0.52848430297537","0.447233396715388","0.609735209235351"
"Main Tenant","1988","Not Working","in school","69","0.392927680026187","0.316039643673159","0.469815716379215"
"Main Tenant","1988","Not Working","inadequately","264","0.774040691517837","0.726716361063498","0.821365021972175"
"Main Tenant","1988","Not Working","general elemantary","654","0.511874205767981","0.483732897560054","0.540015513975907"
"Main Tenant","1988","Not Working","middle vocational","757","0.526828681423019","0.501620856368691","0.552036506477347"
"Main Tenant","1988","Not Working","vocational + Abi","43","0.576793596123746","0.461871047953356","0.691716144294137"
"Main Tenant","1988","Not Working","higher vocational","66","0.466374826166072","0.386805565617403","0.54594408671474"
"Main Tenant","1988","Not Working","higher education","66","0.478884894812489","0.393011463812595","0.564758325812382"
"Sub-Tenant","1988","Full Time","in school","","","",""
"Sub-Tenant","1988","Full Time","inadequately","11","","",""
"Sub-Tenant","1988","Full Time","general elemantary","21","","",""
"Sub-Tenant","1988","Full Time","middle vocational","53","0.0279023806124768","0.0213270871776479","0.0344776740473058"
"Sub-Tenant","1988","Full Time","vocational + Abi","5","","",""
"Sub-Tenant","1988","Full Time","higher vocational","5","","",""
"Sub-Tenant","1988","Full Time","higher education","4","","",""
"Sub-Tenant","1988","Part Time","in school","","","",""
"Sub-Tenant","1988","Part Time","inadequately","1","","",""
"Sub-Tenant","1988","Part Time","general elemantary","11","","",""
"Sub-Tenant","1988","Part Time","middle vocational","12","","",""
"Sub-Tenant","1988","Part Time","vocational + Abi","1","","",""
"Sub-Tenant","1988","Part Time","higher vocational","1","","",""
"Sub-Tenant","1988","Part Time","higher education","7","","",""
"Sub-Tenant","1988","Not Working","in school","1","","",""
"Sub-Tenant","1988","Not Working","inadequately","4","","",""
"Sub-Tenant","1988","Not Working","general elemantary","29","","",""
"Sub-Tenant","1988","Not Working","middle vocational","23","","",""
"Sub-Tenant","1988","Not Working","vocational + Abi","1","","",""
"Sub-Tenant","1988","Not Working","higher vocational","1","","",""
"Sub-Tenant","1988","Not Working","higher education","1","","",""
"Owner","1988","Full Time","in school","","","",""
"Owner","1988","Full Time","inadequately","19","","",""
"Owner","1988","Full Time","general elemantary","303","0.452532648695004","0.420980915848944","0.484084381541065"
"Owner","1988","Full Time","middle vocational","1043","0.480820174747136","0.460872613157285","0.500767736336987"
"Owner","1988","Full Time","vocational + Abi","42","0.355330909113888","0.27688595922993","0.433775858997847"
"Owner","1988","Full Time","higher vocational","162","0.541664020369193","0.484709080758468","0.598618959979919"
"Owner","1988","Full Time","higher education","217","0.531708140593137","0.484378946184098","0.579037335002176"
"Owner","1988","Part Time","in school","3","","",""
"Owner","1988","Part Time","inadequately","10","","",""
"Owner","1988","Part Time","general elemantary","208","0.464698592660376","0.423718132657526","0.505679052663225"
"Owner","1988","Part Time","middle vocational","379","0.47311446821871","0.43931052738516","0.506918409052261"
"Owner","1988","Part Time","vocational + Abi","23","","",""
"Owner","1988","Part Time","higher vocational","47","0.532524289431818","0.432717126556225","0.632331452307411"
"Owner","1988","Part Time","higher education","64","0.417906140304126","0.337627506109448","0.498184774498804"
"Owner","1988","Not Working","in school","85","0.603677686659902","0.526674434805333","0.68068093851447"
"Owner","1988","Not Working","inadequately","32","0.202826364573424","0.157324820924985","0.248327908221862"
"Owner","1988","Not Working","general elemantary","529","0.45772180695714","0.429673370738279","0.485770243176002"
"Owner","1988","Not Working","middle vocational","727","0.454467181381372","0.429327882030031","0.479606480732713"
"Owner","1988","Not Working","vocational + Abi","27","","",""
"Owner","1988","Not Working","higher vocational","84","0.5255477263994","0.445902094135908","0.605193358662893"
"Owner","1988","Not Working","higher education","63","0.500593599234799","0.414643553295898","0.5865436451737"
"Nursing Home/Retirement Community","1988","Full Time","in school","","","",""
"Nursing Home/Retirement Community","1988","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","1988","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1988","Full Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1988","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1988","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1988","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","1988","Part Time","in school","","","",""
"Nursing Home/Retirement Community","1988","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","1988","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1988","Part Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1988","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1988","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1988","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","1988","Not Working","in school","","","",""
"Nursing Home/Retirement Community","1988","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","1988","Not Working","general elemantary","","","",""
"Nursing Home/Retirement Community","1988","Not Working","middle vocational","","","",""
"Nursing Home/Retirement Community","1988","Not Working","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1988","Not Working","higher vocational","","","",""
"Nursing Home/Retirement Community","1988","Not Working","higher education","","","",""
"Tenant","1988","Full Time","in school","","","",""
"Tenant","1988","Full Time","inadequately","","","",""
"Tenant","1988","Full Time","general elemantary","","","",""
"Tenant","1988","Full Time","middle vocational","","","",""
"Tenant","1988","Full Time","vocational + Abi","","","",""
"Tenant","1988","Full Time","higher vocational","","","",""
"Tenant","1988","Full Time","higher education","","","",""
"Tenant","1988","Part Time","in school","","","",""
"Tenant","1988","Part Time","inadequately","","","",""
"Tenant","1988","Part Time","general elemantary","","","",""
"Tenant","1988","Part Time","middle vocational","","","",""
"Tenant","1988","Part Time","vocational + Abi","","","",""
"Tenant","1988","Part Time","higher vocational","","","",""
"Tenant","1988","Part Time","higher education","","","",""
"Tenant","1988","Not Working","in school","","","",""
"Tenant","1988","Not Working","inadequately","","","",""
"Tenant","1988","Not Working","general elemantary","","","",""
"Tenant","1988","Not Working","middle vocational","","","",""
"Tenant","1988","Not Working","vocational + Abi","","","",""
"Tenant","1988","Not Working","higher vocational","","","",""
"Tenant","1988","Not Working","higher education","","","",""
"Main Tenant","1989","Full Time","in school","","","",""
"Main Tenant","1989","Full Time","inadequately","241","0.832187312515368","0.787776718673753","0.876597906356983"
"Main Tenant","1989","Full Time","general elemantary","655","0.554716474221143","0.523162396816389","0.586270551625897"
"Main Tenant","1989","Full Time","middle vocational","1311","0.497005665954234","0.47694362614965","0.517067705758818"
"Main Tenant","1989","Full Time","vocational + Abi","111","0.658098768025846","0.58366300174447","0.732534534307222"
"Main Tenant","1989","Full Time","higher vocational","124","0.422174178228149","0.36513199316444","0.479216363291858"
"Main Tenant","1989","Full Time","higher education","214","0.473237727168427","0.42637237792509","0.520103076411764"
"Main Tenant","1989","Part Time","in school","6","","",""
"Main Tenant","1989","Part Time","inadequately","83","0.72228796279345","0.634506941009225","0.810068984577676"
"Main Tenant","1989","Part Time","general elemantary","299","0.541258722610978","0.497048312465481","0.585469132756475"
