"hlf0001_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Owner","2014","16-34 y.","no migration background","1687","0.373475175806721","0.35926115653333","0.387689195080112","3"
"Owner","2014","16-34 y.","indirect migration background","372","0.305015892560959","0.279441101975619","0.330590683146299","3"
"Owner","2014","35-65 y.","no migration background","6838","0.570654737038273","0.561669956137622","0.579639517938923","3"
"Owner","2014","66 and older","direct migration background","160","0.369697370466309","0.324695071903259","0.414699669029359","3"
"Owner","2014","66 and older","indirect migration background","3","","","","3"
"Sub-Tenant","2014","16-34 y.","no migration background","118","0.033960965522342","0.028638605600017","0.0392833254446671","2"
"Sub-Tenant","2014","16-34 y.","direct migration background","21","","","","2"
"Sub-Tenant","2014","16-34 y.","indirect migration background","23","","","","2"
"Sub-Tenant","2014","35-65 y.","direct migration background","18","","","","2"
"Sub-Tenant","2014","35-65 y.","indirect migration background","4","","","","2"
"Sub-Tenant","2014","66 and older","indirect migration background","","","","","2"
"Sub-Tenant","2014","66 and older","no migration background","51","0.0143155236256532","0.0108688875129828","0.0177621597383236","2"
"Sub-Tenant","2014","35-65 y.","no migration background","112","0.0130261655155768","0.0109680082542351","0.0150843227769184","2"
"Sub-Tenant","2014","66 and older","direct migration background","5","","","","2"
"Tenant","2014","16-34 y.","no migration background","","","","","5"
"Tenant","2014","16-34 y.","direct migration background","","","","","5"
"Tenant","2014","16-34 y.","indirect migration background","","","","","5"
"Tenant","2014","35-65 y.","no migration background","","","","","5"
"Tenant","2014","35-65 y.","direct migration background","","","","","5"
"Tenant","2014","35-65 y.","indirect migration background","","","","","5"
"Tenant","2014","66 and older","no migration background","","","","","5"
"Tenant","2014","66 and older","direct migration background","","","","","5"
"Tenant","2014","66 and older","indirect migration background","","","","","5"
"Main Tenant","2015","16-34 y.","no migration background","2481","0.592375715835827","0.577427120960285","0.607324310711368","1"
"Main Tenant","2015","16-34 y.","direct migration background","1636","0.782403787974732","0.764370156380361","0.800437419569103","1"
"Main Tenant","2015","16-34 y.","indirect migration background","757","0.662088140352788","0.634374557905172","0.689801722800404","1"
"Main Tenant","2015","35-65 y.","no migration background","4500","0.419359854816946","0.410150964694258","0.428568744939635","1"
"Main Tenant","2015","66 and older","no migration background","1717","0.377895007825525","0.363769364476558","0.392020651174492","1"
"Main Tenant","2015","66 and older","direct migration background","258","0.562461090145949","0.516002543673529","0.60891963661837","1"
"Main Tenant","2015","35-65 y.","indirect migration background","391","0.597612178247559","0.56086261569426","0.634361740800858","1"
"Main Tenant","2015","35-65 y.","direct migration background","2389","0.627437883631725","0.611528952567273","0.643346814696177","1"
"Main Tenant","2015","66 and older","indirect migration background","1","","","","1"
"Nursing Home/Retirement Community","2015","16-34 y.","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2015","16-34 y.","no migration background","","","","","4"
"Nursing Home/Retirement Community","2015","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2015","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2015","35-65 y.","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2015","66 and older","indirect migration background","1","","","","4"
"Nursing Home/Retirement Community","2015","66 and older","direct migration background","2","","","","4"
"Nursing Home/Retirement Community","2015","35-65 y.","no migration background","2","","","","4"
"Nursing Home/Retirement Community","2015","66 and older","no migration background","41","0.0107255399971964","0.00772458973045388","0.0137264902639389","4"
"Owner","2015","16-34 y.","direct migration background","313","0.172828472310919","0.156303243185239","0.189353701436598","3"
"Owner","2015","35-65 y.","direct migration background","1113","0.356300504138427","0.340542322999106","0.372058685277747","3"
"Owner","2015","35-65 y.","indirect migration background","286","0.382984362638478","0.346554406654824","0.419414318622131","3"
"Owner","2015","66 and older","no migration background","2715","0.598301528315271","0.584019135877707","0.612583920752835","3"
"Owner","2015","16-34 y.","no migration background","1566","0.374434091717318","0.359711103903785","0.389157079530851","3"
"Owner","2015","16-34 y.","indirect migration background","342","0.311661112802274","0.284523258346274","0.338798967258274","3"
"Owner","2015","35-65 y.","no migration background","6432","0.569141090411635","0.559899688790739","0.578382492032531","3"
"Owner","2015","66 and older","direct migration background","171","0.420125855570627","0.373901846141052","0.466349865000203","3"
"Owner","2015","66 and older","indirect migration background","3","","","","3"
"Sub-Tenant","2015","16-34 y.","no migration background","104","0.0331901924468552","0.0277408119473383","0.0386395729463722","2"
"Sub-Tenant","2015","16-34 y.","direct migration background","61","0.0446194042178608","0.0355955484037311","0.0536432600319906","2"
"Sub-Tenant","2015","16-34 y.","indirect migration background","20","","","","2"
"Sub-Tenant","2015","35-65 y.","direct migration background","45","0.0160301234754624","0.0118975972268064","0.0201626497241183","2"
"Sub-Tenant","2015","35-65 y.","indirect migration background","7","","","","2"
"Sub-Tenant","2015","66 and older","indirect migration background","","","","","2"
"Sub-Tenant","2015","35-65 y.","no migration background","96","0.0108402899967131","0.00890781450691142","0.0127727654865147","2"
"Sub-Tenant","2015","66 and older","direct migration background","7","","","","2"
"Sub-Tenant","2015","66 and older","no migration background","53","0.0130779238620077","0.00976812463374464","0.0163877230902707","2"
"Tenant","2015","16-34 y.","no migration background","","","","","5"
"Tenant","2015","16-34 y.","direct migration background","","","","","5"
"Tenant","2015","16-34 y.","indirect migration background","","","","","5"
"Tenant","2015","35-65 y.","no migration background","","","","","5"
"Tenant","2015","35-65 y.","direct migration background","","","","","5"
"Tenant","2015","35-65 y.","indirect migration background","","","","","5"
"Tenant","2015","66 and older","no migration background","","","","","5"
"Tenant","2015","66 and older","direct migration background","","","","","5"
"Tenant","2015","66 and older","indirect migration background","","","","","5"
"Main Tenant","2016","16-34 y.","no migration background","2189","0.58141033572642","0.565662784121679","0.597157887331162","1"
"Main Tenant","2016","16-34 y.","direct migration background","1138","0.820177026324948","0.800174131471359","0.840179921178537","1"
"Main Tenant","2016","16-34 y.","indirect migration background","695","0.64877126943641","0.619590794558197","0.677951744314624","1"
"Main Tenant","2016","35-65 y.","no migration background","4140","0.413616925765439","0.404059567430837","0.423174284100041","1"
"Main Tenant","2016","66 and older","no migration background","1666","0.371400189277456","0.357077776117482","0.385722602437429","1"
"Main Tenant","2016","66 and older","direct migration background","244","0.57863987859895","0.530609504425738","0.626670252772163","1"
"Main Tenant","2016","66 and older","indirect migration background","1","","","","1"
"Main Tenant","2016","35-65 y.","indirect migration background","358","0.574504909764376","0.536670207543943","0.612339611984808","1"
"Main Tenant","2016","35-65 y.","direct migration background","2051","0.622036565417594","0.604978880599878","0.639094250235309","1"
"Nursing Home/Retirement Community","2016","16-34 y.","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2016","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2016","16-34 y.","no migration background","","","","","4"
"Nursing Home/Retirement Community","2016","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2016","35-65 y.","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2016","66 and older","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2016","35-65 y.","no migration background","4","","","","4"
"Nursing Home/Retirement Community","2016","66 and older","direct migration background","2","","","","4"
"Nursing Home/Retirement Community","2016","66 and older","no migration background","38","0.0119896734496159","0.00876346493023287","0.0152158819689989","4"
"Owner","2016","16-34 y.","direct migration background","237","0.147994172610342","0.12949892906607","0.166489416154614","3"
"Owner","2016","35-65 y.","direct migration background","1021","0.365555904505348","0.348614055130427","0.382497753880269","3"
"Owner","2016","35-65 y.","indirect migration background","293","0.418272553977873","0.380525276586582","0.456019831369165","3"
"Owner","2016","66 and older","no migration background","2622","0.602555795052303","0.588049893266273","0.617061696838334","3"
"Owner","2016","16-34 y.","no migration background","1481","0.373374544926658","0.357934314208255","0.388814775645061","3"
"Owner","2016","66 and older","indirect migration background","3","","","","3"
"Owner","2016","35-65 y.","no migration background","5954","0.572445603307305","0.562844728523502","0.582046478091107","3"
"Owner","2016","66 and older","direct migration background","154","0.395018024310823","0.347466466583974","0.442569582037671","3"
"Owner","2016","16-34 y.","indirect migration background","306","0.305242778404163","0.277091976704341","0.333393580103985","3"
"Sub-Tenant","2016","35-65 y.","indirect migration background","5","","","","2"
"Sub-Tenant","2016","16-34 y.","direct migration background","40","0.0316134796301384","0.0225001520297212","0.0407268072305555","2"
"Sub-Tenant","2016","16-34 y.","no migration background","100","0.0452151193469214","0.038582699300716","0.0518475393931268","2"
"Sub-Tenant","2016","16-34 y.","indirect migration background","27","","","","2"
"Sub-Tenant","2016","35-65 y.","direct migration background","31","0.012167511468899","0.00831068792534238","0.0160243350124556","2"
"Sub-Tenant","2016","66 and older","direct migration background","6","","","","2"
"Sub-Tenant","2016","66 and older","indirect migration background","","","","","2"
"Sub-Tenant","2016","35-65 y.","no migration background","102","0.0128514773097404","0.0106656503309164","0.0150373042885644","2"
"Sub-Tenant","2016","66 and older","no migration background","46","0.0140543422206248","0.0105650305271406","0.017543653914109","2"
"Tenant","2016","16-34 y.","no migration background","","","","","5"
"Tenant","2016","16-34 y.","direct migration background","","","","","5"
"Tenant","2016","16-34 y.","indirect migration background","","","","","5"
"Tenant","2016","35-65 y.","no migration background","","","","","5"
"Tenant","2016","35-65 y.","direct migration background","","","","","5"
"Tenant","2016","35-65 y.","indirect migration background","","","","","5"
"Tenant","2016","66 and older","no migration background","","","","","5"
"Tenant","2016","66 and older","direct migration background","","","","","5"
"Tenant","2016","66 and older","indirect migration background","","","","","5"
"Main Tenant","2017","16-34 y.","no migration background","2575","0.59772297751326","0.583322212169182","0.612123742857337","1"
"Main Tenant","2017","16-34 y.","direct migration background","2352","0.842527709834972","0.828698618251166","0.856356801418778","1"
"Main Tenant","2017","16-34 y.","indirect migration background","747","0.668839091215022","0.641014448161419","0.696663734268624","1"
"Main Tenant","2017","35-65 y.","no migration background","4720","0.410109262927517","0.401182052518993","0.41903647333604","1"
"Main Tenant","2017","66 and older","direct migration background","280","0.574367279760987","0.528684325323824","0.62005023419815","1"
"Main Tenant","2017","35-65 y.","direct migration background","3237","0.607289946977417","0.592842225656567","0.621737668298268","1"
"Main Tenant","2017","35-65 y.","indirect migration background","391","0.554823448512353","0.518622299752676","0.59102459727203","1"
"Main Tenant","2017","66 and older","no migration background","1678","0.357345610988354","0.34347146923136","0.371219752745348","1"
"Main Tenant","2017","66 and older","indirect migration background","4","","","","1"
"Nursing Home/Retirement Community","2017","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2017","16-34 y.","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2017","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2017","35-65 y.","direct migration background","3","","","","4"
"Nursing Home/Retirement Community","2017","35-65 y.","no migration background","3","","","","4"
"Nursing Home/Retirement Community","2017","66 and older","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2017","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2017","66 and older","no migration background","47","0.01359768148314","0.0102446885620544","0.0169506744042256","4"
"Nursing Home/Retirement Community","2017","66 and older","direct migration background","3","","","","4"
"Owner","2017","35-65 y.","direct migration background","1061","0.376899226637388","0.362562266791462","0.391236186483314","3"
"Owner","2017","35-65 y.","indirect migration background","323","0.417454055684727","0.38153307029427","0.453375041075184","3"
"Owner","2017","16-34 y.","no migration background","1734","0.360686688270775","0.346584227006997","0.374789149534554","3"
"Owner","2017","16-34 y.","direct migration background","192","0.109584001535991","0.0977244152533848","0.121443587818598","3"
"Owner","2017","16-34 y.","indirect migration background","328","0.303085179409808","0.275913189470876","0.330257169348739","3"
"Owner","2017","35-65 y.","no migration background","6814","0.572833998459794","0.56385572299147","0.581812273928117","3"
"Owner","2017","66 and older","no migration background","2787","0.611110090472471","0.596996216761186","0.625223964183756","3"
"Owner","2017","66 and older","direct migration background","156","0.394574230172131","0.349416027913081","0.43973243243118","3"
"Owner","2017","66 and older","indirect migration background","12","","","","3"
"Sub-Tenant","2017","35-65 y.","indirect migration background","10","","","","2"
"Sub-Tenant","2017","16-34 y.","no migration background","144","0.0415463500473247","0.0356859808036686","0.0474067192909808","2"
"Sub-Tenant","2017","16-34 y.","direct migration background","121","0.0478882886290367","0.0397813273921127","0.0559952498659606","2"
"Sub-Tenant","2017","16-34 y.","indirect migration background","24","","","","2"
"Sub-Tenant","2017","35-65 y.","no migration background","124","0.016308781942696","0.0140098804966064","0.0186076833887856","2"
"Sub-Tenant","2017","35-65 y.","direct migration background","88","0.0129448752066888","0.00960073144978935","0.0162890189635883","2"
"Sub-Tenant","2017","66 and older","no migration background","71","0.0179466170560352","0.0141030717174394","0.0217901623946309","2"
"Sub-Tenant","2017","66 and older","indirect migration background","","","","","2"
"Sub-Tenant","2017","66 and older","direct migration background","11","","","","2"
"Tenant","2017","16-34 y.","no migration background","","","","","5"
"Tenant","2017","16-34 y.","direct migration background","","","","","5"
"Tenant","2017","16-34 y.","indirect migration background","","","","","5"
"Tenant","2017","35-65 y.","no migration background","","","","","5"
"Tenant","2017","35-65 y.","direct migration background","","","","","5"
"Tenant","2017","35-65 y.","indirect migration background","","","","","5"
"Tenant","2017","66 and older","no migration background","","","","","5"
"Tenant","2017","66 and older","direct migration background","","","","","5"
"Tenant","2017","66 and older","indirect migration background","","","","","5"
"Main Tenant","2018","16-34 y.","no migration background","2547","0.589879584143066","0.575219291972304","0.604539876313828","1"
"Main Tenant","2018","16-34 y.","direct migration background","2731","0.838203971272808","0.825058891722426","0.851349050823189","1"
"Main Tenant","2018","16-34 y.","indirect migration background","744","0.635142574779779","0.606538305983447","0.66374684357611","1"
"Main Tenant","2018","35-65 y.","no migration background","4613","0.414047883134538","0.404861570106573","0.423234196162503","1"
"Main Tenant","2018","66 and older","direct migration background","319","0.584861629636871","0.540549329951144","0.629173929322598","1"
"Main Tenant","2018","35-65 y.","indirect migration background","397","0.56114172853988","0.524665349702073","0.597618107377687","1"
"Main Tenant","2018","66 and older","no migration background","1742","0.362964701235108","0.349059843809799","0.376869558660417","1"
"Main Tenant","2018","66 and older","indirect migration background","9","","","","1"
"Main Tenant","2018","35-65 y.","direct migration background","3598","0.614011027430405","0.600027487097943","0.627994567762867","1"
"Nursing Home/Retirement Community","2018","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2018","16-34 y.","no migration background","","","","","4"
"Nursing Home/Retirement Community","2018","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2018","35-65 y.","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2018","66 and older","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2018","66 and older","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2018","35-65 y.","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2018","66 and older","no migration background","51","0.0145331449692573","0.0110725289852202","0.0179937609532945","4"
"Nursing Home/Retirement Community","2018","16-34 y.","indirect migration background","","","","","4"
"Owner","2018","35-65 y.","direct migration background","991","0.371183514665521","0.357306440656518","0.385060588674523","3"
"Owner","2018","35-65 y.","indirect migration background","310","0.427785272473886","0.391418419498447","0.464152125449324","3"
"Owner","2018","16-34 y.","no migration background","1637","0.369849244194866","0.355459938241681","0.38423855014805","3"
"Owner","2018","66 and older","indirect migration background","11","","","","3"
"Owner","2018","35-65 y.","no migration background","6321","0.572935725509264","0.563710341238721","0.582161109779807","3"
"Owner","2018","16-34 y.","direct migration background","172","0.122346052516184","0.110649413986711","0.134042691045656","3"
"Owner","2018","16-34 y.","indirect migration background","325","0.338004088546355","0.309896585025254","0.366111592067456","3"
"Owner","2018","66 and older","no migration background","2759","0.611945909647243","0.597854473843128","0.626037345451358","3"
"Owner","2018","66 and older","direct migration background","150","0.408777148740485","0.364567181099317","0.452987116381654","3"
"Sub-Tenant","2018","35-65 y.","indirect migration background","4","","","","2"
"Sub-Tenant","2018","16-34 y.","direct migration background","112","0.0394499762110084","0.0325015284123098","0.046398424009707","2"
"Sub-Tenant","2018","16-34 y.","no migration background","140","0.0402711716620683","0.0344114545367239","0.0461308887874127","2"
"Sub-Tenant","2018","16-34 y.","indirect migration background","19","","","","2"
"Sub-Tenant","2018","35-65 y.","no migration background","109","0.0129158688933409","0.0108100365533831","0.0150217012332987","2"
"Sub-Tenant","2018","35-65 y.","direct migration background","66","0.0135765072161576","0.0102524588366328","0.0169005555956824","2"
"Sub-Tenant","2018","66 and older","no migration background","42","0.0105562441483916","0.0076009353637058","0.0135115529330774","2"
"Sub-Tenant","2018","66 and older","indirect migration background","","","","","2"
"Sub-Tenant","2018","66 and older","direct migration background","5","","","","2"
"Tenant","2018","16-34 y.","no migration background","","","","","5"
"Tenant","2018","16-34 y.","direct migration background","","","","","5"
"Tenant","2018","16-34 y.","indirect migration background","","","","","5"
"Tenant","2018","35-65 y.","no migration background","","","","","5"
"Tenant","2018","35-65 y.","direct migration background","","","","","5"
"Tenant","2018","35-65 y.","indirect migration background","","","","","5"
"Tenant","2018","66 and older","no migration background","","","","","5"
"Tenant","2018","66 and older","direct migration background","","","","","5"
"Tenant","2018","66 and older","indirect migration background","","","","","5"
"Main Tenant","2019","16-34 y.","no migration background","2377","0.596586347257088","0.581514626551681","0.611658067962496","1"
"Main Tenant","2019","16-34 y.","direct migration background","2249","0.845779941118428","0.83169021541078","0.859869666826076","1"
"Main Tenant","2019","16-34 y.","indirect migration background","630","0.609481340302219","0.578539402610853","0.640423277993585","1"
"Main Tenant","2019","35-65 y.","no migration background","4495","0.405524479367972","0.396654615860269","0.414394342875674","1"
"Main Tenant","2019","66 and older","direct migration background","297","0.556312078151707","0.51105821666187","0.601565939641543","1"
"Main Tenant","2019","66 and older","no migration background","1740","0.364112234198667","0.350472792629673","0.377751675767661","1"
"Main Tenant","2019","35-65 y.","indirect migration background","391","0.544736566634152","0.510032169975355","0.579440963292948","1"
"Main Tenant","2019","66 and older","indirect migration background","12","","","","1"
"Main Tenant","2019","35-65 y.","direct migration background","3235","0.593900981555576","0.579308587772721","0.60849337533843","1"
"Nursing Home/Retirement Community","2019","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2019","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2019","16-34 y.","no migration background","2","","","","4"
"Nursing Home/Retirement Community","2019","35-65 y.","direct migration background","2","","","","4"
"Nursing Home/Retirement Community","2019","35-65 y.","no migration background","2","","","","4"
"Nursing Home/Retirement Community","2019","66 and older","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2019","66 and older","direct migration background","2","","","","4"
"Nursing Home/Retirement Community","2019","66 and older","no migration background","53","0.0161845805524466","0.0126077673826576","0.0197613937222356","4"
"Nursing Home/Retirement Community","2019","16-34 y.","indirect migration background","","","","","4"
"Owner","2019","35-65 y.","direct migration background","1019","0.394158925225729","0.379638859272277","0.408678991179182","3"
"Owner","2019","35-65 y.","indirect migration background","385","0.440739784539059","0.406141231240268","0.475338337837851","3"
"Owner","2019","66 and older","direct migration background","159","0.421942609760924","0.376957398249315","0.466927821272534","3"
"Owner","2019","66 and older","indirect migration background","24","","","","3"
"Owner","2019","16-34 y.","no migration background","1548","0.356389340671387","0.341675540500411","0.371103140842363","3"
"Owner","2019","35-65 y.","no migration background","7161","0.582387620780874","0.57347851407371","0.591296727488039","3"
"Owner","2019","16-34 y.","indirect migration background","298","0.356728515376793","0.326346787572513","0.387110243181072","3"
"Owner","2019","66 and older","no migration background","2927","0.605847253635634","0.591995569825679","0.619698937445589","3"
"Owner","2019","16-34 y.","direct migration background","145","0.117748323637625","0.105174220210267","0.130322427064982","3"
"Sub-Tenant","2019","35-65 y.","indirect migration background","15","","","","2"
"Sub-Tenant","2019","16-34 y.","direct migration background","130","0.0364717352439469","0.0291584273378942","0.0437850431499997","2"
"Sub-Tenant","2019","66 and older","indirect migration background","","","","","2"
"Sub-Tenant","2019","16-34 y.","no migration background","143","0.0465351897506631","0.0400638535126626","0.0530065259886636","2"
"Sub-Tenant","2019","16-34 y.","indirect migration background","27","","","","2"
"Sub-Tenant","2019","35-65 y.","no migration background","113","0.0117695712105274","0.00982129358633463","0.0137178488347202","2"
"Sub-Tenant","2019","35-65 y.","direct migration background","95","0.00986689954737002","0.00692998917931413","0.0128038099154259","2"
"Sub-Tenant","2019","66 and older","no migration background","61","0.0138559316132523","0.0105425094859728","0.0171693537405318","2"
"Sub-Tenant","2019","66 and older","direct migration background","5","","","","2"
"Tenant","2019","16-34 y.","no migration background","","","","","5"
"Tenant","2019","16-34 y.","direct migration background","","","","","5"
"Tenant","2019","16-34 y.","indirect migration background","","","","","5"
"Tenant","2019","35-65 y.","no migration background","","","","","5"
"Tenant","2019","35-65 y.","direct migration background","","","","","5"
"Tenant","2019","35-65 y.","indirect migration background","","","","","5"
"Tenant","2019","66 and older","no migration background","","","","","5"
"Tenant","2019","66 and older","direct migration background","","","","","5"
"Tenant","2019","66 and older","indirect migration background","","","","","5"
