"plh0206i05","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2005","lower secondary degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"7 Strongly agree","2005","secondary school degree","(0) in school","","","",""
"7 Strongly agree","2005","secondary school degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","secondary school degree","(1b) general elementary school","","","",""
"7 Strongly agree","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2005","secondary school degree","(2b) intermediate general qualification","53","0.0990310873247694","0.074616193188524","0.123445981461015"
"7 Strongly agree","2005","secondary school degree","(2a) intermediate vocational","204","0.0462541368907707","0.0402930417398186","0.0522152320417228"
"7 Strongly agree","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2005","secondary school degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","secondary school degree","(3b) higher tertiary education","","","",""
"7 Strongly agree","2005","college entrance qualification","(0) in school","","","",""
"7 Strongly agree","2005","college entrance qualification","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","college entrance qualification","(1b) general elementary school","","","",""
"7 Strongly agree","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"7 Strongly agree","2005","college entrance qualification","(2c_gen) general maturity certificate","31","0.048024465416378","0.0325137859092904","0.0635351449234656"
"7 Strongly agree","2005","college entrance qualification","(2c_voc) vocational maturity certificate","41","0.0358184252979039","0.0257047091304182","0.0459321414653896"
"7 Strongly agree","2005","college entrance qualification","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","college entrance qualification","(3b) higher tertiary education","31","0.0192136575739265","0.0134603720525751","0.024966943095278"
"7 Strongly agree","2005","Other degree","(0) in school","","","",""
"7 Strongly agree","2005","Other degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","Other degree","(1b) general elementary school","31","0.0733645811431918","0.0467253398878158","0.100003822398568"
"7 Strongly agree","2005","Other degree","(1c) basic vocational qualification","33","0.0721593913119811","0.0455778280684467","0.0987409545555155"
"7 Strongly agree","2005","Other degree","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","Other degree","(2a) intermediate vocational","","","",""
"7 Strongly agree","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2005","Other degree","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2005","Other degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","Other degree","(3b) higher tertiary education","","","",""
"7 Strongly agree","2005","no degree/no degree yet","(0) in school","52","0.0926187202647457","0.0703496599143233","0.114887780615168"
"7 Strongly agree","2005","no degree/no degree yet","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"7 Strongly agree","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"7 Strongly agree","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","lower secondary degree","(0) in school","","","",""
"1 Strongly disagree","2006","lower secondary degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","lower secondary degree","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","lower secondary degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","lower secondary degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","lower secondary degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","lower secondary degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","lower secondary degree","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","secondary school degree","(0) in school","","","",""
"1 Strongly disagree","2006","secondary school degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","secondary school degree","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","secondary school degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","secondary school degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","secondary school degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","secondary school degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","secondary school degree","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","college entrance qualification","(0) in school","","","",""
"1 Strongly disagree","2006","college entrance qualification","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","college entrance qualification","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","college entrance qualification","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","college entrance qualification","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","college entrance qualification","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","college entrance qualification","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","college entrance qualification","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","Other degree","(0) in school","","","",""
"1 Strongly disagree","2006","Other degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","Other degree","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","Other degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","Other degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","Other degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","Other degree","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","Other degree","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","Other degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","Other degree","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(0) in school","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(0) in school","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(0) in school","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(2a) intermediate vocational","","","",""
