"pld0045","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Sometimes","2005","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2005","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2005","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2005","secondary school degree","Single parent ","","","",""
"Sometimes","2005","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2005","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2005","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2005","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2005","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2005","college entrance qualification","Single parent ","","","",""
"Sometimes","2005","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2005","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2005","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2005","Other degree","1-pers.-HH","","","",""
"Sometimes","2005","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2005","Other degree","Single parent ","","","",""
"Sometimes","2005","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2005","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2005","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2005","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2005","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2005","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2005","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2005","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2005","lower secondary degree","Single parent ","","","",""
"Rarely","2005","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2005","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2005","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2005","secondary school degree","1-pers.-HH","","","",""
"Rarely","2005","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2005","secondary school degree","Single parent ","","","",""
"Rarely","2005","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2005","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2005","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2005","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2005","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2005","college entrance qualification","Single parent ","","","",""
"Rarely","2005","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2005","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2005","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2005","Other degree","1-pers.-HH","","","",""
"Rarely","2005","Other degree","(Married) couple without C. ","","","",""
"Rarely","2005","Other degree","Single parent ","","","",""
"Rarely","2005","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2005","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2005","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2005","no degree/no degree yet","Single parent ","","","",""
"Rarely","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2005","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2005","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2005","lower secondary degree","1-pers.-HH","","","",""
"Never","2005","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2005","lower secondary degree","Single parent ","","","",""
"Never","2005","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2005","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2005","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2005","secondary school degree","1-pers.-HH","","","",""
"Never","2005","secondary school degree","(Married) couple without C. ","","","",""
"Never","2005","secondary school degree","Single parent ","","","",""
"Never","2005","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2005","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2005","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2005","college entrance qualification","1-pers.-HH","","","",""
"Never","2005","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2005","college entrance qualification","Single parent ","","","",""
"Never","2005","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2005","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2005","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2005","Other degree","1-pers.-HH","","","",""
"Never","2005","Other degree","(Married) couple without C. ","","","",""
"Never","2005","Other degree","Single parent ","","","",""
"Never","2005","Other degree","Couple + C. LE 16 ","","","",""
"Never","2005","Other degree","Couple + C. GT 16 ","","","",""
"Never","2005","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2005","no degree/no degree yet","Single parent ","","","",""
"Never","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2005","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2005","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very often","2006","lower secondary degree","1-pers.-HH","","","",""
"Very often","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2006","lower secondary degree","Single parent ","","","",""
"Very often","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2006","secondary school degree","1-pers.-HH","","","",""
"Very often","2006","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2006","secondary school degree","Single parent ","","","",""
"Very often","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2006","college entrance qualification","1-pers.-HH","","","",""
"Very often","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2006","college entrance qualification","Single parent ","","","",""
"Very often","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2006","Other degree","1-pers.-HH","","","",""
"Very often","2006","Other degree","(Married) couple without C. ","","","",""
"Very often","2006","Other degree","Single parent ","","","",""
"Very often","2006","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2006","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2006","no degree/no degree yet","Single parent ","","","",""
"Very often","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2006","lower secondary degree","1-pers.-HH","","","",""
"Often","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2006","lower secondary degree","Single parent ","","","",""
"Often","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2006","secondary school degree","1-pers.-HH","","","",""
"Often","2006","secondary school degree","(Married) couple without C. ","","","",""
"Often","2006","secondary school degree","Single parent ","","","",""
"Often","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2006","college entrance qualification","1-pers.-HH","","","",""
"Often","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2006","college entrance qualification","Single parent ","","","",""
"Often","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2006","Other degree","1-pers.-HH","","","",""
"Often","2006","Other degree","(Married) couple without C. ","","","",""
"Often","2006","Other degree","Single parent ","","","",""
"Often","2006","Other degree","Couple + C. LE 16 ","","","",""
"Often","2006","Other degree","Couple + C. GT 16 ","","","",""
"Often","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2006","no degree/no degree yet","Single parent ","","","",""
"Often","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2006","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2006","lower secondary degree","Single parent ","","","",""
"Sometimes","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2006","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2006","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2006","secondary school degree","Single parent ","","","",""
"Sometimes","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2006","secondary school degree","Couple + C. GT 16 ","","","",""
