"pld0045","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2003","Mecklenburg-Western Pomerania","middle vocational","29","","","","3"
"Sometimes","2003","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Sometimes","2003","Mecklenburg-Western Pomerania","higher vocational","2","","","","3"
"Sometimes","2003","Mecklenburg-Western Pomerania","higher education","18","","","","3"
"Sometimes","2003","Saxony","in school","4","","","","3"
"Sometimes","2003","Saxony","inadequately","","","","","3"
"Sometimes","2003","Saxony","general elemantary","13","","","","3"
"Sometimes","2003","Saxony","middle vocational","95","0.10225101754047","0.0822445037932323","0.122257531287709","3"
"Sometimes","2003","Saxony","vocational + Abi","4","","","","3"
"Sometimes","2003","Saxony","higher vocational","11","","","","3"
"Sometimes","2003","Saxony","higher education","41","0.100035465647824","0.0696670486814569","0.130403882614191","3"
"Sometimes","2003","Saxony-Anhalt","in school","4","","","","3"
"Sometimes","2003","Saxony-Anhalt","inadequately","","","","","3"
"Sometimes","2003","Saxony-Anhalt","general elemantary","8","","","","3"
"Sometimes","2003","Saxony-Anhalt","middle vocational","44","0.0881011034066084","0.0622272181838947","0.113974988629322","3"
"Sometimes","2003","Saxony-Anhalt","vocational + Abi","6","","","","3"
"Sometimes","2003","Saxony-Anhalt","higher vocational","13","","","","3"
"Sometimes","2003","Saxony-Anhalt","higher education","38","0.1496889580463","0.102863778472672","0.196514137619928","3"
"Sometimes","2003","Thuringia","in school","1","","","","3"
"Sometimes","2003","Thuringia","inadequately","","","","","3"
"Sometimes","2003","Bremen","middle vocational","8","","","","3"
"Sometimes","2003","Bremen","vocational + Abi","1","","","","3"
"Sometimes","2003","Bremen","higher vocational","","","","","3"
"Sometimes","2003","Bremen","higher education","4","","","","3"
"Sometimes","2003","North Rhine-Westphalia","in school","17","","","","3"
"Sometimes","2003","North Rhine-Westphalia","inadequately","6","","","","3"
"Sometimes","2003","North Rhine-Westphalia","general elemantary","48","0.0581670914786808","0.0393760623464231","0.0769581206109386","3"
"Sometimes","2003","North Rhine-Westphalia","middle vocational","197","0.0826517411057736","0.071304378981542","0.0939991032300052","3"
"Sometimes","2003","North Rhine-Westphalia","vocational + Abi","40","0.163775469594703","0.124611481549073","0.202939457640333","3"
"Sometimes","2003","North Rhine-Westphalia","higher vocational","41","0.131885202349138","0.0957054935593977","0.168064911138877","3"
"Sometimes","2003","Bavaria","inadequately","","","","","3"
"Sometimes","2003","Bavaria","general elemantary","42","0.0949547983621686","0.0659716600829312","0.123937936641406","3"
"Sometimes","2003","Bavaria","middle vocational","178","0.100359831681829","0.0858172822662942","0.114902381097363","3"
"Sometimes","2003","Bavaria","vocational + Abi","17","","","","3"
"Sometimes","2003","Bavaria","higher vocational","27","","","","3"
"Sometimes","2003","Bavaria","higher education","87","0.163735864932443","0.133775787743557","0.193695942121329","3"
"Sometimes","2003","Berlin","in school","2","","","","3"
"Sometimes","2003","Berlin","inadequately","2","","","","3"
"Sometimes","2003","Berlin","general elemantary","6","","","","3"
"Sometimes","2003","Brandenburg","inadequately","","","","","3"
"Sometimes","2003","Brandenburg","general elemantary","4","","","","3"
"Sometimes","2003","Brandenburg","middle vocational","41","0.0900683235500134","0.0638785236759039","0.116258123424123","3"
"Sometimes","2003","Brandenburg","vocational + Abi","2","","","","3"
"Sometimes","2003","Thuringia","general elemantary","6","","","","3"
"Sometimes","2003","Thuringia","middle vocational","60","0.111757056909271","0.0859822449337986","0.137531868884744","3"
"Sometimes","2003","Thuringia","vocational + Abi","2","","","","3"
"Sometimes","2003","Thuringia","higher vocational","13","","","","3"
"Sometimes","2003","Thuringia","higher education","24","","","","3"
"Very often","2003","Schleswig-Holstein","in school","","","","","1"
"Very often","2003","Schleswig-Holstein","inadequately","","","","","1"
"Very often","2003","Schleswig-Holstein","general elemantary","1","","","","1"
"Very often","2003","Schleswig-Holstein","middle vocational","10","","","","1"
"Very often","2003","Schleswig-Holstein","vocational + Abi","3","","","","1"
"Very often","2003","Schleswig-Holstein","higher vocational","3","","","","1"
"Very often","2003","Schleswig-Holstein","higher education","5","","","","1"
"Very often","2003","Hamburg","in school","2","","","","1"
"Very often","2003","Hamburg","inadequately","","","","","1"
"Very often","2003","Hamburg","general elemantary","1","","","","1"
"Very often","2003","Hamburg","middle vocational","2","","","","1"
"Very often","2003","Hamburg","vocational + Abi","","","","","1"
"Very often","2003","Hamburg","higher vocational","1","","","","1"
"Very often","2003","Hamburg","higher education","9","","","","1"
"Very often","2003","Lower Saxony","in school","6","","","","1"
"Very often","2003","Lower Saxony","inadequately","1","","","","1"
"Very often","2003","Lower Saxony","general elemantary","23","","","","1"
"Very often","2003","Lower Saxony","middle vocational","51","0.0423412375445543","0.0298167307169509","0.0548657443721578","1"
"Very often","2003","Lower Saxony","vocational + Abi","9","","","","1"
"Very often","2003","Lower Saxony","higher vocational","4","","","","1"
"Very often","2003","Lower Saxony","higher education","23","","","","1"
"Very often","2003","Bremen","in school","2","","","","1"
"Very often","2003","Bremen","inadequately","","","","","1"
"Very often","2003","Bremen","general elemantary","","","","","1"
"Very often","2003","Bremen","middle vocational","1","","","","1"
"Very often","2003","Bremen","vocational + Abi","","","","","1"
"Very often","2003","Bremen","higher vocational","","","","","1"
"Very often","2003","Bremen","higher education","1","","","","1"
"Very often","2003","North Rhine-Westphalia","in school","8","","","","1"
"Very often","2003","North Rhine-Westphalia","inadequately","5","","","","1"
"Very often","2003","North Rhine-Westphalia","general elemantary","14","","","","1"
"Very often","2003","North Rhine-Westphalia","middle vocational","82","0.0362477135128625","0.028545335838401","0.0439500911873239","1"
"Very often","2003","North Rhine-Westphalia","vocational + Abi","18","","","","1"
"Very often","2003","North Rhine-Westphalia","higher vocational","12","","","","1"
"Very often","2003","North Rhine-Westphalia","higher education","38","0.060651284936807","0.0445481551373627","0.0767544147362513","1"
"Very often","2003","Hesse","in school","1","","","","1"
"Very often","2003","Hesse","inadequately","1","","","","1"
"Very often","2003","Hesse","general elemantary","7","","","","1"
"Very often","2003","Hesse","middle vocational","39","0.0592758149895326","0.0417198134459144","0.0768318165331507","1"
"Very often","2003","Hesse","vocational + Abi","10","","","","1"
"Very often","2003","Hesse","higher vocational","9","","","","1"
"Very often","2003","Hesse","higher education","24","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","in school","3","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","inadequately","2","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","general elemantary","13","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","middle vocational","33","0.0417960523943594","0.0268205071525606","0.0567715976361582","1"
"Very often","2003","Rhineland-Palatinate,Saarland","vocational + Abi","6","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","higher vocational","11","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","higher education","14","","","","1"
"Very often","2003","Baden-Württemberg","in school","3","","","","1"
"Very often","2003","Baden-Württemberg","inadequately","1","","","","1"
"Very often","2003","Baden-Württemberg","general elemantary","13","","","","1"
"Very often","2003","Baden-Württemberg","middle vocational","51","0.0402187858781424","0.0293358385517736","0.0511017332045111","1"
"Very often","2003","Baden-Württemberg","vocational + Abi","10","","","","1"
"Very often","2003","Baden-Württemberg","higher vocational","11","","","","1"
"Very often","2003","Baden-Württemberg","higher education","28","","","","1"
"Very often","2003","Bavaria","in school","4","","","","1"
"Very often","2003","Bavaria","inadequately","2","","","","1"
"Very often","2003","Bavaria","general elemantary","32","0.0853443149432119","0.0577215000443254","0.112967129842098","1"
"Very often","2003","Bavaria","middle vocational","111","0.071237742220207","0.0587887693746412","0.0836867150657728","1"
"Very often","2003","Bavaria","vocational + Abi","13","","","","1"
"Very often","2003","Bavaria","higher vocational","21","","","","1"
"Very often","2003","Bavaria","higher education","44","0.0698814703382721","0.0492395808651967","0.0905233598113474","1"
"Very often","2003","Berlin","in school","1","","","","1"
"Very often","2003","Berlin","inadequately","1","","","","1"
"Very often","2003","Berlin","general elemantary","3","","","","1"
"Very often","2003","Berlin","middle vocational","8","","","","1"
"Very often","2003","Berlin","vocational + Abi","1","","","","1"
"Very often","2003","Berlin","higher vocational","2","","","","1"
"Very often","2003","Berlin","higher education","4","","","","1"
"Very often","2003","Brandenburg","in school","2","","","","1"
"Very often","2003","Brandenburg","inadequately","","","","","1"
"Very often","2003","Brandenburg","general elemantary","2","","","","1"
"Very often","2003","Brandenburg","middle vocational","15","","","","1"
"Very often","2003","Brandenburg","vocational + Abi","1","","","","1"
"Very often","2003","Brandenburg","higher vocational","2","","","","1"
"Very often","2003","Brandenburg","higher education","8","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","in school","1","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","middle vocational","7","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","higher vocational","3","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","higher education","7","","","","1"
"Very often","2003","Saxony","in school","1","","","","1"
"Very often","2003","Saxony","inadequately","","","","","1"
"Very often","2003","Saxony","general elemantary","6","","","","1"
"Very often","2003","Saxony","middle vocational","27","","","","1"
"Very often","2003","Saxony","vocational + Abi","1","","","","1"
"Very often","2003","Saxony","higher vocational","4","","","","1"
"Very often","2003","Saxony","higher education","14","","","","1"
"Very often","2003","Saxony-Anhalt","in school","3","","","","1"
"Very often","2003","Saxony-Anhalt","inadequately","","","","","1"
"Very often","2003","Saxony-Anhalt","general elemantary","2","","","","1"
"Very often","2003","Saxony-Anhalt","middle vocational","18","","","","1"
"Very often","2003","Saxony-Anhalt","vocational + Abi","","","","","1"
"Very often","2003","Saxony-Anhalt","higher vocational","3","","","","1"
"Very often","2003","Saxony-Anhalt","higher education","14","","","","1"
"Very often","2003","Thuringia","in school","1","","","","1"
"Very often","2003","Thuringia","inadequately","","","","","1"
"Very often","2003","Thuringia","general elemantary","3","","","","1"
"Very often","2003","Thuringia","middle vocational","16","","","","1"
"Very often","2003","Thuringia","vocational + Abi","1","","","","1"
"Very often","2003","Thuringia","higher vocational","5","","","","1"
"Very often","2003","Thuringia","higher education","3","","","","1"
"Never","2004","Schleswig-Holstein","vocational + Abi","","","","","5"
"Never","2004","Schleswig-Holstein","middle vocational","","","","","5"
"Never","2004","Schleswig-Holstein","higher education","","","","","5"
"Never","2004","Schleswig-Holstein","general elemantary","","","","","5"
"Never","2004","Schleswig-Holstein","higher vocational","","","","","5"
"Never","2004","Schleswig-Holstein","inadequately","","","","","5"
"Never","2004","Hamburg","in school","","","","","5"
"Never","2004","Schleswig-Holstein","in school","","","","","5"
"Never","2004","Hamburg","inadequately","","","","","5"
"Never","2004","Hamburg","general elemantary","","","","","5"
"Never","2004","Hamburg","middle vocational","","","","","5"
"Never","2004","Hamburg","vocational + Abi","","","","","5"
"Never","2004","Hamburg","higher vocational","","","","","5"
"Never","2004","Hamburg","higher education","","","","","5"
"Never","2004","Lower Saxony","in school","","","","","5"
"Never","2004","Lower Saxony","inadequately","","","","","5"
"Never","2004","Lower Saxony","middle vocational","","","","","5"
"Never","2004","Lower Saxony","vocational + Abi","","","","","5"
"Never","2004","Lower Saxony","general elemantary","","","","","5"
