"pld0043","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2003","Couple + C. LE and GT 16","(1b) general elementary school","34","0.217002769377927","0.157604337738931","0.276401201016923"
"Never","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","51","0.157456721740356","0.118277503973098","0.196635939507614"
"Never","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","4","","",""
"Never","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","33","0.0953686055039301","0.0660288648783763","0.124708346129484"
"Never","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","6","","",""
"Never","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Never","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","11","","",""
"Never","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","11","","",""
"Very often","2004","1-pers.-HH","(0) in school","","","",""
"Very often","2004","1-pers.-HH","(1a) inadequately completed","","","",""
"Very often","2004","1-pers.-HH","(1b) general elementary school","","","",""
"Very often","2004","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Very often","2004","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Very often","2004","1-pers.-HH","(2a) intermediate vocational","","","",""
"Very often","2004","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Very often","2004","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","1-pers.-HH","(3a) lower tertiary education","","","",""
"Very often","2004","1-pers.-HH","(3b) higher tertiary education","","","",""
"Very often","2004","(Married) couple without C. ","(0) in school","","","",""
"Very often","2004","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Very often","2004","(Married) couple without C. ","(1b) general elementary school","","","",""
"Very often","2004","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Very often","2004","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Very often","2004","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Very often","2004","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Very often","2004","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Very often","2004","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Very often","2004","Single parent ","(0) in school","","","",""
"Very often","2004","Single parent ","(1a) inadequately completed","","","",""
"Very often","2004","Single parent ","(1b) general elementary school","","","",""
"Very often","2004","Single parent ","(1c) basic vocational qualification","","","",""
"Very often","2004","Single parent ","(2b) intermediate general qualification","","","",""
"Very often","2004","Single parent ","(2a) intermediate vocational","","","",""
"Very often","2004","Single parent ","(2c_gen) general maturity certificate","","","",""
"Very often","2004","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","Single parent ","(3a) lower tertiary education","","","",""
"Very often","2004","Single parent ","(3b) higher tertiary education","","","",""
"Very often","2004","Couple + C. LE 16 ","(0) in school","","","",""
"Very often","2004","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Very often","2004","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Very often","2004","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Very often","2004","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Very often","2004","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Very often","2004","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Very often","2004","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very often","2004","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Very often","2004","Couple + C. GT 16 ","(0) in school","","","",""
"Very often","2004","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Very often","2004","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Very often","2004","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Very often","2004","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Very often","2004","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Very often","2004","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Very often","2004","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very often","2004","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Very often","2004","Couple + C. LE and GT 16","(0) in school","","","",""
"Very often","2004","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Very often","2004","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Very often","2004","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Very often","2004","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very often","2004","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very often","2004","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Very often","2004","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Very often","2004","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Very often","2004","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Often","2004","1-pers.-HH","(0) in school","","","",""
"Often","2004","1-pers.-HH","(1a) inadequately completed","","","",""
"Often","2004","1-pers.-HH","(1b) general elementary school","","","",""
"Often","2004","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Often","2004","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Often","2004","1-pers.-HH","(2a) intermediate vocational","","","",""
"Often","2004","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Often","2004","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","1-pers.-HH","(3a) lower tertiary education","","","",""
"Often","2004","1-pers.-HH","(3b) higher tertiary education","","","",""
"Often","2004","(Married) couple without C. ","(0) in school","","","",""
"Often","2004","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Often","2004","(Married) couple without C. ","(1b) general elementary school","","","",""
"Often","2004","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Often","2004","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Often","2004","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Often","2004","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Often","2004","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Often","2004","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Often","2004","Single parent ","(0) in school","","","",""
"Often","2004","Single parent ","(1a) inadequately completed","","","",""
"Often","2004","Single parent ","(1b) general elementary school","","","",""
"Often","2004","Single parent ","(1c) basic vocational qualification","","","",""
"Often","2004","Single parent ","(2b) intermediate general qualification","","","",""
"Often","2004","Single parent ","(2a) intermediate vocational","","","",""
"Often","2004","Single parent ","(2c_gen) general maturity certificate","","","",""
"Often","2004","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","Single parent ","(3a) lower tertiary education","","","",""
"Often","2004","Single parent ","(3b) higher tertiary education","","","",""
"Often","2004","Couple + C. LE 16 ","(0) in school","","","",""
"Often","2004","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Often","2004","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Often","2004","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Often","2004","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Often","2004","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Often","2004","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Often","2004","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Often","2004","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Often","2004","Couple + C. GT 16 ","(0) in school","","","",""
"Often","2004","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Often","2004","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Often","2004","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Often","2004","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Often","2004","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Often","2004","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Often","2004","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Often","2004","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Often","2004","Couple + C. LE and GT 16","(0) in school","","","",""
"Often","2004","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Often","2004","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Often","2004","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Often","2004","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Often","2004","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Often","2004","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Often","2004","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Often","2004","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Often","2004","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Sometimes","2004","1-pers.-HH","(0) in school","","","",""
"Sometimes","2004","1-pers.-HH","(1a) inadequately completed","","","",""
"Sometimes","2004","1-pers.-HH","(1b) general elementary school","","","",""
"Sometimes","2004","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Sometimes","2004","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Sometimes","2004","1-pers.-HH","(2a) intermediate vocational","","","",""
"Sometimes","2004","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Sometimes","2004","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2004","1-pers.-HH","(3a) lower tertiary education","","","",""
"Sometimes","2004","1-pers.-HH","(3b) higher tertiary education","","","",""
"Sometimes","2004","(Married) couple without C. ","(0) in school","","","",""
"Sometimes","2004","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Sometimes","2004","(Married) couple without C. ","(1b) general elementary school","","","",""
"Sometimes","2004","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Sometimes","2004","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Sometimes","2004","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Sometimes","2004","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
