"m11126","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very good","1996","no migration background","middle vocational","450","0.0716565721707981","0.0648315740286851","0.0784815703129111"
"Very good","1996","no migration background","vocational + Abi","38","0.128351344953303","0.0916464746682575","0.165056215238348"
"Very good","1996","no migration background","higher vocational","73","0.0845399820196437","0.0637523682910274","0.10532759574826"
"Very good","1996","no migration background","higher education","134","0.0843523510261298","0.0705789083853884","0.0981257936668713"
"Very good","1996","direct migration background","in school","10","","",""
"Very good","1996","direct migration background","inadequately","30","0.0880160046334517","0.0609526594553129","0.115079349811591"
"Very good","1996","direct migration background","general elemantary","74","0.0910341874698692","0.0701527514655255","0.111915623474213"
"Very good","1996","direct migration background","middle vocational","108","0.103003253447102","0.083530333798589","0.122476173095615"
"Very good","1996","direct migration background","vocational + Abi","15","","",""
"Very good","1996","direct migration background","higher vocational","2","","",""
"Very good","1996","direct migration background","higher education","21","","",""
"Very good","1996","indirect migration background","in school","24","","",""
"Very good","1996","indirect migration background","inadequately","1","","",""
"Very good","1996","indirect migration background","general elemantary","49","0.290342127817569","0.222896623425917","0.357787632209221"
"Very good","1996","indirect migration background","middle vocational","58","0.253159208654135","0.194208934669671","0.312109482638599"
"Very good","1996","indirect migration background","vocational + Abi","3","","",""
"Very good","1996","indirect migration background","higher vocational","3","","",""
"Very good","1996","indirect migration background","higher education","5","","",""
"Good","1996","no migration background","in school","101","0.466612001960474","0.399297841191922","0.533926162729027"
"Good","1996","no migration background","inadequately","23","","",""
"Good","1996","no migration background","general elemantary","480","0.284942821847972","0.26210750769608","0.307778135999864"
"Good","1996","no migration background","middle vocational","2176","0.362991946625073","0.35026743432761","0.375716458922537"
"Good","1996","no migration background","vocational + Abi","174","0.553725611009268","0.499174821932326","0.608276400086209"
"Good","1996","no migration background","higher vocational","276","0.367820887022927","0.331788574390823","0.403853199655032"
"Good","1996","no migration background","higher education","745","0.479058472923673","0.454300307012589","0.503816638834757"
"Good","1996","direct migration background","in school","11","","",""
"Good","1996","direct migration background","inadequately","119","0.278132780369655","0.235331004146434","0.320934556592876"
"Good","1996","direct migration background","general elemantary","253","0.283670367954428","0.250947770390348","0.316392965518508"
"Good","1996","direct migration background","middle vocational","383","0.371757101651737","0.34079691306278","0.402717290240693"
"Good","1996","direct migration background","vocational + Abi","67","0.455962036672351","0.375990783367421","0.535933289977281"
"Good","1996","direct migration background","higher vocational","34","0.483828614298386","0.360427081609726","0.607230146987046"
"Good","1996","direct migration background","higher education","83","0.440588533571927","0.369432854953141","0.511744212190713"
"Good","1996","indirect migration background","in school","21","","",""
"Good","1996","indirect migration background","inadequately","8","","",""
"Good","1996","indirect migration background","general elemantary","81","0.368939969336686","0.297245334407236","0.440634604266136"
"Good","1996","indirect migration background","middle vocational","87","0.380077962340858","0.314269789894375","0.445886134787342"
"Good","1996","indirect migration background","vocational + Abi","3","","",""
"Good","1996","indirect migration background","higher vocational","8","","",""
"Good","1996","indirect migration background","higher education","9","","",""
"Satisfactory","1996","no migration background","in school","36","0.152872813456116","0.104316433363073","0.201429193549158"
"Satisfactory","1996","no migration background","inadequately","17","","",""
"Satisfactory","1996","no migration background","general elemantary","563","0.375328863539085","0.350833186554679","0.399824540523491"
"Satisfactory","1996","no migration background","middle vocational","1990","0.381295386783229","0.368442737942467","0.394148035623991"
"Satisfactory","1996","no migration background","vocational + Abi","72","0.211590088457146","0.166769614236341","0.256410562677952"
"Satisfactory","1996","no migration background","higher vocational","239","0.355781954317426","0.320008385087701","0.391555523547151"
"Satisfactory","1996","no migration background","higher education","489","0.308481875490611","0.285591847347171","0.331371903634051"
