"ple0044_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","1988","Single parent ","vocational + Abi","6","","","","1"
"Yes","1988","Single parent ","higher vocational","8","","","","1"
"Yes","1988","Single parent ","higher education","7","","","","1"
"Yes","1988","Couple + C. LE 16 ","in school","","","","","1"
"Yes","1988","Couple + C. LE 16 ","inadequately","46","0.210181721278844","0.152399734607349","0.26796370795034","1"
"Yes","1988","Couple + C. LE 16 ","general elemantary","132","0.305381736416801","0.262050821872625","0.348712650960977","1"
"Yes","1988","Couple + C. LE 16 ","middle vocational","400","0.378992770368136","0.350245062638608","0.407740478097663","1"
"Yes","1988","Couple + C. LE 16 ","vocational + Abi","24","","","","1"
"Yes","1988","Couple + C. LE 16 ","higher vocational","68","0.420163792324009","0.342207763346897","0.498119821301121","1"
"Yes","1988","Couple + C. LE 16 ","higher education","102","0.490299697914751","0.422033967845104","0.558565427984399","1"
"Yes","1988","Couple + C. GT 16 ","in school","2","","","","1"
"Yes","1988","Couple + C. GT 16 ","inadequately","25","","","","1"
"Yes","1988","Couple + C. GT 16 ","general elemantary","183","0.283194396107575","0.2485311870699","0.31785760514525","1"
"Yes","1988","Couple + C. GT 16 ","middle vocational","355","0.349935855339147","0.320751726177694","0.379119984500601","1"
"Yes","1988","Couple + C. GT 16 ","vocational + Abi","22","","","","1"
"Yes","1988","Couple + C. GT 16 ","higher vocational","36","0.384286701494183","0.284345552152763","0.484227850835603","1"
"Yes","1988","Couple + C. GT 16 ","higher education","61","0.594144853178689","0.500663098208891","0.687626608148488","1"
"Yes","1988","Couple + C. LE and GT 16","in school","3","","","","1"
"Yes","1988","Couple + C. LE and GT 16","inadequately","38","0.347403548246443","0.268531421378743","0.426275675114144","1"
"Yes","1988","Couple + C. LE and GT 16","general elemantary","116","0.319462642195397","0.272887547002362","0.366037737388432","1"
"Yes","1988","Couple + C. LE and GT 16","middle vocational","156","0.428725600292739","0.378835511030302","0.478615689555175","1"
"Yes","1988","Couple + C. LE and GT 16","vocational + Abi","2","","","","1"
"Yes","1988","Couple + C. LE and GT 16","higher vocational","18","","","","1"
"Yes","1988","Couple + C. LE and GT 16","higher education","20","","","","1"
"No","1989","Couple + C. GT 16 ","inadequately","107","0.800107229977938","0.732394810461115","0.867819649494761","2"
"No","1989","Couple + C. GT 16 ","vocational + Abi","29","","","","2"
"No","1989","Couple + C. GT 16 ","general elemantary","452","0.740215251347121","0.705836197326269","0.774594305367972","2"
"No","1989","Couple + C. GT 16 ","middle vocational","661","0.649561323273225","0.620108026067106","0.679014620479345","2"
"No","1989","(Married) couple without C. ","higher vocational","106","0.722545318387438","0.651130523740594","0.793960113034283","2"
"No","1989","(Married) couple without C. ","higher education","122","0.613978529573386","0.545822798927397","0.682134260219376","2"
"No","1989","Couple + C. GT 16 ","in school","70","0.981331755317604","0.950493350887329","1.01217015974788","2"
"No","1989","1-pers.-HH","general elemantary","256","0.892749014976765","0.857675617945547","0.927822412007983","2"
"No","1989","Couple + C. LE and GT 16","vocational + Abi","13","","","","2"
"No","1989","(Married) couple without C. ","vocational + Abi","53","0.722400722189029","0.622377467948549","0.822423976429508","2"
"No","1989","Couple + C. LE and GT 16","higher vocational","14","","","","2"
"No","1989","Couple + C. LE and GT 16","higher education","13","","","","2"
"No","1989","Couple + C. GT 16 ","higher vocational","46","0.500387695137784","0.398217540399349","0.60255784987622","2"
"No","1989","1-pers.-HH","inadequately","33","0.875080562284895","0.771314624237382","0.978846500332407","2"
"No","1989","1-pers.-HH","middle vocational","396","0.814838744196216","0.780961092693021","0.848716395699411","2"
"No","1989","1-pers.-HH","vocational + Abi","31","0.752587776812452","0.620505265167609","0.884670288457296","2"
"No","1989","1-pers.-HH","higher vocational","37","0.73124012396498","0.611890136131161","0.850590111798798","2"
"No","1989","Couple + C. GT 16 ","higher education","42","0.418720060144521","0.323443947261569","0.513996173027474","2"
"No","1989","Couple + C. LE and GT 16","middle vocational","217","0.605422044581557","0.554721863879677","0.656122225283437","2"
"No","1989","(Married) couple without C. ","middle vocational","879","0.755749554875296","0.731471051626435","0.780028058124156","2"
"No","1989","1-pers.-HH","in school","1","","","","2"
"No","1989","1-pers.-HH","higher education","69","0.62957455080845","0.542441869710096","0.716707231906804","2"
"No","1989","(Married) couple without C. ","in school","","","","","2"
"No","1989","(Married) couple without C. ","inadequately","55","0.762557378799688","0.665607374195947","0.859507383403429","2"
"No","1989","(Married) couple without C. ","general elemantary","428","0.844026135262528","0.813107229255718","0.874945041269337","2"
"No","1989","Couple + C. LE and GT 16","in school","64","1","1","1","2"
"No","1989","Couple + C. LE and GT 16","inadequately","107","0.868282485655288","0.809233138271184","0.927331833039392","2"
"No","1989","Couple + C. LE and GT 16","general elemantary","229","0.681977564474366","0.632032936672383","0.731922192276349","2"
"No","1989","Single parent ","in school","20","","","","2"
"No","1989","Single parent ","inadequately","27","","","","2"
"No","1989","Single parent ","general elemantary","100","0.758050475794205","0.686074081701697","0.830026869886713","2"
"No","1989","Single parent ","middle vocational","148","0.688611504368945","0.626278425448961","0.750944583288928","2"
"No","1989","Single parent ","vocational + Abi","11","","","","2"
"No","1989","Single parent ","higher vocational","11","","","","2"
"No","1989","Single parent ","higher education","13","","","","2"
"No","1989","Couple + C. LE 16 ","in school","1","","","","2"
"No","1989","Couple + C. LE 16 ","inadequately","140","0.825771248556551","0.768920023584345","0.882622473528756","2"
"No","1989","Couple + C. LE 16 ","general elemantary","306","0.73111769848312","0.688815141168061","0.773420255798179","2"
"No","1989","Couple + C. LE 16 ","middle vocational","711","0.66157167633219","0.633416709171735","0.689726643492645","2"
"No","1989","Couple + C. LE 16 ","vocational + Abi","37","0.59914511492618","0.480912927422834","0.717377302429526","2"
"No","1989","Couple + C. LE 16 ","higher vocational","89","0.578867757057388","0.499589538343158","0.658145975771618","2"
"No","1989","Couple + C. LE 16 ","higher education","100","0.522521480835937","0.453122906872107","0.591920054799766","2"
"Yes","1989","1-pers.-HH","in school","","","","","1"
"Yes","1989","1-pers.-HH","inadequately","6","","","","1"
"Yes","1989","1-pers.-HH","general elemantary","43","0.107250985023235","0.0721775879920166","0.142324382054453","1"
"Yes","1989","1-pers.-HH","middle vocational","109","0.185161255803784","0.151283604300588","0.219038907306979","1"
"Yes","1989","1-pers.-HH","vocational + Abi","10","","","","1"
"Yes","1989","1-pers.-HH","higher vocational","16","","","","1"
"Yes","1989","1-pers.-HH","higher education","49","0.37042544919155","0.283292768093196","0.457558130289904","1"
"Yes","1989","(Married) couple without C. ","in school","","","","","1"
"Yes","1989","(Married) couple without C. ","inadequately","19","","","","1"
"Yes","1989","(Married) couple without C. ","general elemantary","101","0.155973864737472","0.125054958730663","0.186892770744282","1"
"Yes","1989","(Married) couple without C. ","middle vocational","324","0.244250445124704","0.219971941875844","0.268528948373565","1"
"Yes","1989","(Married) couple without C. ","vocational + Abi","24","","","","1"
"Yes","1989","(Married) couple without C. ","higher vocational","45","0.277454681612562","0.206039886965717","0.348869476259406","1"
"Yes","1989","(Married) couple without C. ","higher education","74","0.386021470426614","0.317865739780624","0.454177201072603","1"
"Yes","1989","Single parent ","in school","2","","","","1"
"Yes","1989","Single parent ","inadequately","4","","","","1"
"Yes","1989","Single parent ","general elemantary","36","0.241949524205795","0.169973130113287","0.313925918298303","1"
"Yes","1989","Single parent ","middle vocational","64","0.311388495631055","0.249055416711072","0.373721574551039","1"
"Yes","1989","Single parent ","vocational + Abi","2","","","","1"
"Yes","1989","Single parent ","higher vocational","11","","","","1"
"Yes","1989","Single parent ","higher education","8","","","","1"
"Yes","1989","Couple + C. LE 16 ","in school","","","","","1"
"Yes","1989","Couple + C. LE 16 ","inadequately","31","0.174228751443449","0.117377526471244","0.231079976415655","1"
"Yes","1989","Couple + C. LE 16 ","general elemantary","116","0.26888230151688","0.226579744201821","0.311184858831939","1"
"Yes","1989","Couple + C. LE 16 ","middle vocational","374","0.33842832366781","0.310273356507355","0.366583290828265","1"
"Yes","1989","Couple + C. LE 16 ","vocational + Abi","29","","","","1"
"Yes","1989","Couple + C. LE 16 ","higher vocational","60","0.421132242942612","0.341854024228382","0.500410461656842","1"
"Yes","1989","Couple + C. LE 16 ","higher education","99","0.477478519164063","0.408079945200234","0.546877093127893","1"
"Yes","1989","Couple + C. GT 16 ","in school","4","","","","1"
"Yes","1989","Couple + C. GT 16 ","inadequately","27","","","","1"
"Yes","1989","Couple + C. GT 16 ","general elemantary","173","0.25978474865288","0.225405694632028","0.294163802673731","1"
"Yes","1989","Couple + C. GT 16 ","middle vocational","347","0.350438676726775","0.320985379520655","0.379891973932894","1"
"Yes","1989","Couple + C. GT 16 ","vocational + Abi","23","","","","1"
"Yes","1989","Couple + C. GT 16 ","higher vocational","46","0.499612304862216","0.39744215012378","0.601782459600651","1"
"Yes","1989","Couple + C. GT 16 ","higher education","61","0.581279939855478","0.486003826972526","0.676556052738431","1"
"Yes","1989","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","1989","Couple + C. LE and GT 16","inadequately","19","","","","1"
"Yes","1989","Couple + C. LE and GT 16","general elemantary","105","0.318022435525634","0.268077807723651","0.367967063327617","1"
"Yes","1989","Couple + C. LE and GT 16","middle vocational","140","0.394577955418443","0.343877774716564","0.445278136120323","1"
"Yes","1989","Couple + C. LE and GT 16","vocational + Abi","3","","","","1"
"Yes","1989","Couple + C. LE and GT 16","higher vocational","14","","","","1"
"Yes","1989","Couple + C. LE and GT 16","higher education","21","","","","1"
"No","1990","(Married) couple without C. ","higher education","","","","","2"
"No","1990","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","1990","Couple + C. GT 16 ","inadequately","","","","","2"
"No","1990","(Married) couple without C. ","higher vocational","","","","","2"
"No","1990","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","1990","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","1990","1-pers.-HH","general elemantary","","","","","2"
"No","1990","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","1990","Couple + C. GT 16 ","in school","","","","","2"
"No","1990","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","1990","Couple + C. LE and GT 16","higher education","","","","","2"
"No","1990","1-pers.-HH","middle vocational","","","","","2"
"No","1990","1-pers.-HH","vocational + Abi","","","","","2"
"No","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","1990","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","1990","1-pers.-HH","inadequately","","","","","2"
"No","1990","1-pers.-HH","higher vocational","","","","","2"
"No","1990","(Married) couple without C. ","middle vocational","","","","","2"
"No","1990","Couple + C. GT 16 ","higher education","","","","","2"
"No","1990","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","1990","1-pers.-HH","in school","","","","","2"
"No","1990","1-pers.-HH","higher education","","","","","2"
"No","1990","(Married) couple without C. ","in school","","","","","2"
"No","1990","(Married) couple without C. ","inadequately","","","","","2"
"No","1990","(Married) couple without C. ","general elemantary","","","","","2"
"No","1990","Couple + C. LE and GT 16","in school","","","","","2"
"No","1990","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","1990","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","1990","Single parent ","in school","","","","","2"
"No","1990","Single parent ","inadequately","","","","","2"
"No","1990","Single parent ","general elemantary","","","","","2"
"No","1990","Single parent ","middle vocational","","","","","2"
"No","1990","Single parent ","vocational + Abi","","","","","2"
"No","1990","Single parent ","higher vocational","","","","","2"
