"ple0044_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"No","1989","Rhineland-Palatinate,Saarland","no migration background","433","0.783677565811415","0.749667037246488","0.817688094376342","2"
"No","1989","Hamburg","indirect migration background","4","","","","2"
"No","1989","Lower Saxony","no migration background","568","0.715517443955575","0.684637315476704","0.746397572434447","2"
"No","1989","Lower Saxony","direct migration background","114","0.698989297037558","0.62746628765052","0.770512306424596","2"
"No","1989","Lower Saxony","indirect migration background","13","","","","2"
"No","1989","Bremen","no migration background","60","0.734137647742961","0.640765782444808","0.827509513041114","2"
"No","1989","Bremen","direct migration background","15","","","","2"
"No","1989","Bremen","indirect migration background","1","","","","2"
"No","1989","North Rhine-Westphalia","no migration background","1318","0.726548120835879","0.706264345947072","0.746831895724686","2"
"No","1989","Hesse","no migration background","435","0.741761685184874","0.707001507922983","0.776521862446764","2"
"No","1989","Hesse","indirect migration background","16","","","","2"
"No","1989","Rhineland-Palatinate,Saarland","direct migration background","82","0.657312323650126","0.572395723312271","0.742228923987981","2"
"No","1989","Rhineland-Palatinate,Saarland","indirect migration background","7","","","","2"
"No","1989","Baden-Württemberg","no migration background","707","0.697172260159463","0.669340374786235","0.725004145532692","2"
"No","1989","Baden-Württemberg","direct migration background","531","0.792598640861533","0.762563371461433","0.822633910261633","2"
"No","1989","Baden-Württemberg","indirect migration background","49","0.746660227566144","0.639263508624873","0.854056946507414","2"
"No","1989","Bavaria","no migration background","789","0.690715062941136","0.66442137043444","0.717008755447832","2"
"No","1989","Bavaria","direct migration background","255","0.713927438361855","0.667179118605828","0.760675758117883","2"
"No","1989","Bavaria","indirect migration background","33","0.560913880252596","0.426027106572591","0.695800653932601","2"
"No","1989","Berlin","no migration background","146","0.695395530791714","0.634716862986049","0.75607419859738","2"
"No","1989","Berlin","direct migration background","78","0.809764148962016","0.732838078849726","0.886690219074305","2"
"No","1989","Berlin","indirect migration background","7","","","","2"
"No","1989","Brandenburg","no migration background","","","","","2"
"No","1989","Brandenburg","direct migration background","","","","","2"
"No","1989","Brandenburg","indirect migration background","","","","","2"
"No","1989","Saxony","no migration background","","","","","2"
"No","1989","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"No","1989","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"No","1989","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"No","1989","Saxony","direct migration background","","","","","2"
"No","1989","Saxony","indirect migration background","","","","","2"
"No","1989","Saxony-Anhalt","no migration background","","","","","2"
"No","1989","Saxony-Anhalt","direct migration background","","","","","2"
"No","1989","Saxony-Anhalt","indirect migration background","","","","","2"
"No","1989","Thuringia","no migration background","","","","","2"
"No","1989","Thuringia","direct migration background","","","","","2"
"No","1989","Thuringia","indirect migration background","","","","","2"
"Yes","1989","Schleswig-Holstein","no migration background","68","0.234343646808422","0.18235344082652","0.286333852790323","1"
"Yes","1989","Schleswig-Holstein","direct migration background","10","","","","1"
"Yes","1989","Schleswig-Holstein","indirect migration background","1","","","","1"
"Yes","1989","Hesse","indirect migration background","8","","","","1"
"Yes","1989","Rhineland-Palatinate,Saarland","no migration background","130","0.216322434188585","0.182311905623658","0.250332962753512","1"
"Yes","1989","Rhineland-Palatinate,Saarland","direct migration background","38","0.342687676349874","0.257771076012019","0.427604276687729","1"
"Yes","1989","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","1"
"Yes","1989","Baden-Württemberg","no migration background","340","0.302827739840537","0.274995854467308","0.330659625213765","1"
"Yes","1989","Baden-Württemberg","direct migration background","169","0.207401359138467","0.177366089738367","0.237436628538567","1"
"Yes","1989","Baden-Württemberg","indirect migration background","14","","","","1"
"Yes","1989","Bavaria","no migration background","398","0.309284937058864","0.282991244552168","0.33557862956556","1"
"Yes","1989","Bavaria","direct migration background","104","0.286072561638145","0.239324241882118","0.332820881394172","1"
"Yes","1989","Bavaria","indirect migration background","19","","","","1"
"Yes","1989","Berlin","no migration background","75","0.304604469208286","0.24392580140262","0.365283137013951","1"
"Yes","1989","Berlin","direct migration background","22","","","","1"
"Yes","1989","Berlin","indirect migration background","1","","","","1"
"Yes","1989","Hamburg","no migration background","41","0.27792980573325","0.204505923552919","0.351353687913582","1"
"Yes","1989","Hamburg","direct migration background","13","","","","1"
"Yes","1989","Hamburg","indirect migration background","","","","","1"
"Yes","1989","Lower Saxony","no migration background","252","0.284482556044425","0.253602427565553","0.315362684523296","1"
"Yes","1989","Lower Saxony","direct migration background","44","0.301010702962442","0.229487693575404","0.37253371234948","1"
"Yes","1989","Lower Saxony","indirect migration background","2","","","","1"
"Yes","1989","Bremen","no migration background","26","","","","1"
"Yes","1989","Bremen","direct migration background","5","","","","1"
"Yes","1989","Bremen","indirect migration background","1","","","","1"
"Yes","1989","North Rhine-Westphalia","no migration background","537","0.273451879164121","0.253168104275313","0.293735654052928","1"
"Yes","1989","North Rhine-Westphalia","direct migration background","197","0.258379451563859","0.225429626941576","0.291329276186141","1"
"Yes","1989","North Rhine-Westphalia","indirect migration background","20","","","","1"
"Yes","1989","Hesse","no migration background","174","0.258238314815126","0.223478137553236","0.292998492077017","1"
"Yes","1989","Hesse","direct migration background","128","0.285670226903113","0.238941630900854","0.332398822905371","1"
"Yes","1989","Brandenburg","no migration background","","","","","1"
"Yes","1989","Brandenburg","direct migration background","","","","","1"
"Yes","1989","Brandenburg","indirect migration background","","","","","1"
"Yes","1989","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Yes","1989","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Yes","1989","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Yes","1989","Saxony","no migration background","","","","","1"
"Yes","1989","Saxony","direct migration background","","","","","1"
"Yes","1989","Saxony","indirect migration background","","","","","1"
"Yes","1989","Saxony-Anhalt","no migration background","","","","","1"
"Yes","1989","Saxony-Anhalt","direct migration background","","","","","1"
"Yes","1989","Saxony-Anhalt","indirect migration background","","","","","1"
"Yes","1989","Thuringia","no migration background","","","","","1"
"Yes","1989","Thuringia","direct migration background","","","","","1"
"Yes","1989","Thuringia","indirect migration background","","","","","1"
"No","1990","Schleswig-Holstein","no migration background","","","","","2"
"No","1990","Schleswig-Holstein","indirect migration background","","","","","2"
"No","1990","Hamburg","no migration background","","","","","2"
"No","1990","North Rhine-Westphalia","direct migration background","","","","","2"
"No","1990","Schleswig-Holstein","direct migration background","","","","","2"
"No","1990","Hesse","direct migration background","","","","","2"
"No","1990","Hamburg","direct migration background","","","","","2"
"No","1990","Hamburg","indirect migration background","","","","","2"
"No","1990","Lower Saxony","no migration background","","","","","2"
"No","1990","Lower Saxony","direct migration background","","","","","2"
"No","1990","Lower Saxony","indirect migration background","","","","","2"
"No","1990","Bremen","direct migration background","","","","","2"
"No","1990","Bremen","indirect migration background","","","","","2"
"No","1990","North Rhine-Westphalia","no migration background","","","","","2"
"No","1990","North Rhine-Westphalia","indirect migration background","","","","","2"
"No","1990","Hesse","no migration background","","","","","2"
"No","1990","Hesse","indirect migration background","","","","","2"
"No","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"No","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"No","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"No","1990","Baden-Württemberg","no migration background","","","","","2"
"No","1990","Bremen","no migration background","","","","","2"
"No","1990","Baden-Württemberg","direct migration background","","","","","2"
"No","1990","Baden-Württemberg","indirect migration background","","","","","2"
"No","1990","Bavaria","no migration background","","","","","2"
"No","1990","Bavaria","direct migration background","","","","","2"
