"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1987","Lower Saxony","vocational + Abi","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","in school","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","",""
"1987","North Rhine-Westphalia","general elemantary","7.21","8","684","5","6","8","10","7.06","7.36","8","8"
"1987","North Rhine-Westphalia","higher education","7.53","8","221","5","7","9","9","7.3","7.76","8","8"
"1987","North Rhine-Westphalia","higher vocational","7.56","8","143","6","7","8","9","7.31","7.81","7","8"
"1987","North Rhine-Westphalia","in school","7.45","8","79","4","6","9","10","7.03","7.87","8","8"
"1987","North Rhine-Westphalia","inadequately","6.9","7","230","5","5","8","9","6.65","7.15","7","8"
"1987","North Rhine-Westphalia","middle vocational","7.28","8","1333","5","6","8","10","7.18","7.38","8","8"
"1987","North Rhine-Westphalia","vocational + Abi","7.53","8","83","5","7","9","10","7.13","7.93","7","8"
"1987","Rhineland-Palatinate,Saarland","general elemantary","7.19","8","260","5","6","8","10","6.96","7.42","7","8"
"1987","Rhineland-Palatinate,Saarland","higher education","8.13","8","39","6","8","9","10","7.68","8.58","7","9"
"1987","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","",""
"1987","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"1987","Rhineland-Palatinate,Saarland","inadequately","6.35","6","46","3","5","8","9","5.67","7.03","6","8"
"1987","Rhineland-Palatinate,Saarland","middle vocational","7.45","8","364","5","7","9","9","7.27","7.63","8","8"
"1987","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","",""
"1987","Saxony","general elemantary","","","","","","","","","","",""
"1987","Saxony","higher education","","","","","","","","","","",""
"1987","Saxony","higher vocational","","","","","","","","","","",""
"1987","Saxony","in school","","","","","","","","","","",""
"1987","Saxony","inadequately","","","","","","","","","","",""
"1987","Saxony","middle vocational","","","","","","","","","","",""
"1987","Saxony","vocational + Abi","","","","","","","","","","",""
"1987","Saxony-Anhalt","general elemantary","","","","","","","","","","",""
"1987","Saxony-Anhalt","higher education","","","","","","","","","","",""
"1987","Saxony-Anhalt","higher vocational","","","","","","","","","","",""
"1987","Saxony-Anhalt","in school","","","","","","","","","","",""
"1987","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"1987","Saxony-Anhalt","middle vocational","","","","","","","","","","",""
"1987","Saxony-Anhalt","vocational + Abi","","","","","","","","","","",""
"1987","Schleswig-Holstein","general elemantary","6.84","7","67","4","5","8","10","6.21","7.47","6","8"
"1987","Schleswig-Holstein","higher education","","","","","","","","","","",""
"1987","Schleswig-Holstein","higher vocational","","","","","","","","","","",""
"1987","Schleswig-Holstein","in school","","","","","","","","","","",""
"1987","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"1987","Schleswig-Holstein","middle vocational","7.18","8","182","5","5","9","10","6.86","7.5","7","8"
"1987","Schleswig-Holstein","vocational + Abi","","","","","","","","","","",""
"1987","Thuringia","general elemantary","","","","","","","","","","",""
"1987","Thuringia","higher education","","","","","","","","","","",""
"1987","Thuringia","higher vocational","","","","","","","","","","",""
"1987","Thuringia","in school","","","","","","","","","","",""
"1987","Thuringia","inadequately","","","","","","","","","","",""
"1987","Thuringia","middle vocational","","","","","","","","","","",""
"1987","Thuringia","vocational + Abi","","","","","","","","","","",""
"1988","Baden-Württemberg","general elemantary","","","","","","","","","","",""
"1988","Baden-Württemberg","higher education","","","","","","","","","","",""
"1988","Baden-Württemberg","higher vocational","","","","","","","","","","",""
"1988","Baden-Württemberg","in school","","","","","","","","","","",""
"1988","Baden-Württemberg","inadequately","","","","","","","","","","",""
"1988","Baden-Württemberg","middle vocational","","","","","","","","","","",""
"1988","Baden-Württemberg","vocational + Abi","","","","","","","","","","",""
"1988","Bavaria","general elemantary","","","","","","","","","","",""
"1988","Bavaria","higher education","","","","","","","","","","",""
"1988","Bavaria","higher vocational","","","","","","","","","","",""
"1988","Bavaria","in school","","","","","","","","","","",""
"1988","Bavaria","inadequately","","","","","","","","","","",""
"1988","Bavaria","middle vocational","","","","","","","","","","",""
"1988","Bavaria","vocational + Abi","","","","","","","","","","",""
"1988","Berlin","general elemantary","","","","","","","","","","",""
"1988","Berlin","higher education","","","","","","","","","","",""
"1988","Berlin","higher vocational","","","","","","","","","","",""
"1988","Berlin","in school","","","","","","","","","","",""
"1988","Berlin","inadequately","","","","","","","","","","",""
"1988","Berlin","middle vocational","","","","","","","","","","",""
"1988","Berlin","vocational + Abi","","","","","","","","","","",""
"1988","Brandenburg","general elemantary","","","","","","","","","","",""
"1988","Brandenburg","higher education","","","","","","","","","","",""
"1988","Brandenburg","higher vocational","","","","","","","","","","",""
"1988","Brandenburg","in school","","","","","","","","","","",""
"1988","Brandenburg","inadequately","","","","","","","","","","",""
"1988","Brandenburg","middle vocational","","","","","","","","","","",""
"1988","Brandenburg","vocational + Abi","","","","","","","","","","",""
"1988","Bremen","general elemantary","","","","","","","","","","",""
"1988","Bremen","higher education","","","","","","","","","","",""
"1988","Bremen","higher vocational","","","","","","","","","","",""
"1988","Bremen","in school","","","","","","","","","","",""
"1988","Bremen","inadequately","","","","","","","","","","",""
"1988","Bremen","middle vocational","","","","","","","","","","",""
"1988","Bremen","vocational + Abi","","","","","","","","","","",""
"1988","Hamburg","general elemantary","","","","","","","","","","",""
"1988","Hamburg","higher education","","","","","","","","","","",""
"1988","Hamburg","higher vocational","","","","","","","","","","",""
"1988","Hamburg","in school","","","","","","","","","","",""
"1988","Hamburg","inadequately","","","","","","","","","","",""
"1988","Hamburg","middle vocational","","","","","","","","","","",""
"1988","Hamburg","vocational + Abi","","","","","","","","","","",""
"1988","Hesse","general elemantary","","","","","","","","","","",""
"1988","Hesse","higher education","","","","","","","","","","",""
"1988","Hesse","higher vocational","","","","","","","","","","",""
"1988","Hesse","in school","","","","","","","","","","",""
"1988","Hesse","inadequately","","","","","","","","","","",""
"1988","Hesse","middle vocational","","","","","","","","","","",""
"1988","Hesse","vocational + Abi","","","","","","","","","","",""
"1988","Lower Saxony","general elemantary","","","","","","","","","","",""
"1988","Lower Saxony","higher education","","","","","","","","","","",""
"1988","Lower Saxony","higher vocational","","","","","","","","","","",""
"1988","Lower Saxony","in school","","","","","","","","","","",""
"1988","Lower Saxony","inadequately","","","","","","","","","","",""
"1988","Lower Saxony","middle vocational","","","","","","","","","","",""
"1988","Lower Saxony","vocational + Abi","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","in school","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","",""
"1988","North Rhine-Westphalia","general elemantary","","","","","","","","","","",""
"1988","North Rhine-Westphalia","higher education","","","","","","","","","","",""
"1988","North Rhine-Westphalia","higher vocational","","","","","","","","","","",""
"1988","North Rhine-Westphalia","in school","","","","","","","","","","",""
"1988","North Rhine-Westphalia","inadequately","","","","","","","","","","",""
"1988","North Rhine-Westphalia","middle vocational","","","","","","","","","","",""
"1988","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","",""
"1988","Saxony","general elemantary","","","","","","","","","","",""
"1988","Saxony","higher education","","","","","","","","","","",""
"1988","Saxony","higher vocational","","","","","","","","","","",""
"1988","Saxony","in school","","","","","","","","","","",""
"1988","Saxony","inadequately","","","","","","","","","","",""
"1988","Saxony","middle vocational","","","","","","","","","","",""
"1988","Saxony","vocational + Abi","","","","","","","","","","",""
"1988","Saxony-Anhalt","general elemantary","","","","","","","","","","",""
"1988","Saxony-Anhalt","higher education","","","","","","","","","","",""
"1988","Saxony-Anhalt","higher vocational","","","","","","","","","","",""
"1988","Saxony-Anhalt","in school","","","","","","","","","","",""
"1988","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"1988","Saxony-Anhalt","middle vocational","","","","","","","","","","",""
"1988","Saxony-Anhalt","vocational + Abi","","","","","","","","","","",""
"1988","Schleswig-Holstein","general elemantary","","","","","","","","","","",""
"1988","Schleswig-Holstein","higher education","","","","","","","","","","",""
"1988","Schleswig-Holstein","higher vocational","","","","","","","","","","",""
"1988","Schleswig-Holstein","in school","","","","","","","","","","",""
"1988","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"1988","Schleswig-Holstein","middle vocational","","","","","","","","","","",""
"1988","Schleswig-Holstein","vocational + Abi","","","","","","","","","","",""
"1988","Thuringia","general elemantary","","","","","","","","","","",""
"1988","Thuringia","higher education","","","","","","","","","","",""
"1988","Thuringia","higher vocational","","","","","","","","","","",""
"1988","Thuringia","in school","","","","","","","","","","",""
"1988","Thuringia","inadequately","","","","","","","","","","",""
"1988","Thuringia","middle vocational","","","","","","","","","","",""
"1988","Thuringia","vocational + Abi","","","","","","","","","","",""
"1989","Baden-Württemberg","general elemantary","","","","","","","","","","",""
"1989","Baden-Württemberg","higher education","","","","","","","","","","",""
"1989","Baden-Württemberg","higher vocational","","","","","","","","","","",""
"1989","Baden-Württemberg","in school","","","","","","","","","","",""
"1989","Baden-Württemberg","inadequately","","","","","","","","","","",""
"1989","Baden-Württemberg","middle vocational","","","","","","","","","","",""
"1989","Baden-Württemberg","vocational + Abi","","","","","","","","","","",""
"1989","Bavaria","general elemantary","","","","","","","","","","",""
"1989","Bavaria","higher education","","","","","","","","","","",""
"1989","Bavaria","higher vocational","","","","","","","","","","",""
"1989","Bavaria","in school","","","","","","","","","","",""
"1989","Bavaria","inadequately","","","","","","","","","","",""
"1989","Bavaria","middle vocational","","","","","","","","","","",""
"1989","Bavaria","vocational + Abi","","","","","","","","","","",""
"1989","Berlin","general elemantary","","","","","","","","","","",""
"1989","Berlin","higher education","","","","","","","","","","",""
"1989","Berlin","higher vocational","","","","","","","","","","",""
"1989","Berlin","in school","","","","","","","","","","",""
"1989","Berlin","inadequately","","","","","","","","","","",""
"1989","Berlin","middle vocational","","","","","","","","","","",""
"1989","Berlin","vocational + Abi","","","","","","","","","","",""
"1989","Brandenburg","general elemantary","","","","","","","","","","",""
"1989","Brandenburg","higher education","","","","","","","","","","",""
"1989","Brandenburg","higher vocational","","","","","","","","","","",""
"1989","Brandenburg","in school","","","","","","","","","","",""
"1989","Brandenburg","inadequately","","","","","","","","","","",""
"1989","Brandenburg","middle vocational","","","","","","","","","","",""
