"m11104","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"At lease once a week","1988","no migration background","vocational + Abi","61","0.333886912043007","0.263202489065427","0.404571335020588"
"At lease once a week","1988","no migration background","higher vocational","143","0.288309496366263","0.247616499606188","0.329002493126338"
"At lease once a week","1988","no migration background","higher education","257","0.400022021313611","0.361145018252094","0.438899024375129"
"At lease once a week","1988","direct migration background","in school","13","","",""
"At lease once a week","1988","direct migration background","inadequately","30","0.0722610496456132","0.0518968512692483","0.0926252480219781"
"At lease once a week","1988","direct migration background","general elemantary","123","0.122373381502107","0.101022187073012","0.143724575931202"
"At lease once a week","1988","direct migration background","middle vocational","155","0.198068973612488","0.170740599361498","0.225397347863477"
"At lease once a week","1988","direct migration background","vocational + Abi","20","","",""
"At lease once a week","1988","direct migration background","higher vocational","15","","",""
"At lease once a week","1988","direct migration background","higher education","26","","",""
"At lease once a week","1988","indirect migration background","in school","12","","",""
"At lease once a week","1988","indirect migration background","inadequately","3","","",""
"At lease once a week","1988","indirect migration background","general elemantary","37","0.359772461050955","0.255255513959218","0.464289408142693"
"At lease once a week","1988","indirect migration background","middle vocational","29","","",""
