"pli0081","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1994","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","1994","16-34 y.","higher education","","","","","3"
"Min 1x per month","1994","35-65 y.","in school","","","","","3"
"Min 1x per month","1994","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1994","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1994","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","1994","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","1994","66 and older","middle vocational","","","","","3"
"Min 1x per month","1994","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1994","66 and older","higher vocational","","","","","3"
"Min 1x per month","1994","66 and older","higher education","","","","","3"
"Min 1x per month","1994","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","1994","35-65 y.","higher education","","","","","3"
"Min 1x per month","1994","66 and older","in school","","","","","3"
"Min 1x per month","1994","66 and older","inadequately","","","","","3"
"Min 1x per month","1994","66 and older","general elemantary","","","","","3"
"Min 1x per week","1994","66 and older","inadequately","","","","","2"
"Min 1x per week","1994","66 and older","general elemantary","","","","","2"
"Min 1x per week","1994","66 and older","middle vocational","","","","","2"
"Min 1x per week","1994","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1994","66 and older","in school","","","","","2"
"Min 1x per week","1994","35-65 y.","in school","","","","","2"
"Min 1x per week","1994","35-65 y.","inadequately","","","","","2"
"Min 1x per week","1994","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","1994","66 and older","higher vocational","","","","","2"
"Min 1x per week","1994","66 and older","higher education","","","","","2"
"Min 1x per week","1994","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","1994","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","1994","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","1994","35-65 y.","higher education","","","","","2"
"Min 1x per week","1994","16-34 y.","in school","","","","","2"
"Min 1x per week","1994","16-34 y.","inadequately","","","","","2"
"Min 1x per week","1994","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","1994","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","1994","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","1994","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","1994","16-34 y.","higher education","","","","","2"
"Never","1994","66 and older","vocational + Abi","","","","","5"
"Never","1994","66 and older","in school","","","","","5"
"Never","1994","66 and older","inadequately","","","","","5"
"Never","1994","66 and older","general elemantary","","","","","5"
"Never","1994","66 and older","middle vocational","","","","","5"
"Never","1994","66 and older","higher vocational","","","","","5"
"Never","1994","66 and older","higher education","","","","","5"
"Never","1994","35-65 y.","in school","","","","","5"
"Never","1994","35-65 y.","inadequately","","","","","5"
"Never","1994","35-65 y.","general elemantary","","","","","5"
"Never","1994","35-65 y.","middle vocational","","","","","5"
"Never","1994","35-65 y.","vocational + Abi","","","","","5"
"Never","1994","35-65 y.","higher vocational","","","","","5"
"Never","1994","35-65 y.","higher education","","","","","5"
"Never","1994","16-34 y.","in school","","","","","5"
"Never","1994","16-34 y.","inadequately","","","","","5"
"Never","1994","16-34 y.","general elemantary","","","","","5"
"Never","1994","16-34 y.","middle vocational","","","","","5"
"Never","1994","16-34 y.","vocational + Abi","","","","","5"
"Never","1994","16-34 y.","higher vocational","","","","","5"
"Never","1994","16-34 y.","higher education","","","","","5"
"Rarely","1994","16-34 y.","general elemantary","","","","","4"
"Rarely","1994","16-34 y.","middle vocational","","","","","4"
"Rarely","1994","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1994","16-34 y.","higher vocational","","","","","4"
"Rarely","1994","16-34 y.","higher education","","","","","4"
"Rarely","1994","35-65 y.","in school","","","","","4"
"Rarely","1994","35-65 y.","inadequately","","","","","4"
"Rarely","1994","35-65 y.","general elemantary","","","","","4"
"Rarely","1994","35-65 y.","middle vocational","","","","","4"
"Rarely","1994","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1994","35-65 y.","higher vocational","","","","","4"
"Rarely","1994","35-65 y.","higher education","","","","","4"
"Rarely","1994","66 and older","in school","","","","","4"
"Rarely","1994","66 and older","inadequately","","","","","4"
"Rarely","1994","66 and older","vocational + Abi","","","","","4"
"Rarely","1994","66 and older","higher vocational","","","","","4"
"Rarely","1994","66 and older","higher education","","","","","4"
"Rarely","1994","16-34 y.","in school","","","","","4"
"Rarely","1994","16-34 y.","inadequately","","","","","4"
"Rarely","1994","66 and older","general elemantary","","","","","4"
"Rarely","1994","66 and older","middle vocational","","","","","4"
"Daily","1995","35-65 y.","general elemantary","96","0.0856146585164017","0.0690349030055769","0.102194414027226","1"
"Daily","1995","35-65 y.","middle vocational","247","0.0600484817500814","0.0521403314883881","0.0679566320117747","1"
"Daily","1995","35-65 y.","vocational + Abi","5","","","","1"
"Daily","1995","35-65 y.","higher vocational","19","","","","1"
"Daily","1995","35-65 y.","higher education","48","0.0302458676199885","0.0204533806874823","0.0400383545524948","1"
"Daily","1995","66 and older","in school","","","","","1"
"Daily","1995","66 and older","inadequately","8","","","","1"
"Daily","1995","16-34 y.","in school","18","","","","1"
"Daily","1995","16-34 y.","inadequately","16","","","","1"
"Daily","1995","16-34 y.","general elemantary","90","0.0776281644071001","0.0602616225645608","0.0949947062496394","1"
"Daily","1995","16-34 y.","middle vocational","234","0.0892851721391384","0.0781206938979444","0.100449650380332","1"
"Daily","1995","16-34 y.","vocational + Abi","21","","","","1"
"Daily","1995","16-34 y.","higher vocational","16","","","","1"
"Daily","1995","16-34 y.","higher education","23","","","","1"
"Daily","1995","35-65 y.","in school","","","","","1"
"Daily","1995","35-65 y.","inadequately","52","0.134943145953958","0.100082723237323","0.169803568670593","1"
"Daily","1995","66 and older","general elemantary","65","0.138376830378813","0.107927693233423","0.168825967524203","1"
"Daily","1995","66 and older","middle vocational","76","0.112255639002278","0.0895569001425456","0.134954377862011","1"
"Daily","1995","66 and older","vocational + Abi","3","","","","1"
"Daily","1995","66 and older","higher vocational","7","","","","1"
"Daily","1995","66 and older","higher education","11","","","","1"
"Min 1x per month","1995","16-34 y.","in school","99","0.343723871887244","0.288485982985706","0.398961760788782","3"
"Min 1x per month","1995","16-34 y.","inadequately","19","","","","3"
"Min 1x per month","1995","16-34 y.","general elemantary","210","0.227725589695279","0.200508454423402","0.254942724967157","3"
"Min 1x per month","1995","16-34 y.","middle vocational","664","0.283850348029187","0.266197931530815","0.30150276452756","3"
"Min 1x per month","1995","16-34 y.","vocational + Abi","87","0.339535069632627","0.283565889622793","0.395504249642461","3"
"Min 1x per month","1995","16-34 y.","higher vocational","65","0.266039096986066","0.20724585351144","0.324832340460692","3"
"Min 1x per month","1995","16-34 y.","higher education","161","0.390903604293543","0.344836882486972","0.436970326100113","3"
"Min 1x per month","1995","35-65 y.","in school","","","","","3"
"Min 1x per month","1995","35-65 y.","inadequately","70","0.245006671016462","0.201123760950579","0.288889581082346","3"
"Min 1x per month","1995","35-65 y.","general elemantary","300","0.302661526936849","0.275438284384557","0.329884769489141","3"
"Min 1x per month","1995","35-65 y.","middle vocational","1077","0.30679383247381","0.291443220584192","0.322144444363428","3"
"Min 1x per month","1995","35-65 y.","vocational + Abi","48","0.2707000442739","0.205790419966917","0.335609668580883","3"
"Min 1x per month","1995","35-65 y.","higher vocational","159","0.349235093181415","0.305811216073583","0.392658970289247","3"
"Min 1x per month","1995","35-65 y.","higher education","430","0.343721799250845","0.316565118592845","0.370878479908845","3"
"Min 1x per month","1995","66 and older","in school","","","","","3"
"Min 1x per month","1995","66 and older","inadequately","4","","","","3"
"Min 1x per month","1995","66 and older","general elemantary","124","0.238455420875514","0.200877228793957","0.276033612957071","3"
"Min 1x per month","1995","66 and older","middle vocational","204","0.276751265994252","0.244581912476525","0.308920619511978","3"
"Min 1x per month","1995","66 and older","vocational + Abi","6","","","","3"
"Min 1x per month","1995","66 and older","higher vocational","23","","","","3"
"Min 1x per month","1995","66 and older","higher education","40","0.242735172012308","0.174577218049164","0.310893125975451","3"
"Min 1x per week","1995","66 and older","in school","","","","","2"
"Min 1x per week","1995","66 and older","inadequately","17","","","","2"
"Min 1x per week","1995","66 and older","general elemantary","189","0.369302936599382","0.326744427883901","0.411861445314862","2"
"Min 1x per week","1995","66 and older","vocational + Abi","12","","","","2"
"Min 1x per week","1995","66 and older","middle vocational","303","0.377412021226207","0.34255727587639","0.412266766576023","2"
"Min 1x per week","1995","66 and older","higher vocational","29","","","","2"
"Min 1x per week","1995","66 and older","higher education","56","0.353321503392525","0.27733166132519","0.42931134545986","2"
"Min 1x per week","1995","35-65 y.","in school","1","","","","2"
"Min 1x per week","1995","35-65 y.","inadequately","161","0.356231221492285","0.307369827481428","0.405092615503142","2"
"Min 1x per week","1995","35-65 y.","general elemantary","457","0.396928783732242","0.367936660160503","0.425920907303981","2"
"Min 1x per week","1995","35-65 y.","middle vocational","1331","0.382812126194034","0.366632342708315","0.398991909679752","2"
"Min 1x per week","1995","35-65 y.","vocational + Abi","68","0.364352508171067","0.294048369953682","0.434656646388453","2"
"Min 1x per week","1995","35-65 y.","higher vocational","174","0.363226882801636","0.319420343290534","0.407033422312738","2"
"Min 1x per week","1995","35-65 y.","higher education","397","0.332126948061797","0.305197455170053","0.359056440953541","2"
"Min 1x per week","1995","16-34 y.","in school","87","0.299777368827405","0.246492191642944","0.353062546011866","2"
"Min 1x per week","1995","16-34 y.","inadequately","66","0.402013355753575","0.315364762115762","0.488661949391388","2"
"Min 1x per week","1995","16-34 y.","general elemantary","405","0.435314402820339","0.40313666228075","0.467492143359928","2"
"Min 1x per week","1995","16-34 y.","middle vocational","1122","0.422765423334589","0.403424221510914","0.442106625158264","2"
"Min 1x per week","1995","16-34 y.","vocational + Abi","109","0.350154861032722","0.293775939850283","0.406533782215161","2"
"Min 1x per week","1995","16-34 y.","higher vocational","100","0.49141181511677","0.424896116855182","0.557927513378359","2"
"Min 1x per week","1995","16-34 y.","higher education","157","0.330358305963575","0.285954181187511","0.374762430739639","2"
"Never","1995","66 and older","higher vocational","3","","","","5"
"Never","1995","35-65 y.","general elemantary","47","0.0302980476961723","0.0201410375220698","0.0404550578702747","5"
"Never","1995","66 and older","in school","","","","","5"
"Never","1995","66 and older","vocational + Abi","","","","","5"
"Never","1995","66 and older","higher education","7","","","","5"
"Never","1995","35-65 y.","in school","","","","","5"
"Never","1995","35-65 y.","inadequately","38","0.104140469429325","0.0729756487322153","0.135305290126435","5"
"Never","1995","35-65 y.","middle vocational","88","0.0230716392437197","0.0180742663692595","0.0280690121181798","5"
"Never","1995","66 and older","inadequately","3","","","","5"
"Never","1995","66 and older","general elemantary","23","","","","5"
"Never","1995","66 and older","middle vocational","22","","","","5"
"Never","1995","35-65 y.","vocational + Abi","8","","","","5"
"Never","1995","35-65 y.","higher vocational","7","","","","5"
