"pli0081","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Daily","2008","Lower Saxony","East Germany","","","","","1"
"Daily","2008","Bremen","West Germany","5","","","","1"
"Daily","2008","Bremen","East Germany","","","","","1"
"Daily","2008","North Rhine-Westphalia","West Germany","319","0.0808408667706392","0.0723173678449649","0.0893643656963134","1"
"Daily","2008","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2008","Hesse","West Germany","103","0.0889414620591977","0.073573521953285","0.10430940216511","1"
"Daily","2008","Hesse","East Germany","","","","","1"
"Daily","2008","Rhineland-Palatinate,Saarland","West Germany","155","0.127145020804766","0.107458341174741","0.146831700434791","1"
"Daily","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2008","Baden-Württemberg","West Germany","182","0.0716255249859457","0.0612240338755074","0.0820270160963839","1"
"Daily","2008","Baden-Württemberg","East Germany","","","","","1"
"Daily","2008","Bavaria","West Germany","205","0.0698385661814033","0.0603178020277694","0.0793593303350372","1"
"Daily","2008","Bavaria","East Germany","","","","","1"
"Daily","2008","Berlin","West Germany","18","","","","1"
"Daily","2008","Berlin","East Germany","10","","","","1"
"Daily","2008","Brandenburg","West Germany","","","","","1"
"Daily","2008","Brandenburg","East Germany","61","0.085839706006365","0.0666897636935411","0.104989648319189","1"
"Daily","2008","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2008","Mecklenburg-Western Pomerania","East Germany","38","0.0776909099485988","0.0539895427060928","0.101392277191105","1"
"Daily","2008","Saxony","West Germany","","","","","1"
"Daily","2008","Saxony","East Germany","97","0.0653245457689947","0.0525309208513834","0.0781181706866059","1"
"Daily","2008","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2008","Saxony-Anhalt","East Germany","90","0.102059832384956","0.081327065472561","0.122792599297351","1"
"Daily","2008","Thuringia","West Germany","","","","","1"
"Daily","2008","Thuringia","East Germany","76","0.0935278287987406","0.0743009937259394","0.112754663871542","1"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","East Germany","149","0.268396108011977","0.229160881742309","0.307631334281645","3"
"Min 1x per month","2008","Saxony","West Germany","","","","","3"
"Min 1x per month","2008","Saxony","East Germany","478","0.337084709640382","0.312609662299039","0.361559756981726","3"
"Min 1x per month","2008","Schleswig-Holstein","West Germany","186","0.325462400192516","0.286410783462416","0.364514016922615","3"
"Min 1x per month","2008","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2008","Hamburg","West Germany","105","0.368857803082681","0.312443655893897","0.425271950271466","3"
"Min 1x per month","2008","Hamburg","East Germany","","","","","3"
"Min 1x per month","2008","Lower Saxony","West Germany","531","0.307153246542456","0.285545913488883","0.328760579596028","3"
"Min 1x per month","2008","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2008","Bremen","West Germany","29","","","","3"
"Min 1x per month","2008","Bremen","East Germany","","","","","3"
"Min 1x per month","2008","North Rhine-Westphalia","West Germany","1145","0.287710237697061","0.273555133008477","0.301865342385645","3"
"Min 1x per month","2008","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2008","Hesse","West Germany","388","0.276402206013907","0.252258176382987","0.300546235644827","3"
"Min 1x per month","2008","Hesse","East Germany","","","","","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","West Germany","281","0.283270410547728","0.256642933343665","0.309897887751792","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2008","Baden-Württemberg","West Germany","714","0.301757515994136","0.283242150890766","0.320272881097506","3"
"Min 1x per month","2008","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2008","Bavaria","West Germany","821","0.279057231103058","0.262302324134257","0.295812138071859","3"
"Min 1x per month","2008","Bavaria","East Germany","","","","","3"
"Min 1x per month","2008","Berlin","West Germany","124","0.282737811310191","0.237813093985403","0.327662528634979","3"
"Min 1x per month","2008","Berlin","East Germany","133","0.346570614789134","0.295535387114541","0.397605842463728","3"
"Min 1x per month","2008","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2008","Brandenburg","East Germany","272","0.328795288500679","0.296680691741334","0.360909885260023","3"
"Min 1x per month","2008","Thuringia","East Germany","297","0.286784661675425","0.256920630243465","0.316648693107386","3"
"Min 1x per month","2008","Thuringia","West Germany","","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","East Germany","260","0.335201988338684","0.3028720937118","0.367531882965569","3"
"Min 1x per week","2008","North Rhine-Westphalia","West Germany","1552","0.381118887060626","0.36593297338023","0.396304800741023","2"
"Min 1x per week","2008","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2008","Hesse","West Germany","510","0.378214775979077","0.352034161809476","0.404395390148677","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","West Germany","416","0.364683554265109","0.336238623131574","0.393128485398643","2"
"Min 1x per week","2008","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2008","Hamburg","West Germany","92","0.36254337509587","0.306335102676888","0.418751647514852","2"
"Min 1x per week","2008","Hamburg","East Germany","","","","","2"
"Min 1x per week","2008","Lower Saxony","West Germany","658","0.35824110633422","0.335782713469626","0.380699499198813","2"
"Min 1x per week","2008","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2008","Bremen","West Germany","63","0.390371176208628","0.308979467545999","0.471762884871256","2"
"Min 1x per week","2008","Bremen","East Germany","","","","","2"
"Min 1x per week","2008","Hesse","East Germany","","","","","2"
"Min 1x per week","2008","Schleswig-Holstein","West Germany","160","0.306495036908775","0.268069315010147","0.344920758807404","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","East Germany","207","0.437867275770763","0.393939346673978","0.481795204867547","2"
"Min 1x per week","2008","Saxony","West Germany","","","","","2"
"Min 1x per week","2008","Saxony","East Germany","562","0.357669435427154","0.33285266836076","0.382486202493548","2"
"Min 1x per week","2008","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2008","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2008","Bavaria","West Germany","1040","0.389340772697933","0.371126602497647","0.407554942898219","2"
"Min 1x per week","2008","Bavaria","East Germany","","","","","2"
"Min 1x per week","2008","Brandenburg","East Germany","312","0.381866647790253","0.348653569040604","0.415079726539902","2"
"Min 1x per week","2008","Saxony-Anhalt","East Germany","319","0.397215477338781","0.363703483492671","0.430727471184892","2"
"Min 1x per week","2008","Thuringia","West Germany","","","","","2"
"Min 1x per week","2008","Thuringia","East Germany","308","0.378904780535063","0.346871289395542","0.410938271674584","2"
"Min 1x per week","2008","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2008","Baden-Württemberg","West Germany","947","0.375441767423712","0.355909266253383","0.394974268594042","2"
"Min 1x per week","2008","Berlin","West Germany","114","0.31802872383712","0.271569638703226","0.364487808971014","2"
"Min 1x per week","2008","Berlin","East Germany","102","0.286565796194221","0.238074477201295","0.335057115187147","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Never","2008","Schleswig-Holstein","West Germany","18","","","","5"
"Never","2008","Schleswig-Holstein","East Germany","","","","","5"
"Never","2008","Hamburg","West Germany","14","","","","5"
"Never","2008","Hamburg","East Germany","","","","","5"
"Never","2008","Lower Saxony","West Germany","40","0.0327947424578502","0.0244528141212082","0.0411366707944922","5"
"Never","2008","Lower Saxony","East Germany","","","","","5"
"Never","2008","Bremen","West Germany","3","","","","5"
"Never","2008","Bremen","East Germany","","","","","5"
"Never","2008","North Rhine-Westphalia","West Germany","82","0.0286286340691063","0.0234142857475293","0.0338429823906832","5"
"Never","2008","Thuringia","East Germany","21","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","East Germany","8","","","","5"
"Never","2008","Saxony","West Germany","","","","","5"
"Never","2008","Saxony","East Germany","18","","","","5"
"Never","2008","Saxony-Anhalt","West Germany","","","","","5"
"Never","2008","Saxony-Anhalt","East Germany","14","","","","5"
"Never","2008","Thuringia","West Germany","","","","","5"
"Never","2008","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2008","Hesse","West Germany","42","0.0404880913125385","0.0298471702279129","0.0511290123971641","5"
"Never","2008","Hesse","East Germany","","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","West Germany","18","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2008","Baden-Württemberg","West Germany","45","0.0251067821258998","0.0187961313287419","0.0314174329230576","5"
"Never","2008","Baden-Württemberg","East Germany","","","","","5"
"Never","2008","Bavaria","West Germany","63","0.02717072490238","0.0210975762200375","0.0332438735847224","5"
"Never","2008","Bavaria","East Germany","","","","","5"
"Never","2008","Berlin","West Germany","18","","","","5"
"Never","2008","Berlin","East Germany","9","","","","5"
"Never","2008","Brandenburg","West Germany","","","","","5"
"Never","2008","Brandenburg","East Germany","13","","","","5"
"Rarely","2008","Schleswig-Holstein","West Germany","158","0.289189932921322","0.251401933882381","0.326977931960262","4"
"Rarely","2008","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2008","Hamburg","West Germany","62","0.192817381056602","0.146690517875151","0.238944244238053","4"
"Rarely","2008","Hamburg","East Germany","","","","","4"
"Rarely","2008","Lower Saxony","West Germany","360","0.210738680569661","0.191636297239072","0.22984106390025","4"
"Rarely","2008","Lower Saxony","East Germany","","","","","4"
"Rarely","2008","Bremen","West Germany","38","0.319916062434978","0.242093087317526","0.39773903755243","4"
"Rarely","2008","Bremen","East Germany","","","","","4"
"Rarely","2008","North Rhine-Westphalia","West Germany","831","0.221701374402567","0.208712712831017","0.234690035974117","4"
"Rarely","2008","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2008","Hesse","West Germany","275","0.21595346463528","0.193738716488294","0.238168212782266","4"
"Rarely","2008","Hesse","East Germany","","","","","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","West Germany","230","0.21097997870316","0.186868914345224","0.235091043061096","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2008","Baden-Württemberg","West Germany","473","0.226068409470306","0.209196224654801","0.242940594285811","4"
"Rarely","2008","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2008","Bavaria","West Germany","624","0.234592705115226","0.21876388529861","0.250421524931842","4"
"Rarely","2008","Brandenburg","East Germany","164","0.185061502222699","0.158513451358332","0.211609553087066","4"
"Rarely","2008","Brandenburg","West Germany","","","","","4"
"Rarely","2008","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2008","Mecklenburg-Western Pomerania","East Germany","88","0.192785084552095","0.157856470359878","0.227713698744313","4"
"Rarely","2008","Berlin","East Germany","80","0.274092365106046","0.226255357069754","0.321929373142339","4"
"Rarely","2008","Saxony","East Germany","278","0.221967337364126","0.200450994964335","0.243483679763918","4"
"Rarely","2008","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2008","Bavaria","East Germany","","","","","4"
"Rarely","2008","Berlin","West Germany","112","0.303057841096523","0.257210350574109","0.348905331618936","4"
"Rarely","2008","Saxony","West Germany","","","","","4"
"Rarely","2008","Saxony-Anhalt","East Germany","136","0.146823658536047","0.122584163797333","0.171063153274762","4"
"Rarely","2008","Thuringia","East Germany","179","0.218262497053157","0.190986529184472","0.245538464921843","4"
"Rarely","2008","Thuringia","West Germany","","","","","4"
"Daily","2009","Baden-Württemberg","East Germany","","","","","1"
"Daily","2009","Bavaria","West Germany","","","","","1"
"Daily","2009","Bavaria","East Germany","","","","","1"
"Daily","2009","Berlin","West Germany","","","","","1"
"Daily","2009","Berlin","East Germany","","","","","1"
"Daily","2009","Brandenburg","West Germany","","","","","1"
"Daily","2009","Brandenburg","East Germany","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2009","Saxony","West Germany","","","","","1"
"Daily","2009","Saxony","East Germany","","","","","1"
"Daily","2009","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2009","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2009","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2009","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2009","Hamburg","West Germany","","","","","1"
"Daily","2009","Hamburg","East Germany","","","","","1"
"Daily","2009","Lower Saxony","West Germany","","","","","1"
"Daily","2009","Lower Saxony","East Germany","","","","","1"
"Daily","2009","Bremen","West Germany","","","","","1"
"Daily","2009","Bremen","East Germany","","","","","1"
