"pli0081","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Never","2016","inadequately","Rural Area","","","",""
"Never","2016","general elemantary","Urban Area","","","",""
"Never","2016","general elemantary","Rural Area","","","",""
"Never","2016","middle vocational","Urban Area","","","",""
"Never","2016","middle vocational","Rural Area","","","",""
"Never","2016","vocational + Abi","Urban Area","","","",""
"Never","2016","vocational + Abi","Rural Area","","","",""
"Never","2016","higher vocational","Urban Area","","","",""
"Never","2016","higher vocational","Rural Area","","","",""
"Never","2016","higher education","Urban Area","","","",""
"Never","2016","higher education","Rural Area","","","",""
"Daily","2017","in school","Urban Area","","","",""
"Daily","2017","in school","Rural Area","","","",""
"Daily","2017","inadequately","Urban Area","","","",""
"Daily","2017","inadequately","Rural Area","","","",""
"Daily","2017","general elemantary","Urban Area","","","",""
"Daily","2017","general elemantary","Rural Area","","","",""
"Daily","2017","middle vocational","Urban Area","","","",""
"Daily","2017","middle vocational","Rural Area","","","",""
"Daily","2017","vocational + Abi","Urban Area","","","",""
"Daily","2017","vocational + Abi","Rural Area","","","",""
"Daily","2017","higher vocational","Urban Area","","","",""
"Daily","2017","higher vocational","Rural Area","","","",""
"Daily","2017","higher education","Urban Area","","","",""
"Daily","2017","higher education","Rural Area","","","",""
"Min 1x per week","2017","in school","Urban Area","","","",""
"Min 1x per week","2017","in school","Rural Area","","","",""
"Min 1x per week","2017","inadequately","Urban Area","","","",""
"Min 1x per week","2017","inadequately","Rural Area","","","",""
"Min 1x per week","2017","general elemantary","Urban Area","","","",""
"Min 1x per week","2017","general elemantary","Rural Area","","","",""
"Min 1x per week","2017","middle vocational","Urban Area","","","",""
"Min 1x per week","2017","middle vocational","Rural Area","","","",""
"Min 1x per week","2017","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2017","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2017","higher vocational","Urban Area","","","",""
"Min 1x per week","2017","higher vocational","Rural Area","","","",""
"Min 1x per week","2017","higher education","Urban Area","","","",""
"Min 1x per week","2017","higher education","Rural Area","","","",""
"Min 1x per month","2017","in school","Urban Area","","","",""
"Min 1x per month","2017","in school","Rural Area","","","",""
"Min 1x per month","2017","inadequately","Urban Area","","","",""
"Min 1x per month","2017","inadequately","Rural Area","","","",""
"Min 1x per month","2017","general elemantary","Urban Area","","","",""
"Min 1x per month","2017","general elemantary","Rural Area","","","",""
"Min 1x per month","2017","middle vocational","Urban Area","","","",""
"Min 1x per month","2017","middle vocational","Rural Area","","","",""
"Min 1x per month","2017","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2017","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2017","higher vocational","Urban Area","","","",""
"Min 1x per month","2017","higher vocational","Rural Area","","","",""
"Min 1x per month","2017","higher education","Urban Area","","","",""
"Min 1x per month","2017","higher education","Rural Area","","","",""
"Rarely","2017","in school","Urban Area","","","",""
"Rarely","2017","in school","Rural Area","","","",""
"Rarely","2017","inadequately","Urban Area","","","",""
"Rarely","2017","inadequately","Rural Area","","","",""
"Rarely","2017","general elemantary","Urban Area","","","",""
"Rarely","2017","general elemantary","Rural Area","","","",""
"Rarely","2017","middle vocational","Urban Area","","","",""
"Rarely","2017","middle vocational","Rural Area","","","",""
"Rarely","2017","vocational + Abi","Urban Area","","","",""
"Rarely","2017","vocational + Abi","Rural Area","","","",""
"Rarely","2017","higher vocational","Urban Area","","","",""
"Rarely","2017","higher vocational","Rural Area","","","",""
"Rarely","2017","higher education","Urban Area","","","",""
"Rarely","2017","higher education","Rural Area","","","",""
"Never","2017","in school","Urban Area","","","",""
"Never","2017","in school","Rural Area","","","",""
"Never","2017","inadequately","Urban Area","","","",""
"Never","2017","inadequately","Rural Area","","","",""
"Never","2017","general elemantary","Urban Area","","","",""
"Never","2017","general elemantary","Rural Area","","","",""
"Never","2017","middle vocational","Urban Area","","","",""
"Never","2017","middle vocational","Rural Area","","","",""
"Never","2017","vocational + Abi","Urban Area","","","",""
"Never","2017","vocational + Abi","Rural Area","","","",""
"Never","2017","higher vocational","Urban Area","","","",""
"Never","2017","higher vocational","Rural Area","","","",""
"Never","2017","higher education","Urban Area","","","",""
"Never","2017","higher education","Rural Area","","","",""
"Daily","2018","in school","Urban Area","","","",""
"Daily","2018","in school","Rural Area","","","",""
"Daily","2018","inadequately","Urban Area","","","",""
"Daily","2018","inadequately","Rural Area","","","",""
"Daily","2018","general elemantary","Urban Area","","","",""
"Daily","2018","general elemantary","Rural Area","","","",""
"Daily","2018","middle vocational","Urban Area","","","",""
"Daily","2018","middle vocational","Rural Area","","","",""
"Daily","2018","vocational + Abi","Urban Area","","","",""
"Daily","2018","vocational + Abi","Rural Area","","","",""
"Daily","2018","higher vocational","Urban Area","","","",""
"Daily","2018","higher vocational","Rural Area","","","",""
"Daily","2018","higher education","Urban Area","","","",""
"Daily","2018","higher education","Rural Area","","","",""
"Min 1x per week","2018","in school","Urban Area","","","",""
"Min 1x per week","2018","in school","Rural Area","","","",""
"Min 1x per week","2018","inadequately","Urban Area","","","",""
"Min 1x per week","2018","inadequately","Rural Area","","","",""
"Min 1x per week","2018","general elemantary","Urban Area","","","",""
"Min 1x per week","2018","general elemantary","Rural Area","","","",""
"Min 1x per week","2018","middle vocational","Urban Area","","","",""
"Min 1x per week","2018","middle vocational","Rural Area","","","",""
"Min 1x per week","2018","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2018","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2018","higher vocational","Urban Area","","","",""
"Min 1x per week","2018","higher vocational","Rural Area","","","",""
"Min 1x per week","2018","higher education","Urban Area","","","",""
"Min 1x per week","2018","higher education","Rural Area","","","",""
"Min 1x per month","2018","in school","Urban Area","","","",""
"Min 1x per month","2018","in school","Rural Area","","","",""
"Min 1x per month","2018","inadequately","Urban Area","","","",""
"Min 1x per month","2018","inadequately","Rural Area","","","",""
"Min 1x per month","2018","general elemantary","Urban Area","","","",""
"Min 1x per month","2018","general elemantary","Rural Area","","","",""
"Min 1x per month","2018","middle vocational","Urban Area","","","",""
"Min 1x per month","2018","middle vocational","Rural Area","","","",""
"Min 1x per month","2018","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2018","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2018","higher vocational","Urban Area","","","",""
"Min 1x per month","2018","higher vocational","Rural Area","","","",""
"Min 1x per month","2018","higher education","Urban Area","","","",""
"Min 1x per month","2018","higher education","Rural Area","","","",""
"Rarely","2018","in school","Urban Area","","","",""
"Rarely","2018","in school","Rural Area","","","",""
"Rarely","2018","inadequately","Urban Area","","","",""
"Rarely","2018","inadequately","Rural Area","","","",""
"Rarely","2018","general elemantary","Urban Area","","","",""
"Rarely","2018","general elemantary","Rural Area","","","",""
"Rarely","2018","middle vocational","Urban Area","","","",""
"Rarely","2018","middle vocational","Rural Area","","","",""
"Rarely","2018","vocational + Abi","Urban Area","","","",""
"Rarely","2018","vocational + Abi","Rural Area","","","",""
"Rarely","2018","higher vocational","Urban Area","","","",""
"Rarely","2018","higher vocational","Rural Area","","","",""
"Rarely","2018","higher education","Urban Area","","","",""
"Rarely","2018","higher education","Rural Area","","","",""
"Never","2018","in school","Urban Area","","","",""
"Never","2018","in school","Rural Area","","","",""
"Never","2018","inadequately","Urban Area","","","",""
"Never","2018","inadequately","Rural Area","","","",""
"Never","2018","general elemantary","Urban Area","","","",""
"Never","2018","general elemantary","Rural Area","","","",""
"Never","2018","middle vocational","Urban Area","","","",""
"Never","2018","middle vocational","Rural Area","","","",""
"Never","2018","vocational + Abi","Urban Area","","","",""
"Never","2018","vocational + Abi","Rural Area","","","",""
"Never","2018","higher vocational","Urban Area","","","",""
"Never","2018","higher vocational","Rural Area","","","",""
"Never","2018","higher education","Urban Area","","","",""
"Never","2018","higher education","Rural Area","","","",""
"Daily","2019","in school","Urban Area","9","","",""
"Daily","2019","in school","Rural Area","9","","",""
"Daily","2019","inadequately","Urban Area","29","","",""
"Daily","2019","inadequately","Rural Area","17","","",""
"Daily","2019","general elemantary","Urban Area","135","0.0992378420608792","0.0836597741277835","0.114815909993975"
"Daily","2019","general elemantary","Rural Area","91","0.115759813368232","0.0949499513752776","0.136569675361187"
"Daily","2019","middle vocational","Urban Area","473","0.072864780903241","0.0664112174198849","0.0793183443865971"
"Daily","2019","middle vocational","Rural Area","355","0.0825388569882522","0.0743233849656525","0.090754329010852"
"Daily","2019","vocational + Abi","Urban Area","90","0.0755842937158767","0.0619411360412084","0.0892274513905451"
"Daily","2019","vocational + Abi","Rural Area","36","0.0585814233868443","0.0397906866670153","0.0773721601066734"
"Daily","2019","higher vocational","Urban Area","64","0.0551354312840853","0.0402731949811018","0.0699976675870689"
"Daily","2019","higher vocational","Rural Area","63","0.0962830640587302","0.0742892662002767","0.118276861917184"
"Daily","2019","higher education","Urban Area","195","0.0350080866977075","0.0296289461447078","0.0403872272507073"
"Daily","2019","higher education","Rural Area","109","0.0416904399499968","0.032717024145404","0.0506638557545895"
"Min 1x per week","2019","in school","Urban Area","74","0.35071327304237","0.289831617556147","0.411594928528593"
"Min 1x per week","2019","in school","Rural Area","27","","",""
"Min 1x per week","2019","inadequately","Urban Area","101","0.440883366985218","0.380878941738606","0.500887792231831"
"Min 1x per week","2019","inadequately","Rural Area","30","0.293314309288702","0.207844129778022","0.378784488799382"
"Min 1x per week","2019","general elemantary","Urban Area","566","0.405221187853981","0.379641591422461","0.430800784285501"
"Min 1x per week","2019","general elemantary","Rural Area","321","0.335297544900626","0.304590784878777","0.366004304922475"
"Min 1x per week","2019","middle vocational","Urban Area","2404","0.366308586702083","0.354345818817214","0.378271354586953"
"Min 1x per week","2019","middle vocational","Rural Area","1701","0.394119776314036","0.37953106406356","0.408708488564512"
"Min 1x per week","2019","vocational + Abi","Urban Area","557","0.367862816278088","0.342973436462796","0.39275219609338"
"Min 1x per week","2019","vocational + Abi","Rural Area","240","0.379505573244362","0.340677084513455","0.418334061975269"
"Min 1x per week","2019","higher vocational","Urban Area","368","0.37215826082232","0.34068274064762","0.403633780997021"
"Min 1x per week","2019","higher vocational","Rural Area","272","0.410670036609815","0.373989571232305","0.447350501987324"
"Min 1x per week","2019","higher education","Urban Area","1484","0.313822389172794","0.300241534520195","0.327403243825392"
"Min 1x per week","2019","higher education","Rural Area","690","0.359457116746675","0.337915202573045","0.380999030920304"
"Min 1x per month","2019","in school","Urban Area","74","0.297422834063665","0.239101659918088","0.355744008209242"
"Min 1x per month","2019","in school","Rural Area","28","","",""
"Min 1x per month","2019","inadequately","Urban Area","51","0.168138111825982","0.122939102758545","0.213337120893419"
"Min 1x per month","2019","inadequately","Rural Area","26","","",""
"Min 1x per month","2019","general elemantary","Urban Area","354","0.248198866678034","0.22569167776552","0.270706055590548"
"Min 1x per month","2019","general elemantary","Rural Area","243","0.254881800362156","0.226536101730711","0.2832274989936"
"Min 1x per month","2019","middle vocational","Urban Area","1838","0.295659352735819","0.284328661571199","0.306990043900439"
"Min 1x per month","2019","middle vocational","Rural Area","1267","0.275108964404815","0.261776875794027","0.288441053015603"
"Min 1x per month","2019","vocational + Abi","Urban Area","433","0.280041277713217","0.256865715158214","0.30321684026822"
"Min 1x per month","2019","vocational + Abi","Rural Area","193","0.314273024017454","0.277127915165462","0.351418132869447"
"Min 1x per month","2019","higher vocational","Urban Area","278","0.298017438473959","0.268234469246966","0.327800407700953"
"Min 1x per month","2019","higher vocational","Rural Area","202","0.241168862836424","0.209272419678029","0.273065305994819"
"Min 1x per month","2019","higher education","Urban Area","1615","0.370593899953717","0.356459366619282","0.384728433288153"
"Min 1x per month","2019","higher education","Rural Area","650","0.358178737904224","0.336653716406015","0.379703759402434"
"Rarely","2019","in school","Urban Area","70","0.326623037208848","0.266789507547183","0.386456566870513"
"Rarely","2019","in school","Rural Area","13","","",""
"Rarely","2019","inadequately","Urban Area","54","0.173179385684448","0.127446988979686","0.21891178238921"
"Rarely","2019","inadequately","Rural Area","25","","",""
"Rarely","2019","general elemantary","Urban Area","285","0.191694512415916","0.171184662846582","0.21220436198525"
"Rarely","2019","general elemantary","Rural Area","215","0.255975573918406","0.227589977338541","0.28436117049827"
"Rarely","2019","middle vocational","Urban Area","1270","0.220132842274869","0.209845055566782","0.230420628982955"
"Rarely","2019","middle vocational","Rural Area","851","0.218691391587346","0.206350782236687","0.231032000938005"
"Rarely","2019","vocational + Abi","Urban Area","319","0.244679430147452","0.222490832907094","0.26686802738781"
"Rarely","2019","vocational + Abi","Rural Area","116","0.232835660808501","0.199018167106697","0.266653154510305"
"Rarely","2019","higher vocational","Urban Area","176","0.262093539470865","0.233457509620549","0.290729569321181"
"Rarely","2019","higher vocational","Rural Area","144","0.234102166592209","0.20253052206329","0.265673811121128"
"Rarely","2019","higher education","Urban Area","1096","0.256495544945259","0.243715023657613","0.269276066232905"
"Rarely","2019","higher education","Rural Area","421","0.219176206024628","0.200604155140541","0.237748256908715"
"Never","2019","in school","Urban Area","9","","",""
"Never","2019","in school","Rural Area","7","","",""
"Never","2019","inadequately","Urban Area","28","","",""
"Never","2019","inadequately","Rural Area","11","","",""
"Never","2019","general elemantary","Urban Area","75","0.0556475909911908","0.0437033075301185","0.0675918744522631"
"Never","2019","general elemantary","Rural Area","38","0.0380852674505807","0.0256357660092263","0.050534768891935"
"Never","2019","middle vocational","Urban Area","246","0.0450344373839872","0.0398852885936444","0.0501835861743301"
"Never","2019","middle vocational","Rural Area","136","0.0295410107055504","0.0244861321671838","0.0345958892439169"
"Never","2019","vocational + Abi","Urban Area","43","0.0318321821453661","0.022771226850654","0.0408931374400782"
"Never","2019","vocational + Abi","Rural Area","15","","",""
"Never","2019","higher vocational","Urban Area","20","","",""
"Never","2019","higher vocational","Rural Area","10","","",""
"Never","2019","higher education","Urban Area","95","0.0240800792305221","0.0195936283774662","0.0285665300835781"
"Never","2019","higher education","Rural Area","36","0.0214974993744762","0.0149862911312564","0.0280087076176961"
