"plh0204_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"6","2006","lower secondary degree","no migration background","650","0.0914725006025357","0.0846039624152286","0.0983410387898428"
"6","2006","lower secondary degree","direct migration background","66","0.112172350189538","0.0862653036151274","0.138079396763948"
"6","2006","lower secondary degree","indirect migration background","21","","",""
"6","2006","secondary school degree","no migration background","787","0.12457432146409","0.11622323114066","0.13292541178752"
"6","2006","secondary school degree","direct migration background","30","0.12296869051145","0.0817629236660373","0.164174457356862"
"6","2006","secondary school degree","indirect migration background","28","","",""
"6","2006","college entrance qualification","no migration background","712","0.142134618477412","0.132563345559713","0.15170589139511"
"6","2006","college entrance qualification","direct migration background","43","0.172075618473719","0.127786096270995","0.216365140676442"
"6","2006","college entrance qualification","indirect migration background","31","0.14272346736633","0.0956378442336598","0.189809090498999"
"6","2006","Other degree","no migration background","10","","",""
"6","2006","Other degree","direct migration background","105","0.0955841460728812","0.0776108160281121","0.11355747611765"
"6","2006","Other degree","indirect migration background","3","","",""
"6","2006","no degree/no degree yet","no migration background","58","0.134866378629575","0.101392075967892","0.168340681291258"
"6","2006","no degree/no degree yet","direct migration background","14","","",""
"6","2006","no degree/no degree yet","indirect migration background","8","","",""
"7","2006","lower secondary degree","no migration background","625","0.0860960634397698","0.0794127485438178","0.0927793783357217"
"7","2006","lower secondary degree","direct migration background","47","0.0643896555948794","0.0442400652205466","0.0845392459692122"
"7","2006","lower secondary degree","indirect migration background","46","0.18005734210169","0.132139552905868","0.227975131297513"
"7","2006","secondary school degree","no migration background","772","0.1211834014849","0.112930817176162","0.129435985793639"
"7","2006","secondary school degree","direct migration background","27","","",""
"7","2006","secondary school degree","indirect migration background","21","","",""
"7","2006","college entrance qualification","no migration background","847","0.170470210192265","0.160162779187693","0.180777641196837"
"7","2006","college entrance qualification","direct migration background","50","0.149498088798041","0.107657146506342","0.19133903108974"
"7","2006","college entrance qualification","indirect migration background","38","0.187983544426874","0.135391204629986","0.240575884223761"
"7","2006","Other degree","no migration background","10","","",""
"7","2006","Other degree","direct migration background","96","0.0970968474903436","0.078997009682758","0.115196685297929"
"7","2006","Other degree","indirect migration background","2","","",""
"7","2006","no degree/no degree yet","no migration background","69","0.154168612070324","0.118780452628242","0.189556771512407"
"7","2006","no degree/no degree yet","direct migration background","18","","",""
"7","2006","no degree/no degree yet","indirect migration background","13","","",""
"8","2006","lower secondary degree","no migration background","439","0.0624205201194459","0.056656602816845","0.0681844374220468"
"8","2006","lower secondary degree","direct migration background","48","0.0803466150533779","0.0580311191414197","0.102662110965336"
"8","2006","lower secondary degree","indirect migration background","26","","",""
"8","2006","secondary school degree","no migration background","538","0.0917453981938604","0.0844455265558132","0.0990452698319077"
