"plh0204_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2006","direct migration background","vocational + Abi","15","","",""
"0 Not at all Willing to take risks","2006","direct migration background","higher vocational","10","","",""
"0 Not at all Willing to take risks","2006","direct migration background","higher education","19","","",""
"0 Not at all Willing to take risks","2006","indirect migration background","in school","2","","",""
"0 Not at all Willing to take risks","2006","indirect migration background","inadequately","1","","",""
"0 Not at all Willing to take risks","2006","indirect migration background","general elemantary","7","","",""
"0 Not at all Willing to take risks","2006","indirect migration background","middle vocational","12","","",""
"0 Not at all Willing to take risks","2006","indirect migration background","vocational + Abi","","","",""
"0 Not at all Willing to take risks","2006","indirect migration background","higher vocational","","","",""
"0 Not at all Willing to take risks","2006","indirect migration background","higher education","1","","",""
"1","2006","no migration background","in school","1","","",""
"1","2006","no migration background","inadequately","4","","",""
"1","2006","no migration background","general elemantary","125","0.0789290587744695","0.0663430816715377","0.0915150358774014"
"1","2006","no migration background","middle vocational","425","0.0454896825491942","0.0413708520240483","0.04960851307434"
"1","2006","no migration background","vocational + Abi","20","","",""
"1","2006","no migration background","higher vocational","41","0.0317134705170027","0.0227401514733036","0.0406867895607018"
"1","2006","no migration background","higher education","76","0.0197258668880616","0.0154848999604908","0.0239668338156324"
"1","2006","direct migration background","in school","","","",""
"1","2006","direct migration background","inadequately","15","","",""
"1","2006","direct migration background","general elemantary","45","0.0796689487712437","0.0567667315755136","0.102571165966974"
"1","2006","direct migration background","middle vocational","52","0.0481881711730128","0.0341180169174938","0.0622583254285318"
"1","2006","direct migration background","vocational + Abi","9","","",""
"1","2006","direct migration background","higher vocational","7","","",""
"1","2006","direct migration background","higher education","9","","",""
"1","2006","indirect migration background","in school","","","",""
"1","2006","indirect migration background","inadequately","","","",""
"1","2006","indirect migration background","general elemantary","4","","",""
"1","2006","indirect migration background","middle vocational","8","","",""
"1","2006","indirect migration background","vocational + Abi","2","","",""
"1","2006","indirect migration background","higher vocational","1","","",""
"1","2006","indirect migration background","higher education","1","","",""
"2","2006","no migration background","in school","14","","",""
"2","2006","no migration background","inadequately","14","","",""
"2","2006","no migration background","general elemantary","203","0.110624676203999","0.0959830107691379","0.125266341638859"
"2","2006","no migration background","middle vocational","868","0.0895601935615041","0.0839158909899426","0.0952044961330656"
"2","2006","no migration background","vocational + Abi","83","0.079163180349529","0.0619308028649972","0.0963955578340608"
"2","2006","no migration background","higher vocational","135","0.100166106022098","0.084792673430676","0.11553953861352"
