"plh0204_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2","2004","Hesse","higher vocational","4","","","","2"
"2","2004","Hesse","higher education","27","","","","2"
"2","2004","Rhineland-Palatinate,Saarland","in school","1","","","","2"
"2","2004","Rhineland-Palatinate,Saarland","inadequately","2","","","","2"
"2","2004","Rhineland-Palatinate,Saarland","general elemantary","27","","","","2"
"2","2004","Rhineland-Palatinate,Saarland","middle vocational","60","0.094199555524271","0.0720315885589146","0.116367522489627","2"
"2","2004","Rhineland-Palatinate,Saarland","vocational + Abi","5","","","","2"
"2","2004","Rhineland-Palatinate,Saarland","higher vocational","5","","","","2"
"2","2004","Rhineland-Palatinate,Saarland","higher education","14","","","","2"
"2","2004","Baden-Württemberg","in school","3","","","","2"
"2","2004","Baden-Württemberg","inadequately","10","","","","2"
"2","2004","Baden-Württemberg","general elemantary","53","0.136768077490369","0.104404221495046","0.169131933485692","2"
"2","2004","Baden-Württemberg","middle vocational","126","0.116774001994462","0.0986412562572232","0.1349067477317","2"
"2","2004","Baden-Württemberg","vocational + Abi","11","","","","2"
"2","2004","Baden-Württemberg","higher vocational","25","","","","2"
"2","2004","Baden-Württemberg","higher education","36","0.0923799881495721","0.0661458895153658","0.118614086783778","2"
"2","2004","Bavaria","in school","2","","","","2"
"2","2004","Bavaria","inadequately","3","","","","2"
"2","2004","Bavaria","general elemantary","52","0.154972044009725","0.118296673582067","0.191647414437383","2"
"2","2004","Bavaria","middle vocational","174","0.101955285191164","0.0870304041400311","0.116880166242298","2"
"2","2004","Bavaria","vocational + Abi","12","","","","2"
"2","2004","Bavaria","higher vocational","23","","","","2"
"2","2004","Thuringia","inadequately","","","","","2"
"2","2004","Thuringia","general elemantary","6","","","","2"
"2","2004","Thuringia","middle vocational","73","0.138749260292018","0.110370670828475","0.16712784975556","2"
"2","2004","Thuringia","vocational + Abi","2","","","","2"
"2","2004","Thuringia","higher vocational","7","","","","2"
"2","2004","Thuringia","higher education","15","","","","2"
"3","2004","Schleswig-Holstein","higher education","16","","","","3"
"3","2004","Hamburg","in school","1","","","","3"
"3","2004","Hamburg","inadequately","","","","","3"
"3","2004","Hamburg","general elemantary","3","","","","3"
"3","2004","Hamburg","middle vocational","18","","","","3"
"3","2004","Hamburg","vocational + Abi","3","","","","3"
"3","2004","Hamburg","higher vocational","4","","","","3"
"3","2004","Hamburg","higher education","9","","","","3"
"3","2004","Lower Saxony","in school","2","","","","3"
"3","2004","Lower Saxony","inadequately","4","","","","3"
"3","2004","Lower Saxony","general elemantary","38","0.15259841672031","0.108719298919541","0.196477534521079","3"
"3","2004","Lower Saxony","middle vocational","99","0.0851779254986024","0.0676741128490421","0.102681738148163","3"
"3","2004","Lower Saxony","vocational + Abi","18","","","","3"
"3","2004","Lower Saxony","higher vocational","15","","","","3"
"3","2004","Lower Saxony","higher education","31","0.116422245108788","0.0801891682717915","0.152655321945784","3"
"3","2004","Bremen","in school","1","","","","3"
"3","2004","Bremen","inadequately","","","","","3"
"3","2004","Bremen","general elemantary","1","","","","3"
"3","2004","Bremen","middle vocational","9","","","","3"
"3","2004","Bremen","vocational + Abi","3","","","","3"
"3","2004","Bremen","higher vocational","","","","","3"
"3","2004","Bremen","higher education","3","","","","3"
"3","2004","North Rhine-Westphalia","in school","14","","","","3"
"3","2004","North Rhine-Westphalia","inadequately","7","","","","3"
"3","2004","North Rhine-Westphalia","general elemantary","67","0.123987169071802","0.0967640740346262","0.151210264108978","3"
"3","2004","North Rhine-Westphalia","middle vocational","281","0.127055311919485","0.113151558001984","0.140959065836985","3"
"3","2004","North Rhine-Westphalia","vocational + Abi","51","0.140390749521744","0.103245931171182","0.177535567872306","3"
"3","2004","North Rhine-Westphalia","higher vocational","35","0.0837572800689104","0.0538685355807601","0.113646024557061","3"
"3","2004","North Rhine-Westphalia","higher education","117","0.1482393039717","0.124065247829095","0.172413360114304","3"
"3","2004","Hesse","in school","4","","","","3"
"3","2004","Hesse","inadequately","2","","","","3"
"3","2004","Hesse","general elemantary","19","","","","3"
"3","2004","Hesse","middle vocational","70","0.10243711931072","0.079251082203309","0.125623156418131","3"
"3","2004","Hesse","vocational + Abi","17","","","","3"
"3","2004","Hesse","higher vocational","10","","","","3"
"3","2004","Hesse","higher education","30","0.0846493589818179","0.053958423123541","0.115340294840095","3"
"3","2004","Rhineland-Palatinate,Saarland","in school","2","","","","3"
"3","2004","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"3","2004","Rhineland-Palatinate,Saarland","general elemantary","27","","","","3"
"3","2004","Rhineland-Palatinate,Saarland","middle vocational","84","0.116468997092587","0.0921244758218388","0.140813518363336","3"
"3","2004","Rhineland-Palatinate,Saarland","vocational + Abi","9","","","","3"
"3","2004","Rhineland-Palatinate,Saarland","higher vocational","9","","","","3"
"3","2004","Rhineland-Palatinate,Saarland","higher education","30","0.135237506008364","0.0854172674448345","0.185057744571894","3"
"3","2004","Baden-Württemberg","in school","8","","","","3"
"3","2004","Baden-Württemberg","inadequately","4","","","","3"
"3","2004","Baden-Württemberg","general elemantary","66","0.155794506669094","0.121635573396519","0.189953439941668","3"
"3","2004","Baden-Württemberg","middle vocational","161","0.142263799309364","0.12254054207569","0.161987056543037","3"
"3","2004","Baden-Württemberg","vocational + Abi","20","","","","3"
"3","2004","Baden-Württemberg","higher vocational","32","0.124500399464903","0.0785140596222336","0.170486739307573","3"
"3","2004","Schleswig-Holstein","in school","1","","","","3"
"3","2004","Schleswig-Holstein","inadequately","","","","","3"
"3","2004","Schleswig-Holstein","general elemantary","14","","","","3"
"3","2004","Schleswig-Holstein","middle vocational","60","0.14401518900531","0.107073178099051","0.180957199911568","3"
"3","2004","Schleswig-Holstein","vocational + Abi","2","","","","3"
"3","2004","Schleswig-Holstein","higher vocational","7","","","","3"
"3","2004","Baden-Württemberg","higher education","60","0.146122435219753","0.114120118678611","0.178124751760895","3"
"3","2004","Bavaria","in school","5","","","","3"
"3","2004","Bavaria","inadequately","2","","","","3"
"3","2004","Bavaria","general elemantary","42","0.0739635855785059","0.0474398126910721","0.10048735846594","3"
"3","2004","Bavaria","middle vocational","210","0.130319523684639","0.1137144186023","0.146924628766977","3"
"3","2004","Bavaria","vocational + Abi","22","","","","3"
"3","2004","Bavaria","higher vocational","31","0.143969758945022","0.0991806644942213","0.188758853395822","3"
"3","2004","Bavaria","higher education","92","0.151665031323308","0.122218301116296","0.18111176153032","3"
"3","2004","Berlin","in school","3","","","","3"
"3","2004","Berlin","inadequately","1","","","","3"
"3","2004","Berlin","general elemantary","8","","","","3"
"3","2004","Berlin","middle vocational","41","0.140684614051309","0.103780864249877","0.177588363852742","3"
"3","2004","Berlin","vocational + Abi","2","","","","3"
"3","2004","Berlin","higher vocational","12","","","","3"
"3","2004","Berlin","higher education","34","0.163173578519978","0.117367754773325","0.208979402266632","3"
"3","2004","Brandenburg","in school","4","","","","3"
"3","2004","Brandenburg","inadequately","","","","","3"
"3","2004","Brandenburg","general elemantary","8","","","","3"
"3","2004","Brandenburg","middle vocational","58","0.135414216586483","0.10387034112602","0.166958092046946","3"
"3","2004","Brandenburg","vocational + Abi","4","","","","3"
"3","2004","Brandenburg","higher vocational","12","","","","3"
"3","2004","Brandenburg","higher education","32","0.134663087085483","0.0927649321039856","0.17656124206698","3"
"3","2004","Mecklenburg-Western Pomerania","in school","","","","","3"
"3","2004","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"3","2004","Mecklenburg-Western Pomerania","general elemantary","7","","","","3"
"3","2004","Mecklenburg-Western Pomerania","middle vocational","29","","","","3"
"3","2004","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","3"
"3","2004","Mecklenburg-Western Pomerania","higher vocational","8","","","","3"
"3","2004","Mecklenburg-Western Pomerania","higher education","16","","","","3"
"3","2004","Saxony","in school","7","","","","3"
"3","2004","Saxony","inadequately","","","","","3"
"3","2004","Saxony","general elemantary","7","","","","3"
"3","2004","Saxony","middle vocational","119","0.145623577690093","0.121869024739552","0.169378130640633","3"
"3","2004","Saxony","vocational + Abi","5","","","","3"
"3","2004","Saxony","higher vocational","18","","","","3"
"3","2004","Saxony","higher education","51","0.138445616838213","0.103583129515291","0.173308104161135","3"
"3","2004","Saxony-Anhalt","in school","4","","","","3"
"3","2004","Saxony-Anhalt","inadequately","","","","","3"
"3","2004","Saxony-Anhalt","general elemantary","9","","","","3"
"3","2004","Saxony-Anhalt","middle vocational","59","0.148341900757033","0.115610578483602","0.181073223030463","3"
"3","2004","Saxony-Anhalt","vocational + Abi","3","","","","3"
"3","2004","Saxony-Anhalt","higher vocational","15","","","","3"
"3","2004","Saxony-Anhalt","higher education","23","","","","3"
"3","2004","Thuringia","in school","3","","","","3"
"3","2004","Thuringia","inadequately","","","","","3"
"3","2004","Thuringia","general elemantary","6","","","","3"
"3","2004","Thuringia","middle vocational","75","0.153022423514726","0.12346788669516","0.182576960334292","3"
"3","2004","Thuringia","vocational + Abi","4","","","","3"
"3","2004","Thuringia","higher vocational","8","","","","3"
"3","2004","Thuringia","higher education","23","","","","3"
"4","2004","Schleswig-Holstein","in school","2","","","","4"
"4","2004","Schleswig-Holstein","inadequately","1","","","","4"
"4","2004","Schleswig-Holstein","general elemantary","6","","","","4"
"4","2004","Schleswig-Holstein","middle vocational","41","0.125522680239918","0.0906633747163148","0.160381985763522","4"
"4","2004","Schleswig-Holstein","vocational + Abi","3","","","","4"
"4","2004","Schleswig-Holstein","higher vocational","10","","","","4"
"4","2004","Schleswig-Holstein","higher education","22","","","","4"
"4","2004","Hamburg","in school","1","","","","4"
"4","2004","Hamburg","inadequately","","","","","4"
"4","2004","Hamburg","general elemantary","4","","","","4"
"4","2004","Hamburg","middle vocational","20","","","","4"
"4","2004","Hamburg","vocational + Abi","3","","","","4"
"4","2004","Bavaria","higher education","64","0.113630343743256","0.0875768923802837","0.139683795106228","4"
"4","2004","Berlin","in school","4","","","","4"
"4","2004","Berlin","inadequately","","","","","4"
"4","2004","Berlin","general elemantary","4","","","","4"
"4","2004","Berlin","middle vocational","33","0.100174882730648","0.0683087486823399","0.132041016778956","4"
"4","2004","Berlin","higher vocational","3","","","","4"
"4","2004","Berlin","higher education","27","","","","4"
"4","2004","Brandenburg","in school","3","","","","4"
"4","2004","Brandenburg","inadequately","","","","","4"
"4","2004","Brandenburg","general elemantary","4","","","","4"
"4","2004","Brandenburg","middle vocational","56","0.131431736118626","0.100283678142517","0.162579794094734","4"
"4","2004","Baden-Württemberg","vocational + Abi","17","","","","4"
"4","2004","Baden-Württemberg","higher vocational","20","","","","4"
"4","2004","Baden-Württemberg","higher education","60","0.116884524126578","0.0877765206083034","0.145992527644853","4"
"4","2004","Bavaria","in school","5","","","","4"
"4","2004","Bavaria","inadequately","3","","","","4"
