"pli0080","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2018","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2018","1-pers.-HH","Male","","","",""
"Min 1x per month","2018","1-pers.-HH","Female","","","",""
"Min 1x per month","2018","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2018","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2018","Single parent ","Male","","","",""
"Min 1x per month","2018","Single parent ","Female","","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2018","1-pers.-HH","Male","","","",""
"Rarely","2018","1-pers.-HH","Female","","","",""
"Rarely","2018","(Married) couple without C. ","Male","","","",""
"Rarely","2018","(Married) couple without C. ","Female","","","",""
"Rarely","2018","Single parent ","Male","","","",""
"Rarely","2018","Single parent ","Female","","","",""
"Rarely","2018","Couple + C. LE 16 ","Male","","","",""
"Rarely","2018","Couple + C. LE 16 ","Female","","","",""
"Rarely","2018","Couple + C. GT 16 ","Male","","","",""
"Rarely","2018","Couple + C. GT 16 ","Female","","","",""
"Rarely","2018","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2018","Couple + C. LE and GT 16","Female","","","",""
"Never","2018","1-pers.-HH","Male","","","",""
"Never","2018","1-pers.-HH","Female","","","",""
"Never","2018","(Married) couple without C. ","Male","","","",""
"Never","2018","(Married) couple without C. ","Female","","","",""
"Never","2018","Single parent ","Male","","","",""
"Never","2018","Single parent ","Female","","","",""
"Never","2018","Couple + C. LE 16 ","Male","","","",""
"Never","2018","Couple + C. LE 16 ","Female","","","",""
"Never","2018","Couple + C. GT 16 ","Male","","","",""
"Never","2018","Couple + C. GT 16 ","Female","","","",""
"Never","2018","Couple + C. LE and GT 16","Male","","","",""
"Never","2018","Couple + C. LE and GT 16","Female","","","",""
"Daily","2019","1-pers.-HH","Male","103","0.043591722352511","0.034484611316282","0.05269883338874"
"Daily","2019","1-pers.-HH","Female","137","0.0511585823352568","0.0421662053178252","0.0601509593526884"
"Daily","2019","(Married) couple without C. ","Male","70","0.0164876603440459","0.0127034707669004","0.0202718499211915"
"Daily","2019","(Married) couple without C. ","Female","78","0.0201009581621196","0.0158346018342003","0.0243673144900388"
"Daily","2019","Single parent ","Male","53","0.0864082823724625","0.0635028794979976","0.109313685246927"
"Daily","2019","Single parent ","Female","101","0.069525455442843","0.0566022337401082","0.0824486771455777"
"Daily","2019","Couple + C. LE 16 ","Male","61","0.0215295633771002","0.015883988055617","0.0271751386985835"
"Daily","2019","Couple + C. LE 16 ","Female","102","0.0354411579572291","0.0284161961327118","0.0424661197817465"
"Daily","2019","Couple + C. GT 16 ","Male","77","0.058379033899909","0.0467031734958777","0.0700548943039403"
"Daily","2019","Couple + C. GT 16 ","Female","58","0.0477127842185418","0.0366377010050122","0.0587878674320714"
"Daily","2019","Couple + C. LE and GT 16","Male","74","0.0696615918670838","0.0544292947392632","0.0848938889949043"
"Daily","2019","Couple + C. LE and GT 16","Female","70","0.0751079775003246","0.0596028567725074","0.0906130982281418"
"Min 1x per week","2019","1-pers.-HH","Male","797","0.405302210979842","0.383404707576689","0.427199714382996"
"Min 1x per week","2019","1-pers.-HH","Female","988","0.423079134814009","0.402914639053052","0.443243630574965"
"Min 1x per week","2019","(Married) couple without C. ","Male","1291","0.293987206013608","0.280448599579013","0.307525812448202"
"Min 1x per week","2019","(Married) couple without C. ","Female","1338","0.303737938402127","0.28975836351022","0.317717513294035"
"Min 1x per week","2019","Single parent ","Male","240","0.388693920137284","0.348954877229059","0.42843296304551"
"Min 1x per week","2019","Single parent ","Female","597","0.409266690589646","0.384283634947637","0.434249746231655"
"Min 1x per week","2019","Couple + C. LE 16 ","Male","882","0.349328072186342","0.330783598191991","0.367872546180693"
"Min 1x per week","2019","Couple + C. LE 16 ","Female","1112","0.451319585870351","0.432412374772269","0.470226796968433"
"Min 1x per week","2019","Couple + C. GT 16 ","Male","534","0.363923157716876","0.339963422159712","0.38788289327404"
"Min 1x per week","2019","Couple + C. GT 16 ","Female","552","0.394221486662106","0.368830900957368","0.419612072366844"
"Min 1x per week","2019","Couple + C. LE and GT 16","Male","424","0.368947382910782","0.340076289413898","0.397818476407666"
"Min 1x per week","2019","Couple + C. LE and GT 16","Female","465","0.394974145477239","0.366216196915227","0.42373209403925"
"Min 1x per month","2019","1-pers.-HH","Male","496","0.26715408556608","0.247418764336698","0.286889406795462"
"Min 1x per month","2019","1-pers.-HH","Female","601","0.260244637914107","0.242336377730977","0.278152898097237"
"Min 1x per month","2019","(Married) couple without C. ","Male","1613","0.356965568349312","0.342728068240923","0.371203068457701"
"Min 1x per month","2019","(Married) couple without C. ","Female","1580","0.388890185171088","0.374070765415968","0.403709604926208"
"Min 1x per month","2019","Single parent ","Male","129","0.238303108805228","0.203570283070634","0.273035934539821"
"Min 1x per month","2019","Single parent ","Female","437","0.296107072657591","0.272910473568266","0.319303671746915"
"Min 1x per month","2019","Couple + C. LE 16 ","Male","1003","0.417951989464186","0.398767098133273","0.4371368807951"
"Min 1x per month","2019","Couple + C. LE 16 ","Female","970","0.349417413960669","0.331301963256071","0.367532864665267"
"Min 1x per month","2019","Couple + C. GT 16 ","Male","519","0.306773904804919","0.283808767804422","0.329739041805417"
"Min 1x per month","2019","Couple + C. GT 16 ","Female","509","0.349530072658533","0.32475576502652","0.374304380290546"
"Min 1x per month","2019","Couple + C. LE and GT 16","Male","336","0.343763765453118","0.315344792269062","0.372182738637175"
"Min 1x per month","2019","Couple + C. LE and GT 16","Female","358","0.331628241029657","0.303931963594265","0.359324518465049"
"Rarely","2019","1-pers.-HH","Male","415","0.217721482366496","0.199314258360464","0.236128706372527"
"Rarely","2019","1-pers.-HH","Female","460","0.206378762831172","0.189860758245085","0.222896767417259"
"Rarely","2019","(Married) couple without C. ","Male","1175","0.280441879360669","0.267092599547294","0.293791159174043"
"Rarely","2019","(Married) couple without C. ","Female","965","0.23035353011915","0.217553789890898","0.243153270347401"
"Rarely","2019","Single parent ","Male","120","0.220794401154944","0.186979802881121","0.254608999428766"
"Rarely","2019","Single parent ","Female","281","0.169766977493278","0.150691595861036","0.18884235912552"
"Rarely","2019","Couple + C. LE 16 ","Male","524","0.195769700989955","0.18033565838393","0.211203743595981"
"Rarely","2019","Couple + C. LE 16 ","Female","416","0.142183943015305","0.128914642913751","0.155453243116859"
"Rarely","2019","Couple + C. GT 16 ","Male","367","0.240603073286758","0.219316420076379","0.261889726497138"
"Rarely","2019","Couple + C. GT 16 ","Female","253","0.181258407713096","0.161242829164408","0.201273986261784"
"Rarely","2019","Couple + C. LE and GT 16","Male","210","0.1861848252895","0.162894086611351","0.209475563967649"
"Rarely","2019","Couple + C. LE and GT 16","Female","186","0.175236378105119","0.152871657123507","0.19760109908673"
"Never","2019","1-pers.-HH","Male","120","0.0662304987350712","0.0551386022136399","0.0773223952565024"
"Never","2019","1-pers.-HH","Female","120","0.0591388821054552","0.0495112883718914","0.068766475839019"
"Never","2019","(Married) couple without C. ","Male","201","0.0521176859323658","0.0455126796531685","0.0587226922115631"
"Never","2019","(Married) couple without C. ","Female","196","0.0569173881455156","0.049874424787285","0.0639603515037463"
"Never","2019","Single parent ","Male","36","0.0658002875300821","0.0455878853021078","0.0860126897580564"
"Never","2019","Single parent ","Female","72","0.0553338038166425","0.0437171492364638","0.0669504583968211"
"Never","2019","Couple + C. LE 16 ","Male","69","0.0154206739824161","0.0106278246746314","0.0202135232902008"
"Never","2019","Couple + C. LE 16 ","Female","61","0.0216378991964453","0.0161097085625121","0.0271660898303785"
"Never","2019","Couple + C. GT 16 ","Male","52","0.0303208302915378","0.0217818313418194","0.0388598292412562"
"Never","2019","Couple + C. GT 16 ","Female","51","0.0272772487477226","0.0188139346328215","0.0357405628626237"
"Never","2019","Couple + C. LE and GT 16","Male","29","","",""
"Never","2019","Couple + C. LE and GT 16","Female","31","0.0230532578876608","0.0142247318866525","0.0318817838886691"
