"pli0080","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","1990","Saxony-Anhalt","in school","","","","","5"
"Never","1990","Saxony-Anhalt","inadequately","","","","","5"
"Never","1990","Saxony-Anhalt","vocational + Abi","","","","","5"
"Never","1990","Saxony-Anhalt","higher vocational","","","","","5"
"Never","1990","Saxony-Anhalt","higher education","","","","","5"
"Never","1990","Thuringia","in school","","","","","5"
"Never","1990","Thuringia","inadequately","","","","","5"
"Never","1990","Thuringia","general elemantary","","","","","5"
"Never","1990","Thuringia","middle vocational","","","","","5"
"Never","1990","Thuringia","vocational + Abi","","","","","5"
"Never","1990","Thuringia","higher vocational","","","","","5"
"Never","1990","Thuringia","higher education","","","","","5"
"Never","1990","Schleswig-Holstein","in school","","","","","5"
"Never","1990","Schleswig-Holstein","inadequately","3","","","","5"
"Never","1990","Schleswig-Holstein","general elemantary","5","","","","5"
"Never","1990","Schleswig-Holstein","middle vocational","2","","","","5"
"Never","1990","Schleswig-Holstein","vocational + Abi","","","","","5"
"Rarely","1990","Hamburg","in school","","","","","4"
"Rarely","1990","Schleswig-Holstein","higher vocational","2","","","","4"
"Rarely","1990","Schleswig-Holstein","higher education","1","","","","4"
"Rarely","1990","Hamburg","vocational + Abi","","","","","4"
"Rarely","1990","Baden-Württemberg","in school","3","","","","4"
"Rarely","1990","Hamburg","higher vocational","1","","","","4"
"Rarely","1990","Lower Saxony","in school","1","","","","4"
"Rarely","1990","Bavaria","in school","4","","","","4"
"Rarely","1990","Brandenburg","in school","","","","","4"
"Rarely","1990","Baden-Württemberg","inadequately","11","","","","4"
"Rarely","1990","Baden-Württemberg","general elemantary","97","0.241917298643654","0.204931395164424","0.278903202122883","4"
"Rarely","1990","Hamburg","higher education","2","","","","4"
"Rarely","1990","Baden-Württemberg","vocational + Abi","6","","","","4"
"Rarely","1990","Baden-Württemberg","higher vocational","27","","","","4"
"Rarely","1990","Baden-Württemberg","higher education","19","","","","4"
"Rarely","1990","Berlin","higher education","8","","","","4"
"Rarely","1990","Baden-Württemberg","middle vocational","160","0.236506735202207","0.207042236063888","0.265971234340527","4"
"Rarely","1990","Bremen","higher vocational","1","","","","4"
"Rarely","1990","Berlin","higher vocational","3","","","","4"
"Rarely","1990","Bavaria","inadequately","9","","","","4"
"Rarely","1990","Berlin","general elemantary","15","","","","4"
"Rarely","1990","Berlin","middle vocational","27","","","","4"
"Rarely","1990","Berlin","vocational + Abi","1","","","","4"
"Rarely","1990","Hamburg","inadequately","1","","","","4"
"Rarely","1990","Hamburg","general elemantary","5","","","","4"
"Rarely","1990","Hamburg","middle vocational","11","","","","4"
"Rarely","1990","Bremen","inadequately","","","","","4"
"Rarely","1990","Bremen","general elemantary","5","","","","4"
"Rarely","1990","Bremen","middle vocational","12","","","","4"
"Rarely","1990","Bremen","vocational + Abi","","","","","4"
"Rarely","1990","North Rhine-Westphalia","higher education","35","0.153904667470274","0.103767811318103","0.204041523622444","4"
"Rarely","1990","Hesse","in school","1","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","in school","","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","inadequately","","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","general elemantary","","","","","4"
"Rarely","1990","Hesse","inadequately","8","","","","4"
"Rarely","1990","Lower Saxony","inadequately","6","","","","4"
"Rarely","1990","Lower Saxony","general elemantary","62","0.275775139176693","0.219928787328707","0.331621491024678","4"
"Rarely","1990","Lower Saxony","middle vocational","115","0.25176431811762","0.21372091267557","0.289807723559669","4"
"Rarely","1990","Lower Saxony","vocational + Abi","7","","","","4"
"Rarely","1990","Lower Saxony","higher vocational","13","","","","4"
"Rarely","1990","Lower Saxony","higher education","10","","","","4"
"Rarely","1990","Bremen","in school","","","","","4"
"Rarely","1990","Bremen","higher education","1","","","","4"
"Rarely","1990","North Rhine-Westphalia","in school","3","","","","4"
"Rarely","1990","North Rhine-Westphalia","inadequately","26","","","","4"
"Rarely","1990","North Rhine-Westphalia","general elemantary","107","0.208976735251575","0.177050503187939","0.240902967315211","4"
"Rarely","1990","North Rhine-Westphalia","middle vocational","212","0.18687545945965","0.165055319752581","0.208695599166719","4"
"Rarely","1990","North Rhine-Westphalia","vocational + Abi","11","","","","4"
"Rarely","1990","North Rhine-Westphalia","higher vocational","34","0.261856853445781","0.187967663526577","0.335746043364986","4"
"Rarely","1990","Hesse","general elemantary","45","0.245961649688863","0.193914058747064","0.298009240630662","4"
"Rarely","1990","Hesse","middle vocational","108","0.282717428488307","0.241248728550693","0.324186128425922","4"
"Rarely","1990","Hesse","vocational + Abi","4","","","","4"
"Rarely","1990","Hesse","higher vocational","14","","","","4"
"Rarely","1990","Hesse","higher education","12","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","in school","","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","inadequately","7","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","general elemantary","45","0.21401217472137","0.159190031402003","0.268834318040737","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","middle vocational","74","0.27655539141802","0.227699846446017","0.325410936390022","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","higher vocational","7","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","higher education","9","","","","4"
"Rarely","1990","Bavaria","general elemantary","92","0.266693461031775","0.22351724972446","0.30986967233909","4"
"Rarely","1990","Bavaria","middle vocational","185","0.2412970192739","0.211831272293244","0.270762766254557","4"
"Rarely","1990","Bavaria","vocational + Abi","11","","","","4"
"Rarely","1990","Bavaria","higher vocational","23","","","","4"
"Rarely","1990","Bavaria","higher education","24","","","","4"
"Rarely","1990","Berlin","in school","1","","","","4"
"Rarely","1990","Berlin","inadequately","3","","","","4"
"Rarely","1990","Brandenburg","inadequately","","","","","4"
"Rarely","1990","Brandenburg","general elemantary","","","","","4"
"Rarely","1990","Brandenburg","middle vocational","","","","","4"
"Rarely","1990","Brandenburg","vocational + Abi","","","","","4"
"Rarely","1990","Brandenburg","higher vocational","","","","","4"
"Rarely","1990","Brandenburg","higher education","","","","","4"
"Rarely","1990","Schleswig-Holstein","in school","","","","","4"
"Rarely","1990","Schleswig-Holstein","inadequately","2","","","","4"
"Rarely","1990","Schleswig-Holstein","general elemantary","14","","","","4"
"Rarely","1990","Schleswig-Holstein","middle vocational","37","0.234835229197647","0.168946878509737","0.300723579885557","4"
"Rarely","1990","Schleswig-Holstein","vocational + Abi","3","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","middle vocational","","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","higher education","","","","","4"
"Rarely","1990","Saxony","in school","","","","","4"
"Rarely","1990","Saxony","inadequately","","","","","4"
"Rarely","1990","Saxony","general elemantary","","","","","4"
"Rarely","1990","Saxony","middle vocational","","","","","4"
"Rarely","1990","Saxony","vocational + Abi","","","","","4"
"Rarely","1990","Saxony","higher vocational","","","","","4"
"Rarely","1990","Saxony","higher education","","","","","4"
"Rarely","1990","Saxony-Anhalt","in school","","","","","4"
"Rarely","1990","Saxony-Anhalt","inadequately","","","","","4"
"Rarely","1990","Saxony-Anhalt","general elemantary","","","","","4"
"Rarely","1990","Saxony-Anhalt","middle vocational","","","","","4"
"Rarely","1990","Saxony-Anhalt","vocational + Abi","","","","","4"
"Rarely","1990","Saxony-Anhalt","higher vocational","","","","","4"
"Rarely","1990","Saxony-Anhalt","higher education","","","","","4"
"Rarely","1990","Thuringia","in school","","","","","4"
"Rarely","1990","Thuringia","inadequately","","","","","4"
"Rarely","1990","Thuringia","general elemantary","","","","","4"
"Rarely","1990","Thuringia","middle vocational","","","","","4"
"Rarely","1990","Thuringia","vocational + Abi","","","","","4"
"Rarely","1990","Thuringia","higher vocational","","","","","4"
"Rarely","1990","Thuringia","higher education","","","","","4"
"Daily","1991","Schleswig-Holstein","in school","","","","","1"
"Daily","1991","Schleswig-Holstein","inadequately","","","","","1"
"Daily","1991","Schleswig-Holstein","general elemantary","","","","","1"
"Daily","1991","Schleswig-Holstein","middle vocational","","","","","1"
"Daily","1991","Schleswig-Holstein","vocational + Abi","","","","","1"
"Daily","1991","Schleswig-Holstein","higher vocational","","","","","1"
"Daily","1991","Schleswig-Holstein","higher education","","","","","1"
"Daily","1991","Hamburg","in school","","","","","1"
"Daily","1991","Hamburg","inadequately","","","","","1"
"Daily","1991","Hamburg","general elemantary","","","","","1"
"Daily","1991","Hamburg","middle vocational","","","","","1"
"Daily","1991","Hamburg","vocational + Abi","","","","","1"
"Daily","1991","Hamburg","higher vocational","","","","","1"
"Daily","1991","Hamburg","higher education","","","","","1"
"Daily","1991","Lower Saxony","in school","","","","","1"
"Daily","1991","Lower Saxony","inadequately","","","","","1"
"Daily","1991","Lower Saxony","general elemantary","","","","","1"
"Daily","1991","Lower Saxony","middle vocational","","","","","1"
"Daily","1991","Lower Saxony","vocational + Abi","","","","","1"
"Daily","1991","Lower Saxony","higher vocational","","","","","1"
"Daily","1991","Lower Saxony","higher education","","","","","1"
"Daily","1991","Bremen","in school","","","","","1"
"Daily","1991","Bremen","inadequately","","","","","1"
"Daily","1991","Bremen","general elemantary","","","","","1"
"Daily","1991","Bremen","middle vocational","","","","","1"
"Daily","1991","Bremen","vocational + Abi","","","","","1"
"Daily","1991","Bremen","higher vocational","","","","","1"
"Daily","1991","Bremen","higher education","","","","","1"
"Daily","1991","North Rhine-Westphalia","in school","","","","","1"
"Daily","1991","North Rhine-Westphalia","inadequately","","","","","1"
"Daily","1991","North Rhine-Westphalia","general elemantary","","","","","1"
"Daily","1991","North Rhine-Westphalia","middle vocational","","","","","1"
"Daily","1991","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Daily","1991","North Rhine-Westphalia","higher vocational","","","","","1"
"Daily","1991","North Rhine-Westphalia","higher education","","","","","1"
"Daily","1991","Hesse","in school","","","","","1"
"Daily","1991","Hesse","inadequately","","","","","1"
"Daily","1991","Hesse","general elemantary","","","","","1"
"Daily","1991","Hesse","middle vocational","","","","","1"
"Daily","1991","Hesse","vocational + Abi","","","","","1"
"Daily","1991","Hesse","higher vocational","","","","","1"
"Daily","1991","Hesse","higher education","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Daily","1991","Baden-Württemberg","in school","","","","","1"
"Daily","1991","Baden-Württemberg","inadequately","","","","","1"
"Daily","1991","Baden-Württemberg","general elemantary","","","","","1"
"Daily","1991","Baden-Württemberg","middle vocational","","","","","1"
"Daily","1991","Baden-Württemberg","vocational + Abi","","","","","1"
"Daily","1991","Baden-Württemberg","higher vocational","","","","","1"
"Daily","1991","Baden-Württemberg","higher education","","","","","1"
"Daily","1991","Bavaria","in school","","","","","1"
"Daily","1991","Bavaria","inadequately","","","","","1"
"Daily","1991","Bavaria","general elemantary","","","","","1"
"Daily","1991","Bavaria","middle vocational","","","","","1"
"Daily","1991","Bavaria","vocational + Abi","","","","","1"
"Daily","1991","Bavaria","higher vocational","","","","","1"
"Daily","1991","Bavaria","higher education","","","","","1"
"Daily","1991","Berlin","in school","","","","","1"
"Daily","1991","Berlin","inadequately","","","","","1"
"Daily","1991","Berlin","general elemantary","","","","","1"
