"pli0080","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Daily","2018","inadequately","Male","","","","","1"
"Daily","2018","inadequately","Female","","","","","1"
"Daily","2018","general elemantary","Male","","","","","1"
"Daily","2018","general elemantary","Female","","","","","1"
"Daily","2018","middle vocational","Male","","","","","1"
"Daily","2018","middle vocational","Female","","","","","1"
"Daily","2018","vocational + Abi","Male","","","","","1"
"Daily","2018","vocational + Abi","Female","","","","","1"
"Daily","2018","higher vocational","Male","","","","","1"
"Daily","2018","higher vocational","Female","","","","","1"
"Daily","2018","higher education","Male","","","","","1"
"Daily","2018","higher education","Female","","","","","1"
"Min 1x per month","2018","in school","Male","","","","","3"
"Min 1x per month","2018","in school","Female","","","","","3"
"Min 1x per month","2018","inadequately","Male","","","","","3"
"Min 1x per month","2018","inadequately","Female","","","","","3"
"Min 1x per month","2018","general elemantary","Male","","","","","3"
"Min 1x per month","2018","general elemantary","Female","","","","","3"
"Min 1x per month","2018","middle vocational","Male","","","","","3"
"Min 1x per month","2018","middle vocational","Female","","","","","3"
"Min 1x per month","2018","vocational + Abi","Male","","","","","3"
"Min 1x per month","2018","vocational + Abi","Female","","","","","3"
"Min 1x per month","2018","higher vocational","Male","","","","","3"
"Min 1x per month","2018","higher vocational","Female","","","","","3"
"Min 1x per month","2018","higher education","Male","","","","","3"
"Min 1x per month","2018","higher education","Female","","","","","3"
"Min 1x per week","2018","in school","Male","","","","","2"
"Min 1x per week","2018","in school","Female","","","","","2"
"Min 1x per week","2018","inadequately","Male","","","","","2"
"Min 1x per week","2018","inadequately","Female","","","","","2"
"Min 1x per week","2018","general elemantary","Male","","","","","2"
"Min 1x per week","2018","general elemantary","Female","","","","","2"
"Min 1x per week","2018","middle vocational","Male","","","","","2"
"Min 1x per week","2018","middle vocational","Female","","","","","2"
"Min 1x per week","2018","vocational + Abi","Male","","","","","2"
"Min 1x per week","2018","vocational + Abi","Female","","","","","2"
"Min 1x per week","2018","higher vocational","Male","","","","","2"
"Min 1x per week","2018","higher vocational","Female","","","","","2"
"Min 1x per week","2018","higher education","Male","","","","","2"
"Min 1x per week","2018","higher education","Female","","","","","2"
"Never","2018","in school","Male","","","","","5"
"Never","2018","in school","Female","","","","","5"
"Never","2018","inadequately","Male","","","","","5"
"Never","2018","inadequately","Female","","","","","5"
"Never","2018","general elemantary","Male","","","","","5"
"Never","2018","general elemantary","Female","","","","","5"
"Never","2018","middle vocational","Male","","","","","5"
"Never","2018","middle vocational","Female","","","","","5"
"Never","2018","vocational + Abi","Male","","","","","5"
"Never","2018","vocational + Abi","Female","","","","","5"
"Never","2018","higher vocational","Male","","","","","5"
"Never","2018","higher vocational","Female","","","","","5"
"Never","2018","higher education","Male","","","","","5"
"Never","2018","higher education","Female","","","","","5"
"Rarely","2018","in school","Male","","","","","4"
"Rarely","2018","in school","Female","","","","","4"
"Rarely","2018","inadequately","Male","","","","","4"
"Rarely","2018","inadequately","Female","","","","","4"
"Rarely","2018","general elemantary","Male","","","","","4"
"Rarely","2018","general elemantary","Female","","","","","4"
"Rarely","2018","middle vocational","Male","","","","","4"
"Rarely","2018","middle vocational","Female","","","","","4"
"Rarely","2018","vocational + Abi","Male","","","","","4"
"Rarely","2018","vocational + Abi","Female","","","","","4"
"Rarely","2018","higher vocational","Male","","","","","4"
"Rarely","2018","higher vocational","Female","","","","","4"
"Rarely","2018","higher education","Male","","","","","4"
"Rarely","2018","higher education","Female","","","","","4"
"Daily","2019","general elemantary","Female","99","0.0551873336703794","0.043335627176225","0.0670390401645338","1"
"Daily","2019","middle vocational","Male","189","0.0361901932649534","0.0310427361644697","0.041337650365437","1"
"Daily","2019","middle vocational","Female","258","0.0394889285536645","0.0345757523674998","0.0444021047398292","1"
"Daily","2019","vocational + Abi","Male","31","0.0350965282144344","0.0225846763892656","0.0476083800396032","1"
"Daily","2019","vocational + Abi","Female","35","0.0258869871451387","0.0173814209465463","0.0343925533437311","1"
"Daily","2019","higher vocational","Male","25","","","","1"
"Daily","2019","higher vocational","Female","11","","","","1"
"Daily","2019","higher education","Male","56","0.014898001388177","0.0109711035506079","0.018824899225746","1"
"Daily","2019","in school","Male","26","","","","1"
"Daily","2019","in school","Female","14","","","","1"
"Daily","2019","inadequately","Male","16","","","","1"
"Daily","2019","inadequately","Female","26","","","","1"
"Daily","2019","general elemantary","Male","91","0.0821599585918783","0.0650627634068126","0.099257153776944","1"
"Daily","2019","higher education","Female","92","0.0297242045757852","0.023965662123635","0.0354827470279355","1"
"Min 1x per month","2019","in school","Male","36","0.144309079631641","0.0910130145392866","0.197605144723995","3"
"Min 1x per month","2019","in school","Female","40","0.234203078258035","0.169189001983661","0.299217154532409","3"
"Min 1x per month","2019","inadequately","Male","35","0.147527072607288","0.0948344727661643","0.200219672448412","3"
"Min 1x per month","2019","inadequately","Female","47","0.194797663630716","0.142103488665061","0.24749183859637","3"
"Min 1x per month","2019","general elemantary","Male","261","0.292396381858696","0.264076444826983","0.320716318890409","3"
"Min 1x per month","2019","general elemantary","Female","378","0.276461028062422","0.253247761857317","0.299674294267527","3"
"Min 1x per month","2019","middle vocational","Male","1582","0.306555138010293","0.293847586427422","0.319262689593164","3"
"Min 1x per month","2019","middle vocational","Female","2012","0.334844628011709","0.322938879767137","0.346750376256281","3"
"Min 1x per month","2019","vocational + Abi","Male","286","0.358256038193408","0.325655465144061","0.390856611242756","3"
"Min 1x per month","2019","vocational + Abi","Female","499","0.372058429930959","0.346168969797151","0.397947890064766","3"
"Min 1x per month","2019","higher vocational","Male","367","0.304351894671677","0.276845943540965","0.331857845802389","3"
"Min 1x per month","2019","higher vocational","Female","228","0.337997321525272","0.299731103372911","0.376263539677633","3"
"Min 1x per month","2019","higher education","Male","1532","0.4017461258098","0.385854672873559","0.417637578746042","3"
"Min 1x per month","2019","higher education","Female","1278","0.380223206940693","0.363762563080299","0.396683850801086","3"
"Min 1x per week","2019","in school","Male","86","0.522324854872248","0.446567199762856","0.59808250998164","2"
"Min 1x per week","2019","in school","Female","97","0.579579819396717","0.503800152200411","0.655359486593023","2"
"Min 1x per week","2019","inadequately","Male","56","0.394221242603478","0.32161056357216","0.466831921634796","2"
"Min 1x per week","2019","inadequately","Female","78","0.402960288636449","0.337699704331294","0.468220872941604","2"
"Min 1x per week","2019","general elemantary","Male","350","0.325287823454219","0.29611997189956","0.354455675008878","2"
"Min 1x per week","2019","general elemantary","Female","505","0.333335312808277","0.308868200462816","0.357802425153738","2"
"Min 1x per week","2019","middle vocational","Male","1721","0.340173589561454","0.327115887411939","0.353231291710968","2"
"Min 1x per week","2019","vocational + Abi","Female","540","0.390459138696505","0.3643286813695","0.416589596023511","2"
"Min 1x per week","2019","higher vocational","Male","367","0.360531804910182","0.331828948076016","0.389234661744347","2"
"Min 1x per week","2019","higher vocational","Female","212","0.370290239488168","0.331226808506952","0.409353670469383","2"
"Min 1x per week","2019","higher education","Male","1229","0.342007217083851","0.326630161015258","0.357384273152445","2"
"Min 1x per week","2019","middle vocational","Female","2219","0.366872552229132","0.354714145799135","0.379030958659129","2"
"Min 1x per week","2019","vocational + Abi","Male","302","0.377435178041938","0.344477162413732","0.410393193670144","2"
"Min 1x per week","2019","higher education","Female","1331","0.406056741026077","0.389404384736896","0.422709097315259","2"
"Never","2019","in school","Male","7","","","","5"
"Never","2019","in school","Female","3","","","","5"
"Never","2019","inadequately","Male","15","","","","5"
"Never","2019","inadequately","Female","22","","","","5"
"Never","2019","general elemantary","Male","64","0.0707777018595343","0.0548108497133813","0.0867445540056873","5"
"Never","2019","general elemantary","Female","114","0.0846167508718148","0.070171736399242","0.0990617653443877","5"
"Never","2019","middle vocational","Male","280","0.0567824889216713","0.0504040448167855","0.0631609330265571","5"
"Never","2019","middle vocational","Female","284","0.0509113498443016","0.0453659333309423","0.0564567663576608","5"
"Never","2019","vocational + Abi","Male","26","","","","5"
"Never","2019","vocational + Abi","Female","32","0.0320322368822944","0.0226007126866033","0.0414637610779855","5"
"Never","2019","higher vocational","Male","39","0.0455651799126998","0.0330989956723853","0.0580313641530144","5"
"Never","2019","higher vocational","Female","16","","","","5"
"Never","2019","higher education","Male","75","0.0276875768582561","0.022369061846222","0.0330060918702903","5"
"Never","2019","higher education","Female","64","0.0189286071101568","0.0143077824656396","0.023549431754674","5"
"Rarely","2019","in school","Male","12","","","","4"
"Rarely","2019","in school","Female","9","","","","4"
"Rarely","2019","inadequately","Male","52","0.320518290433477","0.251177504291711","0.389859076575244","4"
"Rarely","2019","inadequately","Female","44","0.192360351862923","0.139917678693116","0.244803025032731","4"
"Rarely","2019","general elemantary","Male","225","0.229378134235672","0.203201853755175","0.25555441471617","4"
"Rarely","2019","general elemantary","Female","330","0.250399574587107","0.227913169309467","0.272885979864748","4"
"Rarely","2019","middle vocational","Male","1285","0.260298590241629","0.248204707725641","0.272392472757617","4"
"Rarely","2019","middle vocational","Female","1263","0.207882541361193","0.197645433553262","0.218119649169124","4"
"Rarely","2019","vocational + Abi","Male","186","0.204569303339306","0.17714289197177","0.231995714706843","4"
"Rarely","2019","vocational + Abi","Female","233","0.179563207345103","0.159004820036815","0.200121594653391","4"
"Rarely","2019","higher vocational","Male","277","0.26343822463565","0.237105982325988","0.289770466945312","4"
"Rarely","2019","higher education","Male","764","0.213661078859915","0.200374517664587","0.226947640055243","4"
"Rarely","2019","higher education","Female","576","0.165067240347288","0.15247897034874","0.177655510345836","4"
"Rarely","2019","higher vocational","Female","120","0.220772133629584","0.187218975359898","0.254325291899271","4"
