"pli0080","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1992","Brandenburg","Female","","","","","4"
"Rarely","1992","Bavaria","Female","","","","","4"
"Rarely","1992","Berlin","Male","","","","","4"
"Rarely","1992","Berlin","Female","","","","","4"
"Rarely","1992","Brandenburg","Male","","","","","4"
"Daily","1993","North Rhine-Westphalia","Male","","","","","1"
"Daily","1993","North Rhine-Westphalia","Female","","","","","1"
"Daily","1993","Hesse","Male","","","","","1"
"Daily","1993","Hesse","Female","","","","","1"
"Daily","1993","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","1993","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","1993","Baden-Württemberg","Male","","","","","1"
"Daily","1993","Baden-Württemberg","Female","","","","","1"
"Daily","1993","Bavaria","Male","","","","","1"
"Daily","1993","Bavaria","Female","","","","","1"
"Daily","1993","Berlin","Male","","","","","1"
"Daily","1993","Berlin","Female","","","","","1"
"Daily","1993","Brandenburg","Male","","","","","1"
"Daily","1993","Schleswig-Holstein","Male","","","","","1"
"Daily","1993","Schleswig-Holstein","Female","","","","","1"
"Daily","1993","Hamburg","Male","","","","","1"
"Daily","1993","Hamburg","Female","","","","","1"
"Daily","1993","Lower Saxony","Male","","","","","1"
"Daily","1993","Lower Saxony","Female","","","","","1"
"Daily","1993","Bremen","Male","","","","","1"
"Daily","1993","Bremen","Female","","","","","1"
"Daily","1993","Brandenburg","Female","","","","","1"
"Daily","1993","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","1993","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","1993","Saxony","Male","","","","","1"
"Daily","1993","Saxony","Female","","","","","1"
"Daily","1993","Saxony-Anhalt","Male","","","","","1"
"Daily","1993","Saxony-Anhalt","Female","","","","","1"
"Daily","1993","Thuringia","Male","","","","","1"
"Daily","1993","Thuringia","Female","","","","","1"
"Min 1x per month","1993","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","1993","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","1993","Saxony","Male","","","","","3"
"Min 1x per month","1993","Saxony","Female","","","","","3"
"Min 1x per month","1993","Hamburg","Male","","","","","3"
"Min 1x per month","1993","Hamburg","Female","","","","","3"
"Min 1x per month","1993","Brandenburg","Female","","","","","3"
"Min 1x per month","1993","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","1993","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","1993","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","1993","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","1993","Thuringia","Male","","","","","3"
"Min 1x per month","1993","Thuringia","Female","","","","","3"
"Min 1x per month","1993","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","1993","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","1993","Hesse","Male","","","","","3"
"Min 1x per month","1993","Hesse","Female","","","","","3"
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","1993","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","1993","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","1993","Bavaria","Male","","","","","3"
"Min 1x per month","1993","Bavaria","Female","","","","","3"
"Min 1x per month","1993","Berlin","Male","","","","","3"
"Min 1x per month","1993","Berlin","Female","","","","","3"
"Min 1x per month","1993","Brandenburg","Male","","","","","3"
"Min 1x per month","1993","Lower Saxony","Male","","","","","3"
"Min 1x per month","1993","Lower Saxony","Female","","","","","3"
"Min 1x per month","1993","Bremen","Male","","","","","3"
"Min 1x per month","1993","Bremen","Female","","","","","3"
"Min 1x per week","1993","Brandenburg","Female","","","","","2"
"Min 1x per week","1993","Mecklenburg-Western Pomerania","Male","","","","","2"
"Min 1x per week","1993","Mecklenburg-Western Pomerania","Female","","","","","2"
"Min 1x per week","1993","Saxony","Male","","","","","2"
"Min 1x per week","1993","Saxony","Female","","","","","2"
"Min 1x per week","1993","Saxony-Anhalt","Male","","","","","2"
"Min 1x per week","1993","Saxony-Anhalt","Female","","","","","2"
"Min 1x per week","1993","North Rhine-Westphalia","Male","","","","","2"
"Min 1x per week","1993","North Rhine-Westphalia","Female","","","","","2"
"Min 1x per week","1993","Hesse","Male","","","","","2"
"Min 1x per week","1993","Hesse","Female","","","","","2"
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Min 1x per week","1993","Baden-Württemberg","Male","","","","","2"
"Min 1x per week","1993","Baden-Württemberg","Female","","","","","2"
"Min 1x per week","1993","Bavaria","Male","","","","","2"
"Min 1x per week","1993","Bavaria","Female","","","","","2"
"Min 1x per week","1993","Berlin","Male","","","","","2"
"Min 1x per week","1993","Berlin","Female","","","","","2"
"Min 1x per week","1993","Thuringia","Male","","","","","2"
"Min 1x per week","1993","Thuringia","Female","","","","","2"
"Min 1x per week","1993","Brandenburg","Male","","","","","2"
"Min 1x per week","1993","Schleswig-Holstein","Male","","","","","2"
"Min 1x per week","1993","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","1993","Hamburg","Male","","","","","2"
"Min 1x per week","1993","Hamburg","Female","","","","","2"
"Min 1x per week","1993","Lower Saxony","Male","","","","","2"
"Min 1x per week","1993","Lower Saxony","Female","","","","","2"
"Min 1x per week","1993","Bremen","Male","","","","","2"
"Min 1x per week","1993","Bremen","Female","","","","","2"
"Never","1993","Mecklenburg-Western Pomerania","Female","","","","","5"
"Never","1993","Mecklenburg-Western Pomerania","Male","","","","","5"
"Never","1993","Saxony","Male","","","","","5"
"Never","1993","Brandenburg","Female","","","","","5"
"Never","1993","Saxony","Female","","","","","5"
"Never","1993","Saxony-Anhalt","Male","","","","","5"
"Never","1993","Saxony-Anhalt","Female","","","","","5"
"Never","1993","Thuringia","Male","","","","","5"
"Never","1993","Thuringia","Female","","","","","5"
"Never","1993","Schleswig-Holstein","Male","","","","","5"
"Never","1993","Schleswig-Holstein","Female","","","","","5"
"Never","1993","Hamburg","Male","","","","","5"
"Never","1993","Hamburg","Female","","","","","5"
"Never","1993","Lower Saxony","Male","","","","","5"
"Never","1993","Lower Saxony","Female","","","","","5"
"Never","1993","Bremen","Male","","","","","5"
"Never","1993","Bremen","Female","","","","","5"
"Never","1993","North Rhine-Westphalia","Male","","","","","5"
"Never","1993","North Rhine-Westphalia","Female","","","","","5"
"Never","1993","Hesse","Male","","","","","5"
"Never","1993","Hesse","Female","","","","","5"
"Never","1993","Rhineland-Palatinate,Saarland","Male","","","","","5"
"Never","1993","Rhineland-Palatinate,Saarland","Female","","","","","5"
"Never","1993","Baden-Württemberg","Male","","","","","5"
"Never","1993","Baden-Württemberg","Female","","","","","5"
"Never","1993","Bavaria","Male","","","","","5"
"Never","1993","Bavaria","Female","","","","","5"
"Never","1993","Berlin","Male","","","","","5"
"Never","1993","Berlin","Female","","","","","5"
"Never","1993","Brandenburg","Male","","","","","5"
"Rarely","1993","Schleswig-Holstein","Female","","","","","4"
"Rarely","1993","Hamburg","Male","","","","","4"
"Rarely","1993","Hesse","Male","","","","","4"
"Rarely","1993","Bremen","Female","","","","","4"
"Rarely","1993","North Rhine-Westphalia","Male","","","","","4"
"Rarely","1993","North Rhine-Westphalia","Female","","","","","4"
"Rarely","1993","Baden-Württemberg","Female","","","","","4"
"Rarely","1993","Bavaria","Male","","","","","4"
"Rarely","1993","Schleswig-Holstein","Male","","","","","4"
"Rarely","1993","Hamburg","Female","","","","","4"
"Rarely","1993","Lower Saxony","Male","","","","","4"
"Rarely","1993","Lower Saxony","Female","","","","","4"
"Rarely","1993","Bremen","Male","","","","","4"
"Rarely","1993","Hesse","Female","","","","","4"
"Rarely","1993","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Rarely","1993","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Rarely","1993","Baden-Württemberg","Male","","","","","4"
"Rarely","1993","Brandenburg","Female","","","","","4"
"Rarely","1993","Mecklenburg-Western Pomerania","Male","","","","","4"
"Rarely","1993","Mecklenburg-Western Pomerania","Female","","","","","4"
"Rarely","1993","Saxony","Male","","","","","4"
"Rarely","1993","Thuringia","Female","","","","","4"
"Rarely","1993","Saxony","Female","","","","","4"
"Rarely","1993","Saxony-Anhalt","Male","","","","","4"
"Rarely","1993","Saxony-Anhalt","Female","","","","","4"
"Rarely","1993","Thuringia","Male","","","","","4"
"Rarely","1993","Bavaria","Female","","","","","4"
"Rarely","1993","Berlin","Male","","","","","4"
"Rarely","1993","Berlin","Female","","","","","4"
"Rarely","1993","Brandenburg","Male","","","","","4"
"Daily","1994","North Rhine-Westphalia","Male","","","","","1"
"Daily","1994","North Rhine-Westphalia","Female","","","","","1"
"Daily","1994","Hesse","Male","","","","","1"
"Daily","1994","Hesse","Female","","","","","1"
"Daily","1994","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","1994","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","1994","Baden-Württemberg","Male","","","","","1"
"Daily","1994","Baden-Württemberg","Female","","","","","1"
"Daily","1994","Bavaria","Male","","","","","1"
"Daily","1994","Bavaria","Female","","","","","1"
"Daily","1994","Berlin","Male","","","","","1"
"Daily","1994","Berlin","Female","","","","","1"
"Daily","1994","Brandenburg","Male","","","","","1"
"Daily","1994","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","1994","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","1994","Saxony","Male","","","","","1"
"Daily","1994","Saxony","Female","","","","","1"
"Daily","1994","Saxony-Anhalt","Male","","","","","1"
"Daily","1994","Saxony-Anhalt","Female","","","","","1"
"Daily","1994","Thuringia","Male","","","","","1"
"Daily","1994","Thuringia","Female","","","","","1"
"Daily","1994","Schleswig-Holstein","Male","","","","","1"
"Daily","1994","Schleswig-Holstein","Female","","","","","1"
"Daily","1994","Hamburg","Male","","","","","1"
"Daily","1994","Hamburg","Female","","","","","1"
"Daily","1994","Lower Saxony","Male","","","","","1"
"Daily","1994","Lower Saxony","Female","","","","","1"
"Daily","1994","Bremen","Male","","","","","1"
"Daily","1994","Bremen","Female","","","","","1"
"Daily","1994","Brandenburg","Female","","","","","1"
"Min 1x per month","1994","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","1994","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","1994","Hamburg","Male","","","","","3"
"Min 1x per month","1994","Hamburg","Female","","","","","3"
"Min 1x per month","1994","Saxony","Male","","","","","3"
"Min 1x per month","1994","Saxony","Female","","","","","3"
"Min 1x per month","1994","Brandenburg","Female","","","","","3"
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","1994","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","1994","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","1994","Thuringia","Male","","","","","3"
"Min 1x per month","1994","Thuringia","Female","","","","","3"
"Min 1x per month","1994","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","1994","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","1994","Hesse","Male","","","","","3"
"Min 1x per month","1994","Hesse","Female","","","","","3"
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","1994","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","1994","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","1994","Bavaria","Male","","","","","3"
"Min 1x per month","1994","Bavaria","Female","","","","","3"
"Min 1x per month","1994","Berlin","Male","","","","","3"
"Min 1x per month","1994","Berlin","Female","","","","","3"
"Min 1x per month","1994","Brandenburg","Male","","","","","3"
"Min 1x per month","1994","Lower Saxony","Female","","","","","3"
"Min 1x per month","1994","Bremen","Male","","","","","3"
"Min 1x per month","1994","Bremen","Female","","","","","3"
"Min 1x per month","1994","Lower Saxony","Male","","","","","3"
"Min 1x per week","1994","Brandenburg","Female","","","","","2"
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Male","","","","","2"
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Female","","","","","2"
"Min 1x per week","1994","Saxony","Male","","","","","2"
"Min 1x per week","1994","Saxony","Female","","","","","2"
"Min 1x per week","1994","Saxony-Anhalt","Male","","","","","2"
"Min 1x per week","1994","Saxony-Anhalt","Female","","","","","2"
"Min 1x per week","1994","Thuringia","Male","","","","","2"
"Min 1x per week","1994","Thuringia","Female","","","","","2"
"Min 1x per week","1994","North Rhine-Westphalia","Male","","","","","2"
"Min 1x per week","1994","North Rhine-Westphalia","Female","","","","","2"
"Min 1x per week","1994","Hesse","Male","","","","","2"
"Min 1x per week","1994","Hesse","Female","","","","","2"
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Min 1x per week","1994","Baden-Württemberg","Male","","","","","2"
"Min 1x per week","1994","Baden-Württemberg","Female","","","","","2"
"Min 1x per week","1994","Bavaria","Male","","","","","2"
"Min 1x per week","1994","Bavaria","Female","","","","","2"
"Min 1x per week","1994","Berlin","Male","","","","","2"
"Min 1x per week","1994","Berlin","Female","","","","","2"
"Min 1x per week","1994","Brandenburg","Male","","","","","2"
"Min 1x per week","1994","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","1994","Hamburg","Male","","","","","2"
"Min 1x per week","1994","Hamburg","Female","","","","","2"
"Min 1x per week","1994","Schleswig-Holstein","Male","","","","","2"
"Min 1x per week","1994","Lower Saxony","Male","","","","","2"
"Min 1x per week","1994","Lower Saxony","Female","","","","","2"
"Min 1x per week","1994","Bremen","Male","","","","","2"
"Min 1x per week","1994","Bremen","Female","","","","","2"
"Never","1994","Mecklenburg-Western Pomerania","Female","","","","","5"
"Never","1994","Thuringia","Female","","","","","5"
"Never","1994","Mecklenburg-Western Pomerania","Male","","","","","5"
"Never","1994","Thuringia","Male","","","","","5"
"Never","1994","Saxony","Male","","","","","5"
"Never","1994","Brandenburg","Female","","","","","5"
"Never","1994","Saxony-Anhalt","Male","","","","","5"
"Never","1994","Saxony-Anhalt","Female","","","","","5"
