"pli0080","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2016","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2016","higher vocational","West Germany","","","","","3"
"Min 1x per month","2016","higher vocational","East Germany","","","","","3"
"Min 1x per month","2016","higher education","West Germany","","","","","3"
"Min 1x per month","2016","higher education","East Germany","","","","","3"
"Min 1x per week","2016","in school","West Germany","","","","","2"
"Min 1x per week","2016","in school","East Germany","","","","","2"
"Min 1x per week","2016","inadequately","West Germany","","","","","2"
"Min 1x per week","2016","inadequately","East Germany","","","","","2"
"Min 1x per week","2016","general elemantary","West Germany","","","","","2"
"Min 1x per week","2016","general elemantary","East Germany","","","","","2"
"Min 1x per week","2016","middle vocational","West Germany","","","","","2"
"Min 1x per week","2016","middle vocational","East Germany","","","","","2"
"Min 1x per week","2016","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2016","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2016","higher vocational","West Germany","","","","","2"
"Min 1x per week","2016","higher vocational","East Germany","","","","","2"
"Min 1x per week","2016","higher education","West Germany","","","","","2"
"Min 1x per week","2016","higher education","East Germany","","","","","2"
"Never","2016","in school","West Germany","","","","","5"
"Never","2016","in school","East Germany","","","","","5"
"Never","2016","inadequately","West Germany","","","","","5"
"Never","2016","inadequately","East Germany","","","","","5"
"Never","2016","general elemantary","West Germany","","","","","5"
"Never","2016","general elemantary","East Germany","","","","","5"
"Never","2016","middle vocational","West Germany","","","","","5"
"Never","2016","middle vocational","East Germany","","","","","5"
"Never","2016","vocational + Abi","West Germany","","","","","5"
"Never","2016","vocational + Abi","East Germany","","","","","5"
"Never","2016","higher vocational","West Germany","","","","","5"
"Never","2016","higher vocational","East Germany","","","","","5"
"Never","2016","higher education","West Germany","","","","","5"
"Never","2016","higher education","East Germany","","","","","5"
"Rarely","2016","in school","West Germany","","","","","4"
"Rarely","2016","in school","East Germany","","","","","4"
"Rarely","2016","inadequately","West Germany","","","","","4"
"Rarely","2016","inadequately","East Germany","","","","","4"
"Rarely","2016","general elemantary","West Germany","","","","","4"
"Rarely","2016","general elemantary","East Germany","","","","","4"
"Rarely","2016","middle vocational","West Germany","","","","","4"
"Rarely","2016","middle vocational","East Germany","","","","","4"
"Rarely","2016","vocational + Abi","West Germany","","","","","4"
"Rarely","2016","vocational + Abi","East Germany","","","","","4"
"Rarely","2016","higher vocational","West Germany","","","","","4"
"Rarely","2016","higher vocational","East Germany","","","","","4"
"Rarely","2016","higher education","West Germany","","","","","4"
"Rarely","2016","higher education","East Germany","","","","","4"
"Daily","2017","inadequately","East Germany","","","","","1"
"Daily","2017","general elemantary","West Germany","","","","","1"
"Daily","2017","general elemantary","East Germany","","","","","1"
"Daily","2017","middle vocational","West Germany","","","","","1"
"Daily","2017","middle vocational","East Germany","","","","","1"
"Daily","2017","vocational + Abi","West Germany","","","","","1"
"Daily","2017","vocational + Abi","East Germany","","","","","1"
"Daily","2017","higher vocational","West Germany","","","","","1"
"Daily","2017","higher vocational","East Germany","","","","","1"
"Daily","2017","higher education","West Germany","","","","","1"
"Daily","2017","higher education","East Germany","","","","","1"
"Daily","2017","in school","West Germany","","","","","1"
"Daily","2017","in school","East Germany","","","","","1"
"Daily","2017","inadequately","West Germany","","","","","1"
"Min 1x per month","2017","inadequately","East Germany","","","","","3"
"Min 1x per month","2017","general elemantary","West Germany","","","","","3"
"Min 1x per month","2017","general elemantary","East Germany","","","","","3"
"Min 1x per month","2017","middle vocational","West Germany","","","","","3"
"Min 1x per month","2017","middle vocational","East Germany","","","","","3"
"Min 1x per month","2017","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2017","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2017","higher vocational","West Germany","","","","","3"
"Min 1x per month","2017","higher vocational","East Germany","","","","","3"
"Min 1x per month","2017","in school","West Germany","","","","","3"
"Min 1x per month","2017","in school","East Germany","","","","","3"
"Min 1x per month","2017","inadequately","West Germany","","","","","3"
"Min 1x per month","2017","higher education","West Germany","","","","","3"
"Min 1x per month","2017","higher education","East Germany","","","","","3"
"Min 1x per week","2017","inadequately","East Germany","","","","","2"
"Min 1x per week","2017","general elemantary","West Germany","","","","","2"
"Min 1x per week","2017","general elemantary","East Germany","","","","","2"
"Min 1x per week","2017","middle vocational","West Germany","","","","","2"
"Min 1x per week","2017","middle vocational","East Germany","","","","","2"
"Min 1x per week","2017","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2017","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2017","higher vocational","West Germany","","","","","2"
"Min 1x per week","2017","higher vocational","East Germany","","","","","2"
"Min 1x per week","2017","higher education","West Germany","","","","","2"
"Min 1x per week","2017","higher education","East Germany","","","","","2"
"Min 1x per week","2017","in school","West Germany","","","","","2"
"Min 1x per week","2017","in school","East Germany","","","","","2"
"Min 1x per week","2017","inadequately","West Germany","","","","","2"
"Never","2017","in school","West Germany","","","","","5"
"Never","2017","in school","East Germany","","","","","5"
"Never","2017","inadequately","West Germany","","","","","5"
"Never","2017","inadequately","East Germany","","","","","5"
"Never","2017","general elemantary","West Germany","","","","","5"
"Never","2017","general elemantary","East Germany","","","","","5"
"Never","2017","middle vocational","West Germany","","","","","5"
"Never","2017","middle vocational","East Germany","","","","","5"
"Never","2017","vocational + Abi","West Germany","","","","","5"
"Never","2017","vocational + Abi","East Germany","","","","","5"
"Never","2017","higher vocational","West Germany","","","","","5"
"Never","2017","higher vocational","East Germany","","","","","5"
"Never","2017","higher education","West Germany","","","","","5"
"Never","2017","higher education","East Germany","","","","","5"
"Rarely","2017","in school","West Germany","","","","","4"
"Rarely","2017","in school","East Germany","","","","","4"
"Rarely","2017","inadequately","West Germany","","","","","4"
"Rarely","2017","inadequately","East Germany","","","","","4"
"Rarely","2017","general elemantary","West Germany","","","","","4"
"Rarely","2017","general elemantary","East Germany","","","","","4"
"Rarely","2017","middle vocational","West Germany","","","","","4"
"Rarely","2017","middle vocational","East Germany","","","","","4"
"Rarely","2017","vocational + Abi","West Germany","","","","","4"
"Rarely","2017","vocational + Abi","East Germany","","","","","4"
"Rarely","2017","higher vocational","West Germany","","","","","4"
"Rarely","2017","higher vocational","East Germany","","","","","4"
"Rarely","2017","higher education","West Germany","","","","","4"
"Rarely","2017","higher education","East Germany","","","","","4"
"Daily","2018","in school","West Germany","","","","","1"
"Daily","2018","in school","East Germany","","","","","1"
"Daily","2018","inadequately","West Germany","","","","","1"
"Daily","2018","inadequately","East Germany","","","","","1"
"Daily","2018","general elemantary","West Germany","","","","","1"
"Daily","2018","general elemantary","East Germany","","","","","1"
"Daily","2018","middle vocational","West Germany","","","","","1"
"Daily","2018","middle vocational","East Germany","","","","","1"
"Daily","2018","vocational + Abi","West Germany","","","","","1"
"Daily","2018","vocational + Abi","East Germany","","","","","1"
"Daily","2018","higher vocational","West Germany","","","","","1"
"Daily","2018","higher vocational","East Germany","","","","","1"
"Daily","2018","higher education","West Germany","","","","","1"
"Daily","2018","higher education","East Germany","","","","","1"
"Min 1x per month","2018","in school","West Germany","","","","","3"
"Min 1x per month","2018","in school","East Germany","","","","","3"
"Min 1x per month","2018","inadequately","West Germany","","","","","3"
"Min 1x per month","2018","inadequately","East Germany","","","","","3"
"Min 1x per month","2018","general elemantary","West Germany","","","","","3"
"Min 1x per month","2018","general elemantary","East Germany","","","","","3"
"Min 1x per month","2018","middle vocational","West Germany","","","","","3"
"Min 1x per month","2018","middle vocational","East Germany","","","","","3"
"Min 1x per month","2018","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2018","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2018","higher vocational","West Germany","","","","","3"
"Min 1x per month","2018","higher vocational","East Germany","","","","","3"
"Min 1x per month","2018","higher education","West Germany","","","","","3"
"Min 1x per month","2018","higher education","East Germany","","","","","3"
"Min 1x per week","2018","in school","West Germany","","","","","2"
"Min 1x per week","2018","in school","East Germany","","","","","2"
"Min 1x per week","2018","inadequately","West Germany","","","","","2"
"Min 1x per week","2018","inadequately","East Germany","","","","","2"
"Min 1x per week","2018","general elemantary","West Germany","","","","","2"
"Min 1x per week","2018","general elemantary","East Germany","","","","","2"
"Min 1x per week","2018","middle vocational","West Germany","","","","","2"
"Min 1x per week","2018","middle vocational","East Germany","","","","","2"
"Min 1x per week","2018","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2018","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2018","higher vocational","West Germany","","","","","2"
"Min 1x per week","2018","higher vocational","East Germany","","","","","2"
"Min 1x per week","2018","higher education","West Germany","","","","","2"
"Min 1x per week","2018","higher education","East Germany","","","","","2"
"Never","2018","in school","West Germany","","","","","5"
"Never","2018","in school","East Germany","","","","","5"
"Never","2018","inadequately","West Germany","","","","","5"
"Never","2018","inadequately","East Germany","","","","","5"
"Never","2018","general elemantary","West Germany","","","","","5"
"Never","2018","general elemantary","East Germany","","","","","5"
"Never","2018","middle vocational","West Germany","","","","","5"
"Never","2018","middle vocational","East Germany","","","","","5"
"Never","2018","vocational + Abi","West Germany","","","","","5"
"Never","2018","vocational + Abi","East Germany","","","","","5"
"Never","2018","higher vocational","West Germany","","","","","5"
"Never","2018","higher vocational","East Germany","","","","","5"
"Never","2018","higher education","West Germany","","","","","5"
"Never","2018","higher education","East Germany","","","","","5"
"Rarely","2018","in school","West Germany","","","","","4"
"Rarely","2018","in school","East Germany","","","","","4"
"Rarely","2018","inadequately","West Germany","","","","","4"
"Rarely","2018","inadequately","East Germany","","","","","4"
"Rarely","2018","general elemantary","West Germany","","","","","4"
"Rarely","2018","general elemantary","East Germany","","","","","4"
"Rarely","2018","middle vocational","West Germany","","","","","4"
"Rarely","2018","middle vocational","East Germany","","","","","4"
"Rarely","2018","vocational + Abi","West Germany","","","","","4"
"Rarely","2018","vocational + Abi","East Germany","","","","","4"
"Rarely","2018","higher vocational","West Germany","","","","","4"
"Rarely","2018","higher vocational","East Germany","","","","","4"
"Rarely","2018","higher education","West Germany","","","","","4"
"Rarely","2018","higher education","East Germany","","","","","4"
"Daily","2019","general elemantary","East Germany","31","0.0787370349959249","0.0513680963680973","0.106105973623752","1"
"Daily","2019","middle vocational","West Germany","343","0.0362115048914925","0.0322306434175588","0.0401923663654262","1"
"Daily","2019","middle vocational","East Germany","101","0.044071182183967","0.0361922438259481","0.051950120541986","1"
"Daily","2019","vocational + Abi","West Germany","58","0.0311046630066828","0.0231725231551278","0.0390368028582378","1"
"Daily","2019","vocational + Abi","East Germany","8","","","","1"
"Daily","2019","higher vocational","West Germany","23","","","","1"
"Daily","2019","higher vocational","East Germany","13","","","","1"
"Daily","2019","higher education","West Germany","109","0.0223895417603374","0.0184365845158962","0.0263424990047787","1"
"Daily","2019","in school","West Germany","31","0.138376927004904","0.0977139933876411","0.179039860622166","1"
"Daily","2019","in school","East Germany","9","","","","1"
"Daily","2019","inadequately","West Germany","33","0.0751624740067626","0.0472197788401791","0.103105169173346","1"
"Daily","2019","inadequately","East Germany","8","","","","1"
"Daily","2019","general elemantary","West Germany","159","0.0650679016036729","0.0543701217125119","0.075765681494834","1"
"Daily","2019","higher education","East Germany","39","0.0194050588719097","0.0126161683376741","0.0261939494061452","1"
"Min 1x per month","2019","in school","West Germany","65","0.204818218274441","0.15729282611687","0.252343610432011","3"
"Min 1x per month","2019","in school","East Germany","11","","","","3"
"Min 1x per month","2019","inadequately","West Germany","75","0.185731332028079","0.14451574529563","0.226946918760527","3"
"Min 1x per month","2019","inadequately","East Germany","7","","","","3"
"Min 1x per month","2019","general elemantary","West Germany","550","0.286907328905252","0.267288908821114","0.306525748989389","3"
"Min 1x per month","2019","general elemantary","East Germany","87","0.248955741713404","0.205014688754811","0.292896794671996","3"
"Min 1x per month","2019","middle vocational","West Germany","2758","0.323813742193394","0.313842627369221","0.333784857017566","3"
"Min 1x per month","2019","middle vocational","East Germany","825","0.310987191006093","0.29321821200711","0.328756170005077","3"
"Min 1x per month","2019","vocational + Abi","West Germany","656","0.363023378666388","0.341051447833693","0.384995309499084","3"
"Min 1x per month","2019","vocational + Abi","East Germany","126","0.387654562079319","0.334438731104168","0.440870393054469","3"
"Min 1x per month","2019","higher vocational","West Germany","441","0.325234719896388","0.298947600933093","0.351521838859684","3"
"Min 1x per month","2019","higher vocational","East Germany","153","0.285590425208158","0.243385104224138","0.327795746192179","3"
"Min 1x per month","2019","higher education","West Germany","2131","0.38477622862757","0.371776410822918","0.397776046432222","3"
"Min 1x per month","2019","higher education","East Germany","666","0.423509953822033","0.39919215747386","0.447827750170207","3"
"Min 1x per week","2019","in school","West Germany","156","0.581761346952869","0.523672504609993","0.639850189295744","2"
"Min 1x per week","2019","in school","East Germany","27","","","","2"
"Min 1x per week","2019","inadequately","West Germany","120","0.405056159137471","0.35302893626795","0.457083382006991","2"
"Min 1x per week","2019","inadequately","East Germany","14","","","","2"
"Min 1x per week","2019","general elemantary","West Germany","733","0.332455904634737","0.312023135553661","0.352888673715813","2"
"Min 1x per week","2019","general elemantary","East Germany","121","0.308445219833163","0.261512152687435","0.355378286978891","2"
"Min 1x per week","2019","middle vocational","West Germany","3170","0.369761369785106","0.359474667097689","0.380048072472522","2"
"Min 1x per week","2019","vocational + Abi","East Germany","104","0.341276930508293","0.289489417205504","0.393064443811082","2"
"Min 1x per week","2019","higher vocational","West Germany","441","0.373962402747397","0.346811620015947","0.401113185478846","2"
"Min 1x per week","2019","higher vocational","East Germany","138","0.332521418451599","0.288501398792756","0.376541438110443","2"
"Min 1x per week","2019","higher education","West Germany","2070","0.38765727236648","0.374639464870363","0.400675079862597","2"
"Min 1x per week","2019","middle vocational","East Germany","762","0.288799519125243","0.271402620645984","0.306196417604503","2"
"Min 1x per week","2019","vocational + Abi","West Germany","734","0.391012293819935","0.368715693527604","0.413308894112265","2"
"Min 1x per week","2019","higher education","East Germany","474","0.295143942033373","0.27269666560982","0.317591218456926","2"
"Never","2019","in school","West Germany","9","","","","5"
"Never","2019","in school","East Germany","1","","","","5"
"Never","2019","inadequately","West Germany","34","0.0952272553128652","0.0641183000586353","0.126336210567095","5"
"Never","2019","inadequately","East Germany","3","","","","5"
"Never","2019","general elemantary","West Germany","137","0.0740969299148539","0.0627362822435031","0.0854575775862048","5"
"Never","2019","general elemantary","East Germany","41","0.11982039254452","0.0868193514231634","0.152821433665877","5"
"Never","2019","middle vocational","West Germany","382","0.049231894734874","0.0446216552408583","0.0538421342288897","5"
"Never","2019","middle vocational","East Germany","180","0.0727696240572772","0.0627984461199669","0.0827408019945874","5"
"Never","2019","vocational + Abi","West Germany","43","0.0282996794880027","0.0207227000105024","0.035876658965503","5"
"Never","2019","vocational + Abi","East Germany","15","","","","5"
"Never","2019","higher vocational","West Germany","44","0.0574156495973785","0.0443616549721953","0.0704696442225617","5"
"Never","2019","higher vocational","East Germany","11","","","","5"
"Never","2019","higher education","West Germany","107","0.0235194833980557","0.0194703482232741","0.0275686185728373","5"
"Never","2019","higher education","East Germany","32","0.0242549162256866","0.0166837187310236","0.0318261137203496","5"
"Rarely","2019","in school","West Germany","16","","","","4"
"Rarely","2019","in school","East Germany","5","","","","4"
"Rarely","2019","inadequately","West Germany","80","0.238822779514823","0.19363554077624","0.284010018253405","4"
"Rarely","2019","inadequately","East Germany","15","","","","4"
"Rarely","2019","general elemantary","West Germany","463","0.241471934941484","0.222909310409106","0.260034559473862","4"
"Rarely","2019","general elemantary","East Germany","92","0.244041610912988","0.200394298406798","0.287688923419178","4"
"Rarely","2019","middle vocational","West Germany","1807","0.220981488395134","0.212140216520467","0.229822760269801","4"
"Rarely","2019","middle vocational","East Germany","739","0.283372483627419","0.266074194424938","0.3006707728299","4"
"Rarely","2019","vocational + Abi","West Germany","349","0.186559985018992","0.168760345996506","0.204359624041478","4"
"Rarely","2019","vocational + Abi","East Germany","69","0.216820318577306","0.171811164556444","0.261829472598168","4"
"Rarely","2019","higher vocational","West Germany","271","0.226107557613897","0.202634697109184","0.249580418118609","4"
"Rarely","2019","higher education","West Germany","964","0.181657473847557","0.171355728968136","0.191959218726978","4"
"Rarely","2019","higher education","East Germany","375","0.237686129046998","0.216737030992606","0.258635227101389","4"
"Rarely","2019","higher vocational","East Germany","125","0.320902047133292","0.277283197545481","0.364520896721104","4"
