"pli0098_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1994","indirect migration background","middle vocational","","","",""
"Min 1x per week","1994","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1994","indirect migration background","higher vocational","","","",""
"Min 1x per week","1994","indirect migration background","higher education","","","",""
"Min 1x per month","1994","no migration background","in school","","","",""
"Min 1x per month","1994","no migration background","inadequately","","","",""
"Min 1x per month","1994","no migration background","general elemantary","156","0.101230104027975","0.0864733895984468","0.115986818457504"
"Min 1x per month","1994","no migration background","middle vocational","422","0.0824388968100308","0.0752232434267282","0.0896545501933334"
"Min 1x per month","1994","no migration background","vocational + Abi","","","",""
"Min 1x per month","1994","no migration background","higher vocational","57","0.0799271232501688","0.0595598570268626","0.100294389473475"
"Min 1x per month","1994","no migration background","higher education","86","0.0645939411865594","0.0522163037927621","0.0769715785803567"
"Min 1x per month","1994","direct migration background","in school","","","",""
"Min 1x per month","1994","direct migration background","inadequately","79","0.135829160011245","0.104789176934968","0.166869143087522"
"Min 1x per month","1994","direct migration background","general elemantary","115","0.151128357021293","0.124782464841931","0.177474249200654"
"Min 1x per month","1994","direct migration background","middle vocational","116","0.117079484893965","0.0950330551732571","0.139125914614673"
"Min 1x per month","1994","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1994","direct migration background","higher vocational","","","",""
"Min 1x per month","1994","direct migration background","higher education","","","",""
"Min 1x per month","1994","indirect migration background","in school","","","",""
"Min 1x per month","1994","indirect migration background","inadequately","","","",""
"Min 1x per month","1994","indirect migration background","general elemantary","","","",""
"Min 1x per month","1994","indirect migration background","middle vocational","","","",""
"Min 1x per month","1994","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1994","indirect migration background","higher vocational","","","",""
"Min 1x per month","1994","indirect migration background","higher education","","","",""
"Rarely","1994","no migration background","in school","37","0.296902199392959","0.22739838746212","0.366406011323798"
"Rarely","1994","no migration background","inadequately","","","",""
"Rarely","1994","no migration background","general elemantary","402","0.261183485650938","0.239692728004411","0.282674243297464"
"Rarely","1994","no migration background","middle vocational","1511","0.293475751177829","0.281529222575767","0.305422279779891"
"Rarely","1994","no migration background","vocational + Abi","79","0.291407800963617","0.238835629838621","0.343979972088613"
"Rarely","1994","no migration background","higher vocational","209","0.29676499206414","0.262454171054727","0.331075813073554"
"Rarely","1994","no migration background","higher education","375","0.264882614662945","0.242662471698708","0.287102757627182"
"Rarely","1994","direct migration background","in school","","","",""
"Rarely","1994","direct migration background","inadequately","126","0.281494935358644","0.240749836665656","0.322240034051632"
"Rarely","1994","direct migration background","general elemantary","191","0.261453872006881","0.22913134787209","0.293776396141672"
"Rarely","1994","direct migration background","middle vocational","228","0.263591461078522","0.233380667097492","0.293802255059552"
"Rarely","1994","direct migration background","vocational + Abi","","","",""
"Rarely","1994","direct migration background","higher vocational","","","",""
"Rarely","1994","direct migration background","higher education","30","0.217289385590066","0.144702674977076","0.289876096203057"
