"pli0098_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1990","Schleswig-Holstein","inadequately","5","","",""
"Never","1990","Schleswig-Holstein","general elemantary","40","0.590332900716418","0.471690435874182","0.708975365558654"
"Never","1990","Schleswig-Holstein","middle vocational","85","0.521349771084268","0.443457695498995","0.599241846669542"
"Never","1990","Schleswig-Holstein","vocational + Abi","5","","",""
"Never","1990","Schleswig-Holstein","higher vocational","11","","",""
"Never","1990","Schleswig-Holstein","higher education","6","","",""
"Never","1990","Hamburg","in school","1","","",""
"Never","1990","Hamburg","inadequately","5","","",""
"Never","1990","Hamburg","general elemantary","15","","",""
"Never","1990","Hamburg","middle vocational","67","0.766246640973005","0.679766298783066","0.852726983162945"
"Never","1990","Hamburg","vocational + Abi","3","","",""
"Never","1990","Hamburg","higher vocational","9","","",""
"Never","1990","Hamburg","higher education","10","","",""
"Never","1990","Lower Saxony","in school","4","","",""
"Never","1990","Lower Saxony","inadequately","17","","",""
"Never","1990","Lower Saxony","general elemantary","110","0.442029109742365","0.379969113658873","0.504089105825857"
"Never","1990","Lower Saxony","middle vocational","270","0.541280955774189","0.497560711757491","0.585001199790888"
"Never","1990","Lower Saxony","vocational + Abi","9","","",""
"Never","1990","Lower Saxony","higher vocational","24","","",""
"Never","1990","Lower Saxony","higher education","36","0.467459931558611","0.355286595691608","0.579633267425614"
"Never","1990","Bremen","in school","","","",""
"Never","1990","Bremen","inadequately","3","","",""
"Never","1990","Bremen","general elemantary","22","","",""
"Never","1990","Bremen","middle vocational","35","0.690882499939222","0.567624503664324","0.81414049621412"
"Never","1990","Bremen","vocational + Abi","5","","",""
"Never","1990","Bremen","higher vocational","4","","",""
"Never","1990","Bremen","higher education","1","","",""
"Never","1990","North Rhine-Westphalia","in school","22","","",""
"Never","1990","North Rhine-Westphalia","inadequately","87","0.529625362091446","0.45865490113322","0.600595823049671"
"Never","1990","North Rhine-Westphalia","general elemantary","292","0.458854615902702","0.419631076727516","0.498078155077887"
"Never","1990","North Rhine-Westphalia","middle vocational","521","0.436948447259667","0.409127017846289","0.464769876673045"
"Never","1990","North Rhine-Westphalia","vocational + Abi","44","0.499670526423912","0.393996373450471","0.605344679397354"
"Never","1990","North Rhine-Westphalia","higher vocational","47","0.351170723749322","0.270946964857067","0.431394482641577"
"Never","1990","North Rhine-Westphalia","higher education","83","0.397634185019042","0.32929229368658","0.465976076351503"
"Never","1990","Hesse","in school","6","","",""
"Never","1990","Hesse","inadequately","28","","",""
"Never","1990","Hesse","general elemantary","89","0.320680994142199","0.264165056315855","0.377196931968542"
"Never","1990","Hesse","middle vocational","174","0.367130421093819","0.322742348628042","0.411518493559595"
"Never","1990","Hesse","vocational + Abi","14","","",""
"Never","1990","Hesse","higher vocational","17","","",""
"Never","1990","Hesse","higher education","36","0.367817072748082","0.264077042984383","0.471557102511781"
"Never","1990","Rhineland-Palatinate,Saarland","in school","1","","",""
"Never","1990","Rhineland-Palatinate,Saarland","inadequately","13","","",""
"Never","1990","Rhineland-Palatinate,Saarland","general elemantary","69","0.300296311860322","0.238881477470612","0.361711146250032"
"Never","1990","Rhineland-Palatinate,Saarland","middle vocational","117","0.344649854138948","0.292740466590098","0.396559241687798"
"Never","1990","Rhineland-Palatinate,Saarland","vocational + Abi","8","","",""
"Never","1990","Rhineland-Palatinate,Saarland","higher vocational","7","","",""
"Never","1990","Rhineland-Palatinate,Saarland","higher education","12","","",""
"Never","1990","Baden-Württemberg","in school","5","","",""
"Never","1990","Baden-Württemberg","inadequately","62","0.371746469704113","0.302294828300096","0.441198111108131"
"Never","1990","Baden-Württemberg","general elemantary","168","0.31174076452639","0.271657578858012","0.351823950194769"
"Never","1990","Baden-Württemberg","middle vocational","262","0.332292614352791","0.29954965258237","0.365035576123213"
"Never","1990","Baden-Württemberg","vocational + Abi","25","","",""
"Never","1990","Baden-Württemberg","higher vocational","30","0.331813748597629","0.238109737864964","0.425517759330293"
"Never","1990","Baden-Württemberg","higher education","37","0.399566343011835","0.303081863731613","0.496050822292057"
"Never","1990","Bavaria","in school","12","","",""
"Never","1990","Bavaria","inadequately","32","0.449492666967109","0.325671439209848","0.573313894724369"
"Never","1990","Bavaria","general elemantary","129","0.290373474135662","0.24610945964972","0.334637488621605"
"Never","1990","Bavaria","middle vocational","262","0.331637983871743","0.299195668365637","0.364080299377849"
"Never","1990","Bavaria","vocational + Abi","19","","",""
"Never","1990","Bavaria","higher vocational","33","0.383909859853743","0.283433568039407","0.48438615166808"
"Never","1990","Bavaria","higher education","44","0.321231674151886","0.242170063706128","0.400293284597645"
"Never","1990","Berlin","in school","7","","",""
"Never","1990","Berlin","inadequately","20","","",""
"Never","1990","Berlin","general elemantary","75","0.723470325134334","0.636239769919102","0.810700880349566"
"Never","1990","Berlin","middle vocational","202","0.719278729138502","0.665975559256294","0.772581899020709"
"Never","1990","Berlin","vocational + Abi","15","","",""
"Never","1990","Berlin","higher vocational","28","","",""
"Never","1990","Berlin","higher education","114","0.746040832436875","0.675192874611578","0.816888790262172"
"Never","1990","Brandenburg","in school","6","","",""
"Never","1990","Brandenburg","inadequately","","","",""
"Never","1990","Brandenburg","general elemantary","67","0.793158942248047","0.70654118482036","0.879776699675735"
"Never","1990","Brandenburg","middle vocational","336","0.857434747311402","0.822735250963226","0.892134243659578"
"Never","1990","Brandenburg","vocational + Abi","10","","",""
"Never","1990","Brandenburg","higher vocational","36","0.656559713594766","0.524938520510586","0.788180906678945"
"Never","1990","Brandenburg","higher education","130","0.745321904340487","0.680021213601067","0.810622595079907"
"Never","1990","Mecklenburg-Western Pomerania","in school","7","","",""
"Never","1990","Mecklenburg-Western Pomerania","inadequately","","","",""
"Never","1990","Mecklenburg-Western Pomerania","general elemantary","51","0.78717907723574","0.685297378322897","0.889060776148582"
"Never","1990","Mecklenburg-Western Pomerania","middle vocational","220","0.803717199938515","0.756773804648638","0.850660595228393"
"Never","1990","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Never","1990","Mecklenburg-Western Pomerania","higher vocational","25","","",""
"Never","1990","Mecklenburg-Western Pomerania","higher education","76","0.709973561220157","0.623993829574714","0.7959532928656"
"Never","1990","Saxony","in school","2","","",""
"Never","1990","Saxony","inadequately","6","","",""
"Never","1990","Saxony","general elemantary","99","0.636763231451648","0.561294042533321","0.712232420369976"
"Never","1990","Saxony","middle vocational","549","0.731046714128355","0.699417703499759","0.762675724756951"
"Never","1990","Saxony","vocational + Abi","21","","",""
"Never","1990","Saxony","higher vocational","43","0.624923389382203","0.512309411896397","0.737537366868009"
"Never","1990","Saxony","higher education","210","0.747453864468464","0.696654592230092","0.798253136706836"
"Never","1990","Saxony-Anhalt","in school","5","","",""
"Never","1990","Saxony-Anhalt","inadequately","1","","",""
"Never","1990","Saxony-Anhalt","general elemantary","87","0.744505172367295","0.664444251470572","0.824566093264018"
"Never","1990","Saxony-Anhalt","middle vocational","355","0.807228884537972","0.770700672846793","0.843757096229151"
"Never","1990","Saxony-Anhalt","vocational + Abi","8","","",""
"Never","1990","Saxony-Anhalt","higher vocational","37","0.76744425292907","0.64793145063468","0.88695705522346"
"Never","1990","Saxony-Anhalt","higher education","130","0.745566838882938","0.680476877168702","0.810656800597174"
"Never","1990","Thuringia","in school","2","","",""
"Never","1990","Thuringia","inadequately","","","",""
"Never","1990","Thuringia","general elemantary","47","0.674630729539758","0.564084261311168","0.785177197768348"
"Never","1990","Thuringia","middle vocational","335","0.703763258296656","0.66312734942766","0.744399167165652"
"Never","1990","Thuringia","vocational + Abi","7","","",""
"Never","1990","Thuringia","higher vocational","20","","",""
"Never","1990","Thuringia","higher education","89","0.689301408711668","0.610651812797929","0.767951004625407"
"Daily","1991","Schleswig-Holstein","in school","","","",""
"Daily","1991","Schleswig-Holstein","inadequately","","","",""
"Daily","1991","Schleswig-Holstein","general elemantary","","","",""
"Daily","1991","Schleswig-Holstein","middle vocational","","","",""
"Daily","1991","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","1991","Schleswig-Holstein","higher vocational","","","",""
"Daily","1991","Schleswig-Holstein","higher education","","","",""
"Daily","1991","Hamburg","in school","","","",""
"Daily","1991","Hamburg","inadequately","","","",""
"Daily","1991","Hamburg","general elemantary","","","",""
"Daily","1991","Hamburg","middle vocational","","","",""
"Daily","1991","Hamburg","vocational + Abi","","","",""
"Daily","1991","Hamburg","higher vocational","","","",""
"Daily","1991","Hamburg","higher education","","","",""
"Daily","1991","Lower Saxony","in school","","","",""
"Daily","1991","Lower Saxony","inadequately","","","",""
"Daily","1991","Lower Saxony","general elemantary","","","",""
"Daily","1991","Lower Saxony","middle vocational","","","",""
"Daily","1991","Lower Saxony","vocational + Abi","","","",""
"Daily","1991","Lower Saxony","higher vocational","","","",""
"Daily","1991","Lower Saxony","higher education","","","",""
"Daily","1991","Bremen","in school","","","",""
"Daily","1991","Bremen","inadequately","","","",""
"Daily","1991","Bremen","general elemantary","","","",""
"Daily","1991","Bremen","middle vocational","","","",""
"Daily","1991","Bremen","vocational + Abi","","","",""
"Daily","1991","Bremen","higher vocational","","","",""
"Daily","1991","Bremen","higher education","","","",""
"Daily","1991","North Rhine-Westphalia","in school","","","",""
"Daily","1991","North Rhine-Westphalia","inadequately","","","",""
"Daily","1991","North Rhine-Westphalia","general elemantary","","","",""
"Daily","1991","North Rhine-Westphalia","middle vocational","","","",""
"Daily","1991","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","1991","North Rhine-Westphalia","higher vocational","","","",""
"Daily","1991","North Rhine-Westphalia","higher education","","","",""
"Daily","1991","Hesse","in school","","","",""
"Daily","1991","Hesse","inadequately","","","",""
"Daily","1991","Hesse","general elemantary","","","",""
"Daily","1991","Hesse","middle vocational","","","",""
"Daily","1991","Hesse","vocational + Abi","","","",""
"Daily","1991","Hesse","higher vocational","","","",""
"Daily","1991","Hesse","higher education","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","1991","Baden-Württemberg","in school","","","",""
"Daily","1991","Baden-Württemberg","inadequately","","","",""
"Daily","1991","Baden-Württemberg","general elemantary","","","",""
"Daily","1991","Baden-Württemberg","middle vocational","","","",""
"Daily","1991","Baden-Württemberg","vocational + Abi","","","",""
"Daily","1991","Baden-Württemberg","higher vocational","","","",""
"Daily","1991","Baden-Württemberg","higher education","","","",""
"Daily","1991","Bavaria","in school","","","",""
"Daily","1991","Bavaria","inadequately","","","",""
"Daily","1991","Bavaria","general elemantary","","","",""
"Daily","1991","Bavaria","middle vocational","","","",""
"Daily","1991","Bavaria","vocational + Abi","","","",""
"Daily","1991","Bavaria","higher vocational","","","",""
"Daily","1991","Bavaria","higher education","","","",""
"Daily","1991","Berlin","in school","","","",""
"Daily","1991","Berlin","inadequately","","","",""
"Daily","1991","Berlin","general elemantary","","","",""
"Daily","1991","Berlin","middle vocational","","","",""
"Daily","1991","Berlin","vocational + Abi","","","",""
"Daily","1991","Berlin","higher vocational","","","",""
"Daily","1991","Berlin","higher education","","","",""
"Daily","1991","Brandenburg","in school","","","",""
"Daily","1991","Brandenburg","inadequately","","","",""
