"pli0098_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","1992","Thuringia","West Germany","","","","","5"
"Never","1992","Thuringia","East Germany","465","0.702415088385925","0.668026403022398","0.736803773749452","5"
"Never","1992","Schleswig-Holstein","West Germany","166","0.587966558783544","0.529038350081339","0.646894767485749","5"
"Never","1992","Brandenburg","East Germany","551","0.812993436541172","0.783313479277036","0.842673393805308","5"
"Never","1992","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1992","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1992","Hesse","West Germany","419","0.45084409325591","0.419319234907404","0.482368951604417","5"
"Never","1992","Hesse","East Germany","","","","","5"
"Never","1992","Rhineland-Palatinate,Saarland","West Germany","273","0.42746356514894","0.389635291443943","0.465291838853937","5"
"Never","1992","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1992","Baden-Württemberg","West Germany","612","0.351850653993134","0.32952115725034","0.374180150735928","5"
"Never","1992","Baden-Württemberg","East Germany","","","","","5"
"Never","1992","Bavaria","West Germany","657","0.393269960722876","0.369585407266121","0.41695451417963","5"
"Never","1992","Bavaria","East Germany","","","","","5"
"Never","1992","Berlin","West Germany","223","0.700656022274744","0.650161735528933","0.751150309020554","5"
"Never","1992","Berlin","East Germany","237","0.822193866151922","0.777167314055267","0.867220418248577","5"
"Never","1992","Brandenburg","West Germany","","","","","5"
"Rarely","1992","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1992","Hamburg","West Germany","30","0.174155933606233","0.113465446141451","0.234846421071015","4"
"Rarely","1992","Hamburg","East Germany","","","","","4"
"Rarely","1992","Lower Saxony","West Germany","306","0.332240192450215","0.302491274768115","0.361989110132314","4"
"Rarely","1992","Lower Saxony","East Germany","","","","","4"
"Rarely","1992","Bremen","West Germany","29","","","","4"
"Rarely","1992","Bremen","East Germany","","","","","4"
"Rarely","1992","North Rhine-Westphalia","West Germany","687","0.296381721822799","0.278545022438078","0.31421842120752","4"
"Rarely","1992","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1992","Hesse","West Germany","292","0.336094013128387","0.306166143534092","0.366021882722682","4"
"Rarely","1992","Hesse","East Germany","","","","","4"
"Rarely","1992","Rhineland-Palatinate,Saarland","West Germany","230","0.341452858100093","0.305193157228682","0.377712558971505","4"
"Rarely","1992","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1992","Baden-Württemberg","West Germany","584","0.339348150033493","0.317208473013412","0.361487827053575","4"
"Rarely","1992","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1992","Bavaria","West Germany","483","0.290782644486343","0.268763726022196","0.312801562950491","4"
"Rarely","1992","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1992","Mecklenburg-Western Pomerania","East Germany","57","0.149151315292155","0.114918616769851","0.18338401381446","4"
"Rarely","1992","Saxony","West Germany","","","","","4"
"Rarely","1992","Thuringia","East Germany","138","0.176678133966473","0.147990850119434","0.205365417813513","4"
"Rarely","1992","Schleswig-Holstein","West Germany","80","0.301696057514551","0.246743519105287","0.356648595923814","4"
"Rarely","1992","Saxony","East Germany","209","0.174530182448057","0.152573687230463","0.196486677665651","4"
"Rarely","1992","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1992","Saxony-Anhalt","East Germany","104","0.119316622173625","0.09643529153504","0.142197952812209","4"
"Rarely","1992","Thuringia","West Germany","","","","","4"
"Rarely","1992","Brandenburg","East Germany","83","0.136307472973866","0.110190024835384","0.162424921112347","4"
"Rarely","1992","Bavaria","East Germany","","","","","4"
"Rarely","1992","Berlin","West Germany","53","0.174965004624482","0.133074428704303","0.216855580544662","4"
"Rarely","1992","Berlin","East Germany","24","","","","4"
"Rarely","1992","Brandenburg","West Germany","","","","","4"
"Daily","1993","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","1993","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","1993","Hesse","West Germany","","","","","1"
"Daily","1993","Hesse","East Germany","","","","","1"
"Daily","1993","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","1993","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","1993","Baden-Württemberg","West Germany","","","","","1"
"Daily","1993","Baden-Württemberg","East Germany","","","","","1"
"Daily","1993","Bavaria","West Germany","","","","","1"
"Daily","1993","Bavaria","East Germany","","","","","1"
"Daily","1993","Berlin","West Germany","","","","","1"
"Daily","1993","Berlin","East Germany","","","","","1"
"Daily","1993","Brandenburg","West Germany","","","","","1"
"Daily","1993","Schleswig-Holstein","West Germany","","","","","1"
"Daily","1993","Schleswig-Holstein","East Germany","","","","","1"
"Daily","1993","Hamburg","West Germany","","","","","1"
"Daily","1993","Hamburg","East Germany","","","","","1"
"Daily","1993","Lower Saxony","West Germany","","","","","1"
"Daily","1993","Lower Saxony","East Germany","","","","","1"
"Daily","1993","Bremen","West Germany","","","","","1"
"Daily","1993","Bremen","East Germany","","","","","1"
"Daily","1993","Brandenburg","East Germany","","","","","1"
"Daily","1993","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","1993","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","1993","Saxony","West Germany","","","","","1"
"Daily","1993","Saxony","East Germany","","","","","1"
"Daily","1993","Saxony-Anhalt","West Germany","","","","","1"
"Daily","1993","Saxony-Anhalt","East Germany","","","","","1"
"Daily","1993","Thuringia","West Germany","","","","","1"
"Daily","1993","Thuringia","East Germany","","","","","1"
"Min 1x per month","1993","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","1993","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","1993","Saxony","West Germany","","","","","3"
"Min 1x per month","1993","Saxony","East Germany","","","","","3"
"Min 1x per month","1993","Hamburg","West Germany","","","","","3"
"Min 1x per month","1993","Hamburg","East Germany","","","","","3"
"Min 1x per month","1993","Brandenburg","East Germany","","","","","3"
"Min 1x per month","1993","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","1993","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","1993","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","1993","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","1993","Thuringia","West Germany","","","","","3"
"Min 1x per month","1993","Thuringia","East Germany","","","","","3"
"Min 1x per month","1993","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","1993","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","1993","Hesse","West Germany","","","","","3"
"Min 1x per month","1993","Hesse","East Germany","","","","","3"
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","1993","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","1993","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","1993","Bavaria","West Germany","","","","","3"
"Min 1x per month","1993","Bavaria","East Germany","","","","","3"
"Min 1x per month","1993","Berlin","West Germany","","","","","3"
"Min 1x per month","1993","Berlin","East Germany","","","","","3"
"Min 1x per month","1993","Brandenburg","West Germany","","","","","3"
"Min 1x per month","1993","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","1993","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","1993","Bremen","West Germany","","","","","3"
"Min 1x per month","1993","Bremen","East Germany","","","","","3"
"Min 1x per week","1993","Brandenburg","East Germany","","","","","2"
"Min 1x per week","1993","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1993","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","1993","Saxony","West Germany","","","","","2"
"Min 1x per week","1993","Saxony","East Germany","","","","","2"
"Min 1x per week","1993","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1993","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","1993","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","1993","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1993","Hesse","West Germany","","","","","2"
"Min 1x per week","1993","Hesse","East Germany","","","","","2"
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1993","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","1993","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1993","Bavaria","West Germany","","","","","2"
"Min 1x per week","1993","Bavaria","East Germany","","","","","2"
"Min 1x per week","1993","Berlin","West Germany","","","","","2"
"Min 1x per week","1993","Berlin","East Germany","","","","","2"
"Min 1x per week","1993","Thuringia","West Germany","","","","","2"
"Min 1x per week","1993","Thuringia","East Germany","","","","","2"
"Min 1x per week","1993","Brandenburg","West Germany","","","","","2"
"Min 1x per week","1993","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","1993","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1993","Hamburg","West Germany","","","","","2"
"Min 1x per week","1993","Hamburg","East Germany","","","","","2"
"Min 1x per week","1993","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","1993","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1993","Bremen","West Germany","","","","","2"
"Min 1x per week","1993","Bremen","East Germany","","","","","2"
"Never","1993","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","1993","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1993","Saxony","West Germany","","","","","5"
"Never","1993","Brandenburg","East Germany","","","","","5"
"Never","1993","Saxony","East Germany","","","","","5"
"Never","1993","Saxony-Anhalt","West Germany","","","","","5"
"Never","1993","Saxony-Anhalt","East Germany","","","","","5"
"Never","1993","Thuringia","West Germany","","","","","5"
"Never","1993","Thuringia","East Germany","","","","","5"
"Never","1993","Schleswig-Holstein","West Germany","","","","","5"
"Never","1993","Schleswig-Holstein","East Germany","","","","","5"
"Never","1993","Hamburg","West Germany","","","","","5"
"Never","1993","Hamburg","East Germany","","","","","5"
"Never","1993","Lower Saxony","West Germany","","","","","5"
"Never","1993","Lower Saxony","East Germany","","","","","5"
"Never","1993","Bremen","West Germany","","","","","5"
"Never","1993","Bremen","East Germany","","","","","5"
"Never","1993","North Rhine-Westphalia","West Germany","","","","","5"
"Never","1993","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1993","Hesse","West Germany","","","","","5"
"Never","1993","Hesse","East Germany","","","","","5"
"Never","1993","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","1993","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1993","Baden-Württemberg","West Germany","","","","","5"
"Never","1993","Baden-Württemberg","East Germany","","","","","5"
"Never","1993","Bavaria","West Germany","","","","","5"
"Never","1993","Bavaria","East Germany","","","","","5"
"Never","1993","Berlin","West Germany","","","","","5"
"Never","1993","Berlin","East Germany","","","","","5"
"Never","1993","Brandenburg","West Germany","","","","","5"
"Rarely","1993","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1993","Hamburg","West Germany","","","","","4"
"Rarely","1993","Hesse","West Germany","","","","","4"
"Rarely","1993","Bremen","East Germany","","","","","4"
"Rarely","1993","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","1993","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1993","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1993","Bavaria","West Germany","","","","","4"
"Rarely","1993","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","1993","Hamburg","East Germany","","","","","4"
"Rarely","1993","Lower Saxony","West Germany","","","","","4"
"Rarely","1993","Lower Saxony","East Germany","","","","","4"
"Rarely","1993","Bremen","West Germany","","","","","4"
"Rarely","1993","Hesse","East Germany","","","","","4"
"Rarely","1993","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","1993","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1993","Baden-Württemberg","West Germany","","","","","4"
"Rarely","1993","Brandenburg","East Germany","","","","","4"
"Rarely","1993","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1993","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","1993","Saxony","West Germany","","","","","4"
"Rarely","1993","Thuringia","East Germany","","","","","4"
"Rarely","1993","Saxony","East Germany","","","","","4"
"Rarely","1993","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1993","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","1993","Thuringia","West Germany","","","","","4"
"Rarely","1993","Bavaria","East Germany","","","","","4"
