"plj0587","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2013","Couple + C. GT 16 ","(2a) intermediate vocational","122","0.144847652911022","0.118433701118032","0.171261604704012"
"Never","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","49","0.243177354176534","0.186997228597384","0.299357479755684"
"Never","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","31","0.146311818785264","0.0961907011805774","0.196432936389951"
"Never","2013","Couple + C. GT 16 ","(3a) lower tertiary education","50","0.204044479122602","0.148331435308714","0.25975752293649"
"Never","2013","Couple + C. GT 16 ","(3b) higher tertiary education","71","0.170347943414216","0.128700114505416","0.211995772323017"
"Never","2013","Couple + C. LE and GT 16","(0) in school","41","0.264006500254884","0.200140922475528","0.32787207803424"
"Never","2013","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Never","2013","Couple + C. LE and GT 16","(1b) general elementary school","25","","",""
"Never","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","77","0.302985268352685","0.253403403629631","0.352567133075739"
"Never","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","24","","",""
"Never","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","83","0.174813765301227","0.138403507742339","0.211224022860114"
"Never","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","28","","",""
"Never","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","34","0.206554391238531","0.147577130123053","0.265531652354009"
"Never","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","16","","",""
"Never","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","40","0.170798015720516","0.117977533454147","0.223618497986885"
"Very often","2014","1-pers.-HH","(0) in school","","","",""
"Very often","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Very often","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Very often","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Very often","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Very often","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Very often","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Very often","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Very often","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Very often","2014","(Married) couple without C. ","(0) in school","","","",""
"Very often","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Very often","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Very often","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Very often","2014","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Very often","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Very often","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Very often","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Very often","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Very often","2014","Single parent ","(0) in school","","","",""
"Very often","2014","Single parent ","(1a) inadequately completed","","","",""
"Very often","2014","Single parent ","(1b) general elementary school","","","",""
"Very often","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Very often","2014","Single parent ","(2b) intermediate general qualification","","","",""
"Very often","2014","Single parent ","(2a) intermediate vocational","","","",""
"Very often","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Very often","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","Single parent ","(3a) lower tertiary education","","","",""
"Very often","2014","Single parent ","(3b) higher tertiary education","","","",""
"Very often","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Very often","2014","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Very often","2014","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Very often","2014","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Very often","2014","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Very often","2014","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Very often","2014","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Very often","2014","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very often","2014","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Very often","2014","Couple + C. GT 16 ","(0) in school","","","",""
"Very often","2014","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Very often","2014","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Very often","2014","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Very often","2014","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Very often","2014","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Very often","2014","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Very often","2014","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very often","2014","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Very often","2014","Couple + C. LE and GT 16","(0) in school","","","",""
"Very often","2014","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Very often","2014","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Very often","2014","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Very often","2014","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very often","2014","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very often","2014","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Very often","2014","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Very often","2014","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Often","2014","1-pers.-HH","(0) in school","","","",""
"Often","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Often","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Often","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Often","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Often","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Often","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Often","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Often","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Often","2014","(Married) couple without C. ","(0) in school","","","",""
"Often","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Often","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Often","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Often","2014","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Often","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Often","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Often","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Often","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Often","2014","Single parent ","(0) in school","","","",""
"Often","2014","Single parent ","(1a) inadequately completed","","","",""
"Often","2014","Single parent ","(1b) general elementary school","","","",""
"Often","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Often","2014","Single parent ","(2b) intermediate general qualification","","","",""
"Often","2014","Single parent ","(2a) intermediate vocational","","","",""
"Often","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Often","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","Single parent ","(3a) lower tertiary education","","","",""
"Often","2014","Single parent ","(3b) higher tertiary education","","","",""
"Often","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Often","2014","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Often","2014","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Often","2014","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Often","2014","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Often","2014","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Often","2014","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Often","2014","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Often","2014","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Often","2014","Couple + C. GT 16 ","(0) in school","","","",""
"Often","2014","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Often","2014","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Often","2014","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Often","2014","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Often","2014","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Often","2014","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Often","2014","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Often","2014","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Often","2014","Couple + C. LE and GT 16","(0) in school","","","",""
"Often","2014","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Often","2014","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Often","2014","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Often","2014","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Often","2014","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Often","2014","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Often","2014","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Often","2014","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Sometimes","2014","1-pers.-HH","(0) in school","","","",""
"Sometimes","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Sometimes","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Sometimes","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Sometimes","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Sometimes","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Sometimes","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
