"plb0218","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"No, never","2018","(1a) inadequately completed","Female","","","",""
"No, never","2018","(1b) general elementary school","Male","","","",""
"No, never","2018","(1b) general elementary school","Female","","","",""
"No, never","2018","(1c) basic vocational qualification","Male","","","",""
"No, never","2018","(1c) basic vocational qualification","Female","","","",""
"No, never","2018","(2b) intermediate general qualification","Male","","","",""
"No, never","2018","(2b) intermediate general qualification","Female","","","",""
"No, never","2018","(2a) intermediate vocational","Male","","","",""
"No, never","2018","(2a) intermediate vocational","Female","","","",""
"No, never","2018","(2c_gen) general maturity certificate","Male","","","",""
"No, never","2018","(2c_gen) general maturity certificate","Female","","","",""
"No, never","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"No, never","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"No, never","2018","(3a) lower tertiary education","Male","","","",""
"No, never","2018","(3a) lower tertiary education","Female","","","",""
"No, never","2018","(3b) higher tertiary education","Male","","","",""
"No, never","2018","(3b) higher tertiary education","Female","","","",""
"Yes, every week","2018","(0) in school","Male","","","",""
"Yes, every week","2018","(0) in school","Female","","","",""
"Yes, every week","2018","(1a) inadequately completed","Male","","","",""
"Yes, every week","2018","(1a) inadequately completed","Female","","","",""
"Yes, every week","2018","(1b) general elementary school","Male","","","",""
"Yes, every week","2018","(1b) general elementary school","Female","","","",""
"Yes, every week","2018","(1c) basic vocational qualification","Male","","","",""
"Yes, every week","2018","(1c) basic vocational qualification","Female","","","",""
"Yes, every week","2018","(2b) intermediate general qualification","Male","","","",""
"Yes, every week","2018","(2b) intermediate general qualification","Female","","","",""
"Yes, every week","2018","(2a) intermediate vocational","Male","","","",""
"Yes, every week","2018","(2a) intermediate vocational","Female","","","",""
"Yes, every week","2018","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every week","2018","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every week","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every week","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every week","2018","(3a) lower tertiary education","Male","","","",""
"Yes, every week","2018","(3a) lower tertiary education","Female","","","",""
"Yes, every week","2018","(3b) higher tertiary education","Male","","","",""
"Yes, every week","2018","(3b) higher tertiary education","Female","","","",""
"Yes, every 2 weeks","2018","(0) in school","Male","","","",""
"Yes, every 2 weeks","2018","(0) in school","Female","","","",""
"Yes, every 2 weeks","2018","(1a) inadequately completed","Male","","","",""
"Yes, every 2 weeks","2018","(1a) inadequately completed","Female","","","",""
"Yes, every 2 weeks","2018","(1b) general elementary school","Male","","","",""
"Yes, every 2 weeks","2018","(1b) general elementary school","Female","","","",""
"Yes, every 2 weeks","2018","(1c) basic vocational qualification","Male","","","",""
"Yes, every 2 weeks","2018","(1c) basic vocational qualification","Female","","","",""
"Yes, every 2 weeks","2018","(2b) intermediate general qualification","Male","","","",""
"Yes, every 2 weeks","2018","(2b) intermediate general qualification","Female","","","",""
"Yes, every 2 weeks","2018","(2a) intermediate vocational","Male","","","",""
"Yes, every 2 weeks","2018","(2a) intermediate vocational","Female","","","",""
"Yes, every 2 weeks","2018","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 2 weeks","2018","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 2 weeks","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every 2 weeks","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 2 weeks","2018","(3a) lower tertiary education","Male","","","",""
"Yes, every 2 weeks","2018","(3a) lower tertiary education","Female","","","",""
"Yes, every 2 weeks","2018","(3b) higher tertiary education","Male","","","",""
"Yes, every 2 weeks","2018","(3b) higher tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2018","(0) in school","Male","","","",""
"Yes, every 3-4 weeks","2018","(0) in school","Female","","","",""
"Yes, every 3-4 weeks","2018","(1a) inadequately completed","Male","","","",""
"Yes, every 3-4 weeks","2018","(1a) inadequately completed","Female","","","",""
"Yes, every 3-4 weeks","2018","(1b) general elementary school","Male","","","",""
"Yes, every 3-4 weeks","2018","(1b) general elementary school","Female","","","",""
"Yes, every 3-4 weeks","2018","(1c) basic vocational qualification","Male","","","",""
"Yes, every 3-4 weeks","2018","(1c) basic vocational qualification","Female","","","",""
"Yes, every 3-4 weeks","2018","(2b) intermediate general qualification","Male","","","",""
"Yes, every 3-4 weeks","2018","(2b) intermediate general qualification","Female","","","",""
"Yes, every 3-4 weeks","2018","(2a) intermediate vocational","Male","","","",""
"Yes, every 3-4 weeks","2018","(2a) intermediate vocational","Female","","","",""
"Yes, every 3-4 weeks","2018","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2018","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2018","(3a) lower tertiary education","Male","","","",""
"Yes, every 3-4 weeks","2018","(3a) lower tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2018","(3b) higher tertiary education","Male","","","",""
"Yes, every 3-4 weeks","2018","(3b) higher tertiary education","Female","","","",""
"Rarely","2018","(0) in school","Male","","","",""
"Rarely","2018","(0) in school","Female","","","",""
"Rarely","2018","(1a) inadequately completed","Male","","","",""
"Rarely","2018","(1a) inadequately completed","Female","","","",""
"Rarely","2018","(1b) general elementary school","Male","","","",""
"Rarely","2018","(1b) general elementary school","Female","","","",""
"Rarely","2018","(1c) basic vocational qualification","Male","","","",""
"Rarely","2018","(1c) basic vocational qualification","Female","","","",""
"Rarely","2018","(2b) intermediate general qualification","Male","","","",""
"Rarely","2018","(2b) intermediate general qualification","Female","","","",""
"Rarely","2018","(2a) intermediate vocational","Male","","","",""
"Rarely","2018","(2a) intermediate vocational","Female","","","",""
"Rarely","2018","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2018","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2018","(3a) lower tertiary education","Male","","","",""
"Rarely","2018","(3a) lower tertiary education","Female","","","",""
"Rarely","2018","(3b) higher tertiary education","Male","","","",""
"Rarely","2018","(3b) higher tertiary education","Female","","","",""
"No, never","2019","(0) in school","Male","12","","",""
"No, never","2019","(0) in school","Female","9","","",""
"No, never","2019","(1a) inadequately completed","Male","42","0.376513356156358","0.285555835722941","0.467470876589776"
"No, never","2019","(1a) inadequately completed","Female","41","0.552653223468037","0.448767644423606","0.656538802512468"
"No, never","2019","(1b) general elementary school","Male","159","0.423723590275942","0.375538336445981","0.471908844105903"
"No, never","2019","(1b) general elementary school","Female","159","0.362230946616738","0.312372530326845","0.412089362906631"
"No, never","2019","(1c) basic vocational qualification","Male","477","0.36364382164209","0.338011530232899","0.389276113051281"
"No, never","2019","(1c) basic vocational qualification","Female","405","0.450755204826672","0.418010609223977","0.483499800429367"
"No, never","2019","(2b) intermediate general qualification","Male","111","0.440684001011155","0.376936613163627","0.504431388858684"
"No, never","2019","(2b) intermediate general qualification","Female","134","0.51424425024512","0.452900305778103","0.575588194712137"
"No, never","2019","(2a) intermediate vocational","Male","602","0.340597484262045","0.319209332127153","0.361985636396936"
"No, never","2019","(2a) intermediate vocational","Female","1202","0.512637684320811","0.492564861592103","0.532710507049519"
"No, never","2019","(2c_gen) general maturity certificate","Male","188","0.445922828579075","0.401127523128015","0.490718134030134"
"No, never","2019","(2c_gen) general maturity certificate","Female","243","0.473120422907254","0.428125962210691","0.518114883603817"
"No, never","2019","(2c_voc) vocational maturity certificate","Male","321","0.407084521650127","0.375526342344897","0.438642700955358"
"No, never","2019","(2c_voc) vocational maturity certificate","Female","611","0.520158832784536","0.491713851191157","0.548603814377914"
"No, never","2019","(3a) lower tertiary education","Male","297","0.368977995730502","0.336462873189075","0.401493118271929"
"No, never","2019","(3a) lower tertiary education","Female","375","0.521135199670308","0.48533553542142","0.556934863919197"
"No, never","2019","(3b) higher tertiary education","Male","608","0.377563125027913","0.355585240708492","0.399541009347334"
"No, never","2019","(3b) higher tertiary education","Female","725","0.453835637654639","0.430141214268264","0.477530061041014"
"Yes, every week","2019","(0) in school","Male","12","","",""
"Yes, every week","2019","(0) in school","Female","14","","",""
"Yes, every week","2019","(1a) inadequately completed","Male","21","","",""
"Yes, every week","2019","(1a) inadequately completed","Female","14","","",""
"Yes, every week","2019","(1b) general elementary school","Male","62","0.155113095344375","0.119812589388801","0.190413601299949"
"Yes, every week","2019","(1b) general elementary school","Female","60","0.17756445293445","0.137923605215223","0.217205300653678"
"Yes, every week","2019","(1c) basic vocational qualification","Male","199","0.119159521363873","0.101896683169668","0.136422359558079"
"Yes, every week","2019","(1c) basic vocational qualification","Female","127","0.146815137539975","0.123523862173067","0.170106412906883"
"Yes, every week","2019","(2b) intermediate general qualification","Male","31","0.106022849071546","0.06649227919786","0.145553418945233"
"Yes, every week","2019","(2b) intermediate general qualification","Female","37","0.169585340503078","0.123525793928476","0.215644887077679"
"Yes, every week","2019","(2a) intermediate vocational","Male","297","0.132843623072663","0.117525825930149","0.148161420215177"
"Yes, every week","2019","(2a) intermediate vocational","Female","271","0.11815049415656","0.105187891118023","0.131113097195098"
"Yes, every week","2019","(2c_gen) general maturity certificate","Male","94","0.14575406564181","0.113954636784487","0.177553494499133"
"Yes, every week","2019","(2c_gen) general maturity certificate","Female","75","0.175673340774562","0.141379184422741","0.209967497126382"
"Yes, every week","2019","(2c_voc) vocational maturity certificate","Male","132","0.124250428853504","0.103061345696072","0.145439512010936"
"Yes, every week","2019","(2c_voc) vocational maturity certificate","Female","103","0.08245308585689","0.0667925538189268","0.0981136178948532"
"Yes, every week","2019","(3a) lower tertiary education","Male","134","0.089732127985725","0.0704736704492915","0.108990585522158"
"Yes, every week","2019","(3a) lower tertiary education","Female","64","0.0568501896033667","0.0402560938530436","0.0734442853536899"
"Yes, every week","2019","(3b) higher tertiary education","Male","331","0.147210642389365","0.131147373463763","0.163273911314967"
"Yes, every week","2019","(3b) higher tertiary education","Female","242","0.127807401055625","0.11191756679065","0.1436972353206"
"Yes, every 2 weeks","2019","(0) in school","Male","4","","",""
"Yes, every 2 weeks","2019","(0) in school","Female","8","","",""
"Yes, every 2 weeks","2019","(1a) inadequately completed","Male","19","","",""
"Yes, every 2 weeks","2019","(1a) inadequately completed","Female","23","","",""
"Yes, every 2 weeks","2019","(1b) general elementary school","Male","69","0.159806581907813","0.124075647207637","0.195537516607988"
"Yes, every 2 weeks","2019","(1b) general elementary school","Female","82","0.294463717161819","0.247182401335639","0.341745032987999"
"Yes, every 2 weeks","2019","(1c) basic vocational qualification","Male","197","0.142723328593758","0.124084990800278","0.161361666387238"
"Yes, every 2 weeks","2019","(1c) basic vocational qualification","Female","168","0.181853097567964","0.156468967886597","0.207237227249331"
"Yes, every 2 weeks","2019","(2b) intermediate general qualification","Male","38","0.132842037582328","0.0892620599709143","0.176422015193741"
"Yes, every 2 weeks","2019","(2b) intermediate general qualification","Female","50","0.139491984694491","0.0969683785030599","0.182015590885922"
"Yes, every 2 weeks","2019","(2a) intermediate vocational","Male","275","0.137631096165642","0.122082826111278","0.153179366220006"
"Yes, every 2 weeks","2019","(2a) intermediate vocational","Female","404","0.169255064326289","0.154196557860446","0.184313570792133"
"Yes, every 2 weeks","2019","(2c_gen) general maturity certificate","Male","75","0.156332505332876","0.123603875597141","0.18906113506861"
"Yes, every 2 weeks","2019","(2c_gen) general maturity certificate","Female","68","0.166494393896145","0.132922828626346","0.200065959165944"
"Yes, every 2 weeks","2019","(2c_voc) vocational maturity certificate","Male","140","0.141375957586159","0.118995830269317","0.163756084903001"
"Yes, every 2 weeks","2019","(2c_voc) vocational maturity certificate","Female","177","0.152897819406193","0.132407087956555","0.17338855085583"
"Yes, every 2 weeks","2019","(3a) lower tertiary education","Male","86","0.128237740550165","0.105707290341025","0.150768190759305"
"Yes, every 2 weeks","2019","(3a) lower tertiary education","Female","69","0.079058343787827","0.059721427958125","0.098395259617529"
"Yes, every 2 weeks","2019","(3b) higher tertiary education","Male","233","0.0991928719105275","0.0856409909047571","0.112744752916298"
"Yes, every 2 weeks","2019","(3b) higher tertiary education","Female","201","0.125075717725361","0.109332014162459","0.140819421288264"
"Yes, every 3-4 weeks","2019","(0) in school","Male","2","","",""
"Yes, every 3-4 weeks","2019","(0) in school","Female","3","","",""
"Yes, every 3-4 weeks","2019","(1a) inadequately completed","Male","4","","",""
"Yes, every 3-4 weeks","2019","(1a) inadequately completed","Female","2","","",""
"Yes, every 3-4 weeks","2019","(1b) general elementary school","Male","22","","",""
"Yes, every 3-4 weeks","2019","(1b) general elementary school","Female","16","","",""
"Yes, every 3-4 weeks","2019","(1c) basic vocational qualification","Male","144","0.11107415502152","0.0943309548901154","0.127817355152925"
"Yes, every 3-4 weeks","2019","(1c) basic vocational qualification","Female","66","0.0929797721422927","0.0738685259928571","0.112091018291728"
"Yes, every 3-4 weeks","2019","(2b) intermediate general qualification","Male","23","","",""
"Yes, every 3-4 weeks","2019","(2b) intermediate general qualification","Female","8","","",""
"Yes, every 3-4 weeks","2019","(2a) intermediate vocational","Male","205","0.1052939058581","0.091441695993947","0.119146115722253"
"Yes, every 3-4 weeks","2019","(2a) intermediate vocational","Female","184","0.0789552438803859","0.0681257522681093","0.0897847354926625"
"Yes, every 3-4 weeks","2019","(2c_gen) general maturity certificate","Male","40","0.0827550025454834","0.057926111383006","0.107583893707961"
"Yes, every 3-4 weeks","2019","(2c_gen) general maturity certificate","Female","30","0.0513472740796718","0.0314575001671194","0.0712370479922241"
"Yes, every 3-4 weeks","2019","(2c_voc) vocational maturity certificate","Male","93","0.100839492400507","0.0814972336889183","0.120181751112096"
"Yes, every 3-4 weeks","2019","(2c_voc) vocational maturity certificate","Female","112","0.071904118316042","0.0571958270584767","0.0866124095736073"
"Yes, every 3-4 weeks","2019","(3a) lower tertiary education","Male","80","0.075298242227464","0.0575172427114845","0.0930792417434434"
"Yes, every 3-4 weeks","2019","(3a) lower tertiary education","Female","61","0.0603738231518769","0.0433051726908995","0.0774424736128543"
"Yes, every 3-4 weeks","2019","(3b) higher tertiary education","Male","198","0.0965450967563371","0.0831556759464282","0.109934517566246"
"Yes, every 3-4 weeks","2019","(3b) higher tertiary education","Female","164","0.0875847269781021","0.0741309064333623","0.101038547522842"
"Rarely","2019","(0) in school","Male","5","","",""
"Rarely","2019","(0) in school","Female","2","","",""
"Rarely","2019","(1a) inadequately completed","Male","23","","",""
"Rarely","2019","(1a) inadequately completed","Female","8","","",""
"Rarely","2019","(1b) general elementary school","Male","92","0.217825777479494","0.17757597120104","0.258075583757949"
"Rarely","2019","(1b) general elementary school","Female","40","0.112552174589416","0.079768144255687","0.145336204923146"
"Rarely","2019","(1c) basic vocational qualification","Male","336","0.263399173378758","0.239928664953976","0.286869681803541"
"Rarely","2019","(1c) basic vocational qualification","Female","121","0.127596787923097","0.105640203602747","0.149553372243447"
"Rarely","2019","(2b) intermediate general qualification","Male","30","0.217657441965409","0.164672145486886","0.270642738443932"
"Rarely","2019","(2b) intermediate general qualification","Female","26","","",""
"Rarely","2019","(2a) intermediate vocational","Male","507","0.28363389064155","0.263290477277582","0.303977304005519"
"Rarely","2019","(2a) intermediate vocational","Female","321","0.121001513315953","0.107904668636415","0.134098357995492"
"Rarely","2019","(2c_gen) general maturity certificate","Male","76","0.169235597900756","0.135444498633232","0.20302669716828"
"Rarely","2019","(2c_gen) general maturity certificate","Female","57","0.133364568342367","0.10272688149369","0.164002255191044"
"Rarely","2019","(2c_voc) vocational maturity certificate","Male","245","0.226449599509703","0.199565014527369","0.253334184492037"
"Rarely","2019","(2c_voc) vocational maturity certificate","Female","182","0.17258614363634","0.151070552982221","0.194101734290459"
"Rarely","2019","(3a) lower tertiary education","Male","249","0.337753893506144","0.305884573402503","0.369623213609785"
"Rarely","2019","(3a) lower tertiary education","Female","179","0.282582443786621","0.250315645024832","0.31484924254841"
"Rarely","2019","(3b) higher tertiary education","Male","499","0.279488263915857","0.259143823074496","0.299832704757218"
"Rarely","2019","(3b) higher tertiary education","Female","364","0.205696516586272","0.186459316186669","0.224933716985875"
