"plb0218","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2018","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2018","Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2018","Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2018","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2018","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2018","Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Employed","(3b) higher tertiary education","","","",""
"Rarely","2018","Not Employed","(0) in school","","","",""
"Rarely","2018","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2018","Not Employed","(1b) general elementary school","","","",""
"Rarely","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","2018","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","2018","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","2018","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","2018","Employed","(0) in school","","","",""
"Rarely","2018","Employed","(1a) inadequately completed","","","",""
"Rarely","2018","Employed","(1b) general elementary school","","","",""
"Rarely","2018","Employed","(1c) basic vocational qualification","","","",""
"Rarely","2018","Employed","(2b) intermediate general qualification","","","",""
"Rarely","2018","Employed","(2a) intermediate vocational","","","",""
"Rarely","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","Employed","(3a) lower tertiary education","","","",""
"Rarely","2018","Employed","(3b) higher tertiary education","","","",""
"No, never","2019","Not Employed","(0) in school","7","","",""
"No, never","2019","Not Employed","(1a) inadequately completed","3","","",""
"No, never","2019","Not Employed","(1b) general elementary school","26","","",""
"No, never","2019","Not Employed","(1c) basic vocational qualification","31","0.347429396802134","0.247375156486546","0.447483637117723"
"No, never","2019","Not Employed","(2b) intermediate general qualification","21","","",""
"No, never","2019","Not Employed","(2a) intermediate vocational","45","0.402457942020683","0.312437704262667","0.492478179778698"
"No, never","2019","Not Employed","(2c_gen) general maturity certificate","43","0.382898897802561","0.281337896473322","0.4844598991318"
"No, never","2019","Not Employed","(2c_voc) vocational maturity certificate","29","","",""
"No, never","2019","Not Employed","(3a) lower tertiary education","13","","",""
"No, never","2019","Not Employed","(3b) higher tertiary education","48","0.379210068858426","0.293811712750757","0.464608424966095"
"No, never","2019","Employed","(0) in school","14","","",""
"No, never","2019","Employed","(1a) inadequately completed","80","0.462071089858828","0.390422365899546","0.53371981381811"
"No, never","2019","Employed","(1b) general elementary school","292","0.397594016303197","0.361544783994478","0.433643248611915"
"No, never","2019","Employed","(1c) basic vocational qualification","851","0.399021984710459","0.378341869861412","0.419702099559505"
"No, never","2019","Employed","(2b) intermediate general qualification","224","0.466707147853722","0.420714969353114","0.512699326354329"
"No, never","2019","Employed","(2a) intermediate vocational","1759","0.432150593613487","0.417086292433477","0.447214894793498"
"No, never","2019","Employed","(2c_gen) general maturity certificate","389","0.466346075416907","0.432985346895304","0.49970680393851"
"No, never","2019","Employed","(2c_voc) vocational maturity certificate","903","0.468063782513523","0.446442692956883","0.489684872070163"
"No, never","2019","Employed","(3a) lower tertiary education","660","0.437280020507241","0.412624800669066","0.461935240345416"
"No, never","2019","Employed","(3b) higher tertiary education","1286","0.414303707870897","0.397847176371503","0.430760239370291"
"Yes, every week","2019","Not Employed","(0) in school","6","","",""
"Yes, every week","2019","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every week","2019","Not Employed","(1b) general elementary school","13","","",""
"Yes, every week","2019","Not Employed","(1c) basic vocational qualification","18","","",""
"Yes, every week","2019","Not Employed","(2b) intermediate general qualification","3","","",""
"Yes, every week","2019","Not Employed","(2a) intermediate vocational","17","","",""
"Yes, every week","2019","Not Employed","(2c_gen) general maturity certificate","9","","",""
"Yes, every week","2019","Not Employed","(2c_voc) vocational maturity certificate","9","","",""
"Yes, every week","2019","Not Employed","(3a) lower tertiary education","10","","",""
"Yes, every week","2019","Not Employed","(3b) higher tertiary education","23","","",""
"Yes, every week","2019","Employed","(0) in school","20","","",""
"Yes, every week","2019","Employed","(1a) inadequately completed","34","0.130882056490385","0.0824122783107396","0.179351834670031"
"Yes, every week","2019","Employed","(1b) general elementary school","109","0.158138792430287","0.131262403310809","0.185015181549766"
"Yes, every week","2019","Employed","(1c) basic vocational qualification","308","0.128490075014564","0.114358316695357","0.142621833333771"
"Yes, every week","2019","Employed","(2b) intermediate general qualification","65","0.138112667137585","0.1063058011795","0.169919533095669"
"Yes, every week","2019","Employed","(2a) intermediate vocational","551","0.1237433942227","0.113729764931903","0.133757023513497"
"Yes, every week","2019","Employed","(2c_gen) general maturity certificate","160","0.171992147646941","0.146756000759229","0.197228294534652"
"Yes, every week","2019","Employed","(2c_voc) vocational maturity certificate","226","0.0988913545731224","0.0859564563042117","0.111826252842033"
"Yes, every week","2019","Employed","(3a) lower tertiary education","188","0.0751389107026012","0.0620364279761714","0.088241393429031"
"Yes, every week","2019","Employed","(3b) higher tertiary education","550","0.137743764696745","0.126230544678931","0.149256984714559"
"Yes, every 2 weeks","2019","Not Employed","(0) in school","6","","",""
"Yes, every 2 weeks","2019","Not Employed","(1a) inadequately completed","5","","",""
"Yes, every 2 weeks","2019","Not Employed","(1b) general elementary school","5","","",""
"Yes, every 2 weeks","2019","Not Employed","(1c) basic vocational qualification","13","","",""
"Yes, every 2 weeks","2019","Not Employed","(2b) intermediate general qualification","7","","",""
"Yes, every 2 weeks","2019","Not Employed","(2a) intermediate vocational","14","","",""
"Yes, every 2 weeks","2019","Not Employed","(2c_gen) general maturity certificate","9","","",""
"Yes, every 2 weeks","2019","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every 2 weeks","2019","Not Employed","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2019","Not Employed","(3b) higher tertiary education","14","","",""
"Yes, every 2 weeks","2019","Employed","(0) in school","6","","",""
"Yes, every 2 weeks","2019","Employed","(1a) inadequately completed","37","0.169487461166435","0.115569494874712","0.223405427458158"
"Yes, every 2 weeks","2019","Employed","(1b) general elementary school","146","0.225993562020176","0.195186393631669","0.256800730408683"
"Yes, every 2 weeks","2019","Employed","(1c) basic vocational qualification","352","0.158572070846015","0.143146293728226","0.173997847963804"
"Yes, every 2 weeks","2019","Employed","(2b) intermediate general qualification","81","0.135035442877682","0.103528815530881","0.166542070224484"
"Yes, every 2 weeks","2019","Employed","(2a) intermediate vocational","665","0.155856142493458","0.144825900545787","0.166886384441129"
"Yes, every 2 weeks","2019","Employed","(2c_gen) general maturity certificate","134","0.163485637909007","0.138755416016648","0.188215859801366"
"Yes, every 2 weeks","2019","Employed","(2c_voc) vocational maturity certificate","310","0.149980037941435","0.134508746460983","0.165451329421887"
"Yes, every 2 weeks","2019","Employed","(3a) lower tertiary education","151","0.106265793656148","0.0909484368328163","0.12158315047948"
"Yes, every 2 weeks","2019","Employed","(3b) higher tertiary education","420","0.109069501875991","0.0986555339488684","0.119483469803114"
"Yes, every 3-4 weeks","2019","Not Employed","(0) in school","3","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(1c) basic vocational qualification","6","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(2a) intermediate vocational","14","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(2c_gen) general maturity certificate","16","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(2c_voc) vocational maturity certificate","13","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(3a) lower tertiary education","6","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(3b) higher tertiary education","14","","",""
"Yes, every 3-4 weeks","2019","Employed","(0) in school","2","","",""
"Yes, every 3-4 weeks","2019","Employed","(1a) inadequately completed","5","","",""
"Yes, every 3-4 weeks","2019","Employed","(1b) general elementary school","37","0.0498837448469462","0.0338476225038733","0.0659198671900192"
"Yes, every 3-4 weeks","2019","Employed","(1c) basic vocational qualification","205","0.104800850476858","0.0918658194280811","0.117735881525635"
"Yes, every 3-4 weeks","2019","Employed","(2b) intermediate general qualification","29","","",""
"Yes, every 3-4 weeks","2019","Employed","(2a) intermediate vocational","375","0.090495893422459","0.0817715728931319","0.0992202139517861"
"Yes, every 3-4 weeks","2019","Employed","(2c_gen) general maturity certificate","54","0.0585201646341339","0.0428234128734866","0.0742169163947813"
"Yes, every 3-4 weeks","2019","Employed","(2c_voc) vocational maturity certificate","192","0.0823755032268309","0.0704623475744847","0.0942886588791771"
"Yes, every 3-4 weeks","2019","Employed","(3a) lower tertiary education","136","0.0679496558988467","0.0554414157496602","0.0804578960480331"
"Yes, every 3-4 weeks","2019","Employed","(3b) higher tertiary education","348","0.092879865275853","0.0831828997907412","0.102576830760965"
"Rarely","2019","Not Employed","(0) in school","2","","",""
"Rarely","2019","Not Employed","(1a) inadequately completed","1","","",""
"Rarely","2019","Not Employed","(1b) general elementary school","8","","",""
"Rarely","2019","Not Employed","(1c) basic vocational qualification","19","","",""
"Rarely","2019","Not Employed","(2b) intermediate general qualification","3","","",""
"Rarely","2019","Not Employed","(2a) intermediate vocational","24","","",""
"Rarely","2019","Not Employed","(2c_gen) general maturity certificate","11","","",""
"Rarely","2019","Not Employed","(2c_voc) vocational maturity certificate","12","","",""
"Rarely","2019","Not Employed","(3a) lower tertiary education","8","","",""
"Rarely","2019","Not Employed","(3b) higher tertiary education","25","","",""
"Rarely","2019","Employed","(0) in school","5","","",""
"Rarely","2019","Employed","(1a) inadequately completed","30","0.165614934820414","0.112192383012894","0.219037486627934"
"Rarely","2019","Employed","(1b) general elementary school","124","0.168389884399394","0.140825433641027","0.195954335157762"
"Rarely","2019","Employed","(1c) basic vocational qualification","438","0.209115018952104","0.191940897947012","0.226289139957196"
"Rarely","2019","Employed","(2b) intermediate general qualification","53","0.19416361951329","0.157697778143913","0.230629460882667"
"Rarely","2019","Employed","(2a) intermediate vocational","804","0.197753976247896","0.1856415472614","0.209866405234391"
"Rarely","2019","Employed","(2c_gen) general maturity certificate","122","0.139655974393011","0.116475765661181","0.162836183124842"
"Rarely","2019","Employed","(2c_voc) vocational maturity certificate","415","0.200689321745089","0.183334697442759","0.218043946047419"
"Rarely","2019","Employed","(3a) lower tertiary education","420","0.313365619235163","0.290310289375078","0.336420949095247"
"Rarely","2019","Employed","(3b) higher tertiary education","838","0.246003160280514","0.231615248576493","0.260391071984535"
