"plb0218","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2006","Single parent ","middle vocational","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","higher vocational","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","higher education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","higher education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","in school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","higher education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","in school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2006","1-pers.-HH","in school","","","",""
"Rarely","2006","1-pers.-HH","inadequately","","","",""
"Rarely","2006","1-pers.-HH","general elemantary","","","",""
"Rarely","2006","1-pers.-HH","middle vocational","","","",""
"Rarely","2006","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2006","1-pers.-HH","higher vocational","","","",""
"Rarely","2006","1-pers.-HH","higher education","","","",""
"Rarely","2006","(Married) couple without C. ","in school","","","",""
"Rarely","2006","(Married) couple without C. ","inadequately","","","",""
"Rarely","2006","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2006","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2006","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2006","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2006","(Married) couple without C. ","higher education","","","",""
"Rarely","2006","Single parent ","in school","","","",""
"Rarely","2006","Single parent ","inadequately","","","",""
"Rarely","2006","Single parent ","general elemantary","","","",""
"Rarely","2006","Single parent ","middle vocational","","","",""
"Rarely","2006","Single parent ","vocational + Abi","","","",""
"Rarely","2006","Single parent ","higher vocational","","","",""
"Rarely","2006","Single parent ","higher education","","","",""
"Rarely","2006","Couple + C. LE 16 ","in school","","","",""
"Rarely","2006","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2006","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2006","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2006","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2006","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2006","Couple + C. GT 16 ","in school","","","",""
"Rarely","2006","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2006","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2006","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2006","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2006","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2006","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2006","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2006","Couple + C. LE and GT 16","higher education","","","",""
"No, never","2007","1-pers.-HH","in school","","","",""
"No, never","2007","1-pers.-HH","inadequately","3","","",""
"No, never","2007","1-pers.-HH","general elemantary","23","","",""
"No, never","2007","1-pers.-HH","middle vocational","230","0.293846214329034","0.260410314000557","0.327282114657511"
"No, never","2007","1-pers.-HH","vocational + Abi","41","0.351065842334887","0.26227233582742","0.439859348842353"
"No, never","2007","1-pers.-HH","higher vocational","32","0.245029783725183","0.167753014272035","0.322306553178332"
"No, never","2007","1-pers.-HH","higher education","124","0.295391943895338","0.250344193735857","0.340439694054818"
"No, never","2007","(Married) couple without C. ","in school","","","",""
"No, never","2007","(Married) couple without C. ","inadequately","7","","",""
"No, never","2007","(Married) couple without C. ","general elemantary","64","0.361879160425101","0.287185665636693","0.436572655213508"
"No, never","2007","(Married) couple without C. ","middle vocational","625","0.389175135046764","0.365179768098765","0.413170501994763"
"No, never","2007","(Married) couple without C. ","vocational + Abi","89","0.342128792247563","0.28027602657263","0.403981557922496"
"No, never","2007","(Married) couple without C. ","higher vocational","81","0.285686309422175","0.22877093341085","0.3426016854335"
"No, never","2007","(Married) couple without C. ","higher education","311","0.292060771818686","0.26353366124494","0.320587882392433"
"No, never","2007","Single parent ","in school","1","","",""
"No, never","2007","Single parent ","inadequately","6","","",""
"No, never","2007","Single parent ","general elemantary","33","0.385654661880549","0.283956680822113","0.487352642938984"
"No, never","2007","Single parent ","middle vocational","125","0.38064559579562","0.328416913507547","0.432874278083693"
"No, never","2007","Single parent ","vocational + Abi","15","","",""
"No, never","2007","Single parent ","higher vocational","7","","",""
"No, never","2007","Single parent ","higher education","45","0.380205402994846","0.292618307968025","0.467792498021667"
"No, never","2007","Couple + C. LE 16 ","in school","","","",""
"No, never","2007","Couple + C. LE 16 ","inadequately","1","","",""
"No, never","2007","Couple + C. LE 16 ","general elemantary","57","0.394987632401391","0.311907697884662","0.478067566918121"
"No, never","2007","Couple + C. LE 16 ","middle vocational","445","0.327333073679275","0.302019345802618","0.352646801555933"
"No, never","2007","Couple + C. LE 16 ","vocational + Abi","110","0.452495807222041","0.391642731514278","0.513348882929804"
"No, never","2007","Couple + C. LE 16 ","higher vocational","99","0.291424694985104","0.241162731712067","0.341686658258141"
"No, never","2007","Couple + C. LE 16 ","higher education","248","0.330685411966879","0.296880151464373","0.364490672469384"
"No, never","2007","Couple + C. GT 16 ","in school","2","","",""
"No, never","2007","Couple + C. GT 16 ","inadequately","14","","",""
"No, never","2007","Couple + C. GT 16 ","general elemantary","104","0.530367213467263","0.462705578669744","0.598028848264782"
"No, never","2007","Couple + C. GT 16 ","middle vocational","459","0.400149997230273","0.37214876316834","0.428151231292206"
"No, never","2007","Couple + C. GT 16 ","vocational + Abi","40","0.41847883251299","0.327118306523638","0.509839358502342"
"No, never","2007","Couple + C. GT 16 ","higher vocational","51","0.253434856696681","0.18539470197789","0.321475011415472"
"No, never","2007","Couple + C. GT 16 ","higher education","170","0.296430499251317","0.258264055851742","0.334596942650893"
"No, never","2007","Couple + C. LE and GT 16","in school","4","","",""
"No, never","2007","Couple + C. LE and GT 16","inadequately","2","","",""
"No, never","2007","Couple + C. LE and GT 16","general elemantary","53","0.449219034606616","0.357098252548229","0.541339816665003"
"No, never","2007","Couple + C. LE and GT 16","middle vocational","148","0.398131408572652","0.351204276812847","0.445058540332457"
"No, never","2007","Couple + C. LE and GT 16","vocational + Abi","24","","",""
"No, never","2007","Couple + C. LE and GT 16","higher vocational","31","0.36244509936235","0.265780779723489","0.45910941900121"
"No, never","2007","Couple + C. LE and GT 16","higher education","77","0.299948113974301","0.236441161016711","0.363455066931891"
"Yes, every week","2007","1-pers.-HH","in school","","","",""
"Yes, every week","2007","1-pers.-HH","inadequately","1","","",""
"Yes, every week","2007","1-pers.-HH","general elemantary","12","","",""
"Yes, every week","2007","1-pers.-HH","middle vocational","124","0.182366829271373","0.154023197264052","0.210710461278694"
"Yes, every week","2007","1-pers.-HH","vocational + Abi","11","","",""
"Yes, every week","2007","1-pers.-HH","higher vocational","20","","",""
"Yes, every week","2007","1-pers.-HH","higher education","68","0.167514401960544","0.130640897054111","0.204387906866978"
"Yes, every week","2007","(Married) couple without C. ","in school","","","",""
"Yes, every week","2007","(Married) couple without C. ","inadequately","","","",""
"Yes, every week","2007","(Married) couple without C. ","general elemantary","29","","",""
"Yes, every week","2007","(Married) couple without C. ","middle vocational","226","0.145525668054003","0.128171019991849","0.162880316116158"
"Yes, every week","2007","(Married) couple without C. ","vocational + Abi","30","0.160024243277726","0.112225097168624","0.207823389386829"
"Yes, every week","2007","(Married) couple without C. ","higher vocational","35","0.159260260250378","0.113157714599756","0.205362805901"
"Yes, every week","2007","(Married) couple without C. ","higher education","153","0.150053110518873","0.127648284393193","0.172457936644553"
"Yes, every week","2007","Single parent ","in school","3","","",""
"Yes, every week","2007","Single parent ","inadequately","1","","",""
"Yes, every week","2007","Single parent ","general elemantary","19","","",""
"Yes, every week","2007","Single parent ","middle vocational","41","0.140755842407825","0.103347319669752","0.178164365145898"
"Yes, every week","2007","Single parent ","vocational + Abi","6","","",""
"Yes, every week","2007","Single parent ","higher vocational","4","","",""
"Yes, every week","2007","Single parent ","higher education","22","","",""
"Yes, every week","2007","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2007","Couple + C. LE 16 ","inadequately","2","","",""
"Yes, every week","2007","Couple + C. LE 16 ","general elemantary","22","","",""
"Yes, every week","2007","Couple + C. LE 16 ","middle vocational","190","0.137736701262378","0.119145565820792","0.156327836703964"
"Yes, every week","2007","Couple + C. LE 16 ","vocational + Abi","22","","",""
"Yes, every week","2007","Couple + C. LE 16 ","higher vocational","46","0.135490751629683","0.0976357808915587","0.173345722367807"
"Yes, every week","2007","Couple + C. LE 16 ","higher education","95","0.110489980257104","0.087963232634433","0.133016727879775"
"Yes, every week","2007","Couple + C. GT 16 ","in school","3","","",""
"Yes, every week","2007","Couple + C. GT 16 ","inadequately","2","","",""
"Yes, every week","2007","Couple + C. GT 16 ","general elemantary","29","","",""
"Yes, every week","2007","Couple + C. GT 16 ","middle vocational","168","0.129400596361599","0.110217365571916","0.148583827151282"
"Yes, every week","2007","Couple + C. GT 16 ","vocational + Abi","18","","",""
"Yes, every week","2007","Couple + C. GT 16 ","higher vocational","28","","",""
"Yes, every week","2007","Couple + C. GT 16 ","higher education","90","0.178521477019386","0.146517047612979","0.210525906425793"
"Yes, every week","2007","Couple + C. LE and GT 16","in school","4","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","general elemantary","16","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","middle vocational","52","0.142556599374912","0.109040278108154","0.17607292064167"
"Yes, every week","2007","Couple + C. LE and GT 16","vocational + Abi","3","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","higher vocational","16","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","higher education","24","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","in school","1","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","inadequately","1","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","general elemantary","15","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","middle vocational","112","0.161889445488181","0.134852149916321","0.18892674106004"
