"plb0218","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2007","direct migration background","(2c_gen) general maturity certificate","12","","",""
"Yes, every week","2007","direct migration background","(2c_voc) vocational maturity certificate","21","","",""
"Yes, every week","2007","direct migration background","(3a) lower tertiary education","1","","",""
"Yes, every week","2007","direct migration background","(3b) higher tertiary education","22","","",""
"Yes, every week","2007","indirect migration background","(0) in school","3","","",""
"Yes, every week","2007","indirect migration background","(1a) inadequately completed","2","","",""
"Yes, every week","2007","indirect migration background","(1b) general elementary school","9","","",""
"Yes, every week","2007","indirect migration background","(1c) basic vocational qualification","19","","",""
"Yes, every week","2007","indirect migration background","(2b) intermediate general qualification","7","","",""
"Yes, every week","2007","indirect migration background","(2a) intermediate vocational","13","","",""
"Yes, every week","2007","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Yes, every week","2007","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes, every week","2007","indirect migration background","(3a) lower tertiary education","4","","",""
"Yes, every week","2007","indirect migration background","(3b) higher tertiary education","6","","",""
"Yes, every 2 weeks","2007","no migration background","(0) in school","6","","",""
"Yes, every 2 weeks","2007","no migration background","(1a) inadequately completed","5","","",""
"Yes, every 2 weeks","2007","no migration background","(1b) general elementary school","36","0.150646227611476","0.109827400319624","0.191465054903328"
"Yes, every 2 weeks","2007","no migration background","(1c) basic vocational qualification","334","0.155365098558019","0.139782292683127","0.170947904432911"
"Yes, every 2 weeks","2007","no migration background","(2b) intermediate general qualification","43","0.180967918290451","0.1305511116979","0.231384724883002"
"Yes, every 2 weeks","2007","no migration background","(2a) intermediate vocational","567","0.192706343932248","0.179010494239978","0.206402193624518"
"Yes, every 2 weeks","2007","no migration background","(2c_gen) general maturity certificate","31","0.0905426493176538","0.0581249185588057","0.122960380076502"
"Yes, every 2 weeks","2007","no migration background","(2c_voc) vocational maturity certificate","116","0.135816366348163","0.112972464162205","0.158660268534121"
"Yes, every 2 weeks","2007","no migration background","(3a) lower tertiary education","106","0.117323675920747","0.0978497319305813","0.136797619910913"
"Yes, every 2 weeks","2007","no migration background","(3b) higher tertiary education","180","0.121462369924444","0.105841885088647","0.13708285476024"
"Yes, every 2 weeks","2007","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2007","direct migration background","(1a) inadequately completed","6","","",""
"Yes, every 2 weeks","2007","direct migration background","(1b) general elementary school","24","","",""
"Yes, every 2 weeks","2007","direct migration background","(1c) basic vocational qualification","59","0.177691375405387","0.136323638157301","0.219059112653473"
"Yes, every 2 weeks","2007","direct migration background","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2007","direct migration background","(2a) intermediate vocational","17","","",""
"Yes, every 2 weeks","2007","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Yes, every 2 weeks","2007","direct migration background","(2c_voc) vocational maturity certificate","38","0.229496218694869","0.166469428492714","0.292523008897024"
"Yes, every 2 weeks","2007","direct migration background","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2007","direct migration background","(3b) higher tertiary education","24","","",""
"Yes, every 2 weeks","2007","indirect migration background","(0) in school","","","",""
"Yes, every 2 weeks","2007","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2007","indirect migration background","(1b) general elementary school","8","","",""
"Yes, every 2 weeks","2007","indirect migration background","(1c) basic vocational qualification","14","","",""
"Yes, every 2 weeks","2007","indirect migration background","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2007","indirect migration background","(2a) intermediate vocational","13","","",""
"Yes, every 2 weeks","2007","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Yes, every 2 weeks","2007","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 2 weeks","2007","indirect migration background","(3a) lower tertiary education","2","","",""
"Yes, every 2 weeks","2007","indirect migration background","(3b) higher tertiary education","8","","",""
"Yes, every 3-4 weeks","2007","no migration background","(0) in school","1","","",""
"Yes, every 3-4 weeks","2007","no migration background","(1a) inadequately completed","3","","",""
"Yes, every 3-4 weeks","2007","no migration background","(1b) general elementary school","23","","",""
"Yes, every 3-4 weeks","2007","no migration background","(1c) basic vocational qualification","202","0.0951834518070784","0.0825594976429112","0.107807405971246"
"Yes, every 3-4 weeks","2007","no migration background","(2b) intermediate general qualification","20","","",""
"Yes, every 3-4 weeks","2007","no migration background","(2a) intermediate vocational","312","0.109171200492605","0.098342499230884","0.119999901754327"
"Yes, every 3-4 weeks","2007","no migration background","(2c_gen) general maturity certificate","30","0.137425518739544","0.0985302444447556","0.176320793034333"
"Yes, every 3-4 weeks","2007","no migration background","(2c_voc) vocational maturity certificate","80","0.0833191240561932","0.0648913595741274","0.101746888538259"
"Yes, every 3-4 weeks","2007","no migration background","(3a) lower tertiary education","92","0.0812393558420219","0.064706618188165","0.0977720934958789"
"Yes, every 3-4 weeks","2007","no migration background","(3b) higher tertiary education","180","0.120443092541217","0.104879266391974","0.13600691869046"
"Yes, every 3-4 weeks","2007","direct migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2007","direct migration background","(1a) inadequately completed","7","","",""
"Yes, every 3-4 weeks","2007","direct migration background","(1b) general elementary school","12","","",""
