"plb0218","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2007","college entrance qualification","vocational + Abi","75","0.105189060799978","0.0826539848914981","0.127724136708458"
"Yes, every week","2007","college entrance qualification","higher vocational","28","","",""
"Yes, every week","2007","college entrance qualification","higher education","397","0.163985717901252","0.149258062602451","0.178713373200054"
"Yes, every week","2007","Other degree","in school","","","",""
"Yes, every week","2007","Other degree","inadequately","1","","",""
"Yes, every week","2007","Other degree","general elemantary","10","","",""
"Yes, every week","2007","Other degree","middle vocational","29","","",""
"Yes, every week","2007","Other degree","vocational + Abi","14","","",""
"Yes, every week","2007","Other degree","higher vocational","3","","",""
"Yes, every week","2007","Other degree","higher education","11","","",""
"Yes, every week","2007","no degree/no degree yet","in school","10","","",""
"Yes, every week","2007","no degree/no degree yet","inadequately","6","","",""
"Yes, every week","2007","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2007","no degree/no degree yet","middle vocational","5","","",""
"Yes, every week","2007","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2007","no degree/no degree yet","higher vocational","1","","",""
"Yes, every week","2007","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","general elemantary","53","0.15513703935198","0.119834309171623","0.190439769532337"
"Yes, every 2 weeks","2007","lower secondary degree","middle vocational","341","0.148620706351103","0.133549694663691","0.163691718038516"
"Yes, every 2 weeks","2007","lower secondary degree","vocational + Abi","2","","",""
"Yes, every 2 weeks","2007","lower secondary degree","higher vocational","36","0.239588112322207","0.18115914074892","0.298017083895494"
"Yes, every 2 weeks","2007","lower secondary degree","higher education","7","","",""
"Yes, every 2 weeks","2007","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2007","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2007","secondary school degree","general elemantary","50","0.171439189168615","0.127055290014971","0.215823088322259"
"Yes, every 2 weeks","2007","secondary school degree","middle vocational","512","0.185833158655347","0.171614865108034","0.20005145220266"
"Yes, every 2 weeks","2007","secondary school degree","vocational + Abi","2","","",""
"Yes, every 2 weeks","2007","secondary school degree","higher vocational","84","0.205334091332906","0.169604325794437","0.241063856871376"
"Yes, every 2 weeks","2007","secondary school degree","higher education","53","0.128829063916498","0.096242115820668","0.161416012012328"
"Yes, every 2 weeks","2007","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","middle vocational","37","0.0993925366892427","0.0681817010569981","0.130603372321487"
"Yes, every 2 weeks","2007","college entrance qualification","vocational + Abi","97","0.135817293400059","0.110652787033474","0.160981799766644"
"Yes, every 2 weeks","2007","college entrance qualification","higher vocational","35","0.152817941784655","0.108126541188447","0.197509342380864"
"Yes, every 2 weeks","2007","college entrance qualification","higher education","237","0.114771162607593","0.102092661384269","0.127449663830917"
"Yes, every 2 weeks","2007","Other degree","in school","","","",""
"Yes, every 2 weeks","2007","Other degree","inadequately","","","",""
"Yes, every 2 weeks","2007","Other degree","general elemantary","15","","",""
"Yes, every 2 weeks","2007","Other degree","middle vocational","36","0.182711837449025","0.127177375842825","0.238246299055225"
"Yes, every 2 weeks","2007","Other degree","vocational + Abi","16","","",""
"Yes, every 2 weeks","2007","Other degree","higher vocational","5","","",""
"Yes, every 2 weeks","2007","Other degree","higher education","23","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","in school","6","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","inadequately","7","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","middle vocational","4","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","general elemantary","33","0.072497397795315","0.0472116276343443","0.0977831679562857"
"Yes, every 3-4 weeks","2007","lower secondary degree","middle vocational","208","0.097268404065824","0.0847137017086401","0.109823106423008"
"Yes, every 3-4 weeks","2007","lower secondary degree","vocational + Abi","3","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","higher vocational","21","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","higher education","4","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","general elemantary","27","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","middle vocational","281","0.112384288670348","0.100839274840446","0.12392930250025"
"Yes, every 3-4 weeks","2007","secondary school degree","vocational + Abi","3","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","higher vocational","50","0.0868958088070128","0.061980462496847","0.111811155117179"
"Yes, every 3-4 weeks","2007","secondary school degree","higher education","41","0.108142239610302","0.0779336428666149","0.138350836353989"
"Yes, every 3-4 weeks","2007","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","middle vocational","38","0.144156812327368","0.107515128532462","0.180798496122275"
"Yes, every 3-4 weeks","2007","college entrance qualification","vocational + Abi","69","0.0896035276753044","0.0686244722007786","0.11058258314983"
"Yes, every 3-4 weeks","2007","college entrance qualification","higher vocational","21","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","higher education","243","0.107388835328102","0.0950738337082986","0.119703836947906"
"Yes, every 3-4 weeks","2007","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2007","Other degree","inadequately","1","","",""
"Yes, every 3-4 weeks","2007","Other degree","general elemantary","6","","",""
"Yes, every 3-4 weeks","2007","Other degree","middle vocational","14","","",""
"Yes, every 3-4 weeks","2007","Other degree","vocational + Abi","5","","",""
"Yes, every 3-4 weeks","2007","Other degree","higher vocational","5","","",""
"Yes, every 3-4 weeks","2007","Other degree","higher education","9","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","in school","1","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","inadequately","7","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","middle vocational","3","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","higher education","","","",""
"Rarely","2007","lower secondary degree","in school","","","",""
"Rarely","2007","lower secondary degree","inadequately","","","",""
"Rarely","2007","lower secondary degree","general elemantary","67","0.152286726386178","0.117250854815581","0.187322597956775"
"Rarely","2007","lower secondary degree","middle vocational","488","0.23490914274964","0.216947433153552","0.252870852345728"
"Rarely","2007","lower secondary degree","vocational + Abi","4","","",""
"Rarely","2007","lower secondary degree","higher vocational","51","0.267352449260766","0.206768051507819","0.327936847013712"
"Rarely","2007","lower secondary degree","higher education","12","","",""
