"plb0218","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No, never","2007","Other degree","Couple + C. LE and GT 16","32","0.424711597572351","0.30454568682439","0.544877508320313"
"No, never","2007","no degree/no degree yet","1-pers.-HH","4","","",""
"No, never","2007","no degree/no degree yet","(Married) couple without C. ","7","","",""
"No, never","2007","no degree/no degree yet","Single parent ","4","","",""
"No, never","2007","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"No, never","2007","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"No, never","2007","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Yes, every week","2007","lower secondary degree","1-pers.-HH","62","0.192064357448448","0.149368475659309","0.234760239237587"
"Yes, every week","2007","lower secondary degree","(Married) couple without C. ","124","0.157732471426518","0.132522294047101","0.182942648805935"
"Yes, every week","2007","lower secondary degree","Single parent ","32","0.189841457566648","0.130714534878766","0.248968380254529"
"Yes, every week","2007","lower secondary degree","Couple + C. LE 16 ","110","0.170469151525315","0.141448483578324","0.199489819472307"
"Yes, every week","2007","lower secondary degree","Couple + C. GT 16 ","102","0.157124228779504","0.127301083703409","0.186947373855599"
"Yes, every week","2007","lower secondary degree","Couple + C. LE and GT 16","38","0.181965242736712","0.133051686465247","0.230878799008176"
"Yes, every week","2007","secondary school degree","1-pers.-HH","70","0.14696021712089","0.115186104041815","0.178734330199966"
"Yes, every week","2007","secondary school degree","(Married) couple without C. ","152","0.158078775449857","0.13643125162608","0.179726299273633"
"Yes, every week","2007","secondary school degree","Single parent ","27","","",""
"Yes, every week","2007","secondary school degree","Couple + C. LE 16 ","122","0.121184521626574","0.100710855945515","0.141658187307632"
"Yes, every week","2007","secondary school degree","Couple + C. GT 16 ","110","0.119044283754163","0.0973120239853683","0.140776543522958"
"Yes, every week","2007","secondary school degree","Couple + C. LE and GT 16","45","0.126795354983724","0.0918857392683074","0.161704970699142"
"Yes, every week","2007","college entrance qualification","1-pers.-HH","98","0.18392798137763","0.151840012829761","0.216015949925499"
"Yes, every week","2007","college entrance qualification","(Married) couple without C. ","174","0.153814346740278","0.132638445205485","0.174990248275071"
"Yes, every week","2007","college entrance qualification","Single parent ","27","","",""
"Yes, every week","2007","college entrance qualification","Couple + C. LE 16 ","119","0.103243695015019","0.0843469322508125","0.122140457779226"
"Yes, every week","2007","college entrance qualification","Couple + C. GT 16 ","98","0.148219771714804","0.120627006706155","0.175812536723452"
"Yes, every week","2007","college entrance qualification","Couple + C. LE and GT 16","25","","",""
"Yes, every week","2007","Other degree","1-pers.-HH","2","","",""
"Yes, every week","2007","Other degree","(Married) couple without C. ","17","","",""
"Yes, every week","2007","Other degree","Single parent ","4","","",""
"Yes, every week","2007","Other degree","Couple + C. LE 16 ","21","","",""
"Yes, every week","2007","Other degree","Couple + C. GT 16 ","20","","",""
"Yes, every week","2007","Other degree","Couple + C. LE and GT 16","3","","",""
"Yes, every week","2007","no degree/no degree yet","1-pers.-HH","2","","",""
"Yes, every week","2007","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes, every week","2007","no degree/no degree yet","Single parent ","4","","",""
"Yes, every week","2007","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Yes, every week","2007","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Yes, every week","2007","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Yes, every 2 weeks","2007","lower secondary degree","1-pers.-HH","55","0.178035152260389","0.136572820981894","0.219497483538884"
"Yes, every 2 weeks","2007","lower secondary degree","(Married) couple without C. ","114","0.151606150904449","0.12680067949933","0.176411622309569"
"Yes, every 2 weeks","2007","lower secondary degree","Single parent ","30","0.163698631863965","0.107914758381827","0.219482505346103"
"Yes, every 2 weeks","2007","lower secondary degree","Couple + C. LE 16 ","116","0.183394451424153","0.153529109385635","0.213259793462671"
"Yes, every 2 weeks","2007","lower secondary degree","Couple + C. GT 16 ","69","0.116175397760517","0.0899156709351337","0.1424351245859"
"Yes, every 2 weeks","2007","lower secondary degree","Couple + C. LE and GT 16","43","0.116843488472635","0.0761176311346715","0.157569345810598"
"Yes, every 2 weeks","2007","secondary school degree","1-pers.-HH","80","0.186112246443939","0.151185459577543","0.221039033310335"
"Yes, every 2 weeks","2007","secondary school degree","(Married) couple without C. ","175","0.180033110566461","0.157234411495146","0.202831809637775"
"Yes, every 2 weeks","2007","secondary school degree","Single parent ","46","0.149210233297074","0.10486645603912","0.193554010555029"
"Yes, every 2 weeks","2007","secondary school degree","Couple + C. LE 16 ","184","0.2109571883823","0.185361275089667","0.236553101674933"
"Yes, every 2 weeks","2007","secondary school degree","Couple + C. GT 16 ","148","0.1862577941276","0.160131715833786","0.212383872421414"
"Yes, every 2 weeks","2007","secondary school degree","Couple + C. LE and GT 16","58","0.14409615875943","0.107251539997279","0.180940777521581"
"Yes, every 2 weeks","2007","college entrance qualification","1-pers.-HH","69","0.113477596997687","0.0872079643127483","0.139747229682626"
"Yes, every 2 weeks","2007","college entrance qualification","(Married) couple without C. ","133","0.113036501438124","0.0944510598317977","0.13162194304445"
"Yes, every 2 weeks","2007","college entrance qualification","Single parent ","17","","",""
"Yes, every 2 weeks","2007","college entrance qualification","Couple + C. LE 16 ","109","0.133431935913196","0.11231408812628","0.154549783700112"
"Yes, every 2 weeks","2007","college entrance qualification","Couple + C. GT 16 ","55","0.118994295464987","0.0938505016852726","0.144138089244702"
"Yes, every 2 weeks","2007","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"Yes, every 2 weeks","2007","Other degree","1-pers.-HH","6","","",""
"Yes, every 2 weeks","2007","Other degree","(Married) couple without C. ","26","","",""
"Yes, every 2 weeks","2007","Other degree","Single parent ","9","","",""
"Yes, every 2 weeks","2007","Other degree","Couple + C. LE 16 ","34","0.260530719190587","0.18703241053807","0.334029027843104"
"Yes, every 2 weeks","2007","Other degree","Couple + C. GT 16 ","7","","",""
"Yes, every 2 weeks","2007","Other degree","Couple + C. LE and GT 16","12","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","1-pers.-HH","3","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","Single parent ","1","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","1-pers.-HH","34","0.099962622496502","0.0674521480054902","0.132473096987514"
"Yes, every 3-4 weeks","2007","lower secondary degree","(Married) couple without C. ","59","0.0713873531205341","0.0535792256686816","0.0891954805723866"
"Yes, every 3-4 weeks","2007","lower secondary degree","Single parent ","20","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","Couple + C. LE 16 ","75","0.107405332114525","0.0835102625632265","0.131300401665823"
"Yes, every 3-4 weeks","2007","lower secondary degree","Couple + C. GT 16 ","53","0.0995078426940698","0.0749766479905235","0.124039037397616"
"Yes, every 3-4 weeks","2007","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","1-pers.-HH","50","0.106039023321027","0.0784090133494421","0.133669033292612"
"Yes, every 3-4 weeks","2007","secondary school degree","(Married) couple without C. ","106","0.109658953740644","0.0911178338358535","0.128200073645435"
"Yes, every 3-4 weeks","2007","secondary school degree","Single parent ","23","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","Couple + C. LE 16 ","91","0.101729458382916","0.0827645771610252","0.120694339604807"
"Yes, every 3-4 weeks","2007","secondary school degree","Couple + C. GT 16 ","91","0.116526164968139","0.0949942751818854","0.138058054754392"
"Yes, every 3-4 weeks","2007","secondary school degree","Couple + C. LE and GT 16","35","0.134497116571642","0.0987018068971913","0.170292426246092"
"Yes, every 3-4 weeks","2007","college entrance qualification","1-pers.-HH","68","0.129892105205264","0.102048080532837","0.157736129877691"
"Yes, every 3-4 weeks","2007","college entrance qualification","(Married) couple without C. ","102","0.0997953944105305","0.0822025313577645","0.117388257463296"
"Yes, every 3-4 weeks","2007","college entrance qualification","Single parent ","11","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","Couple + C. LE 16 ","98","0.107280977614707","0.0880616948008086","0.126500260428605"
"Yes, every 3-4 weeks","2007","college entrance qualification","Couple + C. GT 16 ","61","0.0823292606123474","0.0609841247001157","0.103674396524579"
"Yes, every 3-4 weeks","2007","college entrance qualification","Couple + C. LE and GT 16","25","","",""
"Yes, every 3-4 weeks","2007","Other degree","1-pers.-HH","1","","",""
"Yes, every 3-4 weeks","2007","Other degree","(Married) couple without C. ","11","","",""
"Yes, every 3-4 weeks","2007","Other degree","Single parent ","4","","",""
"Yes, every 3-4 weeks","2007","Other degree","Couple + C. LE 16 ","8","","",""
"Yes, every 3-4 weeks","2007","Other degree","Couple + C. GT 16 ","10","","",""
"Yes, every 3-4 weeks","2007","Other degree","Couple + C. LE and GT 16","5","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","Single parent ","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Rarely","2007","lower secondary degree","1-pers.-HH","67","0.222642843704666","0.177551945613913","0.267733741795419"
"Rarely","2007","lower secondary degree","(Married) couple without C. ","177","0.203438776779623","0.175595729372869","0.231281824186377"
"Rarely","2007","lower secondary degree","Single parent ","36","0.188724759408943","0.129731378014971","0.247718140802915"
"Rarely","2007","lower secondary degree","Couple + C. LE 16 ","136","0.248085506768978","0.214754137244192","0.281416876293763"
"Rarely","2007","lower secondary degree","Couple + C. GT 16 ","130","0.223529821273371","0.189388509583312","0.25767113296343"
"Rarely","2007","lower secondary degree","Couple + C. LE and GT 16","66","0.29881440970186","0.240782561780963","0.356846257622757"
"Rarely","2007","secondary school degree","1-pers.-HH","125","0.26685797717236","0.227164142812928","0.306551811531793"
"Rarely","2007","secondary school degree","(Married) couple without C. ","260","0.220135316233942","0.195549184542371","0.244721447925513"
"Rarely","2007","secondary school degree","Single parent ","51","0.21994805020711","0.168396221917929","0.271499878496291"
"Rarely","2007","secondary school degree","Couple + C. LE 16 ","244","0.241324501188428","0.214480211290282","0.268168791086574"
"Rarely","2007","secondary school degree","Couple + C. GT 16 ","193","0.223252853989907","0.195307351810354","0.251198356169459"
"Rarely","2007","secondary school degree","Couple + C. LE and GT 16","75","0.19999999575227","0.158034209390195","0.241965782114345"
"Rarely","2007","college entrance qualification","1-pers.-HH","147","0.277127592091921","0.240057404337633","0.314197779846208"
"Rarely","2007","college entrance qualification","(Married) couple without C. ","328","0.322528394868215","0.295091169938656","0.349965619797775"
"Rarely","2007","college entrance qualification","Single parent ","32","0.253851558704228","0.18373513309166","0.323967984316797"
