"plb0219","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"No, never","2018","(1c) basic vocational qualification","East Germany","","","",""
"No, never","2018","(2b) intermediate general qualification","West Germany","","","",""
"No, never","2018","(2b) intermediate general qualification","East Germany","","","",""
"No, never","2018","(2a) intermediate vocational","West Germany","","","",""
"No, never","2018","(2a) intermediate vocational","East Germany","","","",""
"No, never","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"No, never","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"No, never","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"No, never","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No, never","2018","(3a) lower tertiary education","West Germany","","","",""
"No, never","2018","(3a) lower tertiary education","East Germany","","","",""
"No, never","2018","(3b) higher tertiary education","West Germany","","","",""
"No, never","2018","(3b) higher tertiary education","East Germany","","","",""
"Yes, every week","2018","(0) in school","West Germany","","","",""
"Yes, every week","2018","(0) in school","East Germany","","","",""
"Yes, every week","2018","(1a) inadequately completed","West Germany","","","",""
"Yes, every week","2018","(1a) inadequately completed","East Germany","","","",""
"Yes, every week","2018","(1b) general elementary school","West Germany","","","",""
"Yes, every week","2018","(1b) general elementary school","East Germany","","","",""
"Yes, every week","2018","(1c) basic vocational qualification","West Germany","","","",""
"Yes, every week","2018","(1c) basic vocational qualification","East Germany","","","",""
"Yes, every week","2018","(2b) intermediate general qualification","West Germany","","","",""
"Yes, every week","2018","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every week","2018","(2a) intermediate vocational","West Germany","","","",""
"Yes, every week","2018","(2a) intermediate vocational","East Germany","","","",""
"Yes, every week","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, every week","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every week","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, every week","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, every week","2018","(3a) lower tertiary education","West Germany","","","",""
"Yes, every week","2018","(3a) lower tertiary education","East Germany","","","",""
"Yes, every week","2018","(3b) higher tertiary education","West Germany","","","",""
"Yes, every week","2018","(3b) higher tertiary education","East Germany","","","",""
"Yes, every 2 weeks","2018","(0) in school","West Germany","","","",""
"Yes, every 2 weeks","2018","(0) in school","East Germany","","","",""
"Yes, every 2 weeks","2018","(1a) inadequately completed","West Germany","","","",""
"Yes, every 2 weeks","2018","(1a) inadequately completed","East Germany","","","",""
"Yes, every 2 weeks","2018","(1b) general elementary school","West Germany","","","",""
"Yes, every 2 weeks","2018","(1b) general elementary school","East Germany","","","",""
"Yes, every 2 weeks","2018","(1c) basic vocational qualification","West Germany","","","",""
"Yes, every 2 weeks","2018","(1c) basic vocational qualification","East Germany","","","",""
"Yes, every 2 weeks","2018","(2b) intermediate general qualification","West Germany","","","",""
"Yes, every 2 weeks","2018","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every 2 weeks","2018","(2a) intermediate vocational","West Germany","","","",""
"Yes, every 2 weeks","2018","(2a) intermediate vocational","East Germany","","","",""
"Yes, every 2 weeks","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, every 2 weeks","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every 2 weeks","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, every 2 weeks","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, every 2 weeks","2018","(3a) lower tertiary education","West Germany","","","",""
"Yes, every 2 weeks","2018","(3a) lower tertiary education","East Germany","","","",""
"Yes, every 2 weeks","2018","(3b) higher tertiary education","West Germany","","","",""
"Yes, every 2 weeks","2018","(3b) higher tertiary education","East Germany","","","",""
"Yes, every 3-4 weeks","2018","(0) in school","West Germany","","","",""
"Yes, every 3-4 weeks","2018","(0) in school","East Germany","","","",""
"Yes, every 3-4 weeks","2018","(1a) inadequately completed","West Germany","","","",""
"Yes, every 3-4 weeks","2018","(1a) inadequately completed","East Germany","","","",""
"Yes, every 3-4 weeks","2018","(1b) general elementary school","West Germany","","","",""
"Yes, every 3-4 weeks","2018","(1b) general elementary school","East Germany","","","",""
"Yes, every 3-4 weeks","2018","(1c) basic vocational qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2018","(1c) basic vocational qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2018","(2b) intermediate general qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2018","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2018","(2a) intermediate vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2018","(2a) intermediate vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, every 3-4 weeks","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every 3-4 weeks","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, every 3-4 weeks","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, every 3-4 weeks","2018","(3a) lower tertiary education","West Germany","","","",""
"Yes, every 3-4 weeks","2018","(3a) lower tertiary education","East Germany","","","",""
"Yes, every 3-4 weeks","2018","(3b) higher tertiary education","West Germany","","","",""
"Yes, every 3-4 weeks","2018","(3b) higher tertiary education","East Germany","","","",""
"Rarely","2018","(0) in school","West Germany","","","",""
"Rarely","2018","(0) in school","East Germany","","","",""
"Rarely","2018","(1a) inadequately completed","West Germany","","","",""
"Rarely","2018","(1a) inadequately completed","East Germany","","","",""
"Rarely","2018","(1b) general elementary school","West Germany","","","",""
"Rarely","2018","(1b) general elementary school","East Germany","","","",""
"Rarely","2018","(1c) basic vocational qualification","West Germany","","","",""
"Rarely","2018","(1c) basic vocational qualification","East Germany","","","",""
"Rarely","2018","(2b) intermediate general qualification","West Germany","","","",""
"Rarely","2018","(2b) intermediate general qualification","East Germany","","","",""
"Rarely","2018","(2a) intermediate vocational","West Germany","","","",""
"Rarely","2018","(2a) intermediate vocational","East Germany","","","",""
"Rarely","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"Rarely","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"Rarely","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Rarely","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Rarely","2018","(3a) lower tertiary education","West Germany","","","",""
"Rarely","2018","(3a) lower tertiary education","East Germany","","","",""
"Rarely","2018","(3b) higher tertiary education","West Germany","","","",""
"Rarely","2018","(3b) higher tertiary education","East Germany","","","",""
"No, never","2019","(0) in school","West Germany","34","0.48491809833398","0.358460535457832","0.611375661210128"
"No, never","2019","(0) in school","East Germany","4","","",""
"No, never","2019","(1a) inadequately completed","West Germany","116","0.701497442877221","0.633699558694142","0.769295327060299"
"No, never","2019","(1a) inadequately completed","East Germany","10","","",""
"No, never","2019","(1b) general elementary school","West Germany","470","0.706445206034436","0.672014392512318","0.740876019556553"
"No, never","2019","(1b) general elementary school","East Germany","52","0.757877750306","0.662813392532072","0.852942108079928"
"No, never","2019","(1c) basic vocational qualification","West Germany","1336","0.674351178783323","0.653704841887626","0.694997515679021"
"No, never","2019","(1c) basic vocational qualification","East Germany","129","0.466766918344786","0.401140276686509","0.532393560003062"
"No, never","2019","(2b) intermediate general qualification","West Germany","278","0.762850307144626","0.720419100266679","0.805281514022573"
"No, never","2019","(2b) intermediate general qualification","East Germany","62","0.650549684332082","0.555665205243126","0.745434163421038"
"No, never","2019","(2a) intermediate vocational","West Germany","1870","0.677315037899612","0.660181391617144","0.694448684182081"
"No, never","2019","(2a) intermediate vocational","East Germany","854","0.623206850093164","0.597154121867295","0.649259578319033"
"No, never","2019","(2c_gen) general maturity certificate","West Germany","506","0.619759274587722","0.586349119151446","0.653169430023997"
"No, never","2019","(2c_gen) general maturity certificate","East Germany","78","0.642205550670984","0.558173122801412","0.726237978540555"
"No, never","2019","(2c_voc) vocational maturity certificate","West Germany","1119","0.641559870258329","0.619269918883608","0.66384982163305"
"No, never","2019","(2c_voc) vocational maturity certificate","East Germany","199","0.676242054399668","0.624487976826095","0.727996131973241"
"No, never","2019","(3a) lower tertiary education","West Germany","693","0.5763156984532","0.548473288930917","0.604158107975483"
"No, never","2019","(3a) lower tertiary education","East Germany","229","0.672587751580665","0.624179830904261","0.720995672257068"
"No, never","2019","(3b) higher tertiary education","West Germany","1372","0.516812186331008","0.498384821931722","0.535239550730294"
"No, never","2019","(3b) higher tertiary education","East Germany","359","0.569561014816894","0.532881380437138","0.606240649196651"
"Yes, every week","2019","(0) in school","West Germany","9","","",""
"Yes, every week","2019","(0) in school","East Germany","","","",""
"Yes, every week","2019","(1a) inadequately completed","West Germany","13","","",""
"Yes, every week","2019","(1a) inadequately completed","East Germany","2","","",""
"Yes, every week","2019","(1b) general elementary school","West Germany","39","0.0487788592806574","0.0324926496211359","0.0650650689401788"
"Yes, every week","2019","(1b) general elementary school","East Germany","8","","",""
"Yes, every week","2019","(1c) basic vocational qualification","West Germany","111","0.0535715952304533","0.0436510311579244","0.0634921593029822"
"Yes, every week","2019","(1c) basic vocational qualification","East Germany","24","","",""
"Yes, every week","2019","(2b) intermediate general qualification","West Germany","25","","",""
"Yes, every week","2019","(2b) intermediate general qualification","East Germany","10","","",""
"Yes, every week","2019","(2a) intermediate vocational","West Germany","146","0.0426160074412011","0.0352132326877988","0.0500187821946034"
"Yes, every week","2019","(2a) intermediate vocational","East Germany","62","0.0477175610812787","0.0362569544203807","0.0591781677421767"
"Yes, every week","2019","(2c_gen) general maturity certificate","West Germany","85","0.0969216810588285","0.0765601307853446","0.117283231332312"
"Yes, every week","2019","(2c_gen) general maturity certificate","East Germany","15","","",""
"Yes, every week","2019","(2c_voc) vocational maturity certificate","West Germany","99","0.0545210841608749","0.0439677332636409","0.0650744350581089"
"Yes, every week","2019","(2c_voc) vocational maturity certificate","East Germany","16","","",""
"Yes, every week","2019","(3a) lower tertiary education","West Germany","86","0.0471373236632428","0.035195984756448","0.0590786625700376"
"Yes, every week","2019","(3a) lower tertiary education","East Germany","14","","",""
"Yes, every week","2019","(3b) higher tertiary education","West Germany","325","0.110223600813689","0.0986753394792596","0.121771862148118"
"Yes, every week","2019","(3b) higher tertiary education","East Germany","64","0.0900899316217377","0.0688801383777803","0.111299724865695"
"Yes, every 2 weeks","2019","(0) in school","West Germany","9","","",""
"Yes, every 2 weeks","2019","(0) in school","East Germany","2","","",""
"Yes, every 2 weeks","2019","(1a) inadequately completed","West Germany","25","","",""
"Yes, every 2 weeks","2019","(1a) inadequately completed","East Germany","2","","",""
"Yes, every 2 weeks","2019","(1b) general elementary school","West Germany","77","0.123917476605224","0.0990058409522018","0.148829112258246"
"Yes, every 2 weeks","2019","(1b) general elementary school","East Germany","11","","",""
"Yes, every 2 weeks","2019","(1c) basic vocational qualification","West Germany","170","0.0775073242906555","0.0657264362291211","0.0892882123521899"
"Yes, every 2 weeks","2019","(1c) basic vocational qualification","East Germany","28","","",""
"Yes, every 2 weeks","2019","(2b) intermediate general qualification","West Germany","43","0.0836665325014142","0.0560444067421995","0.111288658260629"
"Yes, every 2 weeks","2019","(2b) intermediate general qualification","East Germany","9","","",""
"Yes, every 2 weeks","2019","(2a) intermediate vocational","West Germany","271","0.0911181085665419","0.080571297947263","0.101664919185821"
"Yes, every 2 weeks","2019","(2a) intermediate vocational","East Germany","157","0.120083661300148","0.102607411169196","0.137559911431101"
"Yes, every 2 weeks","2019","(2c_gen) general maturity certificate","West Germany","80","0.102789414706726","0.0818888002138663","0.123690029199586"
"Yes, every 2 weeks","2019","(2c_gen) general maturity certificate","East Germany","10","","",""
"Yes, every 2 weeks","2019","(2c_voc) vocational maturity certificate","West Germany","186","0.115740550065694","0.100870417555787","0.130610682575601"
"Yes, every 2 weeks","2019","(2c_voc) vocational maturity certificate","East Germany","34","0.0765136832738227","0.0471122803456078","0.105915086202038"
"Yes, every 2 weeks","2019","(3a) lower tertiary education","West Germany","72","0.0607849409152723","0.0473221243341625","0.074247757496382"
"Yes, every 2 weeks","2019","(3a) lower tertiary education","East Germany","33","0.106930495078131","0.0750527268376275","0.138808263318634"
"Yes, every 2 weeks","2019","(3b) higher tertiary education","West Germany","262","0.0886245202026199","0.0781444429650638","0.099104597440176"
"Yes, every 2 weeks","2019","(3b) higher tertiary education","East Germany","72","0.0712195541654366","0.0521669112483103","0.0902721970825629"
"Yes, every 3-4 weeks","2019","(0) in school","West Germany","5","","",""
"Yes, every 3-4 weeks","2019","(0) in school","East Germany","","","",""
"Yes, every 3-4 weeks","2019","(1a) inadequately completed","West Germany","6","","",""
"Yes, every 3-4 weeks","2019","(1a) inadequately completed","East Germany","1","","",""
"Yes, every 3-4 weeks","2019","(1b) general elementary school","West Germany","17","","",""
"Yes, every 3-4 weeks","2019","(1b) general elementary school","East Germany","2","","",""
"Yes, every 3-4 weeks","2019","(1c) basic vocational qualification","West Germany","106","0.0641815451704906","0.0533839738609314","0.0749791164800498"
"Yes, every 3-4 weeks","2019","(1c) basic vocational qualification","East Germany","10","","",""
"Yes, every 3-4 weeks","2019","(2b) intermediate general qualification","West Germany","13","","",""
"Yes, every 3-4 weeks","2019","(2b) intermediate general qualification","East Germany","7","","",""
"Yes, every 3-4 weeks","2019","(2a) intermediate vocational","West Germany","176","0.0528946855844711","0.0446917324334495","0.0610976387354927"
"Yes, every 3-4 weeks","2019","(2a) intermediate vocational","East Germany","71","0.0505704167027072","0.0387898753915123","0.0623509580139021"
"Yes, every 3-4 weeks","2019","(2c_gen) general maturity certificate","West Germany","41","0.0654781057656127","0.0484533669562463","0.0825028445749791"
"Yes, every 3-4 weeks","2019","(2c_gen) general maturity certificate","East Germany","5","","",""
"Yes, every 3-4 weeks","2019","(2c_voc) vocational maturity certificate","West Germany","119","0.0542011629972077","0.0436770402890651","0.0647252857053504"
"Yes, every 3-4 weeks","2019","(2c_voc) vocational maturity certificate","East Germany","22","","",""
"Yes, every 3-4 weeks","2019","(3a) lower tertiary education","West Germany","71","0.0522615906288839","0.0397217805593238","0.064801400698444"
"Yes, every 3-4 weeks","2019","(3a) lower tertiary education","East Germany","21","","",""
"Yes, every 3-4 weeks","2019","(3b) higher tertiary education","West Germany","245","0.0694372977191099","0.0600636615791077","0.0788109338591121"
"Yes, every 3-4 weeks","2019","(3b) higher tertiary education","East Germany","56","0.0946559976221909","0.0729699726279537","0.116342022616428"
"Rarely","2019","(0) in school","West Germany","3","","",""
"Rarely","2019","(0) in school","East Germany","2","","",""
"Rarely","2019","(1a) inadequately completed","West Germany","15","","",""
"Rarely","2019","(1a) inadequately completed","East Germany","2","","",""
"Rarely","2019","(1b) general elementary school","West Germany","69","0.0930819556088722","0.0711144763285124","0.115049434889232"
"Rarely","2019","(1b) general elementary school","East Germany","5","","",""
"Rarely","2019","(1c) basic vocational qualification","West Germany","256","0.130388356525077","0.115552682831501","0.145224030218654"
"Rarely","2019","(1c) basic vocational qualification","East Germany","31","0.170364938570154","0.120910501459865","0.219819375680442"
"Rarely","2019","(2b) intermediate general qualification","West Germany","27","","",""
"Rarely","2019","(2b) intermediate general qualification","East Germany","9","","",""
"Rarely","2019","(2a) intermediate vocational","West Germany","397","0.136056160508174","0.123491031958853","0.148621289057495"
"Rarely","2019","(2a) intermediate vocational","East Germany","185","0.158421510822702","0.138790620842953","0.178052400802451"
"Rarely","2019","(2c_gen) general maturity certificate","West Germany","99","0.115051523881111","0.0930909925053436","0.137012055256878"
"Rarely","2019","(2c_gen) general maturity certificate","East Germany","17","","",""
"Rarely","2019","(2c_voc) vocational maturity certificate","West Germany","255","0.133977332517894","0.118144358254143","0.149810306781646"
"Rarely","2019","(2c_voc) vocational maturity certificate","East Germany","43","0.146410486930558","0.107308943991289","0.185512029869828"
"Rarely","2019","(3a) lower tertiary education","West Germany","288","0.263500446339401","0.238678700324067","0.288322192354734"
"Rarely","2019","(3a) lower tertiary education","East Germany","64","0.127045601678103","0.0926921732185812","0.161399030137625"
"Rarely","2019","(3b) higher tertiary education","West Germany","621","0.214902394933573","0.199755580008178","0.230049209858969"
"Rarely","2019","(3b) higher tertiary education","East Germany","149","0.17447350177374","0.146359069446251","0.20258793410123"
