"plb0219","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 2 weeks","2018","(3a) lower tertiary education","Male","","","",""
"Yes, every 2 weeks","2018","(3a) lower tertiary education","Female","","","",""
"Yes, every 2 weeks","2018","(3b) higher tertiary education","Male","","","",""
"Yes, every 2 weeks","2018","(3b) higher tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2018","(0) in school","Male","","","",""
"Yes, every 3-4 weeks","2018","(0) in school","Female","","","",""
"Yes, every 3-4 weeks","2018","(1a) inadequately completed","Male","","","",""
"Yes, every 3-4 weeks","2018","(1a) inadequately completed","Female","","","",""
"Yes, every 3-4 weeks","2018","(1b) general elementary school","Male","","","",""
"Yes, every 3-4 weeks","2018","(1b) general elementary school","Female","","","",""
"Yes, every 3-4 weeks","2018","(1c) basic vocational qualification","Male","","","",""
"Yes, every 3-4 weeks","2018","(1c) basic vocational qualification","Female","","","",""
"Yes, every 3-4 weeks","2018","(2b) intermediate general qualification","Male","","","",""
"Yes, every 3-4 weeks","2018","(2b) intermediate general qualification","Female","","","",""
"Yes, every 3-4 weeks","2018","(2a) intermediate vocational","Male","","","",""
"Yes, every 3-4 weeks","2018","(2a) intermediate vocational","Female","","","",""
"Yes, every 3-4 weeks","2018","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2018","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2018","(3a) lower tertiary education","Male","","","",""
"Yes, every 3-4 weeks","2018","(3a) lower tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2018","(3b) higher tertiary education","Male","","","",""
"Yes, every 3-4 weeks","2018","(3b) higher tertiary education","Female","","","",""
"Rarely","2018","(0) in school","Male","","","",""
"Rarely","2018","(0) in school","Female","","","",""
"Rarely","2018","(1a) inadequately completed","Male","","","",""
"Rarely","2018","(1a) inadequately completed","Female","","","",""
"Rarely","2018","(1b) general elementary school","Male","","","",""
"Rarely","2018","(1b) general elementary school","Female","","","",""
"Rarely","2018","(1c) basic vocational qualification","Male","","","",""
"Rarely","2018","(1c) basic vocational qualification","Female","","","",""
"Rarely","2018","(2b) intermediate general qualification","Male","","","",""
"Rarely","2018","(2b) intermediate general qualification","Female","","","",""
"Rarely","2018","(2a) intermediate vocational","Male","","","",""
"Rarely","2018","(2a) intermediate vocational","Female","","","",""
"Rarely","2018","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2018","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2018","(3a) lower tertiary education","Male","","","",""
"Rarely","2018","(3a) lower tertiary education","Female","","","",""
"Rarely","2018","(3b) higher tertiary education","Male","","","",""
"Rarely","2018","(3b) higher tertiary education","Female","","","",""
"No, never","2019","(0) in school","Male","21","","",""
"No, never","2019","(0) in school","Female","17","","",""
"No, never","2019","(1a) inadequately completed","Male","66","0.634224156862806","0.542533716545988","0.725914597179624"
"No, never","2019","(1a) inadequately completed","Female","61","0.766881264807248","0.678034602421875","0.855727927192622"
"No, never","2019","(1b) general elementary school","Male","279","0.744697940150441","0.702021013111449","0.787374867189433"
"No, never","2019","(1b) general elementary school","Female","243","0.662078032822042","0.61252424345293","0.711631822191155"
"No, never","2019","(1c) basic vocational qualification","Male","844","0.624052616621201","0.598050592682222","0.65005464056018"
"No, never","2019","(1c) basic vocational qualification","Female","623","0.71503583058016","0.685040925259404","0.745030735900915"
"No, never","2019","(2b) intermediate general qualification","Male","162","0.724208252384314","0.666700490391705","0.781716014376923"
"No, never","2019","(2b) intermediate general qualification","Female","178","0.771789584829783","0.719870333951067","0.8237088357085"
"No, never","2019","(2a) intermediate vocational","Male","1092","0.62075309520349","0.59867322055967","0.642832969847311"
"No, never","2019","(2a) intermediate vocational","Female","1636","0.69907272347422","0.680496963037437","0.717648483911003"
"No, never","2019","(2c_gen) general maturity certificate","Male","268","0.619778356752084","0.575891368095788","0.663665345408381"
"No, never","2019","(2c_gen) general maturity certificate","Female","320","0.628449995885415","0.584810307927036","0.672089683843793"
"No, never","2019","(2c_voc) vocational maturity certificate","Male","510","0.607506817136918","0.576072801794765","0.638940832479071"
"No, never","2019","(2c_voc) vocational maturity certificate","Female","811","0.681524576459327","0.654863492185613","0.708185660733042"
"No, never","2019","(3a) lower tertiary education","Male","460","0.5373647424064","0.503646696644265","0.571082788168534"
"No, never","2019","(3a) lower tertiary education","Female","467","0.661078797753191","0.626951503640155","0.695206091866228"
"No, never","2019","(3b) higher tertiary education","Male","844","0.491061096408323","0.468323595539712","0.513798597276933"
"No, never","2019","(3b) higher tertiary education","Female","899","0.56519558434823","0.541525789627066","0.588865379069393"
"Yes, every week","2019","(0) in school","Male","3","","",""
"Yes, every week","2019","(0) in school","Female","6","","",""
"Yes, every week","2019","(1a) inadequately completed","Male","11","","",""
"Yes, every week","2019","(1a) inadequately completed","Female","4","","",""
"Yes, every week","2019","(1b) general elementary school","Male","25","","",""
"Yes, every week","2019","(1b) general elementary school","Female","22","","",""
"Yes, every week","2019","(1c) basic vocational qualification","Male","91","0.0617836509008805","0.0488589262817749","0.0747083755199862"
"Yes, every week","2019","(1c) basic vocational qualification","Female","44","0.0543379896747105","0.0392751026253526","0.0694008767240683"
"Yes, every week","2019","(2b) intermediate general qualification","Male","18","","",""
"Yes, every week","2019","(2b) intermediate general qualification","Female","17","","",""
"Yes, every week","2019","(2a) intermediate vocational","Male","110","0.0572229676932377","0.0466531908163018","0.0677927445701737"
"Yes, every week","2019","(2a) intermediate vocational","Female","98","0.0322091278156152","0.02505865287601","0.0393596027552204"
"Yes, every week","2019","(2c_gen) general maturity certificate","Male","62","0.10189681399378","0.0745477427137725","0.129245885273787"
"Yes, every week","2019","(2c_gen) general maturity certificate","Female","38","0.0852216036693079","0.0600059379513442","0.110437269387272"
"Yes, every week","2019","(2c_voc) vocational maturity certificate","Male","60","0.0615551459053572","0.0460832054585955","0.077027086352119"
"Yes, every week","2019","(2c_voc) vocational maturity certificate","Female","55","0.0457956336654763","0.0338328617893957","0.0577584055415569"
"Yes, every week","2019","(3a) lower tertiary education","Male","63","0.0478926646536316","0.03345204251814","0.0623332867891232"
"Yes, every week","2019","(3a) lower tertiary education","Female","37","0.0461295810605548","0.0310058022360494","0.0612533598850603"
"Yes, every week","2019","(3b) higher tertiary education","Male","203","0.101914803561769","0.0881547683931","0.115674838730438"
"Yes, every week","2019","(3b) higher tertiary education","Female","187","0.112905943006755","0.0977950067183655","0.128016879295145"
"Yes, every 2 weeks","2019","(0) in school","Male","2","","",""
"Yes, every 2 weeks","2019","(0) in school","Female","9","","",""
"Yes, every 2 weeks","2019","(1a) inadequately completed","Male","11","","",""
"Yes, every 2 weeks","2019","(1a) inadequately completed","Female","16","","",""
"Yes, every 2 weeks","2019","(1b) general elementary school","Male","34","0.0889452412632658","0.0610834198676898","0.116807062658842"
"Yes, every 2 weeks","2019","(1b) general elementary school","Female","54","0.173495863296805","0.133824132637275","0.213167593956335"
"Yes, every 2 weeks","2019","(1c) basic vocational qualification","Male","104","0.0807559061084047","0.0661295687036733","0.0953822435131362"
"Yes, every 2 weeks","2019","(1c) basic vocational qualification","Female","94","0.0976236992747968","0.0779012914344599","0.117346107115134"
"Yes, every 2 weeks","2019","(2b) intermediate general qualification","Male","18","","",""
"Yes, every 2 weeks","2019","(2b) intermediate general qualification","Female","34","0.101748855470544","0.0643485726565166","0.139149138284571"
"Yes, every 2 weeks","2019","(2a) intermediate vocational","Male","176","0.0908873625940265","0.077806489509111","0.103968235678942"
"Yes, every 2 weeks","2019","(2a) intermediate vocational","Female","254","0.10674867666897","0.094242552689502","0.119254800648439"
"Yes, every 2 weeks","2019","(2c_gen) general maturity certificate","Male","47","0.0916631810226608","0.0655764245702062","0.117749937475115"
"Yes, every 2 weeks","2019","(2c_gen) general maturity certificate","Female","43","0.111931107164338","0.0834579014253298","0.140404312903347"
"Yes, every 2 weeks","2019","(2c_voc) vocational maturity certificate","Male","100","0.108017233735696","0.0880355085704995","0.127998958900893"
"Yes, every 2 weeks","2019","(2c_voc) vocational maturity certificate","Female","121","0.113062656160042","0.0949406969952885","0.131184615324795"
"Yes, every 2 weeks","2019","(3a) lower tertiary education","Male","56","0.0884220847052859","0.0692227703061825","0.107621399104389"
"Yes, every 2 weeks","2019","(3a) lower tertiary education","Female","50","0.0466923861515246","0.0314811174900826","0.0619036548129666"
"Yes, every 2 weeks","2019","(3b) higher tertiary education","Male","178","0.0737704500912984","0.0618815227761207","0.0856593774064761"
"Yes, every 2 weeks","2019","(3b) higher tertiary education","Female","158","0.100192342432849","0.0858559379368969","0.114528746928801"
"Yes, every 3-4 weeks","2019","(0) in school","Male","4","","",""
"Yes, every 3-4 weeks","2019","(0) in school","Female","1","","",""
"Yes, every 3-4 weeks","2019","(1a) inadequately completed","Male","6","","",""
"Yes, every 3-4 weeks","2019","(1a) inadequately completed","Female","1","","",""
"Yes, every 3-4 weeks","2019","(1b) general elementary school","Male","13","","",""
"Yes, every 3-4 weeks","2019","(1b) general elementary school","Female","6","","",""
"Yes, every 3-4 weeks","2019","(1c) basic vocational qualification","Male","82","0.0706072843610647","0.0568555522793826","0.0843590164427467"
"Yes, every 3-4 weeks","2019","(1c) basic vocational qualification","Female","34","0.0470537412416093","0.032982910162981","0.0611245723202377"
"Yes, every 3-4 weeks","2019","(2b) intermediate general qualification","Male","14","","",""
"Yes, every 3-4 weeks","2019","(2b) intermediate general qualification","Female","6","","",""
"Yes, every 3-4 weeks","2019","(2a) intermediate vocational","Male","124","0.0569590486773467","0.0464121985715542","0.0675058987831392"
"Yes, every 3-4 weeks","2019","(2a) intermediate vocational","Female","123","0.0479680772073907","0.0393132867756497","0.0566228676391316"
"Yes, every 3-4 weeks","2019","(2c_gen) general maturity certificate","Male","26","","",""
"Yes, every 3-4 weeks","2019","(2c_gen) general maturity certificate","Female","21","","",""
"Yes, every 3-4 weeks","2019","(2c_voc) vocational maturity certificate","Male","69","0.0601749972539729","0.0448662461970437","0.0754837483109022"
"Yes, every 3-4 weeks","2019","(2c_voc) vocational maturity certificate","Female","73","0.0491971457064627","0.0368201774589919","0.0615741139539335"
"Yes, every 3-4 weeks","2019","(3a) lower tertiary education","Male","49","0.0514536782721046","0.0365138387168937","0.0663935178273155"
"Yes, every 3-4 weeks","2019","(3a) lower tertiary education","Female","44","0.0507188536024831","0.0348987976976005","0.0665389095073658"
"Yes, every 3-4 weeks","2019","(3b) higher tertiary education","Male","172","0.0875213411248509","0.0746681643954442","0.100374517854257"
"Yes, every 3-4 weeks","2019","(3b) higher tertiary education","Female","129","0.0559949906948011","0.0450173281528385","0.0669726532367638"
"Rarely","2019","(0) in school","Male","4","","",""
"Rarely","2019","(0) in school","Female","1","","",""
"Rarely","2019","(1a) inadequately completed","Male","12","","",""
"Rarely","2019","(1a) inadequately completed","Female","5","","",""
"Rarely","2019","(1b) general elementary school","Male","50","0.0989391453841128","0.0697153214004575","0.128162969367768"
"Rarely","2019","(1b) general elementary school","Female","25","","",""
"Rarely","2019","(1c) basic vocational qualification","Male","212","0.162800542008449","0.142981830824337","0.18261925319256"
"Rarely","2019","(1c) basic vocational qualification","Female","75","0.0859487392287237","0.0673238586850286","0.104573619772419"
"Rarely","2019","(2b) intermediate general qualification","Male","20","","",""
"Rarely","2019","(2b) intermediate general qualification","Female","16","","",""
"Rarely","2019","(2a) intermediate vocational","Male","353","0.174177525831899","0.156918529299695","0.191436522364103"
"Rarely","2019","(2a) intermediate vocational","Female","231","0.114001394833804","0.101129981190615","0.126872808476994"
"Rarely","2019","(2c_gen) general maturity certificate","Male","67","0.125181614052191","0.0952639014097524","0.155099326694629"
"Rarely","2019","(2c_gen) general maturity certificate","Female","49","0.109231555038625","0.0810610840815052","0.137402025995744"
"Rarely","2019","(2c_voc) vocational maturity certificate","Male","188","0.162745805968056","0.138983324426587","0.186508287509525"
"Rarely","2019","(2c_voc) vocational maturity certificate","Female","113","0.110419988008692","0.0924844073713924","0.128355568645991"
"Rarely","2019","(3a) lower tertiary education","Male","212","0.274866829962578","0.24467576026821","0.305057899656946"
"Rarely","2019","(3a) lower tertiary education","Female","141","0.195380381432246","0.166793837228768","0.223966925635725"
"Rarely","2019","(3b) higher tertiary education","Male","460","0.245732308813759","0.226151256741278","0.265313360886241"
"Rarely","2019","(3b) higher tertiary education","Female","312","0.165711139517365","0.147957711944329","0.183464567090401"
