"plb0219","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","higher education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","in school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","higher education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","in school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2006","1-pers.-HH","in school","","","",""
"Rarely","2006","1-pers.-HH","inadequately","","","",""
"Rarely","2006","1-pers.-HH","general elemantary","","","",""
"Rarely","2006","1-pers.-HH","middle vocational","","","",""
"Rarely","2006","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2006","1-pers.-HH","higher vocational","","","",""
"Rarely","2006","1-pers.-HH","higher education","","","",""
"Rarely","2006","(Married) couple without C. ","in school","","","",""
"Rarely","2006","(Married) couple without C. ","inadequately","","","",""
"Rarely","2006","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2006","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2006","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2006","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2006","(Married) couple without C. ","higher education","","","",""
"Rarely","2006","Single parent ","in school","","","",""
"Rarely","2006","Single parent ","inadequately","","","",""
"Rarely","2006","Single parent ","general elemantary","","","",""
"Rarely","2006","Single parent ","middle vocational","","","",""
"Rarely","2006","Single parent ","vocational + Abi","","","",""
"Rarely","2006","Single parent ","higher vocational","","","",""
"Rarely","2006","Single parent ","higher education","","","",""
"Rarely","2006","Couple + C. LE 16 ","in school","","","",""
"Rarely","2006","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2006","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2006","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2006","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2006","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2006","Couple + C. GT 16 ","in school","","","",""
"Rarely","2006","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2006","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2006","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2006","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2006","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2006","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2006","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2006","Couple + C. LE and GT 16","higher education","","","",""
"No, never","2007","1-pers.-HH","in school","","","",""
"No, never","2007","1-pers.-HH","inadequately","5","","",""
"No, never","2007","1-pers.-HH","general elemantary","36","0.604492458335534","0.48375260489178","0.725232311779287"
"No, never","2007","1-pers.-HH","middle vocational","417","0.587556032207617","0.550664460085143","0.624447604330092"
"No, never","2007","1-pers.-HH","vocational + Abi","66","0.618557242018218","0.526087468636883","0.711027015399552"
"No, never","2007","1-pers.-HH","higher vocational","58","0.52706528857293","0.434185887839972","0.619944689305887"
"No, never","2007","1-pers.-HH","higher education","183","0.47610176708121","0.426279004789868","0.525924529372553"
"No, never","2007","(Married) couple without C. ","in school","","","",""
"No, never","2007","(Married) couple without C. ","inadequately","8","","",""
"No, never","2007","(Married) couple without C. ","general elemantary","91","0.61499821299226","0.537642107564249","0.692354318420271"
"No, never","2007","(Married) couple without C. ","middle vocational","1024","0.670238865070633","0.646573509791738","0.693904220349528"
"No, never","2007","(Married) couple without C. ","vocational + Abi","146","0.616668004477955","0.55285504266732","0.680480966288589"
"No, never","2007","(Married) couple without C. ","higher vocational","139","0.571113752569304","0.507836658095494","0.634390847043115"
"No, never","2007","(Married) couple without C. ","higher education","495","0.484027071483083","0.45226519761426","0.515788945351907"
"No, never","2007","Single parent ","in school","4","","",""
"No, never","2007","Single parent ","inadequately","7","","",""
"No, never","2007","Single parent ","general elemantary","54","0.596762506339016","0.492477986425805","0.701047026252227"
"No, never","2007","Single parent ","middle vocational","217","0.664942771553771","0.613226794705568","0.716658748401974"
"No, never","2007","Single parent ","vocational + Abi","23","","",""
"No, never","2007","Single parent ","higher vocational","13","","",""
"No, never","2007","Single parent ","higher education","62","0.475576402076955","0.3854694398199","0.565683364334011"
"No, never","2007","Couple + C. LE 16 ","in school","","","",""
"No, never","2007","Couple + C. LE 16 ","inadequately","4","","",""
"No, never","2007","Couple + C. LE 16 ","general elemantary","87","0.618364165056617","0.53387656745781","0.702851762655425"
"No, never","2007","Couple + C. LE 16 ","middle vocational","794","0.623371034940267","0.596648565838471","0.650093504042062"
"No, never","2007","Couple + C. LE 16 ","vocational + Abi","170","0.687747092556745","0.631090668977967","0.744403516135524"
"No, never","2007","Couple + C. LE 16 ","higher vocational","155","0.474162369617034","0.417939093250947","0.53038564598312"
"No, never","2007","Couple + C. LE 16 ","higher education","350","0.454452829046272","0.418308107236468","0.490597550856076"
"No, never","2007","Couple + C. GT 16 ","in school","5","","",""
"No, never","2007","Couple + C. GT 16 ","inadequately","18","","",""
"No, never","2007","Couple + C. GT 16 ","general elemantary","150","0.778411112085082","0.721419425461495","0.83540279870867"
"No, never","2007","Couple + C. GT 16 ","middle vocational","751","0.657388377708327","0.629619155285741","0.685157600130912"
"No, never","2007","Couple + C. GT 16 ","vocational + Abi","70","0.649852806575448","0.560710355218953","0.738995257931943"
"No, never","2007","Couple + C. GT 16 ","higher vocational","80","0.458668314224998","0.37811739191972","0.539219236530275"
"No, never","2007","Couple + C. GT 16 ","higher education","274","0.510966514860158","0.468328532205439","0.553604497514877"
"No, never","2007","Couple + C. LE and GT 16","in school","7","","",""
"No, never","2007","Couple + C. LE and GT 16","inadequately","4","","",""
"No, never","2007","Couple + C. LE and GT 16","general elemantary","85","0.788454285244057","0.711430193055485","0.865478377432629"
"No, never","2007","Couple + C. LE and GT 16","middle vocational","281","0.723688413651354","0.680191300721302","0.767185526581407"
"No, never","2007","Couple + C. LE and GT 16","vocational + Abi","38","0.712796982715623","0.592118834737521","0.833475130693725"
"No, never","2007","Couple + C. LE and GT 16","higher vocational","54","0.567052964741295","0.465250898555081","0.66885503092751"
"No, never","2007","Couple + C. LE and GT 16","higher education","116","0.512518352001553","0.442362382411534","0.582674321591572"
"Yes, every week","2007","1-pers.-HH","in school","","","",""
"Yes, every week","2007","1-pers.-HH","inadequately","","","",""
"Yes, every week","2007","1-pers.-HH","general elemantary","7","","",""
"Yes, every week","2007","1-pers.-HH","middle vocational","49","0.0814146065961347","0.0609204064993538","0.101908806692916"
"Yes, every week","2007","1-pers.-HH","vocational + Abi","4","","",""
"Yes, every week","2007","1-pers.-HH","higher vocational","5","","",""
"Yes, every week","2007","1-pers.-HH","higher education","46","0.103590366832112","0.0731908009559134","0.133989932708311"
"Yes, every week","2007","(Married) couple without C. ","in school","","","",""
"Yes, every week","2007","(Married) couple without C. ","inadequately","","","",""
"Yes, every week","2007","(Married) couple without C. ","general elemantary","11","","",""
"Yes, every week","2007","(Married) couple without C. ","middle vocational","69","0.0400781776141629","0.0302046940949431","0.0499516611333826"
"Yes, every week","2007","(Married) couple without C. ","vocational + Abi","14","","",""
"Yes, every week","2007","(Married) couple without C. ","higher vocational","15","","",""
"Yes, every week","2007","(Married) couple without C. ","higher education","89","0.0857426380179192","0.0679479455748802","0.103537330460958"
"Yes, every week","2007","Single parent ","in school","2","","",""
"Yes, every week","2007","Single parent ","inadequately","1","","",""
"Yes, every week","2007","Single parent ","general elemantary","8","","",""
"Yes, every week","2007","Single parent ","middle vocational","14","","",""
"Yes, every week","2007","Single parent ","vocational + Abi","3","","",""
"Yes, every week","2007","Single parent ","higher vocational","1","","",""
"Yes, every week","2007","Single parent ","higher education","13","","",""
"Yes, every week","2007","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2007","Couple + C. LE 16 ","inadequately","1","","",""
"Yes, every week","2007","Couple + C. LE 16 ","general elemantary","8","","",""
"Yes, every week","2007","Couple + C. LE 16 ","middle vocational","68","0.0552198136814261","0.0426230415695779","0.0678165857932743"
"Yes, every week","2007","Couple + C. LE 16 ","vocational + Abi","8","","",""
"Yes, every week","2007","Couple + C. LE 16 ","higher vocational","17","","",""
"Yes, every week","2007","Couple + C. LE 16 ","higher education","68","0.0818805502104821","0.0619772865175175","0.101783813903447"
"Yes, every week","2007","Couple + C. GT 16 ","in school","","","",""
"Yes, every week","2007","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every week","2007","Couple + C. GT 16 ","general elemantary","6","","",""
"Yes, every week","2007","Couple + C. GT 16 ","middle vocational","56","0.046127762052328","0.0338539926533637","0.0584015314512923"
"Yes, every week","2007","Couple + C. GT 16 ","vocational + Abi","7","","",""
"Yes, every week","2007","Couple + C. GT 16 ","higher vocational","8","","",""
"Yes, every week","2007","Couple + C. GT 16 ","higher education","64","0.137107290882149","0.107768662624214","0.166445919140083"
"Yes, every week","2007","Couple + C. LE and GT 16","in school","","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","general elemantary","4","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","middle vocational","21","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","higher vocational","4","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","higher education","14","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","in school","1","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","inadequately","","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","general elemantary","9","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","middle vocational","62","0.0992411966327218","0.0768348890247297","0.121647504240714"
"Yes, every 2 weeks","2007","1-pers.-HH","vocational + Abi","14","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","higher vocational","19","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","higher education","27","","",""
"Yes, every 2 weeks","2007","(Married) couple without C. ","in school","","","",""
"Yes, every 2 weeks","2007","(Married) couple without C. ","inadequately","1","","",""
"Yes, every 2 weeks","2007","(Married) couple without C. ","general elemantary","11","","",""
"Yes, every 2 weeks","2007","(Married) couple without C. ","middle vocational","125","0.0941799247009937","0.0794771727420914","0.108882676659896"
"Yes, every 2 weeks","2007","(Married) couple without C. ","vocational + Abi","18","","",""
"Yes, every 2 weeks","2007","(Married) couple without C. ","higher vocational","23","","",""
"Yes, every 2 weeks","2007","(Married) couple without C. ","higher education","68","0.0788539430661897","0.0617248728861033","0.0959830132462761"
"Yes, every 2 weeks","2007","Single parent ","in school","1","","",""
