"plb0219","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2018","Not Employed","(0) in school","","","",""
"Rarely","2018","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2018","Not Employed","(1b) general elementary school","","","",""
"Rarely","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","2018","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","2018","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","2018","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","2018","Employed","(0) in school","","","",""
"Rarely","2018","Employed","(1a) inadequately completed","","","",""
"Rarely","2018","Employed","(1b) general elementary school","","","",""
"Rarely","2018","Employed","(1c) basic vocational qualification","","","",""
"Rarely","2018","Employed","(2b) intermediate general qualification","","","",""
"Rarely","2018","Employed","(2a) intermediate vocational","","","",""
"Rarely","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","Employed","(3a) lower tertiary education","","","",""
"Rarely","2018","Employed","(3b) higher tertiary education","","","",""
"No, never","2019","Not Employed","(0) in school","14","","",""
"No, never","2019","Not Employed","(1a) inadequately completed","5","","",""
"No, never","2019","Not Employed","(1b) general elementary school","35","0.680190162381896","0.554624399703312","0.80575592506048"
"No, never","2019","Not Employed","(1c) basic vocational qualification","45","0.421444554419223","0.316470651555055","0.526418457283391"
"No, never","2019","Not Employed","(2b) intermediate general qualification","24","","",""
"No, never","2019","Not Employed","(2a) intermediate vocational","67","0.575654835983935","0.483710007088366","0.667599664879504"
"No, never","2019","Not Employed","(2c_gen) general maturity certificate","60","0.4730299104353","0.368117769698251","0.577942051172349"
"No, never","2019","Not Employed","(2c_voc) vocational maturity certificate","38","0.447409102389244","0.32922803563153","0.565590169146959"
"No, never","2019","Not Employed","(3a) lower tertiary education","20","","",""
"No, never","2019","Not Employed","(3b) higher tertiary education","54","0.438233680645916","0.350189855895959","0.526277505395873"
"No, never","2019","Employed","(0) in school","24","","",""
"No, never","2019","Employed","(1a) inadequately completed","122","0.698655114635348","0.632175900046749","0.765134329223947"
"No, never","2019","Employed","(1b) general elementary school","487","0.711546389411003","0.67793704980517","0.745155729016836"
"No, never","2019","Employed","(1c) basic vocational qualification","1422","0.667974174395057","0.647922604464047","0.688025744326067"
"No, never","2019","Employed","(2b) intermediate general qualification","316","0.744395779897095","0.704048813960499","0.784742745833691"
"No, never","2019","Employed","(2a) intermediate vocational","2661","0.664163821782999","0.649682764985215","0.678644878580783"
"No, never","2019","Employed","(2c_gen) general maturity certificate","529","0.638564132925428","0.606362127556098","0.670766138294757"
"No, never","2019","Employed","(2c_voc) vocational maturity certificate","1283","0.651748940354885","0.631034527427131","0.672463353282638"
"No, never","2019","Employed","(3a) lower tertiary education","908","0.589465660405105","0.564920316122331","0.61401100468788"
"No, never","2019","Employed","(3b) higher tertiary education","1690","0.528694208517975","0.511966932677468","0.545421484358482"
"Yes, every week","2019","Not Employed","(0) in school","1","","",""
"Yes, every week","2019","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every week","2019","Not Employed","(1b) general elementary school","7","","",""
"Yes, every week","2019","Not Employed","(1c) basic vocational qualification","8","","",""
"Yes, every week","2019","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2019","Not Employed","(2a) intermediate vocational","5","","",""
"Yes, every week","2019","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Yes, every week","2019","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every week","2019","Not Employed","(3a) lower tertiary education","4","","",""
"Yes, every week","2019","Not Employed","(3b) higher tertiary education","21","","",""
"Yes, every week","2019","Employed","(0) in school","8","","",""
"Yes, every week","2019","Employed","(1a) inadequately completed","14","","",""
"Yes, every week","2019","Employed","(1b) general elementary school","40","0.0501263040158373","0.0339385665538064","0.0663140414778682"
"Yes, every week","2019","Employed","(1c) basic vocational qualification","127","0.0560922002245724","0.0462950754797374","0.0658893249694075"
"Yes, every week","2019","Employed","(2b) intermediate general qualification","35","0.0733794512430713","0.0492602393020365","0.0974986631841061"
"Yes, every week","2019","Employed","(2a) intermediate vocational","203","0.044007619575647","0.0377184969294255","0.0502967422218684"
"Yes, every week","2019","Employed","(2c_gen) general maturity certificate","98","0.101454400713947","0.0812162633479893","0.121692538079904"
"Yes, every week","2019","Employed","(2c_voc) vocational maturity certificate","109","0.0505062879335914","0.0409847958455731","0.0600277800216097"
"Yes, every week","2019","Employed","(3a) lower tertiary education","96","0.0477184766762243","0.0370821640795826","0.058354789272866"
"Yes, every week","2019","Employed","(3b) higher tertiary education","369","0.105814728935198","0.0955071095934701","0.116122348276927"
"Yes, every 2 weeks","2019","Not Employed","(0) in school","1","","",""
"Yes, every 2 weeks","2019","Not Employed","(1a) inadequately completed","3","","",""
"Yes, every 2 weeks","2019","Not Employed","(1b) general elementary school","5","","",""
"Yes, every 2 weeks","2019","Not Employed","(1c) basic vocational qualification","9","","",""
"Yes, every 2 weeks","2019","Not Employed","(2b) intermediate general qualification","6","","",""
"Yes, every 2 weeks","2019","Not Employed","(2a) intermediate vocational","8","","",""
"Yes, every 2 weeks","2019","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Yes, every 2 weeks","2019","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every 2 weeks","2019","Not Employed","(3a) lower tertiary education","2","","",""
"Yes, every 2 weeks","2019","Not Employed","(3b) higher tertiary education","10","","",""
"Yes, every 2 weeks","2019","Employed","(0) in school","10","","",""
"Yes, every 2 weeks","2019","Employed","(1a) inadequately completed","24","","",""
"Yes, every 2 weeks","2019","Employed","(1b) general elementary school","83","0.121075694253685","0.0968751796489404","0.145276208858429"
"Yes, every 2 weeks","2019","Employed","(1c) basic vocational qualification","189","0.086034628850825","0.0740951841593406","0.0979740735423095"
"Yes, every 2 weeks","2019","Employed","(2b) intermediate general qualification","46","0.0823249616852357","0.0569014728246802","0.107748450545791"
"Yes, every 2 weeks","2019","Employed","(2a) intermediate vocational","422","0.100397754702186","0.0911829491481212","0.109612560256251"
"Yes, every 2 weeks","2019","Employed","(2c_gen) general maturity certificate","85","0.0993814024995807","0.0793280009733789","0.119434804025782"
"Yes, every 2 weeks","2019","Employed","(2c_voc) vocational maturity certificate","214","0.112047790039604","0.098333204643272","0.125762375435937"
"Yes, every 2 weeks","2019","Employed","(3a) lower tertiary education","104","0.0705979634378801","0.0578170167184116","0.0833789101573487"
"Yes, every 2 weeks","2019","Employed","(3b) higher tertiary education","326","0.0863288356888942","0.0769176475582634","0.0957400238195251"
"Yes, every 3-4 weeks","2019","Not Employed","(0) in school","4","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(1c) basic vocational qualification","5","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(2a) intermediate vocational","11","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(2c_gen) general maturity certificate","11","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(3a) lower tertiary education","5","","",""
"Yes, every 3-4 weeks","2019","Not Employed","(3b) higher tertiary education","14","","",""
"Yes, every 3-4 weeks","2019","Employed","(0) in school","1","","",""
"Yes, every 3-4 weeks","2019","Employed","(1a) inadequately completed","6","","",""
"Yes, every 3-4 weeks","2019","Employed","(1b) general elementary school","18","","",""
"Yes, every 3-4 weeks","2019","Employed","(1c) basic vocational qualification","112","0.0608130007923979","0.0506374748521051","0.0709885267326906"
"Yes, every 3-4 weeks","2019","Employed","(2b) intermediate general qualification","19","","",""
"Yes, every 3-4 weeks","2019","Employed","(2a) intermediate vocational","236","0.0503121450296099","0.0436098156235803","0.0570144744356396"
"Yes, every 3-4 weeks","2019","Employed","(2c_gen) general maturity certificate","36","0.0574938785367014","0.0418905257804793","0.0730972312929236"
"Yes, every 3-4 weeks","2019","Employed","(2c_voc) vocational maturity certificate","134","0.053130208762912","0.0433780192795134","0.0628823982463105"
"Yes, every 3-4 weeks","2019","Employed","(3a) lower tertiary education","89","0.050481921344393","0.0395578460485303","0.0614059966402557"
"Yes, every 3-4 weeks","2019","Employed","(3b) higher tertiary education","287","0.073585468030747","0.0648362294044298","0.0823347066570643"
"Rarely","2019","Not Employed","(0) in school","2","","",""
"Rarely","2019","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2019","Not Employed","(1b) general elementary school","5","","",""
"Rarely","2019","Not Employed","(1c) basic vocational qualification","18","","",""
"Rarely","2019","Not Employed","(2b) intermediate general qualification","3","","",""
"Rarely","2019","Not Employed","(2a) intermediate vocational","20","","",""
"Rarely","2019","Not Employed","(2c_gen) general maturity certificate","9","","",""
"Rarely","2019","Not Employed","(2c_voc) vocational maturity certificate","9","","",""
"Rarely","2019","Not Employed","(3a) lower tertiary education","7","","",""
"Rarely","2019","Not Employed","(3b) higher tertiary education","23","","",""
"Rarely","2019","Employed","(0) in school","3","","",""
"Rarely","2019","Employed","(1a) inadequately completed","17","","",""
"Rarely","2019","Employed","(1b) general elementary school","70","0.0907934651942313","0.0694787786753786","0.112108151713084"
"Rarely","2019","Employed","(1c) basic vocational qualification","269","0.129085995737148","0.114809888082684","0.143362103391612"
"Rarely","2019","Employed","(2b) intermediate general qualification","33","0.0723972241545896","0.0484272868699396","0.0963671614392396"
"Rarely","2019","Employed","(2a) intermediate vocational","564","0.141118658909558","0.130443908875445","0.151793408943671"
"Rarely","2019","Employed","(2c_gen) general maturity certificate","107","0.103106185324344","0.082722725213983","0.123489645434704"
"Rarely","2019","Employed","(2c_voc) vocational maturity certificate","292","0.132566772909008","0.117822559499704","0.147310986318311"
"Rarely","2019","Employed","(3a) lower tertiary education","346","0.241735978136397","0.22037377703437","0.263098179238425"
"Rarely","2019","Employed","(3b) higher tertiary education","749","0.205576758827186","0.19203470512219","0.219118812532182"
