"plb0219","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2007","35-65 y.","(2a) intermediate vocational","118","0.0528288284692238","0.0439603888027033","0.0616972681357443"
"Yes, every week","2007","35-65 y.","(2c_gen) general maturity certificate","8","","",""
"Yes, every week","2007","35-65 y.","(2c_voc) vocational maturity certificate","35","0.0471911289561432","0.0315385244505385","0.0628437334617479"
"Yes, every week","2007","35-65 y.","(3a) lower tertiary education","45","0.0531478257606502","0.0383932933817384","0.067902358139562"
"Yes, every week","2007","35-65 y.","(3b) higher tertiary education","217","0.140952410932214","0.123493558659941","0.158411263204487"
"Yes, every week","2007","66 and older","(0) in school","","","",""
"Yes, every week","2007","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2007","66 and older","(1b) general elementary school","1","","",""
"Yes, every week","2007","66 and older","(1c) basic vocational qualification","4","","",""
"Yes, every week","2007","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2007","66 and older","(2a) intermediate vocational","3","","",""
"Yes, every week","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2007","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2007","66 and older","(3a) lower tertiary education","2","","",""
"Yes, every week","2007","66 and older","(3b) higher tertiary education","5","","",""
"Yes, every 2 weeks","2007","16-34 y.","(0) in school","5","","",""
"Yes, every 2 weeks","2007","16-34 y.","(1a) inadequately completed","3","","",""
"Yes, every 2 weeks","2007","16-34 y.","(1b) general elementary school","11","","",""
"Yes, every 2 weeks","2007","16-34 y.","(1c) basic vocational qualification","40","0.11226437470288","0.0809731531507102","0.14355559625505"
"Yes, every 2 weeks","2007","16-34 y.","(2b) intermediate general qualification","26","","",""
"Yes, every 2 weeks","2007","16-34 y.","(2a) intermediate vocational","73","0.121088561743573","0.0978030097930334","0.144374113694114"
"Yes, every 2 weeks","2007","16-34 y.","(2c_gen) general maturity certificate","23","","",""
"Yes, every 2 weeks","2007","16-34 y.","(2c_voc) vocational maturity certificate","41","0.11504728259785","0.0818085331233933","0.148286032072306"
"Yes, every 2 weeks","2007","16-34 y.","(3a) lower tertiary education","11","","",""
"Yes, every 2 weeks","2007","16-34 y.","(3b) higher tertiary education","29","","",""
"Yes, every 2 weeks","2007","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2007","35-65 y.","(1a) inadequately completed","4","","",""
"Yes, every 2 weeks","2007","35-65 y.","(1b) general elementary school","24","","",""
"Yes, every 2 weeks","2007","35-65 y.","(1c) basic vocational qualification","144","0.072466243152305","0.0609798040658483","0.0839526822387617"
"Yes, every 2 weeks","2007","35-65 y.","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2007","35-65 y.","(2a) intermediate vocational","246","0.104976048964922","0.0928237084447613","0.117128389485083"
"Yes, every 2 weeks","2007","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Yes, every 2 weeks","2007","35-65 y.","(2c_voc) vocational maturity certificate","62","0.104707086417984","0.0821062691708576","0.127307903665111"
"Yes, every 2 weeks","2007","35-65 y.","(3a) lower tertiary education","62","0.0669028366177422","0.0504694410737296","0.0833362321617548"
"Yes, every 2 weeks","2007","35-65 y.","(3b) higher tertiary education","109","0.0744799526755157","0.0613069907865196","0.0876529145645118"
"Yes, every 2 weeks","2007","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2007","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2007","66 and older","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2007","66 and older","(1c) basic vocational qualification","1","","",""
"Yes, every 2 weeks","2007","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2007","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2007","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2007","66 and older","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2007","66 and older","(3b) higher tertiary education","4","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(0) in school","2","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(1b) general elementary school","8","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(1c) basic vocational qualification","22","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(2b) intermediate general qualification","15","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(2a) intermediate vocational","34","0.0622508844965218","0.0450052763868697","0.0794964926061739"
"Yes, every 3-4 weeks","2007","16-34 y.","(2c_gen) general maturity certificate","16","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(2c_voc) vocational maturity certificate","15","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(3a) lower tertiary education","9","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(3b) higher tertiary education","25","","",""
"Yes, every 3-4 weeks","2007","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2007","35-65 y.","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2007","35-65 y.","(1b) general elementary school","15","","",""
"Yes, every 3-4 weeks","2007","35-65 y.","(1c) basic vocational qualification","82","0.0434796528404671","0.0344443478171852","0.0525149578637491"
"Yes, every 3-4 weeks","2007","35-65 y.","(2b) intermediate general qualification","5","","",""
"Yes, every 3-4 weeks","2007","35-65 y.","(2a) intermediate vocational","131","0.0578864515981343","0.0486280166572409","0.0671448865390278"
"Yes, every 3-4 weeks","2007","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2007","35-65 y.","(2c_voc) vocational maturity certificate","43","0.074393768479509","0.0550235309279372","0.0937640060310808"
"Yes, every 3-4 weeks","2007","35-65 y.","(3a) lower tertiary education","41","0.0569219700243908","0.0416830081306952","0.0721609319180864"
"Yes, every 3-4 weeks","2007","35-65 y.","(3b) higher tertiary education","107","0.0748589603250868","0.0616552285537794","0.0880626920963941"
"Yes, every 3-4 weeks","2007","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(1c) basic vocational qualification","1","","",""
"Yes, every 3-4 weeks","2007","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(2a) intermediate vocational","3","","",""
"Yes, every 3-4 weeks","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2007","66 and older","(3b) higher tertiary education","4","","",""
"Rarely","2007","16-34 y.","(0) in school","2","","",""
"Rarely","2007","16-34 y.","(1a) inadequately completed","3","","",""
"Rarely","2007","16-34 y.","(1b) general elementary school","19","","",""
"Rarely","2007","16-34 y.","(1c) basic vocational qualification","50","0.131886129829126","0.0983473219324197","0.165424937725832"
"Rarely","2007","16-34 y.","(2b) intermediate general qualification","23","","",""
"Rarely","2007","16-34 y.","(2a) intermediate vocational","118","0.156468300777756","0.130536880436651","0.182399721118861"
"Rarely","2007","16-34 y.","(2c_gen) general maturity certificate","39","0.144727860881855","0.104094749262835","0.185360972500876"
"Rarely","2007","16-34 y.","(2c_voc) vocational maturity certificate","53","0.152147625863416","0.114733192671799","0.189562059055033"
"Rarely","2007","16-34 y.","(3a) lower tertiary education","30","0.161550825788481","0.107177647591466","0.215924003985496"
"Rarely","2007","16-34 y.","(3b) higher tertiary education","72","0.317029105304747","0.263100928231696","0.370957282377798"
"Rarely","2007","35-65 y.","(0) in school","","","",""
"Rarely","2007","35-65 y.","(1a) inadequately completed","7","","",""
"Rarely","2007","35-65 y.","(1b) general elementary school","31","0.100531326226127","0.0667838034928039","0.13427884895945"
"Rarely","2007","35-65 y.","(1c) basic vocational qualification","315","0.164234395449007","0.147819920960338","0.180648869937675"
"Rarely","2007","35-65 y.","(2b) intermediate general qualification","11","","",""
"Rarely","2007","35-65 y.","(2a) intermediate vocational","450","0.189767477305057","0.174221672216935","0.205313282393179"
"Rarely","2007","35-65 y.","(2c_gen) general maturity certificate","17","","",""
"Rarely","2007","35-65 y.","(2c_voc) vocational maturity certificate","133","0.173466565387197","0.145515933186364","0.201417197588029"
"Rarely","2007","35-65 y.","(3a) lower tertiary education","228","0.292130589257708","0.262221258310635","0.322039920204781"
"Rarely","2007","35-65 y.","(3b) higher tertiary education","398","0.273726476435538","0.251355788798791","0.296097164072286"
"Rarely","2007","66 and older","(0) in school","","","",""
"Rarely","2007","66 and older","(1a) inadequately completed","","","",""
"Rarely","2007","66 and older","(1b) general elementary school","2","","",""
"Rarely","2007","66 and older","(1c) basic vocational qualification","9","","",""
"Rarely","2007","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2007","66 and older","(2a) intermediate vocational","3","","",""
"Rarely","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","2007","66 and older","(3a) lower tertiary education","7","","",""
"Rarely","2007","66 and older","(3b) higher tertiary education","11","","",""
"No, never","2008","16-34 y.","(0) in school","","","",""
"No, never","2008","16-34 y.","(1a) inadequately completed","","","",""
"No, never","2008","16-34 y.","(1b) general elementary school","","","",""
"No, never","2008","16-34 y.","(1c) basic vocational qualification","","","",""
"No, never","2008","16-34 y.","(2b) intermediate general qualification","","","",""
"No, never","2008","16-34 y.","(2a) intermediate vocational","","","",""
"No, never","2008","16-34 y.","(2c_gen) general maturity certificate","","","",""
"No, never","2008","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","16-34 y.","(3a) lower tertiary education","","","",""
"No, never","2008","16-34 y.","(3b) higher tertiary education","","","",""
"No, never","2008","35-65 y.","(0) in school","","","",""
"No, never","2008","35-65 y.","(1a) inadequately completed","","","",""
"No, never","2008","35-65 y.","(1b) general elementary school","","","",""
"No, never","2008","35-65 y.","(1c) basic vocational qualification","","","",""
"No, never","2008","35-65 y.","(2b) intermediate general qualification","","","",""
"No, never","2008","35-65 y.","(2a) intermediate vocational","","","",""
"No, never","2008","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No, never","2008","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","35-65 y.","(3a) lower tertiary education","","","",""
"No, never","2008","35-65 y.","(3b) higher tertiary education","","","",""
"No, never","2008","66 and older","(0) in school","","","",""
"No, never","2008","66 and older","(1a) inadequately completed","","","",""
"No, never","2008","66 and older","(1b) general elementary school","","","",""
"No, never","2008","66 and older","(1c) basic vocational qualification","","","",""
"No, never","2008","66 and older","(2b) intermediate general qualification","","","",""
"No, never","2008","66 and older","(2a) intermediate vocational","","","",""
"No, never","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"No, never","2008","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","66 and older","(3a) lower tertiary education","","","",""
"No, never","2008","66 and older","(3b) higher tertiary education","","","",""
"Yes, every week","2008","16-34 y.","(0) in school","","","",""
"Yes, every week","2008","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every week","2008","16-34 y.","(1b) general elementary school","","","",""
