"plb0219","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2007","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2007","no degree/no degree yet","middle vocational","1","","",""
"Yes, every week","2007","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2007","no degree/no degree yet","higher vocational","","","",""
"Yes, every week","2007","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","general elemantary","27","","",""
"Yes, every 2 weeks","2007","lower secondary degree","middle vocational","160","0.08070484355964","0.0689081472063329","0.0925015399129472"
"Yes, every 2 weeks","2007","lower secondary degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","higher vocational","18","","",""
"Yes, every 2 weeks","2007","lower secondary degree","higher education","4","","",""
"Yes, every 2 weeks","2007","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2007","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2007","secondary school degree","general elemantary","30","0.14488189958757","0.102741290409559","0.187022508765581"
"Yes, every 2 weeks","2007","secondary school degree","middle vocational","264","0.10599303223584","0.0944941905311783","0.117491873940502"
"Yes, every 2 weeks","2007","secondary school degree","vocational + Abi","1","","",""
"Yes, every 2 weeks","2007","secondary school degree","higher vocational","55","0.123849057213099","0.0939728495471775","0.15372526487902"
"Yes, every 2 weeks","2007","secondary school degree","higher education","35","0.0708830946982505","0.0454785407671837","0.0962876486293172"
"Yes, every 2 weeks","2007","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","middle vocational","27","","",""
"Yes, every 2 weeks","2007","college entrance qualification","vocational + Abi","57","0.0866771759430329","0.0658637262866547","0.107490625599411"
"Yes, every 2 weeks","2007","college entrance qualification","higher vocational","31","0.150841234403289","0.106026633181391","0.195655835625187"
"Yes, every 2 weeks","2007","college entrance qualification","higher education","162","0.0770653641813235","0.0663350037112186","0.0877957246514283"
"Yes, every 2 weeks","2007","Other degree","in school","","","",""
"Yes, every 2 weeks","2007","Other degree","inadequately","","","",""
"Yes, every 2 weeks","2007","Other degree","general elemantary","8","","",""
"Yes, every 2 weeks","2007","Other degree","middle vocational","11","","",""
"Yes, every 2 weeks","2007","Other degree","vocational + Abi","8","","",""
"Yes, every 2 weeks","2007","Other degree","higher vocational","5","","",""
"Yes, every 2 weeks","2007","Other degree","higher education","12","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","in school","5","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","inadequately","6","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","middle vocational","1","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","general elemantary","15","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","middle vocational","82","0.0413873163947878","0.0327607427566121","0.0500138900329635"
"Yes, every 3-4 weeks","2007","lower secondary degree","vocational + Abi","4","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","higher vocational","14","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","higher education","4","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","general elemantary","20","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","middle vocational","143","0.0614483241822837","0.0524775669951221","0.0704190813694452"
"Yes, every 3-4 weeks","2007","secondary school degree","vocational + Abi","2","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","higher vocational","26","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","higher education","21","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","middle vocational","17","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","vocational + Abi","35","0.0678501492413188","0.0492465144284766","0.0864537840541611"
"Yes, every 3-4 weeks","2007","college entrance qualification","higher vocational","11","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","higher education","159","0.0741582888363014","0.063615695773139","0.0847008818994639"
"Yes, every 3-4 weeks","2007","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2007","Other degree","inadequately","","","",""
"Yes, every 3-4 weeks","2007","Other degree","general elemantary","8","","",""
"Yes, every 3-4 weeks","2007","Other degree","middle vocational","8","","",""
"Yes, every 3-4 weeks","2007","Other degree","vocational + Abi","5","","",""
"Yes, every 3-4 weeks","2007","Other degree","higher vocational","3","","",""
"Yes, every 3-4 weeks","2007","Other degree","higher education","3","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","in school","2","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","inadequately","3","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","middle vocational","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","higher education","","","",""
"Rarely","2007","lower secondary degree","in school","","","",""
"Rarely","2007","lower secondary degree","inadequately","","","",""
"Rarely","2007","lower secondary degree","general elemantary","45","0.119502358618799","0.0871424880648324","0.151862229172765"
"Rarely","2007","lower secondary degree","middle vocational","306","0.153350173139526","0.13774469203548","0.168955654243571"
"Rarely","2007","lower secondary degree","vocational + Abi","","","",""
"Rarely","2007","lower secondary degree","higher vocational","50","0.231446372351849","0.172250276762146","0.290642467941551"
"Rarely","2007","lower secondary degree","higher education","7","","",""
"Rarely","2007","secondary school degree","in school","","","",""
"Rarely","2007","secondary school degree","inadequately","","","",""
"Rarely","2007","secondary school degree","general elemantary","34","0.127582766316493","0.0876399374811036","0.167525595151882"
"Rarely","2007","secondary school degree","middle vocational","468","0.162992797484597","0.149195507576841","0.176790087392353"
"Rarely","2007","secondary school degree","vocational + Abi","1","","",""
"Rarely","2007","secondary school degree","higher vocational","102","0.288553031391463","0.24745947409589","0.329646588687037"
"Rarely","2007","secondary school degree","higher education","86","0.243775668136851","0.201272083515112","0.286279252758589"
"Rarely","2007","college entrance qualification","in school","","","",""
"Rarely","2007","college entrance qualification","inadequately","","","",""
"Rarely","2007","college entrance qualification","general elemantary","","","",""
"Rarely","2007","college entrance qualification","middle vocational","52","0.1344442226866","0.0983956999783243","0.170492745394876"
"Rarely","2007","college entrance qualification","vocational + Abi","124","0.165047762153876","0.13758683654934","0.192508687758411"
"Rarely","2007","college entrance qualification","higher vocational","57","0.229045989871421","0.176427227253585","0.281664752489257"
