"plb0219","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2005","North Rhine-Westphalia","(2a) intermediate vocational","50","0.112931426251223","0.0852164040086374","0.140646448493809"
"Yes, every 2 weeks","2005","North Rhine-Westphalia","(2c_gen) general maturity certificate","6","","",""
"Yes, every 2 weeks","2005","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","25","","",""
"Yes, every 2 weeks","2005","North Rhine-Westphalia","(3a) lower tertiary education","10","","",""
"Yes, every 2 weeks","2005","North Rhine-Westphalia","(3b) higher tertiary education","35","0.0870600138372249","0.0589355067785066","0.115184520895943"
"Yes, every 2 weeks","2005","Hesse","(0) in school","","","",""
"Yes, every 2 weeks","2005","Hesse","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","Hesse","(1b) general elementary school","3","","",""
"Yes, every 2 weeks","2005","Hesse","(1c) basic vocational qualification","14","","",""
"Yes, every 2 weeks","2005","Hesse","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2005","Hesse","(2a) intermediate vocational","15","","",""
"Yes, every 2 weeks","2005","Hesse","(2c_gen) general maturity certificate","5","","",""
"Yes, every 2 weeks","2005","Hesse","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every 2 weeks","2005","Hesse","(3a) lower tertiary education","6","","",""
"Yes, every 2 weeks","2005","Hesse","(3b) higher tertiary education","11","","",""
"Yes, every 2 weeks","2005","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Yes, every 2 weeks","2005","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2005","Rhineland-Palatinate,Saarland","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2005","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","26","","",""
"Yes, every 2 weeks","2005","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2005","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","12","","",""
"Yes, every 2 weeks","2005","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2005","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 2 weeks","2005","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2005","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","2","","",""
"Yes, every 2 weeks","2005","Baden-Württemberg","(0) in school","","","",""
"Yes, every 2 weeks","2005","Baden-Württemberg","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2005","Baden-Württemberg","(1b) general elementary school","10","","",""
"Yes, every 2 weeks","2005","Baden-Württemberg","(1c) basic vocational qualification","20","","",""
"Yes, every 2 weeks","2005","Baden-Württemberg","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2005","Baden-Württemberg","(2a) intermediate vocational","27","","",""
"Yes, every 2 weeks","2005","Baden-Württemberg","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2005","Baden-Württemberg","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every 2 weeks","2005","Baden-Württemberg","(3a) lower tertiary education","8","","",""
"Yes, every 2 weeks","2005","Baden-Württemberg","(3b) higher tertiary education","11","","",""
"Yes, every 2 weeks","2005","Bavaria","(0) in school","","","",""
"Yes, every 2 weeks","2005","Bavaria","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2005","Bavaria","(1b) general elementary school","6","","",""
"Yes, every 2 weeks","2005","Bavaria","(1c) basic vocational qualification","40","0.0940300216227109","0.0687484957849417","0.11931154746048"
"Yes, every 2 weeks","2005","Bavaria","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2005","Bavaria","(2a) intermediate vocational","33","0.0684222777404371","0.0435874501973304","0.0932571052835438"
"Yes, every 2 weeks","2005","Bavaria","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2005","Bavaria","(2c_voc) vocational maturity certificate","11","","",""
"Yes, every 2 weeks","2005","Bavaria","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2005","Bavaria","(3b) higher tertiary education","13","","",""
"Yes, every 2 weeks","2005","Berlin","(0) in school","1","","",""
"Yes, every 2 weeks","2005","Berlin","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","Berlin","(1b) general elementary school","1","","",""
"Yes, every 2 weeks","2005","Berlin","(1c) basic vocational qualification","1","","",""
"Yes, every 2 weeks","2005","Berlin","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2005","Berlin","(2a) intermediate vocational","19","","",""
"Yes, every 2 weeks","2005","Berlin","(2c_gen) general maturity certificate","1","","",""
"Yes, every 2 weeks","2005","Berlin","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 2 weeks","2005","Berlin","(3a) lower tertiary education","6","","",""
"Yes, every 2 weeks","2005","Berlin","(3b) higher tertiary education","7","","",""
"Yes, every 2 weeks","2005","Brandenburg","(0) in school","","","",""
"Yes, every 2 weeks","2005","Brandenburg","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","Brandenburg","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2005","Brandenburg","(1c) basic vocational qualification","8","","",""
"Yes, every 2 weeks","2005","Brandenburg","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2005","Brandenburg","(2a) intermediate vocational","26","","",""
"Yes, every 2 weeks","2005","Brandenburg","(2c_gen) general maturity certificate","3","","",""
"Yes, every 2 weeks","2005","Brandenburg","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 2 weeks","2005","Brandenburg","(3a) lower tertiary education","5","","",""
"Yes, every 2 weeks","2005","Brandenburg","(3b) higher tertiary education","3","","",""
"Yes, every 2 weeks","2005","Mecklenburg-Western Pomerania","(0) in school","1","","",""
"Yes, every 2 weeks","2005","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","Mecklenburg-Western Pomerania","(1b) general elementary school","1","","",""
"Yes, every 2 weeks","2005","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2005","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2005","Mecklenburg-Western Pomerania","(2a) intermediate vocational","10","","",""
"Yes, every 2 weeks","2005","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2005","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2005","Mecklenburg-Western Pomerania","(3a) lower tertiary education","2","","",""
"Yes, every 2 weeks","2005","Mecklenburg-Western Pomerania","(3b) higher tertiary education","5","","",""
"Yes, every 2 weeks","2005","Saxony","(0) in school","","","",""
"Yes, every 2 weeks","2005","Saxony","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","Saxony","(1b) general elementary school","1","","",""
"Yes, every 2 weeks","2005","Saxony","(1c) basic vocational qualification","5","","",""
"Yes, every 2 weeks","2005","Saxony","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2005","Saxony","(2a) intermediate vocational","32","0.12525030793713","0.09037312960977","0.16012748626449"
"Yes, every 2 weeks","2005","Saxony","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2005","Saxony","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 2 weeks","2005","Saxony","(3a) lower tertiary education","8","","",""
"Yes, every 2 weeks","2005","Saxony","(3b) higher tertiary education","9","","",""
"Yes, every 2 weeks","2005","Saxony-Anhalt","(0) in school","","","",""
"Yes, every 2 weeks","2005","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","Saxony-Anhalt","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2005","Saxony-Anhalt","(1c) basic vocational qualification","7","","",""
"Yes, every 2 weeks","2005","Saxony-Anhalt","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2005","Saxony-Anhalt","(2a) intermediate vocational","25","","",""
"Yes, every 2 weeks","2005","Saxony-Anhalt","(2c_gen) general maturity certificate","3","","",""
"Yes, every 2 weeks","2005","Saxony-Anhalt","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 2 weeks","2005","Saxony-Anhalt","(3a) lower tertiary education","8","","",""
"Yes, every 2 weeks","2005","Saxony-Anhalt","(3b) higher tertiary education","9","","",""
"Yes, every 2 weeks","2005","Thuringia","(0) in school","","","",""
"Yes, every 2 weeks","2005","Thuringia","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","Thuringia","(1b) general elementary school","1","","",""
"Yes, every 2 weeks","2005","Thuringia","(1c) basic vocational qualification","3","","",""
"Yes, every 2 weeks","2005","Thuringia","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2005","Thuringia","(2a) intermediate vocational","23","","",""
"Yes, every 2 weeks","2005","Thuringia","(2c_gen) general maturity certificate","1","","",""
"Yes, every 2 weeks","2005","Thuringia","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every 2 weeks","2005","Thuringia","(3a) lower tertiary education","3","","",""
"Yes, every 2 weeks","2005","Thuringia","(3b) higher tertiary education","5","","",""
"Yes, every 3-4 weeks","2005","Schleswig-Holstein","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","Schleswig-Holstein","(1b) general elementary school","3","","",""
"Yes, every 3-4 weeks","2005","Schleswig-Holstein","(1c) basic vocational qualification","4","","",""
"Yes, every 3-4 weeks","2005","Schleswig-Holstein","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2005","Schleswig-Holstein","(2a) intermediate vocational","2","","",""
"Yes, every 3-4 weeks","2005","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2005","Schleswig-Holstein","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2005","Schleswig-Holstein","(3a) lower tertiary education","2","","",""
"Yes, every 3-4 weeks","2005","Schleswig-Holstein","(3b) higher tertiary education","4","","",""
"Yes, every 3-4 weeks","2005","Hamburg","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","Hamburg","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","Hamburg","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2005","Hamburg","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2005","Hamburg","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2005","Hamburg","(2a) intermediate vocational","1","","",""
"Yes, every 3-4 weeks","2005","Hamburg","(2c_gen) general maturity certificate","2","","",""
"Yes, every 3-4 weeks","2005","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2005","Hamburg","(3a) lower tertiary education","2","","",""
"Yes, every 3-4 weeks","2005","Hamburg","(3b) higher tertiary education","2","","",""
"Yes, every 3-4 weeks","2005","Lower Saxony","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","Lower Saxony","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","Lower Saxony","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2005","Lower Saxony","(1c) basic vocational qualification","10","","",""
"Yes, every 3-4 weeks","2005","Lower Saxony","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2005","Lower Saxony","(2a) intermediate vocational","20","","",""
"Yes, every 3-4 weeks","2005","Lower Saxony","(2c_gen) general maturity certificate","2","","",""
"Yes, every 3-4 weeks","2005","Lower Saxony","(2c_voc) vocational maturity certificate","2","","",""
