"pli0096_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1986","1-pers.-HH","higher education","78","0.710689838547741","0.625952729104847","0.795426947990634"
"Never","1986","(Married) couple without C. ","in school","1","","",""
"Never","1986","(Married) couple without C. ","inadequately","86","0.917934491858068","0.861543001730524","0.974325981985612"
"Never","1986","(Married) couple without C. ","general elemantary","511","0.889709176757751","0.864082878937651","0.915335474577852"
"Never","1986","(Married) couple without C. ","middle vocational","1008","0.801602126279354","0.779485707297368","0.82371854526134"
"Never","1986","(Married) couple without C. ","vocational + Abi","57","0.765292319994114","0.668729584780207","0.861855055208021"
"Never","1986","(Married) couple without C. ","higher vocational","108","0.710497098808064","0.638397323441768","0.782596874174359"
"Never","1986","(Married) couple without C. ","higher education","134","0.683116762269232","0.617306354592429","0.748927169946034"
"Never","1986","Single parent ","in school","16","","",""
"Never","1986","Single parent ","inadequately","33","1","1","1"
"Never","1986","Single parent ","general elemantary","148","0.856528288434648","0.804139559374293","0.908917017495003"
"Never","1986","Single parent ","middle vocational","172","0.762104772515586","0.706344577076864","0.817864967954309"
"Never","1986","Single parent ","vocational + Abi","4","","",""
"Never","1986","Single parent ","higher vocational","16","","",""
"Never","1986","Single parent ","higher education","14","","",""
"Never","1986","Couple + C. LE 16 ","in school","","","",""
"Never","1986","Couple + C. LE 16 ","inadequately","211","0.969881148201511","0.947347556600149","0.992414739802873"
"Never","1986","Couple + C. LE 16 ","general elemantary","416","0.837869000137551","0.804862351803358","0.870875648471744"
"Never","1986","Couple + C. LE 16 ","middle vocational","910","0.739330708054386","0.714261549656234","0.764399866452539"
"Never","1986","Couple + C. LE 16 ","vocational + Abi","62","0.714719410209289","0.615147131606823","0.814291688811754"
"Never","1986","Couple + C. LE 16 ","higher vocational","118","0.696359021521482","0.62703216108228","0.765685881960683"
"Never","1986","Couple + C. LE 16 ","higher education","157","0.664311363937387","0.604814432346933","0.723808295527842"
"Never","1986","Couple + C. GT 16 ","in school","65","0.836656186057971","0.755648177362808","0.917664194753134"
"Never","1986","Couple + C. GT 16 ","inadequately","126","0.922487228254263","0.877379804750929","0.967594651757597"
"Never","1986","Couple + C. GT 16 ","general elemantary","522","0.776735373138144","0.7446968679729","0.808773878303387"
"Never","1986","Couple + C. GT 16 ","middle vocational","710","0.721657556577708","0.693394779875573","0.749920333279844"
"Never","1986","Couple + C. GT 16 ","vocational + Abi","27","","",""
"Never","1986","Couple + C. GT 16 ","higher vocational","58","0.660849988433465","0.563042029122917","0.758657947744012"
"Never","1986","Couple + C. GT 16 ","higher education","66","0.596639721493292","0.50368769811588","0.689591744870703"
"Never","1986","Couple + C. LE and GT 16","in school","59","0.82682102715188","0.741182183325578","0.912459870978183"
"Never","1986","Couple + C. LE and GT 16","inadequately","168","0.907264825766503","0.865353783373033","0.949175868159972"
"Never","1986","Couple + C. LE and GT 16","general elemantary","377","0.732591122377568","0.692143973690771","0.773038271064364"
"Never","1986","Couple + C. LE and GT 16","middle vocational","350","0.593887166023122","0.552155319441299","0.635619012604946"
"Never","1986","Couple + C. LE and GT 16","vocational + Abi","14","","",""
"Never","1986","Couple + C. LE and GT 16","higher vocational","23","","",""
"Never","1986","Couple + C. LE and GT 16","higher education","25","","",""
"Daily","1987","1-pers.-HH","in school","","","",""
"Daily","1987","1-pers.-HH","inadequately","","","",""
"Daily","1987","1-pers.-HH","general elemantary","","","",""
"Daily","1987","1-pers.-HH","middle vocational","","","",""
"Daily","1987","1-pers.-HH","vocational + Abi","","","",""
"Daily","1987","1-pers.-HH","higher vocational","","","",""
"Daily","1987","1-pers.-HH","higher education","","","",""
"Daily","1987","(Married) couple without C. ","in school","","","",""
"Daily","1987","(Married) couple without C. ","inadequately","","","",""
"Daily","1987","(Married) couple without C. ","general elemantary","","","",""
"Daily","1987","(Married) couple without C. ","middle vocational","","","",""
"Daily","1987","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","1987","(Married) couple without C. ","higher vocational","","","",""
"Daily","1987","(Married) couple without C. ","higher education","","","",""
"Daily","1987","Single parent ","in school","","","",""
"Daily","1987","Single parent ","inadequately","","","",""
"Daily","1987","Single parent ","general elemantary","","","",""
"Daily","1987","Single parent ","middle vocational","","","",""
"Daily","1987","Single parent ","vocational + Abi","","","",""
"Daily","1987","Single parent ","higher vocational","","","",""
"Daily","1987","Single parent ","higher education","","","",""
"Daily","1987","Couple + C. LE 16 ","in school","","","",""
"Daily","1987","Couple + C. LE 16 ","inadequately","","","",""
"Daily","1987","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","1987","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","1987","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","1987","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","1987","Couple + C. LE 16 ","higher education","","","",""
"Daily","1987","Couple + C. GT 16 ","in school","","","",""
"Daily","1987","Couple + C. GT 16 ","inadequately","","","",""
"Daily","1987","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","1987","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","1987","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","1987","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","1987","Couple + C. GT 16 ","higher education","","","",""
"Daily","1987","Couple + C. LE and GT 16","in school","","","",""
"Daily","1987","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","1987","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","1987","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","1987","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","1987","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","1987","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","1987","1-pers.-HH","in school","","","",""
"Min 1x per week","1987","1-pers.-HH","inadequately","","","",""
"Min 1x per week","1987","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","1987","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","1987","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","1987","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","1987","1-pers.-HH","higher education","","","",""
"Min 1x per week","1987","(Married) couple without C. ","in school","","","",""
"Min 1x per week","1987","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","1987","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","1987","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","1987","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","1987","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","1987","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","1987","Single parent ","in school","","","",""
"Min 1x per week","1987","Single parent ","inadequately","","","",""
"Min 1x per week","1987","Single parent ","general elemantary","","","",""
"Min 1x per week","1987","Single parent ","middle vocational","","","",""
"Min 1x per week","1987","Single parent ","vocational + Abi","","","",""
"Min 1x per week","1987","Single parent ","higher vocational","","","",""
"Min 1x per week","1987","Single parent ","higher education","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","1987","1-pers.-HH","in school","","","",""
"Min 1x per month","1987","1-pers.-HH","inadequately","","","",""
"Min 1x per month","1987","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","1987","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","1987","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","1987","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","1987","1-pers.-HH","higher education","","","",""
"Min 1x per month","1987","(Married) couple without C. ","in school","","","",""
"Min 1x per month","1987","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","1987","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","1987","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","1987","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","1987","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","1987","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","1987","Single parent ","in school","","","",""
"Min 1x per month","1987","Single parent ","inadequately","","","",""
"Min 1x per month","1987","Single parent ","general elemantary","","","",""
"Min 1x per month","1987","Single parent ","middle vocational","","","",""
"Min 1x per month","1987","Single parent ","vocational + Abi","","","",""
"Min 1x per month","1987","Single parent ","higher vocational","","","",""
"Min 1x per month","1987","Single parent ","higher education","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","1987","1-pers.-HH","in school","","","",""
"Rarely","1987","1-pers.-HH","inadequately","","","",""
"Rarely","1987","1-pers.-HH","general elemantary","","","",""
