"pli0096_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Never","1986","Bremen","no migration background","73","0.873713692754532","0.802678894548046","0.944748490961018"
"Never","1986","Bremen","direct migration background","23","","",""
"Never","1986","Bremen","indirect migration background","","","",""
"Never","1986","North Rhine-Westphalia","no migration background","1560","0.778629219541692","0.760533201848802","0.796725237234582"
"Never","1986","North Rhine-Westphalia","direct migration background","681","0.884916474730364","0.862332097060065","0.907500852400662"
"Never","1986","North Rhine-Westphalia","indirect migration background","35","0.834140172752478","0.725464595105002","0.942815750399953"
"Never","1986","Hesse","no migration background","480","0.751502823975467","0.718281460718709","0.784724187232225"
"Never","1986","Hesse","direct migration background","356","0.918765276798846","0.891333196562614","0.946197357035078"
"Never","1986","Hesse","indirect migration background","8","","",""
"Never","1986","Rhineland-Palatinate,Saarland","no migration background","481","0.776204151661662","0.743580819795304","0.808827483528019"
"Never","1986","Rhineland-Palatinate,Saarland","direct migration background","116","0.902441810699588","0.851039271152922","0.953844350246255"
"Never","1986","Rhineland-Palatinate,Saarland","indirect migration background","9","","",""
"Never","1986","Baden-Württemberg","no migration background","840","0.724578579473031","0.699057357666318","0.750099801279744"
"Never","1986","Baden-Württemberg","direct migration background","676","0.846129638624253","0.820627249857255","0.87163202739125"
"Never","1986","Baden-Württemberg","indirect migration background","33","0.718582050819364","0.584173176892487","0.852990924746241"
"Never","1986","Bavaria","no migration background","982","0.733784677059215","0.710225474343856","0.757343879774573"
"Never","1986","Bavaria","direct migration background","324","0.819325268965442","0.780590107638904","0.858060430291979"
"Never","1986","Bavaria","indirect migration background","28","","",""
"Never","1986","Berlin","no migration background","189","0.798150133210985","0.747369396292846","0.848930870129124"
"Never","1986","Berlin","direct migration background","96","0.808354520781722","0.733070350778592","0.883638690784852"
"Never","1986","Berlin","indirect migration background","2","","",""
"Never","1986","Brandenburg","no migration background","","","",""
"Never","1986","Brandenburg","direct migration background","","","",""
"Never","1986","Brandenburg","indirect migration background","","","",""
"Never","1986","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","1986","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","1986","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","1986","Saxony","no migration background","","","",""
"Never","1986","Saxony","direct migration background","","","",""
"Never","1986","Saxony","indirect migration background","","","",""
"Never","1986","Saxony-Anhalt","no migration background","","","",""
"Never","1986","Saxony-Anhalt","direct migration background","","","",""
"Never","1986","Saxony-Anhalt","indirect migration background","","","",""
"Never","1986","Thuringia","no migration background","","","",""
"Never","1986","Thuringia","direct migration background","","","",""
"Never","1986","Thuringia","indirect migration background","","","",""
"Daily","1987","Schleswig-Holstein","no migration background","","","",""
"Daily","1987","Schleswig-Holstein","direct migration background","","","",""
"Daily","1987","Schleswig-Holstein","indirect migration background","","","",""
"Daily","1987","Hamburg","no migration background","","","",""
"Daily","1987","Hamburg","direct migration background","","","",""
"Daily","1987","Hamburg","indirect migration background","","","",""
"Daily","1987","Lower Saxony","no migration background","","","",""
"Daily","1987","Lower Saxony","direct migration background","","","",""
"Daily","1987","Lower Saxony","indirect migration background","","","",""
"Daily","1987","Bremen","no migration background","","","",""
"Daily","1987","Bremen","direct migration background","","","",""
"Daily","1987","Bremen","indirect migration background","","","",""
"Daily","1987","North Rhine-Westphalia","no migration background","","","",""
"Daily","1987","North Rhine-Westphalia","direct migration background","","","",""
"Daily","1987","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","1987","Hesse","no migration background","","","",""
"Daily","1987","Hesse","direct migration background","","","",""
"Daily","1987","Hesse","indirect migration background","","","",""
"Daily","1987","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","1987","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","1987","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","1987","Baden-Württemberg","no migration background","","","",""
"Daily","1987","Baden-Württemberg","direct migration background","","","",""
"Daily","1987","Baden-Württemberg","indirect migration background","","","",""
"Daily","1987","Bavaria","no migration background","","","",""
"Daily","1987","Bavaria","direct migration background","","","",""
"Daily","1987","Bavaria","indirect migration background","","","",""
"Daily","1987","Berlin","no migration background","","","",""
"Daily","1987","Berlin","direct migration background","","","",""
"Daily","1987","Berlin","indirect migration background","","","",""
"Daily","1987","Brandenburg","no migration background","","","",""
"Daily","1987","Brandenburg","direct migration background","","","",""
"Daily","1987","Brandenburg","indirect migration background","","","",""
"Daily","1987","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","1987","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","1987","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","1987","Saxony","no migration background","","","",""
"Daily","1987","Saxony","direct migration background","","","",""
"Daily","1987","Saxony","indirect migration background","","","",""
"Daily","1987","Saxony-Anhalt","no migration background","","","",""
"Daily","1987","Saxony-Anhalt","direct migration background","","","",""
"Daily","1987","Saxony-Anhalt","indirect migration background","","","",""
"Daily","1987","Thuringia","no migration background","","","",""
"Daily","1987","Thuringia","direct migration background","","","",""
"Daily","1987","Thuringia","indirect migration background","","","",""
"Min 1x per week","1987","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","1987","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","1987","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","1987","Hamburg","no migration background","","","",""
"Min 1x per week","1987","Hamburg","direct migration background","","","",""
"Min 1x per week","1987","Hamburg","indirect migration background","","","",""
"Min 1x per week","1987","Lower Saxony","no migration background","","","",""
"Min 1x per week","1987","Lower Saxony","direct migration background","","","",""
"Min 1x per week","1987","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","1987","Bremen","no migration background","","","",""
"Min 1x per week","1987","Bremen","direct migration background","","","",""
"Min 1x per week","1987","Bremen","indirect migration background","","","",""
"Min 1x per week","1987","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","1987","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","1987","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","1987","Hesse","no migration background","","","",""
"Min 1x per week","1987","Hesse","direct migration background","","","",""
"Min 1x per week","1987","Hesse","indirect migration background","","","",""
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","1987","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","1987","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","1987","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","1987","Bavaria","no migration background","","","",""
"Min 1x per week","1987","Bavaria","direct migration background","","","",""
"Min 1x per week","1987","Bavaria","indirect migration background","","","",""
"Min 1x per week","1987","Berlin","no migration background","","","",""
"Min 1x per week","1987","Berlin","direct migration background","","","",""
"Min 1x per week","1987","Berlin","indirect migration background","","","",""
