"pli0096_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2017","66 and older","Full Time","9","","","","2"
"Min 1x per week","2017","35-65 y.","Not Working","276","0.103681852948572","0.0916058042979593","0.115757901599186","2"
"Min 1x per week","2017","16-34 y.","Part Time","229","0.110171450331626","0.0965778748714212","0.12376502579183","2"
"Never","2017","16-34 y.","Full Time","1722","0.701182080556665","0.683075307183174","0.719288853930155","5"
"Never","2017","16-34 y.","Part Time","1351","0.673242900083773","0.652879775952359","0.693606024215186","5"
"Never","2017","16-34 y.","Not Working","1223","0.694093164105555","0.672429761072125","0.715756567138986","5"
"Never","2017","35-65 y.","Full Time","4968","0.653483257301456","0.642949837235692","0.66401667736722","5"
"Never","2017","35-65 y.","Part Time","3209","0.649523715926958","0.636443287317893","0.662604144536022","5"
"Never","2017","35-65 y.","Not Working","1794","0.737907028214557","0.720486115880961","0.755327940548154","5"
"Never","2017","66 and older","Full Time","51","0.60154281130326","0.498667166918909","0.70441845568761","5"
"Never","2017","66 and older","Part Time","295","0.590227566759648","0.547629074821451","0.632826058697844","5"
"Never","2017","66 and older","Not Working","3092","0.716255309199733","0.702934839103141","0.729575779296324","5"
"Rarely","2017","16-34 y.","Part Time","293","0.13345859829151","0.118694261634892","0.148222934948128","4"
"Rarely","2017","35-65 y.","Not Working","213","0.0881202759978015","0.0768910689855594","0.0993494830100437","4"
"Rarely","2017","16-34 y.","Full Time","302","0.111074067560535","0.0986443440319895","0.123503791089081","4"
"Rarely","2017","35-65 y.","Part Time","679","0.126575123887148","0.117459590006698","0.135690657767599","4"
"Rarely","2017","35-65 y.","Full Time","1077","0.135556898319765","0.127979518138332","0.143134278501199","4"
"Rarely","2017","66 and older","Part Time","51","0.11963057758445","0.0915201996057954","0.147740955563104","4"
"Rarely","2017","66 and older","Not Working","380","0.0873812555136934","0.0790372307313004","0.0957252802960864","4"
"Rarely","2017","16-34 y.","Not Working","221","0.126180414570219","0.110569438168251","0.141791390972186","4"
"Rarely","2017","66 and older","Full Time","17","","","","4"
