"pli0096_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1989","direct migration background","higher education","","","",""
"Min 1x per week","1989","indirect migration background","in school","","","",""
"Min 1x per week","1989","indirect migration background","inadequately","","","",""
"Min 1x per week","1989","indirect migration background","general elemantary","","","",""
"Min 1x per week","1989","indirect migration background","middle vocational","","","",""
"Min 1x per week","1989","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1989","indirect migration background","higher vocational","","","",""
"Min 1x per week","1989","indirect migration background","higher education","","","",""
"Min 1x per month","1989","no migration background","in school","","","",""
"Min 1x per month","1989","no migration background","inadequately","","","",""
"Min 1x per month","1989","no migration background","general elemantary","","","",""
"Min 1x per month","1989","no migration background","middle vocational","","","",""
"Min 1x per month","1989","no migration background","vocational + Abi","","","",""
"Min 1x per month","1989","no migration background","higher vocational","","","",""
"Min 1x per month","1989","no migration background","higher education","","","",""
"Min 1x per month","1989","direct migration background","in school","","","",""
"Min 1x per month","1989","direct migration background","inadequately","","","",""
"Min 1x per month","1989","direct migration background","general elemantary","","","",""
"Min 1x per month","1989","direct migration background","middle vocational","","","",""
"Min 1x per month","1989","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1989","direct migration background","higher vocational","","","",""
"Min 1x per month","1989","direct migration background","higher education","","","",""
"Min 1x per month","1989","indirect migration background","in school","","","",""
"Min 1x per month","1989","indirect migration background","inadequately","","","",""
"Min 1x per month","1989","indirect migration background","general elemantary","","","",""
"Min 1x per month","1989","indirect migration background","middle vocational","","","",""
"Min 1x per month","1989","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1989","indirect migration background","higher vocational","","","",""
"Min 1x per month","1989","indirect migration background","higher education","","","",""
"Rarely","1989","no migration background","in school","","","",""
"Rarely","1989","no migration background","inadequately","","","",""
"Rarely","1989","no migration background","general elemantary","","","",""
"Rarely","1989","no migration background","middle vocational","","","",""
"Rarely","1989","no migration background","vocational + Abi","","","",""
"Rarely","1989","no migration background","higher vocational","","","",""
"Rarely","1989","no migration background","higher education","","","",""
"Rarely","1989","direct migration background","in school","","","",""
"Rarely","1989","direct migration background","inadequately","","","",""
"Rarely","1989","direct migration background","general elemantary","","","",""
"Rarely","1989","direct migration background","middle vocational","","","",""
"Rarely","1989","direct migration background","vocational + Abi","","","",""
"Rarely","1989","direct migration background","higher vocational","","","",""
"Rarely","1989","direct migration background","higher education","","","",""
"Rarely","1989","indirect migration background","in school","","","",""
"Rarely","1989","indirect migration background","inadequately","","","",""
"Rarely","1989","indirect migration background","general elemantary","","","",""
"Rarely","1989","indirect migration background","middle vocational","","","",""
"Rarely","1989","indirect migration background","vocational + Abi","","","",""
"Rarely","1989","indirect migration background","higher vocational","","","",""
"Rarely","1989","indirect migration background","higher education","","","",""
"Never","1989","no migration background","in school","","","",""
"Never","1989","no migration background","inadequately","","","",""
"Never","1989","no migration background","general elemantary","","","",""
