"pli0096_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","direct migration background","(0) in school","","","",""
"Min 1x per month","1987","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1987","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","1987","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","indirect migration background","(0) in school","","","",""
"Min 1x per month","1987","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1987","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1987","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1987","no migration background","(0) in school","","","",""
"Rarely","1987","no migration background","(1a) inadequately completed","","","",""
"Rarely","1987","no migration background","(1b) general elementary school","","","",""
"Rarely","1987","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","1987","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","1987","no migration background","(2a) intermediate vocational","","","",""
"Rarely","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","no migration background","(3a) lower tertiary education","","","",""
"Rarely","1987","no migration background","(3b) higher tertiary education","","","",""
"Rarely","1987","direct migration background","(0) in school","","","",""
"Rarely","1987","direct migration background","(1a) inadequately completed","","","",""
"Rarely","1987","direct migration background","(1b) general elementary school","","","",""
"Rarely","1987","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","1987","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","1987","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","1987","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","1987","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","1987","indirect migration background","(0) in school","","","",""
"Rarely","1987","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","1987","indirect migration background","(1b) general elementary school","","","",""
"Rarely","1987","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","1987","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","1987","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","1987","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","1987","indirect migration background","(3b) higher tertiary education","","","",""
"Never","1987","no migration background","(0) in school","","","",""
"Never","1987","no migration background","(1a) inadequately completed","","","",""
"Never","1987","no migration background","(1b) general elementary school","","","",""
"Never","1987","no migration background","(1c) basic vocational qualification","","","",""
"Never","1987","no migration background","(2b) intermediate general qualification","","","",""
"Never","1987","no migration background","(2a) intermediate vocational","","","",""
"Never","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","1987","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1987","no migration background","(3a) lower tertiary education","","","",""
