"plh0206i03","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2015","Not Working","Couple + C. LE and GT 16","14","","",""
"7 Strongly agree","2015","Full Time","1-pers.-HH","15","","",""
"7 Strongly agree","2015","Full Time","(Married) couple without C. ","68","0.026452159525088","0.0199859475679823","0.0329183714821936"
"7 Strongly agree","2015","Full Time","Single parent ","15","","",""
"7 Strongly agree","2015","Full Time","Couple + C. LE 16 ","72","0.0235611831775411","0.0180512281509285","0.0290711382041538"
"7 Strongly agree","2015","Full Time","Couple + C. GT 16 ","28","","",""
"7 Strongly agree","2015","Full Time","Couple + C. LE and GT 16","21","","",""
"7 Strongly agree","2015","Part Time","1-pers.-HH","14","","",""
"7 Strongly agree","2015","Part Time","(Married) couple without C. ","27","","",""
"7 Strongly agree","2015","Part Time","Single parent ","15","","",""
"7 Strongly agree","2015","Part Time","Couple + C. LE 16 ","48","0.013084160916195","0.00837832175300036","0.0177900000793896"
"7 Strongly agree","2015","Part Time","Couple + C. GT 16 ","23","","",""
"7 Strongly agree","2015","Part Time","Couple + C. LE and GT 16","21","","",""
"7 Strongly agree","2015","Not Working","1-pers.-HH","52","0.0256824573188433","0.0185715407826272","0.0327933738550594"
"7 Strongly agree","2015","Not Working","(Married) couple without C. ","97","0.0285795803906519","0.0234818606763757","0.0336773001049281"
"7 Strongly agree","2015","Not Working","Single parent ","23","","",""
"7 Strongly agree","2015","Not Working","Couple + C. LE 16 ","56","0.0346452787163868","0.0255438895588646","0.0437466678739089"
"7 Strongly agree","2015","Not Working","Couple + C. GT 16 ","27","","",""
"7 Strongly agree","2015","Not Working","Couple + C. LE and GT 16","20","","",""
"1 Strongly disagree","2016","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2016","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2016","Full Time","Single parent ","","","",""
"1 Strongly disagree","2016","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2016","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2016","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2016","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2016","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2016","Part Time","Single parent ","","","",""
"1 Strongly disagree","2016","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2016","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2016","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2016","Not Working","1-pers.-HH","687","0.731564831956145","0.703099295899558","0.760030368012733"
"1 Strongly disagree","2016","Not Working","(Married) couple without C. ","126","0.512592027786798","0.437232706807684","0.587951348765913"
"1 Strongly disagree","2016","Not Working","Single parent ","263","0.622170946592024","0.570935395910248","0.673406497273799"
"1 Strongly disagree","2016","Not Working","Couple + C. LE 16 ","1491","0.635560387456502","0.613617776341076","0.657502998571928"
"1 Strongly disagree","2016","Not Working","Couple + C. GT 16 ","62","0.660911345848652","0.555853371522652","0.765969320174652"
"1 Strongly disagree","2016","Not Working","Couple + C. LE and GT 16","324","0.670784660360797","0.625297612127995","0.716271708593598"
"2 on scale 1-7 ","2016","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2016","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2016","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2016","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2016","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2016","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2016","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2016","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2016","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2016","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2016","Not Working","1-pers.-HH","106","0.120802187297115","0.0998681039493147","0.141736270644915"
"2 on scale 1-7 ","2016","Not Working","(Married) couple without C. ","14","","",""
"2 on scale 1-7 ","2016","Not Working","Single parent ","28","","",""
"2 on scale 1-7 ","2016","Not Working","Couple + C. LE 16 ","151","0.126126564205546","0.1109900923005","0.141263036110591"
"2 on scale 1-7 ","2016","Not Working","Couple + C. GT 16 ","9","","",""
"2 on scale 1-7 ","2016","Not Working","Couple + C. LE and GT 16","30","0.0563068739227609","0.0339941667042343","0.0786195811412874"
"3 on scale 1-7 ","2016","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2016","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2016","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2016","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2016","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2016","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2016","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2016","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2016","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2016","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2016","Not Working","1-pers.-HH","50","0.0561436261782281","0.0413567499865689","0.0709305023698873"
"3 on scale 1-7 ","2016","Not Working","(Married) couple without C. ","5","","",""
"3 on scale 1-7 ","2016","Not Working","Single parent ","10","","",""
"3 on scale 1-7 ","2016","Not Working","Couple + C. LE 16 ","46","0.0959327499981949","0.0825056901965428","0.109359809799847"
"3 on scale 1-7 ","2016","Not Working","Couple + C. GT 16 ","3","","",""
"3 on scale 1-7 ","2016","Not Working","Couple + C. LE and GT 16","17","","",""
"4 on scale 1-7","2016","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2016","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2016","Full Time","Single parent ","","","",""
"4 on scale 1-7","2016","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2016","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2016","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2016","Part Time","Single parent ","","","",""
"4 on scale 1-7","2016","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2016","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","Not Working","1-pers.-HH","33","0.0329178869387004","0.0214569294791809","0.0443788443982198"
"4 on scale 1-7","2016","Not Working","(Married) couple without C. ","10","","",""
"4 on scale 1-7","2016","Not Working","Single parent ","24","","",""
"4 on scale 1-7","2016","Not Working","Couple + C. LE 16 ","59","0.0553442908704824","0.0449194292712581","0.0657691524697066"
"4 on scale 1-7","2016","Not Working","Couple + C. GT 16 ","2","","",""
"4 on scale 1-7","2016","Not Working","Couple + C. LE and GT 16","14","","",""
"5 on scale 1-7","2016","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2016","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2016","Full Time","Single parent ","","","",""
"5 on scale 1-7","2016","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2016","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2016","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2016","Part Time","Single parent ","","","",""
"5 on scale 1-7","2016","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2016","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","Not Working","1-pers.-HH","20","","",""
"5 on scale 1-7","2016","Not Working","(Married) couple without C. ","6","","",""
"5 on scale 1-7","2016","Not Working","Single parent ","8","","",""
"5 on scale 1-7","2016","Not Working","Couple + C. LE 16 ","36","0.0301925371394672","0.0223908294731278","0.0379942448058065"
"5 on scale 1-7","2016","Not Working","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2016","Not Working","Couple + C. LE and GT 16","13","","",""
"6 on scale 1-7","2016","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2016","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2016","Full Time","Single parent ","","","",""
"6 on scale 1-7","2016","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2016","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2016","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2016","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2016","Part Time","Single parent ","","","",""
"6 on scale 1-7","2016","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2016","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2016","Not Working","1-pers.-HH","15","","",""
"6 on scale 1-7","2016","Not Working","(Married) couple without C. ","3","","",""
"6 on scale 1-7","2016","Not Working","Single parent ","5","","",""
"6 on scale 1-7","2016","Not Working","Couple + C. LE 16 ","19","","",""
"6 on scale 1-7","2016","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","Not Working","Couple + C. LE and GT 16","6","","",""
"7 Strongly agree","2016","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2016","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2016","Full Time","Single parent ","","","",""
"7 Strongly agree","2016","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2016","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2016","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2016","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2016","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2016","Part Time","Single parent ","","","",""
"7 Strongly agree","2016","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2016","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2016","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2016","Not Working","1-pers.-HH","20","","",""
"7 Strongly agree","2016","Not Working","(Married) couple without C. ","5","","",""
"7 Strongly agree","2016","Not Working","Single parent ","6","","",""
"7 Strongly agree","2016","Not Working","Couple + C. LE 16 ","46","0.0472290156503196","0.0375574715608893","0.0569005597397498"
"7 Strongly agree","2016","Not Working","Couple + C. GT 16 ","1","","",""
"7 Strongly agree","2016","Not Working","Couple + C. LE and GT 16","6","","",""
"1 Strongly disagree","2017","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2017","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Full Time","Single parent ","","","",""
"1 Strongly disagree","2017","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2017","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Part Time","Single parent ","","","",""
"1 Strongly disagree","2017","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","Not Working","1-pers.-HH","421","0.741187865156988","0.705041468775005","0.77733426153897"
"1 Strongly disagree","2017","Not Working","(Married) couple without C. ","90","0.751039255740339","0.67462184983364","0.827456661647037"
"1 Strongly disagree","2017","Not Working","Single parent ","133","0.693005417860681","0.62466734347717","0.761343492244192"
"1 Strongly disagree","2017","Not Working","Couple + C. LE 16 ","807","0.741425396747089","0.714979361766559","0.767871431727619"
"1 Strongly disagree","2017","Not Working","Couple + C. GT 16 ","44","0.685036803305524","0.565494683918997","0.80457892269205"
"1 Strongly disagree","2017","Not Working","Couple + C. LE and GT 16","237","0.746979715570385","0.698029021856347","0.795930409284423"
"2 on scale 1-7 ","2017","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2017","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2017","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Not Working","1-pers.-HH","51","0.089084274657895","0.0655745164315264","0.112594032884264"
"2 on scale 1-7 ","2017","Not Working","(Married) couple without C. ","14","","",""
"2 on scale 1-7 ","2017","Not Working","Single parent ","18","","",""
"2 on scale 1-7 ","2017","Not Working","Couple + C. LE 16 ","97","0.0923005538126665","0.0748179106182973","0.109783197007036"
"2 on scale 1-7 ","2017","Not Working","Couple + C. GT 16 ","4","","",""
"2 on scale 1-7 ","2017","Not Working","Couple + C. LE and GT 16","35","0.167587412034117","0.125532493741154","0.20964233032708"
"3 on scale 1-7 ","2017","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2017","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2017","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Not Working","1-pers.-HH","24","","",""
"3 on scale 1-7 ","2017","Not Working","(Married) couple without C. ","5","","",""
"3 on scale 1-7 ","2017","Not Working","Single parent ","8","","",""
"3 on scale 1-7 ","2017","Not Working","Couple + C. LE 16 ","33","0.0386344881250575","0.0269941457105631","0.0502748305395518"
"3 on scale 1-7 ","2017","Not Working","Couple + C. GT 16 ","5","","",""
"3 on scale 1-7 ","2017","Not Working","Couple + C. LE and GT 16","9","","",""
"4 on scale 1-7","2017","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2017","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Full Time","Single parent ","","","",""
"4 on scale 1-7","2017","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2017","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Part Time","Single parent ","","","",""
"4 on scale 1-7","2017","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Not Working","1-pers.-HH","27","","",""
"4 on scale 1-7","2017","Not Working","(Married) couple without C. ","8","","",""
"4 on scale 1-7","2017","Not Working","Single parent ","4","","",""
"4 on scale 1-7","2017","Not Working","Couple + C. LE 16 ","40","0.0427354787687703","0.0305190526217729","0.0549519049157677"
"4 on scale 1-7","2017","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Not Working","Couple + C. LE and GT 16","8","","",""
"5 on scale 1-7","2017","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2017","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Full Time","Single parent ","","","",""
"5 on scale 1-7","2017","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2017","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Part Time","Single parent ","","","",""
"5 on scale 1-7","2017","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Not Working","1-pers.-HH","9","","",""
"5 on scale 1-7","2017","Not Working","(Married) couple without C. ","3","","",""
"5 on scale 1-7","2017","Not Working","Single parent ","6","","",""
"5 on scale 1-7","2017","Not Working","Couple + C. LE 16 ","20","","",""
"5 on scale 1-7","2017","Not Working","Couple + C. GT 16 ","2","","",""
"5 on scale 1-7","2017","Not Working","Couple + C. LE and GT 16","2","","",""
"6 on scale 1-7","2017","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2017","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","Full Time","Single parent ","","","",""
"6 on scale 1-7","2017","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2017","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","Part Time","Single parent ","","","",""
"6 on scale 1-7","2017","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","Not Working","1-pers.-HH","8","","",""
"6 on scale 1-7","2017","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","Not Working","Single parent ","1","","",""
"6 on scale 1-7","2017","Not Working","Couple + C. LE 16 ","16","","",""
"6 on scale 1-7","2017","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","Not Working","Couple + C. LE and GT 16","3","","",""
"7 Strongly agree","2017","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2017","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","Full Time","Single parent ","","","",""
"7 Strongly agree","2017","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2017","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2017","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2017","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2017","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","Part Time","Single parent ","","","",""
"7 Strongly agree","2017","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2017","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2017","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2017","Not Working","1-pers.-HH","24","","",""
"7 Strongly agree","2017","Not Working","(Married) couple without C. ","3","","",""
"7 Strongly agree","2017","Not Working","Single parent ","5","","",""
"7 Strongly agree","2017","Not Working","Couple + C. LE 16 ","40","0.0479594742778721","0.0350532612247823","0.0608656873309619"
"7 Strongly agree","2017","Not Working","Couple + C. GT 16 ","3","","",""
"7 Strongly agree","2017","Not Working","Couple + C. LE and GT 16","9","","",""
"1 Strongly disagree","2018","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2018","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Full Time","Single parent ","","","",""
"1 Strongly disagree","2018","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2018","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Part Time","Single parent ","","","",""
"1 Strongly disagree","2018","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","Not Working","1-pers.-HH","5","","",""
"1 Strongly disagree","2018","Not Working","(Married) couple without C. ","18","","",""
"1 Strongly disagree","2018","Not Working","Single parent ","14","","",""
"1 Strongly disagree","2018","Not Working","Couple + C. LE 16 ","107","0.79382118109385","0.728198340104667","0.859444022083033"
"1 Strongly disagree","2018","Not Working","Couple + C. GT 16 ","13","","",""
"1 Strongly disagree","2018","Not Working","Couple + C. LE and GT 16","80","0.828934982597228","0.756562701998235","0.90130726319622"
"2 on scale 1-7 ","2018","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2018","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2018","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","Not Working","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2018","Not Working","Single parent ","5","","",""
"2 on scale 1-7 ","2018","Not Working","Couple + C. LE 16 ","12","","",""
"2 on scale 1-7 ","2018","Not Working","Couple + C. GT 16 ","3","","",""
"2 on scale 1-7 ","2018","Not Working","Couple + C. LE and GT 16","7","","",""
"3 on scale 1-7 ","2018","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2018","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2018","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Not Working","Single parent ","1","","",""
"3 on scale 1-7 ","2018","Not Working","Couple + C. LE 16 ","9","","",""
"3 on scale 1-7 ","2018","Not Working","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2018","Not Working","Couple + C. LE and GT 16","3","","",""
"4 on scale 1-7","2018","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2018","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Full Time","Single parent ","","","",""
"4 on scale 1-7","2018","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2018","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Part Time","Single parent ","","","",""
"4 on scale 1-7","2018","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","Not Working","1-pers.-HH","1","","",""
"4 on scale 1-7","2018","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Not Working","Single parent ","2","","",""
"4 on scale 1-7","2018","Not Working","Couple + C. LE 16 ","6","","",""
"4 on scale 1-7","2018","Not Working","Couple + C. GT 16 ","2","","",""
"4 on scale 1-7","2018","Not Working","Couple + C. LE and GT 16","3","","",""
"5 on scale 1-7","2018","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2018","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","Full Time","Single parent ","","","",""
"5 on scale 1-7","2018","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2018","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2018","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","Part Time","Single parent ","","","",""
"5 on scale 1-7","2018","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2018","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2018","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","Not Working","Single parent ","1","","",""
"5 on scale 1-7","2018","Not Working","Couple + C. LE 16 ","2","","",""
"5 on scale 1-7","2018","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","Not Working","Couple + C. LE and GT 16","2","","",""
"6 on scale 1-7","2018","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2018","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","Full Time","Single parent ","","","",""
"6 on scale 1-7","2018","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2018","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2018","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2018","Part Time","1-pers.-HH","","","",""
