"plh0206i03","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","Thuringia","Couple + C. GT 16 ","46","0.278459630464698","0.216181869349513","0.340737391579883"
"3 on scale 1-7 ","2005","Thuringia","Couple + C. LE and GT 16","17","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","1-pers.-HH","18","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","(Married) couple without C. ","43","0.221896834915491","0.169759680691895","0.274033989139088"
"4 on scale 1-7","2005","Schleswig-Holstein","Single parent ","8","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","Couple + C. LE 16 ","13","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","Couple + C. GT 16 ","13","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","Couple + C. LE and GT 16","8","","",""
"4 on scale 1-7","2005","Hamburg","1-pers.-HH","7","","",""
"4 on scale 1-7","2005","Hamburg","(Married) couple without C. ","14","","",""
"4 on scale 1-7","2005","Hamburg","Single parent ","1","","",""
"4 on scale 1-7","2005","Hamburg","Couple + C. LE 16 ","8","","",""
"4 on scale 1-7","2005","Hamburg","Couple + C. GT 16 ","5","","",""
"4 on scale 1-7","2005","Hamburg","Couple + C. LE and GT 16","5","","",""
"4 on scale 1-7","2005","Lower Saxony","1-pers.-HH","28","","",""
"4 on scale 1-7","2005","Lower Saxony","(Married) couple without C. ","94","0.162978456128014","0.133400504270574","0.192556407985453"
"4 on scale 1-7","2005","Lower Saxony","Single parent ","15","","",""
"4 on scale 1-7","2005","Lower Saxony","Couple + C. LE 16 ","63","0.199998312926329","0.157480858973805","0.242515766878854"
"4 on scale 1-7","2005","Lower Saxony","Couple + C. GT 16 ","55","0.167326755885396","0.125297976499341","0.209355535271451"
"4 on scale 1-7","2005","Lower Saxony","Couple + C. LE and GT 16","25","","",""
"4 on scale 1-7","2005","Bremen","1-pers.-HH","6","","",""
"4 on scale 1-7","2005","Bremen","(Married) couple without C. ","10","","",""
"4 on scale 1-7","2005","Bremen","Single parent ","1","","",""
"4 on scale 1-7","2005","Bremen","Couple + C. LE 16 ","2","","",""
"4 on scale 1-7","2005","Bremen","Couple + C. GT 16 ","1","","",""
"4 on scale 1-7","2005","Bremen","Couple + C. LE and GT 16","3","","",""
"4 on scale 1-7","2005","North Rhine-Westphalia","1-pers.-HH","101","0.180986870005247","0.149653791918084","0.21231994809241"
"4 on scale 1-7","2005","North Rhine-Westphalia","(Married) couple without C. ","255","0.150420443108216","0.132680948185159","0.168159938031272"
"4 on scale 1-7","2005","North Rhine-Westphalia","Single parent ","31","0.15692540046004","0.105609841746604","0.208240959173476"
"4 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. LE 16 ","146","0.199442116132008","0.171890491254642","0.226993741009373"
"4 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. GT 16 ","127","0.165447687857752","0.138584252222275","0.192311123493229"
"4 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","53","0.112693141193606","0.0785238630842333","0.146862419302978"
"4 on scale 1-7","2005","Hesse","1-pers.-HH","25","","",""
"4 on scale 1-7","2005","Hesse","(Married) couple without C. ","75","0.135120794546721","0.10571023853847","0.164531350554971"
"4 on scale 1-7","2005","Hesse","Single parent ","11","","",""
"4 on scale 1-7","2005","Hesse","Couple + C. LE 16 ","52","0.1911653419747","0.145107505821647","0.237223178127753"
"4 on scale 1-7","2005","Hesse","Couple + C. GT 16 ","40","0.276365979134698","0.211035834940856","0.34169612332854"
"4 on scale 1-7","2005","Hesse","Couple + C. LE and GT 16","15","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","15","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","56","0.168139522927806","0.130287193771068","0.205991852084544"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Single parent ","10","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","26","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","38","0.231779977544317","0.171779865710625","0.291780089378009"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","19","","",""
"4 on scale 1-7","2005","Baden-Württemberg","1-pers.-HH","39","0.111520514690627","0.0775585969362695","0.145482432444985"
"4 on scale 1-7","2005","Baden-Württemberg","(Married) couple without C. ","124","0.167696947899683","0.141048130681476","0.194345765117891"
"4 on scale 1-7","2005","Baden-Württemberg","Single parent ","28","","",""
"4 on scale 1-7","2005","Baden-Württemberg","Couple + C. LE 16 ","87","0.16765811640878","0.135300518321361","0.200015714496199"
"4 on scale 1-7","2005","Baden-Württemberg","Couple + C. GT 16 ","81","0.230918690262867","0.190806088292283","0.271031292233452"
"4 on scale 1-7","2005","Baden-Württemberg","Couple + C. LE and GT 16","43","0.104780278545106","0.0698307213358622","0.139729835754349"
"4 on scale 1-7","2005","Bavaria","1-pers.-HH","71","0.175760192220907","0.138129789337743","0.213390595104071"
"4 on scale 1-7","2005","Bavaria","(Married) couple without C. ","167","0.192530711611023","0.167107809806155","0.217953613415891"
"4 on scale 1-7","2005","Bavaria","Single parent ","28","","",""
"4 on scale 1-7","2005","Bavaria","Couple + C. LE 16 ","110","0.177436743868303","0.146609938698249","0.208263549038357"
"4 on scale 1-7","2005","Bavaria","Couple + C. GT 16 ","124","0.23811305466613","0.202321092269309","0.273905017062952"
"4 on scale 1-7","2005","Bavaria","Couple + C. LE and GT 16","43","0.196982424063929","0.145470637322961","0.248494210804896"
"4 on scale 1-7","2005","Berlin","1-pers.-HH","29","","",""
"4 on scale 1-7","2005","Berlin","(Married) couple without C. ","36","0.201220151526997","0.148482487439718","0.253957815614276"
"4 on scale 1-7","2005","Berlin","Single parent ","12","","",""
"4 on scale 1-7","2005","Berlin","Couple + C. LE 16 ","17","","",""
"4 on scale 1-7","2005","Berlin","Couple + C. GT 16 ","22","","",""
"4 on scale 1-7","2005","Berlin","Couple + C. LE and GT 16","6","","",""
"4 on scale 1-7","2005","Brandenburg","1-pers.-HH","14","","",""
"4 on scale 1-7","2005","Brandenburg","(Married) couple without C. ","48","0.144634870991264","0.105915282161921","0.183354459820607"
"4 on scale 1-7","2005","Brandenburg","Single parent ","11","","",""
"4 on scale 1-7","2005","Brandenburg","Couple + C. LE 16 ","22","","",""
"4 on scale 1-7","2005","Brandenburg","Couple + C. GT 16 ","44","0.32793749135415","0.259355165738934","0.396519816969365"
"4 on scale 1-7","2005","Brandenburg","Couple + C. LE and GT 16","9","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","1-pers.-HH","12","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","22","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","Single parent ","6","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","13","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","20","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","6","","",""
"4 on scale 1-7","2005","Saxony","1-pers.-HH","28","","",""
"4 on scale 1-7","2005","Saxony","(Married) couple without C. ","93","0.180156973881023","0.14835474543508","0.211959202326965"
"4 on scale 1-7","2005","Saxony","Single parent ","12","","",""
"4 on scale 1-7","2005","Saxony","Couple + C. LE 16 ","26","","",""
"4 on scale 1-7","2005","Saxony","Couple + C. GT 16 ","50","0.182366741566781","0.138076427607199","0.226657055526362"
"4 on scale 1-7","2005","Saxony","Couple + C. LE and GT 16","21","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","1-pers.-HH","15","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","(Married) couple without C. ","56","0.158336074428402","0.118275973154528","0.198396175702277"
"4 on scale 1-7","2005","Saxony-Anhalt","Single parent ","6","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE 16 ","12","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","Couple + C. GT 16 ","41","0.170062220950901","0.120191398028461","0.219933043873341"
"4 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE and GT 16","9","","",""
"4 on scale 1-7","2005","Thuringia","1-pers.-HH","18","","",""
"4 on scale 1-7","2005","Thuringia","(Married) couple without C. ","60","0.211090678735069","0.163960409682832","0.258220947787307"
"4 on scale 1-7","2005","Thuringia","Single parent ","8","","",""
"4 on scale 1-7","2005","Thuringia","Couple + C. LE 16 ","26","","",""
"4 on scale 1-7","2005","Thuringia","Couple + C. GT 16 ","49","0.213036997755563","0.156148269271996","0.269925726239129"
"4 on scale 1-7","2005","Thuringia","Couple + C. LE and GT 16","14","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","1-pers.-HH","2","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","(Married) couple without C. ","21","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","Single parent ","3","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","Couple + C. LE 16 ","3","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","Couple + C. GT 16 ","4","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","Couple + C. LE and GT 16","2","","",""
"5 on scale 1-7","2005","Hamburg","1-pers.-HH","2","","",""
"5 on scale 1-7","2005","Hamburg","(Married) couple without C. ","9","","",""
"5 on scale 1-7","2005","Hamburg","Single parent ","1","","",""
"5 on scale 1-7","2005","Hamburg","Couple + C. LE 16 ","1","","",""
"5 on scale 1-7","2005","Hamburg","Couple + C. GT 16 ","2","","",""
"5 on scale 1-7","2005","Hamburg","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2005","Lower Saxony","1-pers.-HH","20","","",""
"5 on scale 1-7","2005","Lower Saxony","(Married) couple without C. ","40","0.0689330251411651","0.0486450450492666","0.0892210052330636"
"5 on scale 1-7","2005","Lower Saxony","Single parent ","4","","",""
"5 on scale 1-7","2005","Lower Saxony","Couple + C. LE 16 ","21","","",""
"5 on scale 1-7","2005","Lower Saxony","Couple + C. GT 16 ","23","","",""
"5 on scale 1-7","2005","Lower Saxony","Couple + C. LE and GT 16","12","","",""
"5 on scale 1-7","2005","Bremen","1-pers.-HH","1","","",""
"5 on scale 1-7","2005","Bremen","(Married) couple without C. ","4","","",""
"5 on scale 1-7","2005","Bremen","Single parent ","","","",""
"5 on scale 1-7","2005","Bremen","Couple + C. LE 16 ","2","","",""
"5 on scale 1-7","2005","Bremen","Couple + C. GT 16 ","2","","",""
"5 on scale 1-7","2005","Bremen","Couple + C. LE and GT 16","2","","",""
"5 on scale 1-7","2005","North Rhine-Westphalia","1-pers.-HH","44","0.0663717178707136","0.0461129689002574","0.0866304668411697"
"5 on scale 1-7","2005","North Rhine-Westphalia","(Married) couple without C. ","128","0.0921134342943244","0.0777630651129017","0.106463803475747"
"5 on scale 1-7","2005","North Rhine-Westphalia","Single parent ","23","","",""
"5 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. LE 16 ","73","0.0826887018777702","0.0636987497931534","0.101678653962387"
"5 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. GT 16 ","78","0.100264275274647","0.0785505162698368","0.121978034279456"
"5 on scale 1-7","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","25","","",""
"5 on scale 1-7","2005","Hesse","1-pers.-HH","13","","",""
"5 on scale 1-7","2005","Hesse","(Married) couple without C. ","46","0.096369208841466","0.070981174948886","0.121757242734046"
"5 on scale 1-7","2005","Hesse","Single parent ","7","","",""
"5 on scale 1-7","2005","Hesse","Couple + C. LE 16 ","22","","",""
"5 on scale 1-7","2005","Hesse","Couple + C. GT 16 ","21","","",""
"5 on scale 1-7","2005","Hesse","Couple + C. LE and GT 16","14","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","10","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","31","0.0828315837507041","0.0549347454450455","0.110728422056363"
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Single parent ","10","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","31","0.125080626936064","0.0835725876529049","0.166588666219224"
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","14","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","17","","",""
"5 on scale 1-7","2005","Baden-Württemberg","1-pers.-HH","27","","",""
"5 on scale 1-7","2005","Baden-Württemberg","(Married) couple without C. ","55","0.0588526982524299","0.0420651758424744","0.0756402206623854"
"5 on scale 1-7","2005","Baden-Württemberg","Single parent ","21","","",""
"5 on scale 1-7","2005","Baden-Württemberg","Couple + C. LE 16 ","41","0.0669282017111693","0.0452823230198926","0.0885740804024461"
"5 on scale 1-7","2005","Baden-Württemberg","Couple + C. GT 16 ","32","0.0805089943201096","0.0546112996522882","0.106406688987931"
"5 on scale 1-7","2005","Baden-Württemberg","Couple + C. LE and GT 16","28","","",""
"5 on scale 1-7","2005","Bavaria","1-pers.-HH","33","0.0893587820268973","0.0611558612138104","0.117561702839984"
"5 on scale 1-7","2005","Bavaria","(Married) couple without C. ","107","0.109240826921515","0.0891274613782575","0.129354192464773"
"5 on scale 1-7","2005","Bavaria","Single parent ","20","","",""
"5 on scale 1-7","2005","Bavaria","Couple + C. LE 16 ","71","0.110906689910542","0.0855685559291547","0.136244823891929"
"5 on scale 1-7","2005","Bavaria","Couple + C. GT 16 ","66","0.102673066512715","0.0771664848400066","0.128179648185424"
"5 on scale 1-7","2005","Bavaria","Couple + C. LE and GT 16","27","","",""
"5 on scale 1-7","2005","Berlin","1-pers.-HH","17","","",""
"5 on scale 1-7","2005","Berlin","(Married) couple without C. ","19","","",""
"5 on scale 1-7","2005","Berlin","Single parent ","7","","",""
"5 on scale 1-7","2005","Berlin","Couple + C. LE 16 ","4","","",""
"5 on scale 1-7","2005","Berlin","Couple + C. GT 16 ","10","","",""
"5 on scale 1-7","2005","Berlin","Couple + C. LE and GT 16","3","","",""
"5 on scale 1-7","2005","Brandenburg","1-pers.-HH","11","","",""
"5 on scale 1-7","2005","Brandenburg","(Married) couple without C. ","29","","",""
"5 on scale 1-7","2005","Brandenburg","Single parent ","6","","",""
"5 on scale 1-7","2005","Brandenburg","Couple + C. LE 16 ","16","","",""
"5 on scale 1-7","2005","Brandenburg","Couple + C. GT 16 ","17","","",""
"5 on scale 1-7","2005","Brandenburg","Couple + C. LE and GT 16","4","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","1-pers.-HH","4","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","19","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","Single parent ","2","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","9","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","8","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","4","","",""
"5 on scale 1-7","2005","Saxony","1-pers.-HH","14","","",""
"5 on scale 1-7","2005","Saxony","(Married) couple without C. ","41","0.0842643935304312","0.0612778452873574","0.107250941773505"
"5 on scale 1-7","2005","Saxony","Single parent ","11","","",""
"5 on scale 1-7","2005","Saxony","Couple + C. LE 16 ","25","","",""
"5 on scale 1-7","2005","Saxony","Couple + C. GT 16 ","30","0.0822733830966907","0.0507565184089488","0.113790247784433"
"5 on scale 1-7","2005","Saxony","Couple + C. LE and GT 16","9","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","1-pers.-HH","17","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","(Married) couple without C. ","24","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","Single parent ","7","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE 16 ","12","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","Couple + C. GT 16 ","15","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","Couple + C. LE and GT 16","4","","",""
"5 on scale 1-7","2005","Thuringia","1-pers.-HH","14","","",""
"5 on scale 1-7","2005","Thuringia","(Married) couple without C. ","18","","",""
"5 on scale 1-7","2005","Thuringia","Single parent ","3","","",""
"5 on scale 1-7","2005","Thuringia","Couple + C. LE 16 ","16","","",""
"5 on scale 1-7","2005","Thuringia","Couple + C. GT 16 ","21","","",""
"5 on scale 1-7","2005","Thuringia","Couple + C. LE and GT 16","4","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","1-pers.-HH","5","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","(Married) couple without C. ","6","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","Single parent ","1","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","Couple + C. LE 16 ","3","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","Couple + C. LE and GT 16","3","","",""
"6 on scale 1-7","2005","Hamburg","1-pers.-HH","","","",""
