"pli0082","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Never","1995","secondary school degree","direct migration background","21","","",""
"Never","1995","secondary school degree","indirect migration background","15","","",""
"Never","1995","college entrance qualification","no migration background","57","0.0407814734569923","0.0312526489719975","0.0503102979419871"
"Never","1995","college entrance qualification","direct migration background","17","","",""
"Never","1995","college entrance qualification","indirect migration background","3","","",""
"Never","1995","Other degree","no migration background","11","","",""
"Never","1995","Other degree","direct migration background","258","0.233060205237306","0.207926991896831","0.25819341857778"
"Never","1995","Other degree","indirect migration background","4","","",""
"Never","1995","no degree/no degree yet","no migration background","21","","",""
"Never","1995","no degree/no degree yet","direct migration background","174","0.34100693605107","0.301280788078428","0.380733084023712"
"Never","1995","no degree/no degree yet","indirect migration background","9","","",""
"Daily","1996","lower secondary degree","no migration background","","","",""
"Daily","1996","lower secondary degree","direct migration background","","","",""
"Daily","1996","lower secondary degree","indirect migration background","","","",""
"Daily","1996","secondary school degree","no migration background","","","",""
"Daily","1996","secondary school degree","direct migration background","","","",""
"Daily","1996","secondary school degree","indirect migration background","","","",""
"Daily","1996","college entrance qualification","no migration background","","","",""
"Daily","1996","college entrance qualification","direct migration background","","","",""
"Daily","1996","college entrance qualification","indirect migration background","","","",""
"Daily","1996","Other degree","no migration background","","","",""
"Daily","1996","Other degree","direct migration background","","","",""
"Daily","1996","Other degree","indirect migration background","","","",""
"Daily","1996","no degree/no degree yet","no migration background","","","",""
"Daily","1996","no degree/no degree yet","direct migration background","","","",""
"Daily","1996","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1996","lower secondary degree","no migration background","","","",""
"Min 1x per week","1996","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1996","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1996","secondary school degree","no migration background","","","",""
"Min 1x per week","1996","secondary school degree","direct migration background","","","",""
"Min 1x per week","1996","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1996","college entrance qualification","no migration background","","","",""
"Min 1x per week","1996","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1996","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1996","Other degree","no migration background","","","",""
"Min 1x per week","1996","Other degree","direct migration background","","","",""
"Min 1x per week","1996","Other degree","indirect migration background","","","",""
"Min 1x per week","1996","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1996","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1996","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1996","lower secondary degree","no migration background","","","",""
