"pli0082","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2017","1-pers.-HH","(2c_gen) general maturity certificate","17","","",""
"Min 1x per week","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"Min 1x per week","2017","1-pers.-HH","(3b) higher tertiary education","28","","",""
"Min 1x per week","2017","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","2017","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"Min 1x per week","2017","(Married) couple without C. ","(1b) general elementary school","4","","",""
"Min 1x per week","2017","(Married) couple without C. ","(1c) basic vocational qualification","1","","",""
"Min 1x per week","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per week","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Min 1x per week","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Min 1x per week","2017","(Married) couple without C. ","(3b) higher tertiary education","10","","",""
"Min 1x per week","2017","Single parent ","(0) in school","","","",""
"Min 1x per week","2017","Single parent ","(1a) inadequately completed","13","","",""
"Min 1x per week","2017","Single parent ","(1b) general elementary school","3","","",""
"Min 1x per week","2017","Single parent ","(1c) basic vocational qualification","","","",""
"Min 1x per week","2017","Single parent ","(2b) intermediate general qualification","","","",""
"Min 1x per week","2017","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per week","2017","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","2017","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2017","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per week","2017","Single parent ","(3b) higher tertiary education","1","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","(1a) inadequately completed","63","0.0617871603869811","0.0460746844184304","0.0774996363555318"
"Min 1x per week","2017","Couple + C. LE 16 ","(1b) general elementary school","31","0.0679776491187092","0.0445648768830067","0.0913904213544116"
"Min 1x per week","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","7","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","29","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","(3b) higher tertiary education","36","0.119588792337433","0.0869642585615168","0.152213326113349"
"Min 1x per week","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","(1b) general elementary school","2","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","(3b) higher tertiary education","1","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","(0) in school","1","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","(1a) inadequately completed","20","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","(1b) general elementary school","15","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","13","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Min 1x per week","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"Min 1x per month","2017","1-pers.-HH","(0) in school","1","","",""
"Min 1x per month","2017","1-pers.-HH","(1a) inadequately completed","60","0.132382148880199","0.0995775210239317","0.165186776736467"
"Min 1x per month","2017","1-pers.-HH","(1b) general elementary school","29","","",""
"Min 1x per month","2017","1-pers.-HH","(1c) basic vocational qualification","3","","",""
"Min 1x per month","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Min 1x per month","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"Min 1x per month","2017","1-pers.-HH","(2c_gen) general maturity certificate","30","0.191225894614014","0.127652354885913","0.254799434342116"
"Min 1x per month","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per month","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"Min 1x per month","2017","1-pers.-HH","(3b) higher tertiary education","39","0.182833784417789","0.130555434712031","0.235112134123548"
"Min 1x per month","2017","(Married) couple without C. ","(0) in school","1","","",""
"Min 1x per month","2017","(Married) couple without C. ","(1a) inadequately completed","10","","",""
"Min 1x per month","2017","(Married) couple without C. ","(1b) general elementary school","1","","",""
"Min 1x per month","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Min 1x per month","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per month","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Min 1x per month","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per month","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Min 1x per month","2017","(Married) couple without C. ","(3b) higher tertiary education","7","","",""
"Min 1x per month","2017","Single parent ","(0) in school","1","","",""
"Min 1x per month","2017","Single parent ","(1a) inadequately completed","18","","",""
"Min 1x per month","2017","Single parent ","(1b) general elementary school","5","","",""
"Min 1x per month","2017","Single parent ","(1c) basic vocational qualification","2","","",""
"Min 1x per month","2017","Single parent ","(2b) intermediate general qualification","1","","",""
"Min 1x per month","2017","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per month","2017","Single parent ","(2c_gen) general maturity certificate","9","","",""
"Min 1x per month","2017","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per month","2017","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per month","2017","Single parent ","(3b) higher tertiary education","12","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","(0) in school","2","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","(1a) inadequately completed","123","0.115014025916849","0.0941936570763423","0.135834394757355"
"Min 1x per month","2017","Couple + C. LE 16 ","(1b) general elementary school","82","0.165407967794184","0.130848110855832","0.199967824732535"
"Min 1x per month","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","2","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","52","0.131144189808109","0.0935069961764835","0.168781383439734"
"Min 1x per month","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","14","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","(3b) higher tertiary education","68","0.154606133943179","0.118256570521897","0.190955697364462"
"Min 1x per month","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","(1a) inadequately completed","8","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","(1b) general elementary school","2","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","(3b) higher tertiary education","3","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","(0) in school","1","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","(1a) inadequately completed","48","0.156901406109519","0.11414725445795","0.199655557761088"
"Min 1x per month","2017","Couple + C. LE and GT 16","(1b) general elementary school","25","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","12","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","15","","",""
"Rarely","2017","1-pers.-HH","(0) in school","","","",""
"Rarely","2017","1-pers.-HH","(1a) inadequately completed","102","0.290057077039111","0.246132295226521","0.333981858851702"
"Rarely","2017","1-pers.-HH","(1b) general elementary school","72","0.330625490375434","0.268176906283583","0.393074074467285"
"Rarely","2017","1-pers.-HH","(1c) basic vocational qualification","8","","",""
"Rarely","2017","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Rarely","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"Rarely","2017","1-pers.-HH","(2c_gen) general maturity certificate","45","0.295172963448689","0.221438760693793","0.368907166203586"
"Rarely","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","13","","",""
"Rarely","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"Rarely","2017","1-pers.-HH","(3b) higher tertiary education","68","0.333007110682023","0.26926509406631","0.396749127297737"
"Rarely","2017","(Married) couple without C. ","(0) in school","","","",""
"Rarely","2017","(Married) couple without C. ","(1a) inadequately completed","22","","",""
"Rarely","2017","(Married) couple without C. ","(1b) general elementary school","6","","",""
"Rarely","2017","(Married) couple without C. ","(1c) basic vocational qualification","2","","",""
"Rarely","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Rarely","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Rarely","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","9","","",""
"Rarely","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
