"pli0082","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2017","inadequately","Urban Area","208","0.122553607542239","0.106079036664379","0.139028178420099"
"Min 1x per month","2017","inadequately","Rural Area","84","0.130209968756018","0.103910189786564","0.156509747725471"
"Min 1x per month","2017","general elemantary","Urban Area","134","0.152617469553004","0.127117287018713","0.178117652087294"
"Min 1x per month","2017","general elemantary","Rural Area","44","0.126007365834822","0.0897603708411928","0.162254360828452"
"Min 1x per month","2017","middle vocational","Urban Area","104","0.177799517577315","0.148084657747127","0.207514377407502"
"Min 1x per month","2017","middle vocational","Rural Area","46","0.164091740676269","0.118723621245399","0.20945986010714"
"Min 1x per month","2017","vocational + Abi","Urban Area","22","","",""
"Min 1x per month","2017","vocational + Abi","Rural Area","12","","",""
"Min 1x per month","2017","higher vocational","Urban Area","","","",""
"Min 1x per month","2017","higher vocational","Rural Area","","","",""
"Min 1x per month","2017","higher education","Urban Area","132","0.177728531697669","0.149163148200653","0.206293915194684"
"Min 1x per month","2017","higher education","Rural Area","42","0.170648886740257","0.123053658274272","0.218244115206243"
"Rarely","2017","in school","Urban Area","3","","",""
"Rarely","2017","in school","Rural Area","1","","",""
"Rarely","2017","inadequately","Urban Area","459","0.299992111588217","0.276969894259342","0.323014328917091"
"Rarely","2017","inadequately","Rural Area","217","0.289113311046769","0.253684465323541","0.324542156769996"
"Rarely","2017","general elemantary","Urban Area","257","0.314749092490699","0.281817823625364","0.347680361356034"
"Rarely","2017","general elemantary","Rural Area","116","0.344695744308615","0.292784718605745","0.396606770011485"
"Rarely","2017","middle vocational","Urban Area","199","0.290043906264844","0.254777017213407","0.325310795316281"
"Rarely","2017","middle vocational","Rural Area","90","0.399247493700349","0.339254987746232","0.459239999654466"
"Rarely","2017","vocational + Abi","Urban Area","30","0.292349044436628","0.202752578049801","0.381945510823455"
"Rarely","2017","vocational + Abi","Rural Area","10","","",""
"Rarely","2017","higher vocational","Urban Area","","","",""
"Rarely","2017","higher vocational","Rural Area","","","",""
"Rarely","2017","higher education","Urban Area","239","0.352917323454912","0.317208935302694","0.388625711607129"
"Rarely","2017","higher education","Rural Area","89","0.293877205704617","0.236244960804556","0.351509450604678"
"Never","2017","in school","Urban Area","7","","",""
"Never","2017","in school","Rural Area","1","","",""
"Never","2017","inadequately","Urban Area","729","0.507430415182769","0.482313701891702","0.532547128473836"
"Never","2017","inadequately","Rural Area","288","0.501202333843947","0.462128005913254","0.54027666177464"
"Never","2017","general elemantary","Urban Area","293","0.41165560328809","0.376758913070597","0.446552293505583"
"Never","2017","general elemantary","Rural Area","134","0.402023926658443","0.34847040819379","0.455577445123095"
"Never","2017","middle vocational","Urban Area","248","0.399354446832611","0.361291016180782","0.43741787748444"
"Never","2017","middle vocational","Rural Area","93","0.333681067513524","0.275920032310797","0.39144210271625"
"Never","2017","vocational + Abi","Urban Area","40","0.440796107398288","0.342997096620262","0.538595118176315"
"Never","2017","vocational + Abi","Rural Area","11","","",""
"Never","2017","higher vocational","Urban Area","","","",""
"Never","2017","higher vocational","Rural Area","","","",""
"Never","2017","higher education","Urban Area","236","0.321450261912595","0.286552175998789","0.3563483478264"
"Never","2017","higher education","Rural Area","83","0.398098192463675","0.336168289891123","0.460028095036226"
"Daily","2018","in school","Urban Area","","","",""
"Daily","2018","in school","Rural Area","","","",""
"Daily","2018","inadequately","Urban Area","26","","",""
"Daily","2018","inadequately","Rural Area","12","","",""
"Daily","2018","general elemantary","Urban Area","9","","",""
"Daily","2018","general elemantary","Rural Area","5","","",""
"Daily","2018","middle vocational","Urban Area","12","","",""
"Daily","2018","middle vocational","Rural Area","2","","",""
"Daily","2018","vocational + Abi","Urban Area","","","",""
"Daily","2018","vocational + Abi","Rural Area","","","",""
"Daily","2018","higher vocational","Urban Area","","","",""
"Daily","2018","higher vocational","Rural Area","","","",""
"Daily","2018","higher education","Urban Area","13","","",""
"Daily","2018","higher education","Rural Area","4","","",""
"Min 1x per week","2018","in school","Urban Area","","","",""
"Min 1x per week","2018","in school","Rural Area","","","",""
"Min 1x per week","2018","inadequately","Urban Area","154","0.149450779329593","0.127823760457743","0.171077798201443"
"Min 1x per week","2018","inadequately","Rural Area","50","0.0756461012073276","0.0496998835737677","0.101592318840888"
"Min 1x per week","2018","general elemantary","Urban Area","91","0.18572414907495","0.152616364371139","0.21883193377876"
"Min 1x per week","2018","general elemantary","Rural Area","35","0.211989931041464","0.157981662946561","0.265998199136368"
"Min 1x per week","2018","middle vocational","Urban Area","85","0.197192456844523","0.16207075897662","0.232314154712425"
"Min 1x per week","2018","middle vocational","Rural Area","27","","",""
"Min 1x per week","2018","vocational + Abi","Urban Area","14","","",""
"Min 1x per week","2018","vocational + Abi","Rural Area","6","","",""
"Min 1x per week","2018","higher vocational","Urban Area","","","",""
"Min 1x per week","2018","higher vocational","Rural Area","","","",""
"Min 1x per week","2018","higher education","Urban Area","105","0.235570380584414","0.198705036240968","0.27243572492786"
"Min 1x per week","2018","higher education","Rural Area","30","0.17461013055516","0.114058770410458","0.235161490699862"
"Min 1x per month","2018","in school","Urban Area","2","","",""
"Min 1x per month","2018","in school","Rural Area","","","",""
"Min 1x per month","2018","inadequately","Urban Area","245","0.236766045755442","0.210979902351512","0.262552189159372"
"Min 1x per month","2018","inadequately","Rural Area","88","0.197330071190951","0.15827955527745","0.236380587104452"
"Min 1x per month","2018","general elemantary","Urban Area","149","0.269668634017901","0.231886598641255","0.307450669394546"
"Min 1x per month","2018","general elemantary","Rural Area","48","0.205448149687478","0.152059493527397","0.258836805847558"
"Min 1x per month","2018","middle vocational","Urban Area","118","0.261446787946128","0.222657913084872","0.300235662807385"
"Min 1x per month","2018","middle vocational","Rural Area","45","0.246844717115528","0.181449793425838","0.312239640805218"
"Min 1x per month","2018","vocational + Abi","Urban Area","13","","",""
"Min 1x per month","2018","vocational + Abi","Rural Area","6","","",""
"Min 1x per month","2018","higher vocational","Urban Area","","","",""
"Min 1x per month","2018","higher vocational","Rural Area","","","",""
"Min 1x per month","2018","higher education","Urban Area","134","0.22938928050916","0.192864023340335","0.265914537677985"
"Min 1x per month","2018","higher education","Rural Area","43","0.268138715764151","0.197481947984812","0.33879548354349"
"Rarely","2018","in school","Urban Area","","","",""
"Rarely","2018","in school","Rural Area","2","","",""
"Rarely","2018","inadequately","Urban Area","349","0.293727797845954","0.266099354078311","0.321356241613598"
"Rarely","2018","inadequately","Rural Area","160","0.381812775306771","0.334142585199114","0.429482965414429"
"Rarely","2018","general elemantary","Urban Area","177","0.314192439477481","0.27467314746234","0.353711731492622"
"Rarely","2018","general elemantary","Rural Area","93","0.371728544946142","0.307869360078425","0.435587729813858"
"Rarely","2018","middle vocational","Urban Area","197","0.365364966589803","0.322858979716513","0.407870953463093"
"Rarely","2018","middle vocational","Rural Area","57","0.390981531782971","0.31697275800194","0.464990305564001"
"Rarely","2018","vocational + Abi","Urban Area","25","","",""
"Rarely","2018","vocational + Abi","Rural Area","9","","",""
"Rarely","2018","higher vocational","Urban Area","","","",""
"Rarely","2018","higher vocational","Rural Area","","","",""
"Rarely","2018","higher education","Urban Area","162","0.30267570643397","0.262764451830209","0.342586961037731"
"Rarely","2018","higher education","Rural Area","54","0.392947326350491","0.315046874892765","0.470847777808216"
"Never","2018","in school","Urban Area","1","","",""
"Never","2018","in school","Rural Area","","","",""
"Never","2018","inadequately","Urban Area","270","0.294004960631232","0.266368908991209","0.321641012271255"
"Never","2018","inadequately","Rural Area","89","0.296100247652607","0.25130453659437","0.340895958710844"
"Never","2018","general elemantary","Urban Area","104","0.204232903192768","0.169911423695855","0.238554382689682"
"Never","2018","general elemantary","Rural Area","39","0.17319240783607","0.123188562455065","0.223196253217075"
"Never","2018","middle vocational","Urban Area","81","0.145785421140236","0.114634910601681","0.176935931678791"
"Never","2018","middle vocational","Rural Area","36","0.183687916774756","0.12495815186806","0.242417681681452"
"Never","2018","vocational + Abi","Urban Area","8","","",""
"Never","2018","vocational + Abi","Rural Area","5","","",""
"Never","2018","higher vocational","Urban Area","","","",""
"Never","2018","higher vocational","Rural Area","","","",""
"Never","2018","higher education","Urban Area","95","0.211522809762618","0.176044545003805","0.247001074521431"
"Never","2018","higher education","Rural Area","20","","",""
"Daily","2019","in school","Urban Area","","","",""
"Daily","2019","in school","Rural Area","1","","",""
"Daily","2019","inadequately","Urban Area","24","","",""
"Daily","2019","inadequately","Rural Area","9","","",""
"Daily","2019","general elemantary","Urban Area","20","","",""
"Daily","2019","general elemantary","Rural Area","9","","",""
"Daily","2019","middle vocational","Urban Area","39","0.00193012027891917","0.000875382183498983","0.00298485837433935"
"Daily","2019","middle vocational","Rural Area","11","","",""
"Daily","2019","vocational + Abi","Urban Area","3","","",""
"Daily","2019","vocational + Abi","Rural Area","2","","",""
"Daily","2019","higher vocational","Urban Area","","","",""
"Daily","2019","higher vocational","Rural Area","1","","",""
"Daily","2019","higher education","Urban Area","18","","",""
"Daily","2019","higher education","Rural Area","5","","",""
"Min 1x per week","2019","in school","Urban Area","11","","",""
"Min 1x per week","2019","in school","Rural Area","3","","",""
"Min 1x per week","2019","inadequately","Urban Area","136","0.0437095335376296","0.0321612391442558","0.0552578279310034"
"Min 1x per week","2019","inadequately","Rural Area","49","0.0402713407363916","0.0229174480463533","0.0576252334264299"
"Min 1x per week","2019","general elemantary","Urban Area","126","0.0311478294592013","0.0233346416994973","0.0389610172189053"
"Min 1x per week","2019","general elemantary","Rural Area","69","0.0520903682488362","0.0389648453662527","0.0652158911314197"
"Min 1x per week","2019","middle vocational","Urban Area","369","0.0404873487108349","0.0357508546997688","0.0452238427219009"
"Min 1x per week","2019","middle vocational","Rural Area","223","0.0456998740620832","0.0395751190205831","0.0518246291035832"
"Min 1x per week","2019","vocational + Abi","Urban Area","74","0.0405076688639436","0.0305308556594192","0.050484482068468"
"Min 1x per week","2019","vocational + Abi","Rural Area","41","0.0674317991135039","0.0477561770901718","0.0871074211368361"
"Min 1x per week","2019","higher vocational","Urban Area","43","0.0290731361865584","0.0181510562824387","0.0399952160906782"
"Min 1x per week","2019","higher vocational","Rural Area","26","","",""
"Min 1x per week","2019","higher education","Urban Area","377","0.0618951662314847","0.0551558291711869","0.0686345032917825"
"Min 1x per week","2019","higher education","Rural Area","151","0.0536413839726704","0.0438905195445734","0.0633922484007674"
"Min 1x per month","2019","in school","Urban Area","78","0.300055870342799","0.241586981403962","0.358524759281637"
"Min 1x per month","2019","in school","Rural Area","31","0.356811184716598","0.254969142460746","0.458653226972449"
"Min 1x per month","2019","inadequately","Urban Area","315","0.128176114222508","0.109293906109069","0.147058322335946"
"Min 1x per month","2019","inadequately","Rural Area","144","0.221591007236191","0.184929980861238","0.258252033611144"
"Min 1x per month","2019","general elemantary","Urban Area","426","0.209833487396525","0.191519525002216","0.228147449790834"
"Min 1x per month","2019","general elemantary","Rural Area","270","0.21665535033213","0.192321233910741","0.240989466753518"
"Min 1x per month","2019","middle vocational","Urban Area","2068","0.293005958226115","0.2820684580378","0.303943458414431"
"Min 1x per month","2019","middle vocational","Rural Area","1282","0.26287595851475","0.249965714398348","0.275786202631152"
"Min 1x per month","2019","vocational + Abi","Urban Area","540","0.326042361670812","0.302320117239642","0.349764606101983"
"Min 1x per month","2019","vocational + Abi","Rural Area","210","0.311927177725335","0.275577580229369","0.3482767752213"
"Min 1x per month","2019","higher vocational","Urban Area","348","0.354630795594311","0.323530931470383","0.385730659718239"
"Min 1x per month","2019","higher vocational","Rural Area","267","0.326770289458391","0.291849472765775","0.361691106151006"
"Min 1x per month","2019","higher education","Urban Area","2270","0.45984275641509","0.445903875716379","0.473781637113802"
"Min 1x per month","2019","higher education","Rural Area","920","0.409879751832815","0.388595237188075","0.431164266477554"
"Rarely","2019","in school","Urban Area","132","0.583997228610966","0.521112441565195","0.646882015656738"
"Rarely","2019","in school","Rural Area","41","0.41040360388694","0.305830109328422","0.514977098445458"
"Rarely","2019","inadequately","Urban Area","447","0.548340786347467","0.520230481213089","0.576451091481845"
"Rarely","2019","inadequately","Rural Area","185","0.323161969405473","0.281878410326093","0.364445528484853"
"Rarely","2019","general elemantary","Urban Area","924","0.505519846655768","0.483032969540762","0.528006723770775"
"Rarely","2019","general elemantary","Rural Area","522","0.477465578403833","0.447961441287527","0.506969715520139"
"Rarely","2019","middle vocational","Urban Area","3442","0.534829421809972","0.522843105478787","0.546815738141157"
"Rarely","2019","middle vocational","Rural Area","2413","0.559997421618879","0.545439165481686","0.574555677756073"
"Rarely","2019","vocational + Abi","Urban Area","774","0.549973529759922","0.524797201938416","0.575149857581428"
"Rarely","2019","vocational + Abi","Rural Area","327","0.543690326080858","0.504609706800656","0.58277094536106"
"Rarely","2019","higher vocational","Urban Area","472","0.549823394269311","0.517481219630525","0.582165568908098"
"Rarely","2019","higher vocational","Rural Area","355","0.55973301704988","0.522773184477444","0.596692849622317"
"Rarely","2019","higher education","Urban Area","2046","0.431123779838307","0.417273039005217","0.444974520671397"
"Rarely","2019","higher education","Rural Area","881","0.486798735536225","0.465167374772797","0.508430096299652"
"Never","2019","in school","Urban Area","15","","",""
"Never","2019","in school","Rural Area","9","","",""
"Never","2019","inadequately","Urban Area","282","0.277338884004443","0.252051286340677","0.302626481668209"
"Never","2019","inadequately","Rural Area","106","0.412574932386116","0.36911867828279","0.456031186489442"
"Never","2019","general elemantary","Urban Area","403","0.250870296839748","0.231372356412585","0.270368237266911"
"Never","2019","general elemantary","Rural Area","231","0.251204887495501","0.225586607115582","0.27682316787542"
"Never","2019","middle vocational","Urban Area","734","0.129747150974158","0.121672130860801","0.137822171087516"
"Never","2019","middle vocational","Rural Area","537","0.130474386351098","0.120595851123671","0.140352921578525"
"Never","2019","vocational + Abi","Urban Area","109","0.0799606956848515","0.0662346976007808","0.0936866937689223"
"Never","2019","vocational + Abi","Rural Area","44","0.0760948301658093","0.0552908193516192","0.0968988409799995"
"Never","2019","higher vocational","Urban Area","46","0.0664726739498194","0.0502787818389604","0.0826665660606784"
"Never","2019","higher vocational","Rural Area","44","0.0844264521379896","0.0637265943509952","0.105126309924984"
"Never","2019","higher education","Urban Area","200","0.0464842163004321","0.0405960533015661","0.0523723792992982"
"Never","2019","higher education","Rural Area","94","0.0465761457259669","0.0374562464654629","0.055696044986471"
