"pli0082","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1990","Schleswig-Holstein","middle vocational","7","","",""
"Never","1990","Schleswig-Holstein","vocational + Abi","","","",""
"Never","1990","Schleswig-Holstein","higher vocational","","","",""
"Never","1990","Schleswig-Holstein","higher education","","","",""
"Never","1990","Hamburg","in school","","","",""
"Never","1990","Hamburg","inadequately","3","","",""
"Never","1990","Hamburg","general elemantary","9","","",""
"Never","1990","Hamburg","middle vocational","12","","",""
"Never","1990","Hamburg","vocational + Abi","","","",""
"Never","1990","Hamburg","higher vocational","","","",""
"Never","1990","Hamburg","higher education","","","",""
"Never","1990","Lower Saxony","in school","1","","",""
"Never","1990","Lower Saxony","inadequately","8","","",""
"Never","1990","Lower Saxony","general elemantary","46","0.197487390553044","0.147637906574976","0.247336874531111"
"Never","1990","Lower Saxony","middle vocational","43","0.0860578672265392","0.0614512192099142","0.110664515243164"
"Never","1990","Lower Saxony","vocational + Abi","2","","",""
"Never","1990","Lower Saxony","higher vocational","3","","",""
"Never","1990","Lower Saxony","higher education","1","","",""
"Never","1990","Bremen","in school","","","",""
"Never","1990","Bremen","inadequately","2","","",""
"Never","1990","Bremen","general elemantary","11","","",""
"Never","1990","Bremen","middle vocational","5","","",""
"Never","1990","Bremen","vocational + Abi","","","",""
"Never","1990","Bremen","higher vocational","","","",""
"Never","1990","Bremen","higher education","","","",""
"Never","1990","North Rhine-Westphalia","in school","6","","",""
"Never","1990","North Rhine-Westphalia","inadequately","65","0.298412687069148","0.233351677860907","0.363473696277389"
"Never","1990","North Rhine-Westphalia","general elemantary","103","0.172234779066718","0.142537524298893","0.201932033834543"
"Never","1990","North Rhine-Westphalia","middle vocational","107","0.0855023629534887","0.0698370983678862","0.101167627539091"
"Never","1990","North Rhine-Westphalia","vocational + Abi","10","","",""
"Never","1990","North Rhine-Westphalia","higher vocational","5","","",""
"Never","1990","North Rhine-Westphalia","higher education","6","","",""
"Never","1990","Hesse","in school","1","","",""
"Never","1990","Hesse","inadequately","39","0.530968537865945","0.414889366680818","0.647047709051071"
"Never","1990","Hesse","general elemantary","65","0.194024558669114","0.146412779506407","0.241636337831821"
"Never","1990","Hesse","middle vocational","50","0.0966769546700595","0.0694335175039628","0.123920391836156"
"Never","1990","Hesse","vocational + Abi","2","","",""
"Never","1990","Hesse","higher vocational","5","","",""
"Never","1990","Hesse","higher education","","","",""
"Never","1990","Rhineland-Palatinate,Saarland","in school","1","","",""
"Never","1990","Rhineland-Palatinate,Saarland","inadequately","6","","",""
"Never","1990","Rhineland-Palatinate,Saarland","general elemantary","43","0.206184784409969","0.15210725065321","0.260262318166727"
"Never","1990","Rhineland-Palatinate,Saarland","middle vocational","33","0.116909260617772","0.0817594736684184","0.152059047567126"
"Never","1990","Rhineland-Palatinate,Saarland","vocational + Abi","2","","",""
"Never","1990","Rhineland-Palatinate,Saarland","higher vocational","4","","",""
"Never","1990","Rhineland-Palatinate,Saarland","higher education","1","","",""
"Never","1990","Baden-Württemberg","in school","1","","",""
"Never","1990","Baden-Württemberg","inadequately","44","0.245950711807899","0.184061417887011","0.307840005728786"
"Never","1990","Baden-Württemberg","general elemantary","95","0.186565796861663","0.15288799325302","0.220243600470307"
"Never","1990","Baden-Württemberg","middle vocational","73","0.0814204756815656","0.062434010016746","0.100406941346385"
"Never","1990","Baden-Württemberg","vocational + Abi","4","","",""
"Never","1990","Baden-Württemberg","higher vocational","2","","",""
"Never","1990","Baden-Württemberg","higher education","2","","",""
"Never","1990","Bavaria","in school","","","",""
"Never","1990","Bavaria","inadequately","11","","",""
"Never","1990","Bavaria","general elemantary","60","0.152126319861945","0.116974836115916","0.187277803607974"
"Never","1990","Bavaria","middle vocational","45","0.0618005500290193","0.045218075504856","0.0783830245531826"
"Never","1990","Bavaria","vocational + Abi","3","","",""
"Never","1990","Bavaria","higher vocational","1","","",""
"Never","1990","Bavaria","higher education","5","","",""
"Never","1990","Berlin","in school","1","","",""
"Never","1990","Berlin","inadequately","16","","",""
"Never","1990","Berlin","general elemantary","24","","",""
"Never","1990","Berlin","middle vocational","22","","",""
"Never","1990","Berlin","vocational + Abi","3","","",""
"Never","1990","Berlin","higher vocational","1","","",""
"Never","1990","Berlin","higher education","","","",""
"Never","1990","Brandenburg","in school","","","",""
"Never","1990","Brandenburg","inadequately","","","",""
"Never","1990","Brandenburg","general elemantary","","","",""
"Never","1990","Brandenburg","middle vocational","","","",""
"Never","1990","Brandenburg","vocational + Abi","","","",""
"Never","1990","Brandenburg","higher vocational","","","",""
"Never","1990","Brandenburg","higher education","","","",""
"Never","1990","Mecklenburg-Western Pomerania","in school","","","",""
"Never","1990","Mecklenburg-Western Pomerania","inadequately","","","",""
"Never","1990","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Never","1990","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Never","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Never","1990","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Never","1990","Mecklenburg-Western Pomerania","higher education","","","",""
"Never","1990","Saxony","in school","","","",""
"Never","1990","Saxony","inadequately","","","",""
"Never","1990","Saxony","general elemantary","","","",""
"Never","1990","Saxony","middle vocational","","","",""
"Never","1990","Saxony","vocational + Abi","","","",""
"Never","1990","Saxony","higher vocational","","","",""
"Never","1990","Saxony","higher education","","","",""
"Never","1990","Saxony-Anhalt","in school","","","",""
"Never","1990","Saxony-Anhalt","inadequately","","","",""
"Never","1990","Saxony-Anhalt","general elemantary","","","",""
"Never","1990","Saxony-Anhalt","middle vocational","","","",""
"Never","1990","Saxony-Anhalt","vocational + Abi","","","",""
"Never","1990","Saxony-Anhalt","higher vocational","","","",""
"Never","1990","Saxony-Anhalt","higher education","","","",""
"Never","1990","Thuringia","in school","","","",""
"Never","1990","Thuringia","inadequately","","","",""
"Never","1990","Thuringia","general elemantary","","","",""
"Never","1990","Thuringia","middle vocational","","","",""
"Never","1990","Thuringia","vocational + Abi","","","",""
"Never","1990","Thuringia","higher vocational","","","",""
"Never","1990","Thuringia","higher education","","","",""
"Daily","1991","Schleswig-Holstein","in school","","","",""
"Daily","1991","Schleswig-Holstein","inadequately","","","",""
"Daily","1991","Schleswig-Holstein","general elemantary","","","",""
"Daily","1991","Schleswig-Holstein","middle vocational","","","",""
"Daily","1991","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","1991","Schleswig-Holstein","higher vocational","","","",""
"Daily","1991","Schleswig-Holstein","higher education","","","",""
"Daily","1991","Hamburg","in school","","","",""
"Daily","1991","Hamburg","inadequately","","","",""
"Daily","1991","Hamburg","general elemantary","","","",""
"Daily","1991","Hamburg","middle vocational","","","",""
"Daily","1991","Hamburg","vocational + Abi","","","",""
"Daily","1991","Hamburg","higher vocational","","","",""
"Daily","1991","Hamburg","higher education","","","",""
"Daily","1991","Lower Saxony","in school","","","",""
"Daily","1991","Lower Saxony","inadequately","","","",""
"Daily","1991","Lower Saxony","general elemantary","","","",""
"Daily","1991","Lower Saxony","middle vocational","","","",""
"Daily","1991","Lower Saxony","vocational + Abi","","","",""
"Daily","1991","Lower Saxony","higher vocational","","","",""
"Daily","1991","Lower Saxony","higher education","","","",""
"Daily","1991","Bremen","in school","","","",""
"Daily","1991","Bremen","inadequately","","","",""
"Daily","1991","Bremen","general elemantary","","","",""
"Daily","1991","Bremen","middle vocational","","","",""
"Daily","1991","Bremen","vocational + Abi","","","",""
"Daily","1991","Bremen","higher vocational","","","",""
"Daily","1991","Bremen","higher education","","","",""
"Daily","1991","North Rhine-Westphalia","in school","","","",""
"Daily","1991","North Rhine-Westphalia","inadequately","","","",""
"Daily","1991","North Rhine-Westphalia","general elemantary","","","",""
"Daily","1991","North Rhine-Westphalia","middle vocational","","","",""
"Daily","1991","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","1991","North Rhine-Westphalia","higher vocational","","","",""
"Daily","1991","North Rhine-Westphalia","higher education","","","",""
"Daily","1991","Hesse","in school","","","",""
"Daily","1991","Hesse","inadequately","","","",""
"Daily","1991","Hesse","general elemantary","","","",""
"Daily","1991","Hesse","middle vocational","","","",""
"Daily","1991","Hesse","vocational + Abi","","","",""
"Daily","1991","Hesse","higher vocational","","","",""
"Daily","1991","Hesse","higher education","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","1991","Baden-Württemberg","in school","","","",""
"Daily","1991","Baden-Württemberg","inadequately","","","",""
"Daily","1991","Baden-Württemberg","general elemantary","","","",""
"Daily","1991","Baden-Württemberg","middle vocational","","","",""
"Daily","1991","Baden-Württemberg","vocational + Abi","","","",""
"Daily","1991","Baden-Württemberg","higher vocational","","","",""
"Daily","1991","Baden-Württemberg","higher education","","","",""
"Daily","1991","Bavaria","in school","","","",""
"Daily","1991","Bavaria","inadequately","","","",""
"Daily","1991","Bavaria","general elemantary","","","",""
"Daily","1991","Bavaria","middle vocational","","","",""
"Daily","1991","Bavaria","vocational + Abi","","","",""
"Daily","1991","Bavaria","higher vocational","","","",""
"Daily","1991","Bavaria","higher education","","","",""
"Daily","1991","Berlin","in school","","","",""
"Daily","1991","Berlin","inadequately","","","",""
"Daily","1991","Berlin","general elemantary","","","",""
"Daily","1991","Berlin","middle vocational","","","",""
"Daily","1991","Berlin","vocational + Abi","","","",""
"Daily","1991","Berlin","higher vocational","","","",""
"Daily","1991","Berlin","higher education","","","",""
"Daily","1991","Brandenburg","in school","","","",""
"Daily","1991","Brandenburg","inadequately","","","",""
"Daily","1991","Brandenburg","general elemantary","","","",""
"Daily","1991","Brandenburg","middle vocational","","","",""
"Daily","1991","Brandenburg","vocational + Abi","","","",""
"Daily","1991","Brandenburg","higher vocational","","","",""
"Daily","1991","Brandenburg","higher education","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","in school","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","inadequately","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","higher education","","","",""
"Daily","1991","Saxony","in school","","","",""
"Daily","1991","Saxony","inadequately","","","",""
"Daily","1991","Saxony","general elemantary","","","",""
"Daily","1991","Saxony","middle vocational","","","",""
"Daily","1991","Saxony","vocational + Abi","","","",""
"Daily","1991","Saxony","higher vocational","","","",""
"Daily","1991","Saxony","higher education","","","",""
"Daily","1991","Saxony-Anhalt","in school","","","",""
"Daily","1991","Saxony-Anhalt","inadequately","","","",""
"Daily","1991","Saxony-Anhalt","general elemantary","","","",""
"Daily","1991","Saxony-Anhalt","middle vocational","","","",""
"Daily","1991","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","1991","Saxony-Anhalt","higher vocational","","","",""
"Daily","1991","Saxony-Anhalt","higher education","","","",""
"Daily","1991","Thuringia","in school","","","",""
"Daily","1991","Thuringia","inadequately","","","",""
"Daily","1991","Thuringia","general elemantary","","","",""
