"ple0004","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"A little","2003","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"A little","2003","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"A little","2003","North Rhine-Westphalia","vocational + Abi","","","","","2"
"A little","2003","North Rhine-Westphalia","higher vocational","","","","","2"
"A little","2003","North Rhine-Westphalia","higher education","","","","","2"
"A little","2003","Hesse","in school","","","","","2"
"A little","2003","Hesse","inadequately","","","","","2"
"A little","2003","Hesse","general elemantary","","","","","2"
"A little","2003","Schleswig-Holstein","in school","","","","","2"
"A little","2003","Schleswig-Holstein","inadequately","","","","","2"
"A little","2003","Schleswig-Holstein","general elemantary","","","","","2"
"A little","2003","Schleswig-Holstein","middle vocational","","","","","2"
"A little","2003","Schleswig-Holstein","vocational + Abi","","","","","2"
"A little","2003","Schleswig-Holstein","higher vocational","","","","","2"
"A little","2003","Schleswig-Holstein","higher education","","","","","2"
"A little","2003","Hamburg","in school","","","","","2"
"A little","2003","Hamburg","inadequately","","","","","2"
"A little","2003","Hamburg","general elemantary","","","","","2"
"A little","2003","Hamburg","middle vocational","","","","","2"
"A little","2003","Hamburg","vocational + Abi","","","","","2"
"A little","2003","Hamburg","higher vocational","","","","","2"
"A little","2003","Hamburg","higher education","","","","","2"
"A little","2003","Lower Saxony","in school","","","","","2"
"A little","2003","Lower Saxony","inadequately","","","","","2"
"A little","2003","Lower Saxony","general elemantary","","","","","2"
"A little","2003","Lower Saxony","middle vocational","","","","","2"
"A little","2003","Lower Saxony","vocational + Abi","","","","","2"
"A little","2003","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"A little","2003","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"A little","2003","Mecklenburg-Western Pomerania","higher education","","","","","2"
"A little","2003","Saxony","in school","","","","","2"
"A little","2003","Saxony","inadequately","","","","","2"
"A little","2003","Saxony","general elemantary","","","","","2"
"A little","2003","Saxony","middle vocational","","","","","2"
"A little","2003","Saxony","vocational + Abi","","","","","2"
"A little","2003","Saxony","higher vocational","","","","","2"
"A little","2003","Saxony","higher education","","","","","2"
"A little","2003","Saxony-Anhalt","in school","","","","","2"
"A little","2003","Saxony-Anhalt","inadequately","","","","","2"
"A little","2003","Saxony-Anhalt","general elemantary","","","","","2"
"A little","2003","Saxony-Anhalt","middle vocational","","","","","2"
"A little","2003","Saxony-Anhalt","vocational + Abi","","","","","2"
"A little","2003","Saxony-Anhalt","higher vocational","","","","","2"
"A little","2003","Saxony-Anhalt","higher education","","","","","2"
"A little","2003","Thuringia","in school","","","","","2"
"A little","2003","Thuringia","inadequately","","","","","2"
"A little","2003","Thuringia","general elemantary","","","","","2"
"A little","2003","Thuringia","middle vocational","","","","","2"
"A little","2003","Thuringia","vocational + Abi","","","","","2"
"A little","2003","Thuringia","higher vocational","","","","","2"
"A little","2003","Thuringia","higher education","","","","","2"
"Not at all","2003","Baden-Württemberg","middle vocational","","","","","3"
"Not at all","2003","Baden-Württemberg","general elemantary","","","","","3"
"Not at all","2003","Brandenburg","vocational + Abi","","","","","3"
"Not at all","2003","Baden-Württemberg","inadequately","","","","","3"
"Not at all","2003","Baden-Württemberg","in school","","","","","3"
"Not at all","2003","Brandenburg","in school","","","","","3"
"Not at all","2003","Brandenburg","inadequately","","","","","3"
"Not at all","2003","Baden-Württemberg","higher vocational","","","","","3"
"Not at all","2003","Baden-Württemberg","vocational + Abi","","","","","3"
"Not at all","2003","Berlin","higher education","","","","","3"
"Not at all","2003","Brandenburg","general elemantary","","","","","3"
"Not at all","2003","Brandenburg","middle vocational","","","","","3"
"Not at all","2003","Saxony-Anhalt","middle vocational","","","","","3"
"Not at all","2003","Saxony-Anhalt","vocational + Abi","","","","","3"
"Not at all","2003","Saxony-Anhalt","general elemantary","","","","","3"
"Not at all","2003","Berlin","vocational + Abi","","","","","3"
"Not at all","2003","Berlin","higher vocational","","","","","3"
"Not at all","2003","Brandenburg","higher vocational","","","","","3"
"Not at all","2003","Brandenburg","higher education","","","","","3"
"Not at all","2003","Mecklenburg-Western Pomerania","in school","","","","","3"
"Not at all","2003","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Not at all","2003","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Not at all","2003","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Not at all","2003","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Not at all","2003","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Not at all","2003","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Not at all","2003","Baden-Württemberg","higher education","","","","","3"
"Not at all","2003","Berlin","in school","","","","","3"
"Not at all","2003","Berlin","inadequately","","","","","3"
"Not at all","2003","Bremen","vocational + Abi","","","","","3"
"Not at all","2003","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Not at all","2003","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Not at all","2003","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Not at all","2003","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Not at all","2003","Saxony","in school","","","","","3"
"Not at all","2003","Saxony","inadequately","","","","","3"
"Not at all","2003","Saxony","general elemantary","","","","","3"
"Not at all","2003","Saxony","middle vocational","","","","","3"
"Not at all","2003","Saxony","vocational + Abi","","","","","3"
"Not at all","2003","Saxony","higher vocational","","","","","3"
"Not at all","2003","Saxony","higher education","","","","","3"
"Not at all","2003","Saxony-Anhalt","in school","","","","","3"
"Not at all","2003","Saxony-Anhalt","inadequately","","","","","3"
"Not at all","2003","Saxony-Anhalt","higher education","","","","","3"
"Not at all","2003","Thuringia","in school","","","","","3"
"Not at all","2003","Thuringia","inadequately","","","","","3"
"Not at all","2003","Thuringia","general elemantary","","","","","3"
"Not at all","2003","Thuringia","middle vocational","","","","","3"
"Not at all","2003","Thuringia","vocational + Abi","","","","","3"
"Not at all","2003","Berlin","general elemantary","","","","","3"
"Not at all","2003","Berlin","middle vocational","","","","","3"
"Not at all","2003","Lower Saxony","higher vocational","","","","","3"
"Not at all","2003","Lower Saxony","higher education","","","","","3"
"Not at all","2003","Bremen","in school","","","","","3"
"Not at all","2003","Bremen","inadequately","","","","","3"
"Not at all","2003","Bremen","general elemantary","","","","","3"
"Not at all","2003","Bremen","middle vocational","","","","","3"
"Not at all","2003","Hesse","middle vocational","","","","","3"
"Not at all","2003","Hesse","vocational + Abi","","","","","3"
"Not at all","2003","Hesse","higher vocational","","","","","3"
"Not at all","2003","Hesse","higher education","","","","","3"
"Not at all","2003","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Not at all","2003","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Not at all","2003","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Not at all","2003","Bavaria","in school","","","","","3"
"Not at all","2003","Bavaria","inadequately","","","","","3"
"Not at all","2003","Bavaria","general elemantary","","","","","3"
"Not at all","2003","Bavaria","middle vocational","","","","","3"
"Not at all","2003","Bavaria","vocational + Abi","","","","","3"
"Not at all","2003","Bavaria","higher vocational","","","","","3"
"Not at all","2003","Bavaria","higher education","","","","","3"
"Not at all","2003","Saxony-Anhalt","higher vocational","","","","","3"
"Not at all","2003","Thuringia","higher vocational","","","","","3"
"Not at all","2003","Thuringia","higher education","","","","","3"
"Not at all","2003","Bremen","higher vocational","","","","","3"
"Not at all","2003","Bremen","higher education","","","","","3"
"Not at all","2003","North Rhine-Westphalia","in school","","","","","3"
"Not at all","2003","North Rhine-Westphalia","inadequately","","","","","3"
"Not at all","2003","North Rhine-Westphalia","general elemantary","","","","","3"
"Not at all","2003","North Rhine-Westphalia","middle vocational","","","","","3"
"Not at all","2003","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Not at all","2003","North Rhine-Westphalia","higher vocational","","","","","3"
"Not at all","2003","North Rhine-Westphalia","higher education","","","","","3"
"Not at all","2003","Hesse","in school","","","","","3"
"Not at all","2003","Hesse","inadequately","","","","","3"
"Not at all","2003","Hesse","general elemantary","","","","","3"
"Not at all","2003","Schleswig-Holstein","in school","","","","","3"
"Not at all","2003","Schleswig-Holstein","inadequately","","","","","3"
"Not at all","2003","Schleswig-Holstein","general elemantary","","","","","3"
"Not at all","2003","Schleswig-Holstein","middle vocational","","","","","3"
"Not at all","2003","Schleswig-Holstein","vocational + Abi","","","","","3"
"Not at all","2003","Schleswig-Holstein","higher vocational","","","","","3"
"Not at all","2003","Schleswig-Holstein","higher education","","","","","3"
"Not at all","2003","Hamburg","in school","","","","","3"
"Not at all","2003","Hamburg","inadequately","","","","","3"
"Not at all","2003","Hamburg","general elemantary","","","","","3"
"Not at all","2003","Hamburg","middle vocational","","","","","3"
"Not at all","2003","Hamburg","vocational + Abi","","","","","3"
"Not at all","2003","Hamburg","higher vocational","","","","","3"
"Not at all","2003","Hamburg","higher education","","","","","3"
"Not at all","2003","Lower Saxony","in school","","","","","3"
"Not at all","2003","Lower Saxony","inadequately","","","","","3"
"Not at all","2003","Lower Saxony","general elemantary","","","","","3"
"Not at all","2003","Lower Saxony","middle vocational","","","","","3"
"Not at all","2003","Lower Saxony","vocational + Abi","","","","","3"
"Strong","2003","Schleswig-Holstein","in school","","","","","1"
"Strong","2003","Schleswig-Holstein","inadequately","","","","","1"
"Strong","2003","Schleswig-Holstein","general elemantary","","","","","1"
"Strong","2003","Schleswig-Holstein","middle vocational","","","","","1"
"Strong","2003","Schleswig-Holstein","vocational + Abi","","","","","1"
"Strong","2003","Schleswig-Holstein","higher vocational","","","","","1"
"Strong","2003","Schleswig-Holstein","higher education","","","","","1"
"Strong","2003","Hamburg","in school","","","","","1"
"Strong","2003","Hamburg","inadequately","","","","","1"
"Strong","2003","Hamburg","general elemantary","","","","","1"
"Strong","2003","Hamburg","middle vocational","","","","","1"
"Strong","2003","Hamburg","vocational + Abi","","","","","1"
"Strong","2003","Hamburg","higher vocational","","","","","1"
"Strong","2003","Hamburg","higher education","","","","","1"
"Strong","2003","Lower Saxony","in school","","","","","1"
"Strong","2003","Lower Saxony","inadequately","","","","","1"
"Strong","2003","Lower Saxony","general elemantary","","","","","1"
"Strong","2003","Lower Saxony","middle vocational","","","","","1"
"Strong","2003","Lower Saxony","vocational + Abi","","","","","1"
"Strong","2003","Lower Saxony","higher vocational","","","","","1"
