"pli0097_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1987","lower secondary degree","Single parent ","","","",""
"Min 1x per month","1987","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1987","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1987","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1987","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","1987","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","1987","secondary school degree","Single parent ","","","",""
"Min 1x per month","1987","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1987","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1987","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1987","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","1987","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","1987","college entrance qualification","Single parent ","","","",""
"Min 1x per month","1987","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","1987","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","1987","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1987","Other degree","1-pers.-HH","","","",""
"Min 1x per month","1987","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","1987","Other degree","Single parent ","","","",""
"Min 1x per month","1987","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1987","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1987","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1987","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1987","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","1987","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","1987","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1987","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","1987","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","1987","lower secondary degree","1-pers.-HH","","","",""
"Rarely","1987","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","1987","lower secondary degree","Single parent ","","","",""
"Rarely","1987","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","1987","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","1987","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","1987","secondary school degree","1-pers.-HH","","","",""
"Rarely","1987","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","1987","secondary school degree","Single parent ","","","",""
"Rarely","1987","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","1987","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","1987","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","1987","college entrance qualification","1-pers.-HH","","","",""
"Rarely","1987","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","1987","college entrance qualification","Single parent ","","","",""
"Rarely","1987","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","1987","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","1987","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","1987","Other degree","1-pers.-HH","","","",""
"Rarely","1987","Other degree","(Married) couple without C. ","","","",""
"Rarely","1987","Other degree","Single parent ","","","",""
"Rarely","1987","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","1987","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","1987","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","1987","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","1987","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","1987","no degree/no degree yet","Single parent ","","","",""
"Rarely","1987","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","1987","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","1987","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","1987","lower secondary degree","1-pers.-HH","","","",""
"Never","1987","lower secondary degree","(Married) couple without C. ","","","",""
"Never","1987","lower secondary degree","Single parent ","","","",""
"Never","1987","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","1987","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","1987","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","1987","secondary school degree","1-pers.-HH","","","",""
"Never","1987","secondary school degree","(Married) couple without C. ","","","",""
"Never","1987","secondary school degree","Single parent ","","","",""
"Never","1987","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","1987","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","1987","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","1987","college entrance qualification","1-pers.-HH","","","",""
"Never","1987","college entrance qualification","(Married) couple without C. ","","","",""
"Never","1987","college entrance qualification","Single parent ","","","",""
"Never","1987","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","1987","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","1987","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1987","Other degree","1-pers.-HH","","","",""
"Never","1987","Other degree","(Married) couple without C. ","","","",""
"Never","1987","Other degree","Single parent ","","","",""
"Never","1987","Other degree","Couple + C. LE 16 ","","","",""
"Never","1987","Other degree","Couple + C. GT 16 ","","","",""
"Never","1987","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1987","no degree/no degree yet","1-pers.-HH","","","",""
"Never","1987","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","1987","no degree/no degree yet","Single parent ","","","",""
"Never","1987","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","1987","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","1987","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","1988","lower secondary degree","1-pers.-HH","","","",""
"Daily","1988","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1988","lower secondary degree","Single parent ","","","",""
"Daily","1988","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1988","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1988","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1988","secondary school degree","1-pers.-HH","","","",""
"Daily","1988","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1988","secondary school degree","Single parent ","","","",""
"Daily","1988","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1988","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1988","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1988","college entrance qualification","1-pers.-HH","","","",""
"Daily","1988","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1988","college entrance qualification","Single parent ","","","",""
"Daily","1988","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1988","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1988","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1988","Other degree","1-pers.-HH","","","",""
"Daily","1988","Other degree","(Married) couple without C. ","","","",""
"Daily","1988","Other degree","Single parent ","","","",""
"Daily","1988","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1988","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1988","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1988","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1988","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1988","no degree/no degree yet","Single parent ","","","",""
"Daily","1988","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1988","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1988","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1988","lower secondary degree","1-pers.-HH","3","","",""
"Min 1x per week","1988","lower secondary degree","(Married) couple without C. ","6","","",""
"Min 1x per week","1988","lower secondary degree","Single parent ","1","","",""
"Min 1x per week","1988","lower secondary degree","Couple + C. LE 16 ","7","","",""
"Min 1x per week","1988","lower secondary degree","Couple + C. GT 16 ","8","","",""
"Min 1x per week","1988","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","1988","secondary school degree","1-pers.-HH","1","","",""
"Min 1x per week","1988","secondary school degree","(Married) couple without C. ","3","","",""
"Min 1x per week","1988","secondary school degree","Single parent ","","","",""
"Min 1x per week","1988","secondary school degree","Couple + C. LE 16 ","3","","",""
"Min 1x per week","1988","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1988","secondary school degree","Couple + C. LE and GT 16","4","","",""
"Min 1x per week","1988","college entrance qualification","1-pers.-HH","5","","",""
"Min 1x per week","1988","college entrance qualification","(Married) couple without C. ","3","","",""
"Min 1x per week","1988","college entrance qualification","Single parent ","1","","",""
"Min 1x per week","1988","college entrance qualification","Couple + C. LE 16 ","8","","",""
"Min 1x per week","1988","college entrance qualification","Couple + C. GT 16 ","3","","",""
"Min 1x per week","1988","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1988","Other degree","1-pers.-HH","","","",""
"Min 1x per week","1988","Other degree","(Married) couple without C. ","1","","",""
"Min 1x per week","1988","Other degree","Single parent ","","","",""
"Min 1x per week","1988","Other degree","Couple + C. LE 16 ","2","","",""
"Min 1x per week","1988","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1988","Other degree","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","1988","no degree/no degree yet","1-pers.-HH","1","","",""
"Min 1x per week","1988","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1988","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","1988","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","1988","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","1988","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Min 1x per month","1988","lower secondary degree","1-pers.-HH","7","","",""
"Min 1x per month","1988","lower secondary degree","(Married) couple without C. ","13","","",""
"Min 1x per month","1988","lower secondary degree","Single parent ","4","","",""
"Min 1x per month","1988","lower secondary degree","Couple + C. LE 16 ","7","","",""
"Min 1x per month","1988","lower secondary degree","Couple + C. GT 16 ","13","","",""
"Min 1x per month","1988","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"Min 1x per month","1988","secondary school degree","1-pers.-HH","2","","",""
"Min 1x per month","1988","secondary school degree","(Married) couple without C. ","1","","",""
"Min 1x per month","1988","secondary school degree","Single parent ","2","","",""
