"pli0097_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2012","inadequately","Female","","","",""
"Min 1x per week","2012","general elemantary","Male","","","",""
"Min 1x per week","2012","general elemantary","Female","","","",""
"Min 1x per week","2012","middle vocational","Male","","","",""
"Min 1x per week","2012","middle vocational","Female","","","",""
"Min 1x per week","2012","vocational + Abi","Male","","","",""
"Min 1x per week","2012","vocational + Abi","Female","","","",""
"Min 1x per week","2012","higher vocational","Male","","","",""
"Min 1x per week","2012","higher vocational","Female","","","",""
"Min 1x per week","2012","higher education","Male","","","",""
"Min 1x per week","2012","higher education","Female","","","",""
"Min 1x per month","2012","in school","Male","","","",""
"Min 1x per month","2012","in school","Female","","","",""
"Min 1x per month","2012","inadequately","Male","","","",""
"Min 1x per month","2012","inadequately","Female","","","",""
"Min 1x per month","2012","general elemantary","Male","","","",""
"Min 1x per month","2012","general elemantary","Female","","","",""
"Min 1x per month","2012","middle vocational","Male","","","",""
"Min 1x per month","2012","middle vocational","Female","","","",""
"Min 1x per month","2012","vocational + Abi","Male","","","",""
"Min 1x per month","2012","vocational + Abi","Female","","","",""
"Min 1x per month","2012","higher vocational","Male","","","",""
"Min 1x per month","2012","higher vocational","Female","","","",""
"Min 1x per month","2012","higher education","Male","","","",""
"Min 1x per month","2012","higher education","Female","","","",""
"Rarely","2012","in school","Male","","","",""
"Rarely","2012","in school","Female","","","",""
"Rarely","2012","inadequately","Male","","","",""
"Rarely","2012","inadequately","Female","","","",""
"Rarely","2012","general elemantary","Male","","","",""
"Rarely","2012","general elemantary","Female","","","",""
"Rarely","2012","middle vocational","Male","","","",""
"Rarely","2012","middle vocational","Female","","","",""
"Rarely","2012","vocational + Abi","Male","","","",""
"Rarely","2012","vocational + Abi","Female","","","",""
"Rarely","2012","higher vocational","Male","","","",""
"Rarely","2012","higher vocational","Female","","","",""
"Rarely","2012","higher education","Male","","","",""
"Rarely","2012","higher education","Female","","","",""
"Never","2012","in school","Male","","","",""
"Never","2012","in school","Female","","","",""
"Never","2012","inadequately","Male","","","",""
"Never","2012","inadequately","Female","","","",""
"Never","2012","general elemantary","Male","","","",""
"Never","2012","general elemantary","Female","","","",""
"Never","2012","middle vocational","Male","","","",""
"Never","2012","middle vocational","Female","","","",""
"Never","2012","vocational + Abi","Male","","","",""
"Never","2012","vocational + Abi","Female","","","",""
"Never","2012","higher vocational","Male","","","",""
"Never","2012","higher vocational","Female","","","",""
"Never","2012","higher education","Male","","","",""
"Never","2012","higher education","Female","","","",""
"Daily","2013","in school","Male","2","","",""
"Daily","2013","in school","Female","","","",""
"Daily","2013","inadequately","Male","","","",""
"Daily","2013","inadequately","Female","","","",""
"Daily","2013","general elemantary","Male","2","","",""
"Daily","2013","general elemantary","Female","","","",""
"Daily","2013","middle vocational","Male","13","","",""
"Daily","2013","middle vocational","Female","7","","",""
"Daily","2013","vocational + Abi","Male","2","","",""
"Daily","2013","vocational + Abi","Female","","","",""
"Daily","2013","higher vocational","Male","6","","",""
"Daily","2013","higher vocational","Female","","","",""
"Daily","2013","higher education","Male","25","","",""
"Daily","2013","higher education","Female","7","","",""
"Min 1x per week","2013","in school","Male","4","","",""
"Min 1x per week","2013","in school","Female","3","","",""
"Min 1x per week","2013","inadequately","Male","","","",""
"Min 1x per week","2013","inadequately","Female","","","",""
"Min 1x per week","2013","general elemantary","Male","2","","",""
"Min 1x per week","2013","general elemantary","Female","4","","",""
"Min 1x per week","2013","middle vocational","Male","47","0.00825513401462467","0.00585093301967923","0.0106593350095701"
"Min 1x per week","2013","middle vocational","Female","18","","",""
"Min 1x per week","2013","vocational + Abi","Male","10","","",""
"Min 1x per week","2013","vocational + Abi","Female","4","","",""
"Min 1x per week","2013","higher vocational","Male","21","","",""
"Min 1x per week","2013","higher vocational","Female","3","","",""
"Min 1x per week","2013","higher education","Male","79","0.0226493331912638","0.0172966805628062","0.0280019858197214"
"Min 1x per week","2013","higher education","Female","33","0.0162523359425345","0.0116076739983887","0.0208969978866803"
"Min 1x per month","2013","in school","Male","3","","",""
"Min 1x per month","2013","in school","Female","3","","",""
"Min 1x per month","2013","inadequately","Male","2","","",""
"Min 1x per month","2013","inadequately","Female","1","","",""
"Min 1x per month","2013","general elemantary","Male","14","","",""
"Min 1x per month","2013","general elemantary","Female","15","","",""
"Min 1x per month","2013","middle vocational","Male","114","0.0207362305356663","0.0169498568105106","0.0245226042608221"
"Min 1x per month","2013","middle vocational","Female","72","0.0106657868755224","0.00824814024795553","0.0130834335030893"
"Min 1x per month","2013","vocational + Abi","Male","6","","",""
"Min 1x per month","2013","vocational + Abi","Female","20","","",""
"Min 1x per month","2013","higher vocational","Male","39","0.039678962670021","0.027763603590064","0.0515943217499781"
"Min 1x per month","2013","higher vocational","Female","12","","",""
"Min 1x per month","2013","higher education","Male","126","0.0424553096582932","0.0352015748276022","0.0497090444889842"
"Min 1x per month","2013","higher education","Female","72","0.0207065912563036","0.0154758278294321","0.0259373546831752"
"Rarely","2013","in school","Male","23","","",""
"Rarely","2013","in school","Female","26","","",""
"Rarely","2013","inadequately","Male","4","","",""
"Rarely","2013","inadequately","Female","5","","",""
"Rarely","2013","general elemantary","Male","58","0.0694590751889422","0.0525558164185186","0.0863623339593657"
"Rarely","2013","general elemantary","Female","84","0.0474365365841571","0.0373994216181237","0.0574736515501905"
"Rarely","2013","middle vocational","Male","466","0.0887719128769649","0.0812147276653555","0.0963290980885743"
"Rarely","2013","middle vocational","Female","443","0.0723216935691848","0.0662255125768043","0.0784178745615654"
"Rarely","2013","vocational + Abi","Male","53","0.0915854964141753","0.068677092792951","0.1144939000354"
"Rarely","2013","vocational + Abi","Female","74","0.0585849989814033","0.0450820446911448","0.0720879532716618"
"Rarely","2013","higher vocational","Male","116","0.117826448711808","0.0981468078348935","0.137506089588723"
"Rarely","2013","higher vocational","Female","56","0.0752275165632244","0.0548565812707851","0.0955984518556637"
"Rarely","2013","higher education","Male","391","0.144640196256693","0.131985985521837","0.157294406991549"
"Rarely","2013","higher education","Female","296","0.103723940249012","0.0925240244225368","0.114923856075488"
"Never","2013","in school","Male","180","0.844686960618453","0.795930517558581","0.893443403678325"
"Never","2013","in school","Female","199","0.880352863091072","0.838500339787385","0.922205386394759"
"Never","2013","inadequately","Male","132","0.940424181083198","0.900932515384658","0.979915846781738"
"Never","2013","inadequately","Female","184","0.964699314434955","0.938459615645498","0.990939013224412"
"Never","2013","general elemantary","Male","793","0.906510141474384","0.88715453482656","0.925865748122207"
"Never","2013","general elemantary","Female","1620","0.9388973586864","0.927587830091215","0.950206887281585"
"Never","2013","middle vocational","Male","4801","0.880525100311034","0.871906873180291","0.889143327441777"
"Never","2013","middle vocational","Female","6395","0.912968185969386","0.906333938030305","0.919602433908467"
"Never","2013","vocational + Abi","Male","538","0.873086213414248","0.846648590072205","0.89952383675629"
"Never","2013","vocational + Abi","Female","1064","0.925492641622454","0.910394235776837","0.94059104746807"
"Never","2013","higher vocational","Male","849","0.821943220076447","0.798591497383822","0.845294942769071"
"Never","2013","higher vocational","Female","573","0.911968318624063","0.890084932093857","0.933851705154269"
"Never","2013","higher education","Male","2347","0.780973615037928","0.766094313636592","0.795852916439264"
"Never","2013","higher education","Female","2439","0.857073309055519","0.844216890225744","0.869929727885294"
"Daily","2014","in school","Male","","","",""
"Daily","2014","in school","Female","","","",""
"Daily","2014","inadequately","Male","","","",""
"Daily","2014","inadequately","Female","","","",""
"Daily","2014","general elemantary","Male","","","",""
"Daily","2014","general elemantary","Female","","","",""
"Daily","2014","middle vocational","Male","","","",""
"Daily","2014","middle vocational","Female","","","",""
"Daily","2014","vocational + Abi","Male","","","",""
"Daily","2014","vocational + Abi","Female","","","",""
"Daily","2014","higher vocational","Male","","","",""
"Daily","2014","higher vocational","Female","","","",""
"Daily","2014","higher education","Male","","","",""
"Daily","2014","higher education","Female","","","",""
"Min 1x per week","2014","in school","Male","","","",""
"Min 1x per week","2014","in school","Female","","","",""
"Min 1x per week","2014","inadequately","Male","","","",""
"Min 1x per week","2014","inadequately","Female","","","",""
"Min 1x per week","2014","general elemantary","Male","","","",""
"Min 1x per week","2014","general elemantary","Female","","","",""
"Min 1x per week","2014","middle vocational","Male","","","",""
"Min 1x per week","2014","middle vocational","Female","","","",""
"Min 1x per week","2014","vocational + Abi","Male","","","",""
"Min 1x per week","2014","vocational + Abi","Female","","","",""
"Min 1x per week","2014","higher vocational","Male","","","",""
"Min 1x per week","2014","higher vocational","Female","","","",""
"Min 1x per week","2014","higher education","Male","","","",""
"Min 1x per week","2014","higher education","Female","","","",""
"Min 1x per month","2014","in school","Male","","","",""
"Min 1x per month","2014","in school","Female","","","",""
"Min 1x per month","2014","inadequately","Male","","","",""
"Min 1x per month","2014","inadequately","Female","","","",""
"Min 1x per month","2014","general elemantary","Male","","","",""
"Min 1x per month","2014","general elemantary","Female","","","",""
"Min 1x per month","2014","middle vocational","Male","","","",""
"Min 1x per month","2014","middle vocational","Female","","","",""
"Min 1x per month","2014","vocational + Abi","Male","","","",""
"Min 1x per month","2014","vocational + Abi","Female","","","",""
"Min 1x per month","2014","higher vocational","Male","","","",""
"Min 1x per month","2014","higher vocational","Female","","","",""
"Min 1x per month","2014","higher education","Male","","","",""
"Min 1x per month","2014","higher education","Female","","","",""
"Rarely","2014","in school","Male","","","",""
"Rarely","2014","in school","Female","","","",""
"Rarely","2014","inadequately","Male","","","",""
"Rarely","2014","inadequately","Female","","","",""
"Rarely","2014","general elemantary","Male","","","",""
"Rarely","2014","general elemantary","Female","","","",""
"Rarely","2014","middle vocational","Male","","","",""
"Rarely","2014","middle vocational","Female","","","",""
"Rarely","2014","vocational + Abi","Male","","","",""
"Rarely","2014","vocational + Abi","Female","","","",""
"Rarely","2014","higher vocational","Male","","","",""
"Rarely","2014","higher vocational","Female","","","",""
"Rarely","2014","higher education","Male","","","",""
"Rarely","2014","higher education","Female","","","",""
"Never","2014","in school","Male","","","",""
"Never","2014","in school","Female","","","",""
"Never","2014","inadequately","Male","","","",""
"Never","2014","inadequately","Female","","","",""
"Never","2014","general elemantary","Male","","","",""
"Never","2014","general elemantary","Female","","","",""
"Never","2014","middle vocational","Male","","","",""
"Never","2014","middle vocational","Female","","","",""
"Never","2014","vocational + Abi","Male","","","",""
"Never","2014","vocational + Abi","Female","","","",""
"Never","2014","higher vocational","Male","","","",""
"Never","2014","higher vocational","Female","","","",""
"Never","2014","higher education","Male","","","",""
"Never","2014","higher education","Female","","","",""
"Daily","2015","in school","Male","","","",""
"Daily","2015","in school","Female","","","",""
"Daily","2015","inadequately","Male","","","",""
"Daily","2015","inadequately","Female","","","",""
"Daily","2015","general elemantary","Male","","","",""
"Daily","2015","general elemantary","Female","","","",""
"Daily","2015","middle vocational","Male","","","",""
"Daily","2015","middle vocational","Female","","","",""
"Daily","2015","vocational + Abi","Male","","","",""
"Daily","2015","vocational + Abi","Female","","","",""
"Daily","2015","higher vocational","Male","","","",""
"Daily","2015","higher vocational","Female","","","",""
"Daily","2015","higher education","Male","","","",""
"Daily","2015","higher education","Female","","","",""
"Min 1x per week","2015","in school","Male","1","","",""
"Min 1x per week","2015","in school","Female","1","","",""
"Min 1x per week","2015","inadequately","Male","1","","",""
"Min 1x per week","2015","inadequately","Female","","","",""
"Min 1x per week","2015","general elemantary","Male","5","","",""
"Min 1x per week","2015","general elemantary","Female","5","","",""
"Min 1x per week","2015","middle vocational","Male","50","0.00556008424556528","0.00359224446782812","0.00752792402330244"
"Min 1x per week","2015","middle vocational","Female","28","","",""
"Min 1x per week","2015","vocational + Abi","Male","9","","",""
"Min 1x per week","2015","vocational + Abi","Female","4","","",""
"Min 1x per week","2015","higher vocational","Male","22","","",""
"Min 1x per week","2015","higher vocational","Female","2","","",""
"Min 1x per week","2015","higher education","Male","70","0.0246065228832287","0.0192430125485107","0.0299700332179466"
"Min 1x per week","2015","higher education","Female","32","0.0163880888877424","0.0120102915072798","0.020765886268205"
"Min 1x per month","2015","in school","Male","","","",""
"Min 1x per month","2015","in school","Female","4","","",""
"Min 1x per month","2015","inadequately","Male","3","","",""
"Min 1x per month","2015","inadequately","Female","2","","",""
"Min 1x per month","2015","general elemantary","Male","7","","",""
"Min 1x per month","2015","general elemantary","Female","8","","",""
"Min 1x per month","2015","middle vocational","Male","89","0.0130281157044556","0.0100272057156314","0.0160290256932797"
"Min 1x per month","2015","middle vocational","Female","56","0.00644670654395699","0.00452863636522602","0.00836477672268796"
"Min 1x per month","2015","vocational + Abi","Male","10","","",""
"Min 1x per month","2015","vocational + Abi","Female","9","","",""
"Min 1x per month","2015","higher vocational","Male","35","0.0257082763544991","0.0156337436993163","0.0357828090096818"
"Min 1x per month","2015","higher vocational","Female","14","","",""
"Min 1x per month","2015","higher education","Male","124","0.0404436011967147","0.0336234463255379","0.0472637560678915"
"Min 1x per month","2015","higher education","Female","59","0.0163054800539465","0.0119385470138894","0.0206724130940035"
"Rarely","2015","in school","Male","10","","",""
"Rarely","2015","in school","Female","11","","",""
"Rarely","2015","inadequately","Male","8","","",""
"Rarely","2015","inadequately","Female","3","","",""
"Rarely","2015","general elemantary","Male","49","0.03984514648882","0.0286756447389684","0.0510146482386717"
"Rarely","2015","general elemantary","Female","51","0.025473950869553","0.0181850718119174","0.0327628299271886"
"Rarely","2015","middle vocational","Male","315","0.0598476235982111","0.0535701867219052","0.0661250604745169"
"Rarely","2015","middle vocational","Female","318","0.0484160168646779","0.0432718144449265","0.0535602192844293"
"Rarely","2015","vocational + Abi","Male","37","0.0423640036764475","0.0285357284013362","0.0561922789515588"
"Rarely","2015","vocational + Abi","Female","64","0.0502949788938996","0.0386279619899114","0.0619619957978878"
"Rarely","2015","higher vocational","Male","96","0.107832285444176","0.0880879928237108","0.127576578064641"
"Rarely","2015","higher vocational","Female","53","0.0484850557356154","0.0310797396593635","0.0658903718118674"
"Rarely","2015","higher education","Male","329","0.09267638590598","0.0826371715865151","0.102715600225445"
"Rarely","2015","higher education","Female","242","0.0706138627192865","0.0617805685926462","0.0794471568459268"
"Never","2015","in school","Male","156","0.96410128452606","0.935885596768166","0.992316972283954"
"Never","2015","in school","Female","189","0.937422980256712","0.904268181491508","0.970577779021917"
"Never","2015","inadequately","Male","206","0.962515264457355","0.937300734145947","0.987729794768763"
"Never","2015","inadequately","Female","311","0.98903133511929","0.97754751293154","1.00051515730704"
"Never","2015","general elemantary","Male","1117","0.947192903278029","0.93442143558576","0.959964370970299"
"Never","2015","general elemantary","Female","1731","0.962785747216659","0.954029150628173","0.971542343805144"
"Never","2015","middle vocational","Male","5031","0.921564176451768","0.914449096286466","0.92867925661707"
"Never","2015","middle vocational","Female","6286","0.940756720365707","0.935098782552679","0.946414658178734"
"Never","2015","vocational + Abi","Male","759","0.920880037928341","0.902348398084449","0.939411677772234"
"Never","2015","vocational + Abi","Female","1271","0.935868511125303","0.922790363850698","0.948946658399908"
"Never","2015","higher vocational","Male","795","0.850542309254491","0.827846220705082","0.8732383978039"
"Never","2015","higher vocational","Female","516","0.92976890331009","0.909061654993642","0.950476151626539"
"Never","2015","higher education","Male","2682","0.842273490014077","0.829654837333238","0.854892142694916"
"Never","2015","higher education","Female","2898","0.896692568339025","0.88619793718201","0.90718719949604"
"Daily","2016","in school","Male","","","",""
"Daily","2016","in school","Female","","","",""
"Daily","2016","inadequately","Male","","","",""
"Daily","2016","inadequately","Female","","","",""
"Daily","2016","general elemantary","Male","","","",""
"Daily","2016","general elemantary","Female","","","",""
"Daily","2016","middle vocational","Male","","","",""
"Daily","2016","middle vocational","Female","","","",""
"Daily","2016","vocational + Abi","Male","","","",""
"Daily","2016","vocational + Abi","Female","","","",""
"Daily","2016","higher vocational","Male","","","",""
"Daily","2016","higher vocational","Female","","","",""
"Daily","2016","higher education","Male","","","",""
"Daily","2016","higher education","Female","","","",""
"Min 1x per week","2016","in school","Male","","","",""
"Min 1x per week","2016","in school","Female","","","",""
"Min 1x per week","2016","inadequately","Male","","","",""
"Min 1x per week","2016","inadequately","Female","","","",""
"Min 1x per week","2016","general elemantary","Male","","","",""
"Min 1x per week","2016","general elemantary","Female","","","",""
"Min 1x per week","2016","middle vocational","Male","","","",""
"Min 1x per week","2016","middle vocational","Female","","","",""
"Min 1x per week","2016","vocational + Abi","Male","","","",""
"Min 1x per week","2016","vocational + Abi","Female","","","",""
"Min 1x per week","2016","higher vocational","Male","","","",""
"Min 1x per week","2016","higher vocational","Female","","","",""
"Min 1x per week","2016","higher education","Male","","","",""
"Min 1x per week","2016","higher education","Female","","","",""
"Min 1x per month","2016","in school","Male","","","",""
"Min 1x per month","2016","in school","Female","","","",""
"Min 1x per month","2016","inadequately","Male","","","",""
"Min 1x per month","2016","inadequately","Female","","","",""
"Min 1x per month","2016","general elemantary","Male","","","",""
"Min 1x per month","2016","general elemantary","Female","","","",""
"Min 1x per month","2016","middle vocational","Male","","","",""
"Min 1x per month","2016","middle vocational","Female","","","",""
"Min 1x per month","2016","vocational + Abi","Male","","","",""
"Min 1x per month","2016","vocational + Abi","Female","","","",""
"Min 1x per month","2016","higher vocational","Male","","","",""
"Min 1x per month","2016","higher vocational","Female","","","",""
"Min 1x per month","2016","higher education","Male","","","",""
"Min 1x per month","2016","higher education","Female","","","",""
"Rarely","2016","in school","Male","","","",""
"Rarely","2016","in school","Female","","","",""
"Rarely","2016","inadequately","Male","","","",""
"Rarely","2016","inadequately","Female","","","",""
"Rarely","2016","general elemantary","Male","","","",""
"Rarely","2016","general elemantary","Female","","","",""
"Rarely","2016","middle vocational","Male","","","",""
"Rarely","2016","middle vocational","Female","","","",""
"Rarely","2016","vocational + Abi","Male","","","",""
"Rarely","2016","vocational + Abi","Female","","","",""
"Rarely","2016","higher vocational","Male","","","",""
"Rarely","2016","higher vocational","Female","","","",""
"Rarely","2016","higher education","Male","","","",""
"Rarely","2016","higher education","Female","","","",""
"Never","2016","in school","Male","","","",""
"Never","2016","in school","Female","","","",""
"Never","2016","inadequately","Male","","","",""
"Never","2016","inadequately","Female","","","",""
"Never","2016","general elemantary","Male","","","",""
"Never","2016","general elemantary","Female","","","",""
"Never","2016","middle vocational","Male","","","",""
"Never","2016","middle vocational","Female","","","",""
"Never","2016","vocational + Abi","Male","","","",""
"Never","2016","vocational + Abi","Female","","","",""
"Never","2016","higher vocational","Male","","","",""
"Never","2016","higher vocational","Female","","","",""
"Never","2016","higher education","Male","","","",""
"Never","2016","higher education","Female","","","",""
"Daily","2017","in school","Male","","","",""
"Daily","2017","in school","Female","","","",""
"Daily","2017","inadequately","Male","","","",""
"Daily","2017","inadequately","Female","","","",""
"Daily","2017","general elemantary","Male","","","",""
"Daily","2017","general elemantary","Female","","","",""
"Daily","2017","middle vocational","Male","","","",""
"Daily","2017","middle vocational","Female","","","",""
"Daily","2017","vocational + Abi","Male","","","",""
"Daily","2017","vocational + Abi","Female","","","",""
"Daily","2017","higher vocational","Male","","","",""
"Daily","2017","higher vocational","Female","","","",""
"Daily","2017","higher education","Male","","","",""
"Daily","2017","higher education","Female","","","",""
"Min 1x per week","2017","in school","Male","1","","",""
"Min 1x per week","2017","in school","Female","1","","",""
"Min 1x per week","2017","inadequately","Male","","","",""
"Min 1x per week","2017","inadequately","Female","","","",""
"Min 1x per week","2017","general elemantary","Male","4","","",""
"Min 1x per week","2017","general elemantary","Female","8","","",""
"Min 1x per week","2017","middle vocational","Male","57","0.00863993311328934","0.00619092011547277","0.0110889461111059"
"Min 1x per week","2017","middle vocational","Female","33","0.00555106784716989","0.00375735901826283","0.00734477667607695"
"Min 1x per week","2017","vocational + Abi","Male","9","","",""
"Min 1x per week","2017","vocational + Abi","Female","5","","",""
"Min 1x per week","2017","higher vocational","Male","28","","",""
"Min 1x per week","2017","higher vocational","Female","3","","",""
"Min 1x per week","2017","higher education","Male","93","0.0299183214293286","0.0240738427450623","0.0357628001135949"
"Min 1x per week","2017","higher education","Female","43","0.0158814817449768","0.01159393159661","0.0201690318933436"
"Min 1x per month","2017","in school","Male","3","","",""
"Min 1x per month","2017","in school","Female","","","",""
"Min 1x per month","2017","inadequately","Male","2","","",""
"Min 1x per month","2017","inadequately","Female","","","",""
"Min 1x per month","2017","general elemantary","Male","10","","",""
"Min 1x per month","2017","general elemantary","Female","8","","",""
"Min 1x per month","2017","middle vocational","Male","96","0.0157957450237943","0.0124963610096115","0.0190951290379771"
"Min 1x per month","2017","middle vocational","Female","55","0.00638440951431271","0.0044615745886578","0.00830724443996762"
"Min 1x per month","2017","vocational + Abi","Male","10","","",""
"Min 1x per month","2017","vocational + Abi","Female","17","","",""
"Min 1x per month","2017","higher vocational","Male","29","","",""
"Min 1x per month","2017","higher vocational","Female","6","","",""
"Min 1x per month","2017","higher education","Male","113","0.0388366750427149","0.0322085204051577","0.0454648296802721"
"Min 1x per month","2017","higher education","Female","71","0.0231143358370618","0.0179608322993721","0.0282678393747515"
"Rarely","2017","in school","Male","12","","",""
"Rarely","2017","in school","Female","9","","",""
"Rarely","2017","inadequately","Male","6","","",""
"Rarely","2017","inadequately","Female","5","","",""
"Rarely","2017","general elemantary","Male","38","0.0247581914241289","0.0153906372968268","0.0341257455514311"
"Rarely","2017","general elemantary","Female","50","0.0304527133811033","0.0222701593232897","0.038635267438917"
"Rarely","2017","middle vocational","Male","331","0.0669977412494581","0.0603818003411081","0.073613682157808"
"Rarely","2017","middle vocational","Female","311","0.0497872159201401","0.0445362186750393","0.0550382131652409"
"Rarely","2017","vocational + Abi","Male","41","0.0477353140308832","0.0331867594303335","0.0622838686314328"
"Rarely","2017","vocational + Abi","Female","66","0.0534507920916318","0.0416515516053964","0.0652500325778673"
"Rarely","2017","higher vocational","Male","81","0.085268446806698","0.0674715808672827","0.103065312746113"
"Rarely","2017","higher vocational","Female","51","0.0636670486352138","0.0440322079763519","0.0833018892940757"
"Rarely","2017","higher education","Male","318","0.0922195823300362","0.0822935657458269","0.102145598914246"
"Rarely","2017","higher education","Female","212","0.0678147719928553","0.0591918737313304","0.0764376702543802"
"Never","2017","in school","Male","176","0.944257604250423","0.911806047358556","0.97670916114229"
"Never","2017","in school","Female","208","0.921623179457606","0.885946012592123","0.957300346323089"
"Never","2017","inadequately","Male","183","0.938191162303406","0.904040245694119","0.972342078912694"
"Never","2017","inadequately","Female","261","0.988914574074629","0.976332192442064","1.00149695570719"
"Never","2017","general elemantary","Male","1005","0.958840514321469","0.946864322178762","0.970816706464176"
"Never","2017","general elemantary","Female","1628","0.959723714941834","0.950361271563577","0.96908615832009"
"Never","2017","middle vocational","Male","5002","0.908566580613458","0.900939627978084","0.916193533248833"
"Never","2017","middle vocational","Female","6192","0.938277306718377","0.932467516170877","0.944087097265878"
"Never","2017","vocational + Abi","Male","765","0.915219588383342","0.896211802528184","0.934227374238499"
"Never","2017","vocational + Abi","Female","1308","0.927279475365946","0.913657527709722","0.940901423022171"
"Never","2017","higher vocational","Male","808","0.859167101181678","0.837000791235739","0.881333411127617"
"Never","2017","higher vocational","Female","534","0.924123342995238","0.902828524980017","0.945418161010459"
"Never","2017","higher education","Male","2740","0.83902542119792","0.82641762370819","0.85163321868765"
"Never","2017","higher education","Female","2940","0.893189410425106","0.882596411219703","0.903782409630509"
