"pli0093_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1990","Lower Saxony","general elemantary","149","0.625779419928545","0.565307325643981","0.686251514213109"
"Never","1990","Lower Saxony","middle vocational","205","0.413326689135574","0.370164051196846","0.456489327074302"
"Never","1990","Lower Saxony","vocational + Abi","7","","",""
"Never","1990","Lower Saxony","higher vocational","22","","",""
"Never","1990","Lower Saxony","higher education","16","","",""
"Never","1990","Bremen","in school","","","",""
"Never","1990","Bremen","inadequately","3","","",""
"Never","1990","Bremen","general elemantary","22","","",""
"Never","1990","Bremen","middle vocational","26","","",""
"Never","1990","Bremen","vocational + Abi","3","","",""
"Never","1990","Bremen","higher vocational","1","","",""
"Never","1990","Bremen","higher education","1","","",""
"Never","1990","North Rhine-Westphalia","in school","17","","",""
"Never","1990","North Rhine-Westphalia","inadequately","153","0.847667071834612","0.796163560427017","0.899170583242206"
"Never","1990","North Rhine-Westphalia","general elemantary","410","0.645991426543696","0.60831904867573","0.683663804411663"
"Never","1990","North Rhine-Westphalia","middle vocational","574","0.45860418338753","0.430666593235393","0.486541773539667"
"Never","1990","North Rhine-Westphalia","vocational + Abi","39","0.416806438972172","0.31199415180411","0.521618726140235"
"Never","1990","North Rhine-Westphalia","higher vocational","41","0.299509750118904","0.222243873448677","0.376775626789131"
"Never","1990","North Rhine-Westphalia","higher education","49","0.244970538963227","0.184914891181281","0.305026186745173"
"Never","1990","Hesse","in school","7","","",""
"Never","1990","Hesse","inadequately","61","0.851294616601155","0.767945239212385","0.934643993989925"
"Never","1990","Hesse","general elemantary","186","0.654633618487386","0.59738508888315","0.711882148091623"
"Never","1990","Hesse","middle vocational","233","0.478106699905819","0.432056433261189","0.524156966550449"
"Never","1990","Hesse","vocational + Abi","19","","",""
"Never","1990","Hesse","higher vocational","20","","",""
"Never","1990","Hesse","higher education","29","","",""
"Never","1990","Rhineland-Palatinate,Saarland","in school","2","","",""
"Never","1990","Rhineland-Palatinate,Saarland","inadequately","30","0.80658635527871","0.67573354363939","0.93743916691803"
"Never","1990","Rhineland-Palatinate,Saarland","general elemantary","152","0.706441672072404","0.645428084521935","0.767455259622874"
"Never","1990","Rhineland-Palatinate,Saarland","middle vocational","171","0.525766280762617","0.471226581962431","0.580305979562803"
"Never","1990","Rhineland-Palatinate,Saarland","vocational + Abi","8","","",""
"Never","1990","Rhineland-Palatinate,Saarland","higher vocational","14","","",""
"Never","1990","Rhineland-Palatinate,Saarland","higher education","12","","",""
"Never","1990","Baden-Württemberg","in school","6","","",""
"Never","1990","Baden-Württemberg","inadequately","152","0.809264780080659","0.753104413548445","0.865425146612874"
"Never","1990","Baden-Württemberg","general elemantary","304","0.568600047531803","0.525741948823472","0.611458146240134"
"Never","1990","Baden-Württemberg","middle vocational","334","0.384245612044337","0.350475916410541","0.418015307678133"
"Never","1990","Baden-Württemberg","vocational + Abi","20","","",""
"Never","1990","Baden-Württemberg","higher vocational","30","0.291982147700792","0.201962915021083","0.382001380380501"
"Never","1990","Baden-Württemberg","higher education","17","","",""
"Never","1990","Bavaria","in school","7","","",""
"Never","1990","Bavaria","inadequately","45","0.609686330075477","0.488260143515947","0.731112516635006"
"Never","1990","Bavaria","general elemantary","242","0.556631452715736","0.508129203394855","0.605133702036616"
"Never","1990","Bavaria","middle vocational","350","0.437304462778373","0.403100919336522","0.471508006220223"
"Never","1990","Bavaria","vocational + Abi","11","","",""
"Never","1990","Bavaria","higher vocational","27","","",""
"Never","1990","Bavaria","higher education","28","","",""
"Never","1990","Berlin","in school","2","","",""
"Never","1990","Berlin","inadequately","22","","",""
"Never","1990","Berlin","general elemantary","42","0.499850112457195","0.390284799808171","0.609415425106218"
"Never","1990","Berlin","middle vocational","65","0.470841197419707","0.386951451872562","0.554730942966852"
"Never","1990","Berlin","vocational + Abi","6","","",""
"Never","1990","Berlin","higher vocational","6","","",""
"Never","1990","Berlin","higher education","4","","",""
"Never","1990","Brandenburg","in school","","","",""
"Never","1990","Brandenburg","inadequately","","","",""
"Never","1990","Brandenburg","general elemantary","","","",""
"Never","1990","Brandenburg","middle vocational","","","",""
"Never","1990","Brandenburg","vocational + Abi","","","",""
"Never","1990","Brandenburg","higher vocational","","","",""
"Never","1990","Brandenburg","higher education","","","",""
"Never","1990","Mecklenburg-Western Pomerania","in school","","","",""
"Never","1990","Mecklenburg-Western Pomerania","inadequately","","","",""
"Never","1990","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Never","1990","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Never","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Never","1990","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Never","1990","Mecklenburg-Western Pomerania","higher education","","","",""
"Never","1990","Saxony","in school","","","",""
"Never","1990","Saxony","inadequately","","","",""
"Never","1990","Saxony","general elemantary","","","",""
"Never","1990","Saxony","middle vocational","","","",""
"Never","1990","Saxony","vocational + Abi","","","",""
"Never","1990","Saxony","higher vocational","","","",""
"Never","1990","Saxony","higher education","","","",""
"Never","1990","Saxony-Anhalt","in school","","","",""
"Never","1990","Saxony-Anhalt","inadequately","","","",""
"Never","1990","Saxony-Anhalt","general elemantary","","","",""
"Never","1990","Saxony-Anhalt","middle vocational","","","",""
"Never","1990","Saxony-Anhalt","vocational + Abi","","","",""
"Never","1990","Saxony-Anhalt","higher vocational","","","",""
"Never","1990","Saxony-Anhalt","higher education","","","",""
"Never","1990","Thuringia","in school","","","",""
"Never","1990","Thuringia","inadequately","","","",""
"Never","1990","Thuringia","general elemantary","","","",""
"Never","1990","Thuringia","middle vocational","","","",""
"Never","1990","Thuringia","vocational + Abi","","","",""
"Never","1990","Thuringia","higher vocational","","","",""
"Never","1990","Thuringia","higher education","","","",""
"Daily","1991","Schleswig-Holstein","in school","","","",""
"Daily","1991","Schleswig-Holstein","inadequately","","","",""
"Daily","1991","Schleswig-Holstein","general elemantary","","","",""
"Daily","1991","Schleswig-Holstein","middle vocational","","","",""
"Daily","1991","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","1991","Schleswig-Holstein","higher vocational","","","",""
"Daily","1991","Schleswig-Holstein","higher education","","","",""
"Daily","1991","Hamburg","in school","","","",""
"Daily","1991","Hamburg","inadequately","","","",""
"Daily","1991","Hamburg","general elemantary","","","",""
"Daily","1991","Hamburg","middle vocational","","","",""
"Daily","1991","Hamburg","vocational + Abi","","","",""
"Daily","1991","Hamburg","higher vocational","","","",""
"Daily","1991","Hamburg","higher education","","","",""
"Daily","1991","Lower Saxony","in school","","","",""
"Daily","1991","Lower Saxony","inadequately","","","",""
"Daily","1991","Lower Saxony","general elemantary","","","",""
"Daily","1991","Lower Saxony","middle vocational","","","",""
"Daily","1991","Lower Saxony","vocational + Abi","","","",""
"Daily","1991","Lower Saxony","higher vocational","","","",""
"Daily","1991","Lower Saxony","higher education","","","",""
"Daily","1991","Bremen","in school","","","",""
"Daily","1991","Bremen","inadequately","","","",""
"Daily","1991","Bremen","general elemantary","","","",""
"Daily","1991","Bremen","middle vocational","","","",""
"Daily","1991","Bremen","vocational + Abi","","","",""
"Daily","1991","Bremen","higher vocational","","","",""
"Daily","1991","Bremen","higher education","","","",""
"Daily","1991","North Rhine-Westphalia","in school","","","",""
"Daily","1991","North Rhine-Westphalia","inadequately","","","",""
"Daily","1991","North Rhine-Westphalia","general elemantary","","","",""
"Daily","1991","North Rhine-Westphalia","middle vocational","","","",""
"Daily","1991","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","1991","North Rhine-Westphalia","higher vocational","","","",""
"Daily","1991","North Rhine-Westphalia","higher education","","","",""
"Daily","1991","Hesse","in school","","","",""
"Daily","1991","Hesse","inadequately","","","",""
"Daily","1991","Hesse","general elemantary","","","",""
"Daily","1991","Hesse","middle vocational","","","",""
"Daily","1991","Hesse","vocational + Abi","","","",""
"Daily","1991","Hesse","higher vocational","","","",""
"Daily","1991","Hesse","higher education","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","1991","Baden-Württemberg","in school","","","",""
"Daily","1991","Baden-Württemberg","inadequately","","","",""
"Daily","1991","Baden-Württemberg","general elemantary","","","",""
"Daily","1991","Baden-Württemberg","middle vocational","","","",""
"Daily","1991","Baden-Württemberg","vocational + Abi","","","",""
"Daily","1991","Baden-Württemberg","higher vocational","","","",""
"Daily","1991","Baden-Württemberg","higher education","","","",""
"Daily","1991","Bavaria","in school","","","",""
"Daily","1991","Bavaria","inadequately","","","",""
"Daily","1991","Bavaria","general elemantary","","","",""
"Daily","1991","Bavaria","middle vocational","","","",""
"Daily","1991","Bavaria","vocational + Abi","","","",""
"Daily","1991","Bavaria","higher vocational","","","",""
"Daily","1991","Bavaria","higher education","","","",""
"Daily","1991","Berlin","in school","","","",""
"Daily","1991","Berlin","inadequately","","","",""
"Daily","1991","Berlin","general elemantary","","","",""
"Daily","1991","Berlin","middle vocational","","","",""
"Daily","1991","Berlin","vocational + Abi","","","",""
"Daily","1991","Berlin","higher vocational","","","",""
"Daily","1991","Berlin","higher education","","","",""
"Daily","1991","Brandenburg","in school","","","",""
"Daily","1991","Brandenburg","inadequately","","","",""
"Daily","1991","Brandenburg","general elemantary","","","",""
"Daily","1991","Brandenburg","middle vocational","","","",""
"Daily","1991","Brandenburg","vocational + Abi","","","",""
"Daily","1991","Brandenburg","higher vocational","","","",""
"Daily","1991","Brandenburg","higher education","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","in school","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","inadequately","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","higher education","","","",""
"Daily","1991","Saxony","in school","","","",""
"Daily","1991","Saxony","inadequately","","","",""
"Daily","1991","Saxony","general elemantary","","","",""
"Daily","1991","Saxony","middle vocational","","","",""
"Daily","1991","Saxony","vocational + Abi","","","",""
"Daily","1991","Saxony","higher vocational","","","",""
"Daily","1991","Saxony","higher education","","","",""
"Daily","1991","Saxony-Anhalt","in school","","","",""
"Daily","1991","Saxony-Anhalt","inadequately","","","",""
"Daily","1991","Saxony-Anhalt","general elemantary","","","",""
"Daily","1991","Saxony-Anhalt","middle vocational","","","",""
"Daily","1991","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","1991","Saxony-Anhalt","higher vocational","","","",""
"Daily","1991","Saxony-Anhalt","higher education","","","",""
"Daily","1991","Thuringia","in school","","","",""
"Daily","1991","Thuringia","inadequately","","","",""
"Daily","1991","Thuringia","general elemantary","","","",""
"Daily","1991","Thuringia","middle vocational","","","",""
"Daily","1991","Thuringia","vocational + Abi","","","",""
"Daily","1991","Thuringia","higher vocational","","","",""
"Daily","1991","Thuringia","higher education","","","",""
"Min 1x per week","1991","Schleswig-Holstein","in school","","","",""
"Min 1x per week","1991","Schleswig-Holstein","inadequately","","","",""
"Min 1x per week","1991","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per week","1991","Schleswig-Holstein","middle vocational","","","",""
