"pli0093_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2017","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","2017","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","2017","college entrance qualification","(2c_gen) general maturity certificate","282","0.239559378453943","0.215480641693321","0.263638115214565"
"Min 1x per week","2017","college entrance qualification","(2c_voc) vocational maturity certificate","332","0.149830430434635","0.134514487816285","0.165146373052985"
"Min 1x per week","2017","college entrance qualification","(3a) lower tertiary education","289","0.229571865791058","0.207518479394141","0.251625252187976"
"Min 1x per week","2017","college entrance qualification","(3b) higher tertiary education","744","0.226678334438314","0.212303892067123","0.241052776809505"
"Min 1x per week","2017","Other degree","(0) in school","","","",""
"Min 1x per week","2017","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","2017","Other degree","(1b) general elementary school","78","0.0448360046012745","0.0347680498413827","0.0549039593611664"
"Min 1x per week","2017","Other degree","(1c) basic vocational qualification","51","0.101673869622069","0.0804101653784914","0.122937573865647"
"Min 1x per week","2017","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2017","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2017","Other degree","(2c_gen) general maturity certificate","84","0.120500228868392","0.100818713472129","0.140181744264656"
"Min 1x per week","2017","Other degree","(2c_voc) vocational maturity certificate","51","0.0810927225480223","0.0608271681937222","0.101358276902322"
"Min 1x per week","2017","Other degree","(3a) lower tertiary education","3","","",""
"Min 1x per week","2017","Other degree","(3b) higher tertiary education","218","0.177347579080599","0.159880739358477","0.19481441880272"
"Min 1x per week","2017","no degree/no degree yet","(0) in school","133","0.312535826494506","0.269026757964684","0.356044895024329"
"Min 1x per week","2017","no degree/no degree yet","(1a) inadequately completed","119","0.0513707873734423","0.043023975672678","0.0597175990742066"
"Min 1x per week","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","2017","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Min 1x per month","2017","lower secondary degree","(0) in school","","","",""
"Min 1x per month","2017","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","2017","lower secondary degree","(1b) general elementary school","76","0.0516124372364534","0.0402208561161976","0.0630040183567091"
"Min 1x per month","2017","lower secondary degree","(1c) basic vocational qualification","271","0.0608848645965639","0.053906948072551","0.0678627811205768"
"Min 1x per month","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2017","lower secondary degree","(3a) lower tertiary education","7","","",""
"Min 1x per month","2017","lower secondary degree","(3b) higher tertiary education","4","","",""
"Min 1x per month","2017","secondary school degree","(0) in school","","","",""
"Min 1x per month","2017","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","2017","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","2017","secondary school degree","(2b) intermediate general qualification","65","0.0719135832634601","0.0543168279392838","0.0895103385876363"
"Min 1x per month","2017","secondary school degree","(2a) intermediate vocational","449","0.0751133672576818","0.0685071518981311","0.0817195826172325"
"Min 1x per month","2017","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","2017","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per month","2017","secondary school degree","(3a) lower tertiary education","48","0.106682617408427","0.0795146607112711","0.133850574105582"
"Min 1x per month","2017","secondary school degree","(3b) higher tertiary education","13","","",""
"Min 1x per month","2017","college entrance qualification","(0) in school","","","",""
"Min 1x per month","2017","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","2017","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","2017","college entrance qualification","(2c_gen) general maturity certificate","182","0.144148301031651","0.124333100191143","0.16396350187216"
"Min 1x per month","2017","college entrance qualification","(2c_voc) vocational maturity certificate","192","0.101154385962785","0.0882146370314454","0.114094134894124"
"Min 1x per month","2017","college entrance qualification","(3a) lower tertiary education","142","0.0905833468652802","0.0755326877045182","0.105634006026042"
"Min 1x per month","2017","college entrance qualification","(3b) higher tertiary education","368","0.111705133841767","0.10089027006454","0.122519997618994"
"Min 1x per month","2017","Other degree","(0) in school","","","",""
"Min 1x per month","2017","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","2017","Other degree","(1b) general elementary school","84","0.0447396767427965","0.0346820359246949","0.0547973175608981"
"Min 1x per month","2017","Other degree","(1c) basic vocational qualification","36","0.0550143835822974","0.0389720347694276","0.0710567323951672"
"Min 1x per month","2017","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2017","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","2017","Other degree","(2c_gen) general maturity certificate","63","0.0698399607753498","0.0544308504262756","0.0852490711244241"
"Min 1x per month","2017","Other degree","(2c_voc) vocational maturity certificate","50","0.0902757941586872","0.0690006634946784","0.111550924822696"
"Min 1x per month","2017","Other degree","(3a) lower tertiary education","3","","",""
"Min 1x per month","2017","Other degree","(3b) higher tertiary education","139","0.0864385599127885","0.0735881744663197","0.0992889453592573"
"Min 1x per month","2017","no degree/no degree yet","(0) in school","41","0.0844067371165228","0.0583124944591883","0.110500979773857"
"Min 1x per month","2017","no degree/no degree yet","(1a) inadequately completed","118","0.0492558574186305","0.0410735643877292","0.0574381504495319"
"Min 1x per month","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
