"pli0093_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","2008","(Married) couple without C. ","(1b) general elementary school","5","","",""
"Daily","2008","(Married) couple without C. ","(1c) basic vocational qualification","38","0.0146865368897573","0.00987883578861206","0.0194942379909025"
"Daily","2008","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Daily","2008","(Married) couple without C. ","(2a) intermediate vocational","22","","",""
"Daily","2008","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Daily","2008","(Married) couple without C. ","(2c_voc) vocational maturity certificate","9","","",""
"Daily","2008","(Married) couple without C. ","(3a) lower tertiary education","31","0.0484057610687529","0.0329108611481694","0.0639006609893365"
"Daily","2008","(Married) couple without C. ","(3b) higher tertiary education","55","0.0387515780118062","0.0270497836516083","0.050453372372004"
"Daily","2008","Single parent ","(0) in school","10","","",""
"Daily","2008","Single parent ","(1a) inadequately completed","","","",""
"Daily","2008","Single parent ","(1b) general elementary school","1","","",""
"Daily","2008","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","2008","Single parent ","(2b) intermediate general qualification","3","","",""
"Daily","2008","Single parent ","(2a) intermediate vocational","5","","",""
"Daily","2008","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Daily","2008","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Daily","2008","Single parent ","(3a) lower tertiary education","3","","",""
"Daily","2008","Single parent ","(3b) higher tertiary education","6","","",""
"Daily","2008","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","2008","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","2008","Couple + C. LE 16 ","(1b) general elementary school","2","","",""
"Daily","2008","Couple + C. LE 16 ","(1c) basic vocational qualification","7","","",""
"Daily","2008","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Daily","2008","Couple + C. LE 16 ","(2a) intermediate vocational","10","","",""
"Daily","2008","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Daily","2008","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","13","","",""
"Daily","2008","Couple + C. LE 16 ","(3a) lower tertiary education","8","","",""
"Daily","2008","Couple + C. LE 16 ","(3b) higher tertiary education","25","","",""
"Daily","2008","Couple + C. GT 16 ","(0) in school","24","","",""
"Daily","2008","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","2008","Couple + C. GT 16 ","(1b) general elementary school","7","","",""
"Daily","2008","Couple + C. GT 16 ","(1c) basic vocational qualification","9","","",""
"Daily","2008","Couple + C. GT 16 ","(2b) intermediate general qualification","8","","",""
"Daily","2008","Couple + C. GT 16 ","(2a) intermediate vocational","16","","",""
"Daily","2008","Couple + C. GT 16 ","(2c_gen) general maturity certificate","22","","",""
"Daily","2008","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Daily","2008","Couple + C. GT 16 ","(3a) lower tertiary education","2","","",""
"Daily","2008","Couple + C. GT 16 ","(3b) higher tertiary education","21","","",""
"Daily","2008","Couple + C. LE and GT 16","(0) in school","20","","",""
"Daily","2008","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","2008","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Daily","2008","Couple + C. LE and GT 16","(1c) basic vocational qualification","1","","",""
"Daily","2008","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","2008","Couple + C. LE and GT 16","(2a) intermediate vocational","4","","",""
"Daily","2008","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Daily","2008","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Daily","2008","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Daily","2008","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"Min 1x per week","2008","1-pers.-HH","(0) in school","1","","",""
"Min 1x per week","2008","1-pers.-HH","(1a) inadequately completed","1","","",""
"Min 1x per week","2008","1-pers.-HH","(1b) general elementary school","12","","",""
"Min 1x per week","2008","1-pers.-HH","(1c) basic vocational qualification","66","0.0747466876742953","0.0575559487218435","0.091937426626747"
"Min 1x per week","2008","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Min 1x per week","2008","1-pers.-HH","(2a) intermediate vocational","64","0.106783166253631","0.0830409498368642","0.130525382670397"
"Min 1x per week","2008","1-pers.-HH","(2c_gen) general maturity certificate","33","0.280189439033589","0.203866118156973","0.356512759910204"
"Min 1x per week","2008","1-pers.-HH","(2c_voc) vocational maturity certificate","37","0.144780578966712","0.0998868147450833","0.189674343188341"
"Min 1x per week","2008","1-pers.-HH","(3a) lower tertiary education","40","0.148932764191083","0.104800607907564","0.193064920474603"
"Min 1x per week","2008","1-pers.-HH","(3b) higher tertiary education","58","0.176984996828544","0.137991131808071","0.215978861849017"
"Min 1x per week","2008","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","2008","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Min 1x per week","2008","(Married) couple without C. ","(1b) general elementary school","23","","",""
"Min 1x per week","2008","(Married) couple without C. ","(1c) basic vocational qualification","160","0.070287883847773","0.0600713158423425","0.0805044518532036"
"Min 1x per week","2008","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"Min 1x per week","2008","(Married) couple without C. ","(2a) intermediate vocational","161","0.100257945391513","0.085291407676935","0.115224483106091"
"Min 1x per week","2008","(Married) couple without C. ","(2c_gen) general maturity certificate","19","","",""
"Min 1x per week","2008","(Married) couple without C. ","(2c_voc) vocational maturity certificate","63","0.164004601757368","0.129287989977599","0.198721213537138"
"Min 1x per week","2008","(Married) couple without C. ","(3a) lower tertiary education","103","0.127337872184978","0.1032711909529","0.151404553417057"
"Min 1x per week","2008","(Married) couple without C. ","(3b) higher tertiary education","165","0.177775534298919","0.154595122883799","0.200955945714039"
"Min 1x per week","2008","Single parent ","(0) in school","15","","",""
"Min 1x per week","2008","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per week","2008","Single parent ","(1b) general elementary school","4","","",""
"Min 1x per week","2008","Single parent ","(1c) basic vocational qualification","7","","",""
"Min 1x per week","2008","Single parent ","(2b) intermediate general qualification","9","","",""
"Min 1x per week","2008","Single parent ","(2a) intermediate vocational","19","","",""
"Min 1x per week","2008","Single parent ","(2c_gen) general maturity certificate","16","","",""
"Min 1x per week","2008","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per week","2008","Single parent ","(3a) lower tertiary education","11","","",""
"Min 1x per week","2008","Single parent ","(3b) higher tertiary education","13","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","(1b) general elementary school","8","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","(1c) basic vocational qualification","35","0.0576811222206712","0.0395335197016404","0.075828724739702"
"Min 1x per week","2008","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","(2a) intermediate vocational","102","0.0847326142755569","0.0677667021714776","0.101698526379636"
"Min 1x per week","2008","Couple + C. LE 16 ","(2c_gen) general maturity certificate","11","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","55","0.108254527856186","0.0784334349970412","0.13807562071533"
"Min 1x per week","2008","Couple + C. LE 16 ","(3a) lower tertiary education","40","0.102351567291347","0.0661967146263982","0.138506419956295"
"Min 1x per week","2008","Couple + C. LE 16 ","(3b) higher tertiary education","88","0.167893069872956","0.135422107948678","0.200364031797235"
"Min 1x per week","2008","Couple + C. GT 16 ","(0) in school","44","0.269532294139713","0.200563053718733","0.338501534560693"
"Min 1x per week","2008","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","2008","Couple + C. GT 16 ","(1b) general elementary school","14","","",""
"Min 1x per week","2008","Couple + C. GT 16 ","(1c) basic vocational qualification","50","0.0481537347591275","0.0329628099093583","0.0633446596088968"
"Min 1x per week","2008","Couple + C. GT 16 ","(2b) intermediate general qualification","25","","",""
"Min 1x per week","2008","Couple + C. GT 16 ","(2a) intermediate vocational","79","0.0963991788227525","0.0756068762560816","0.117191481389423"
"Min 1x per week","2008","Couple + C. GT 16 ","(2c_gen) general maturity certificate","49","0.19736597975609","0.147830408029023","0.246901551483157"
"Min 1x per week","2008","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","28","","",""
"Min 1x per week","2008","Couple + C. GT 16 ","(3a) lower tertiary education","37","0.129996975078867","0.0849393591230034","0.17505459103473"
"Min 1x per week","2008","Couple + C. GT 16 ","(3b) higher tertiary education","75","0.258595073046774","0.215194289596075","0.301995856497473"
"Min 1x per week","2008","Couple + C. LE and GT 16","(0) in school","38","0.323501579618507","0.243696098222362","0.403307061014652"
"Min 1x per week","2008","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","(1b) general elementary school","3","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","(1c) basic vocational qualification","7","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","(2b) intermediate general qualification","16","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","(2a) intermediate vocational","33","0.0969747874449362","0.0626185957554716","0.131330979134401"
"Min 1x per week","2008","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","9","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","(3a) lower tertiary education","16","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","(3b) higher tertiary education","17","","",""
"Min 1x per month","2008","1-pers.-HH","(0) in school","","","",""
"Min 1x per month","2008","1-pers.-HH","(1a) inadequately completed","1","","",""
"Min 1x per month","2008","1-pers.-HH","(1b) general elementary school","12","","",""
"Min 1x per month","2008","1-pers.-HH","(1c) basic vocational qualification","49","0.0559270299568446","0.0409066158870852","0.070947444026604"
"Min 1x per month","2008","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Min 1x per month","2008","1-pers.-HH","(2a) intermediate vocational","54","0.0850422891841854","0.0635981116275621","0.106486466740809"
"Min 1x per month","2008","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"Min 1x per month","2008","1-pers.-HH","(2c_voc) vocational maturity certificate","29","","",""
"Min 1x per month","2008","1-pers.-HH","(3a) lower tertiary education","40","0.147513252081483","0.103555302785622","0.191471201377344"
"Min 1x per month","2008","1-pers.-HH","(3b) higher tertiary education","49","0.143643138156709","0.107809243308057","0.179477033005361"
"Min 1x per month","2008","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","2008","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"Min 1x per month","2008","(Married) couple without C. ","(1b) general elementary school","20","","",""
"Min 1x per month","2008","(Married) couple without C. ","(1c) basic vocational qualification","143","0.0657826562853034","0.0558750163137398","0.075690296256867"
"Min 1x per month","2008","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
