"pli0093_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Never","1995","secondary school degree","direct migration background","90","0.437503374551842","0.366965567331671","0.508041181772013"
"Never","1995","secondary school degree","indirect migration background","44","0.344725420317916","0.259332291692526","0.430118548943307"
"Never","1995","college entrance qualification","no migration background","460","0.286801377825166","0.264998815899868","0.308603939750465"
"Never","1995","college entrance qualification","direct migration background","65","0.346040128102454","0.279100081841018","0.412980174363891"
"Never","1995","college entrance qualification","indirect migration background","14","","",""
"Never","1995","Other degree","no migration background","42","0.553725307629496","0.437273190854889","0.670177424404103"
"Never","1995","Other degree","direct migration background","819","0.7017512435989","0.674592119579372","0.728910367618427"
"Never","1995","Other degree","indirect migration background","8","","",""
"Never","1995","no degree/no degree yet","no migration background","94","0.392928609857945","0.331772231656467","0.454084988059423"
"Never","1995","no degree/no degree yet","direct migration background","453","0.792325318906605","0.758424492169246","0.826226145643964"
"Never","1995","no degree/no degree yet","indirect migration background","34","0.527595946972367","0.407152366890257","0.648039527054477"
"Daily","1996","lower secondary degree","no migration background","","","",""
"Daily","1996","lower secondary degree","direct migration background","","","",""
"Daily","1996","lower secondary degree","indirect migration background","","","",""
"Daily","1996","secondary school degree","no migration background","","","",""
"Daily","1996","secondary school degree","direct migration background","","","",""
"Daily","1996","secondary school degree","indirect migration background","","","",""
"Daily","1996","college entrance qualification","no migration background","","","",""
"Daily","1996","college entrance qualification","direct migration background","","","",""
"Daily","1996","college entrance qualification","indirect migration background","","","",""
"Daily","1996","Other degree","no migration background","","","",""
"Daily","1996","Other degree","direct migration background","","","",""
"Daily","1996","Other degree","indirect migration background","","","",""
"Daily","1996","no degree/no degree yet","no migration background","","","",""
"Daily","1996","no degree/no degree yet","direct migration background","","","",""
"Daily","1996","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1996","lower secondary degree","no migration background","","","",""
"Min 1x per week","1996","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1996","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1996","secondary school degree","no migration background","","","",""
"Min 1x per week","1996","secondary school degree","direct migration background","","","",""
"Min 1x per week","1996","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1996","college entrance qualification","no migration background","","","",""
"Min 1x per week","1996","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1996","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1996","Other degree","no migration background","","","",""
"Min 1x per week","1996","Other degree","direct migration background","","","",""
"Min 1x per week","1996","Other degree","indirect migration background","","","",""
"Min 1x per week","1996","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1996","no degree/no degree yet","direct migration background","","","",""
