"party","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"FDP","1989","higher education","Urban Area","32","0.0808464997393021","0.0539976841686662","0.107695315309938","3"
"FDP","1989","in school","Rural Area","1","","","","3"
"FDP","1989","inadequately","Urban Area","1","","","","3"
"FDP","1989","in school","Urban Area","1","","","","3"
"FDP","1989","vocational + Abi","Rural Area","4","","","","3"
"FDP","1989","general elemantary","Urban Area","9","","","","3"
"FDP","1989","general elemantary","Rural Area","2","","","","3"
"FDP","1989","middle vocational","Urban Area","52","0.026013564334804","0.0191647494783367","0.0328623791912712","3"
"FDP","1989","middle vocational","Rural Area","18","","","","3"
"FDP","1989","higher education","Rural Area","3","","","","3"
"NPD Combination","1989","inadequately","Rural Area","","","","","6"
"NPD Combination","1989","general elemantary","Urban Area","","","","","6"
"NPD Combination","1989","general elemantary","Rural Area","","","","","6"
"NPD Combination","1989","middle vocational","Urban Area","","","","","6"
"NPD Combination","1989","middle vocational","Rural Area","","","","","6"
"NPD Combination","1989","higher vocational","Rural Area","","","","","6"
"NPD Combination","1989","in school","Urban Area","","","","","6"
"NPD Combination","1989","inadequately","Urban Area","","","","","6"
"NPD Combination","1989","vocational + Abi","Urban Area","","","","","6"
"NPD Combination","1989","vocational + Abi","Rural Area","","","","","6"
"NPD Combination","1989","higher vocational","Urban Area","","","","","6"
"NPD Combination","1989","in school","Rural Area","","","","","6"
"NPD Combination","1989","higher education","Urban Area","","","","","6"
"NPD Combination","1989","higher education","Rural Area","","","","","6"
"Other","1989","in school","Urban Area","6","","","","8"
"Other","1989","in school","Rural Area","1","","","","8"
"Other","1989","inadequately","Urban Area","3","","","","8"
"Other","1989","inadequately","Rural Area","1","","","","8"
"Other","1989","general elemantary","Urban Area","41","0.0471839703820833","0.0332303131698005","0.0611376275943661","8"
"Other","1989","general elemantary","Rural Area","13","","","","8"
"Other","1989","middle vocational","Urban Area","71","0.0402564060045333","0.031799058976238","0.0487137530328285","8"
"Other","1989","middle vocational","Rural Area","19","","","","8"
"Other","1989","vocational + Abi","Urban Area","4","","","","8"
"Other","1989","vocational + Abi","Rural Area","1","","","","8"
"Other","1989","higher vocational","Urban Area","8","","","","8"
"Other","1989","higher vocational","Rural Area","1","","","","8"
"Other","1989","higher education","Urban Area","10","","","","8"
"Other","1989","higher education","Rural Area","3","","","","8"
"PDS/Linke","1989","higher education","Urban Area","","","","","5"
"PDS/Linke","1989","higher education","Rural Area","","","","","5"
"PDS/Linke","1989","inadequately","Rural Area","","","","","5"
"PDS/Linke","1989","general elemantary","Urban Area","","","","","5"
"PDS/Linke","1989","general elemantary","Rural Area","","","","","5"
"PDS/Linke","1989","higher vocational","Rural Area","","","","","5"
"PDS/Linke","1989","middle vocational","Rural Area","","","","","5"
"PDS/Linke","1989","higher vocational","Urban Area","","","","","5"
"PDS/Linke","1989","inadequately","Urban Area","","","","","5"
"PDS/Linke","1989","middle vocational","Urban Area","","","","","5"
"PDS/Linke","1989","in school","Urban Area","","","","","5"
"PDS/Linke","1989","vocational + Abi","Urban Area","","","","","5"
"PDS/Linke","1989","vocational + Abi","Rural Area","","","","","5"
"PDS/Linke","1989","in school","Rural Area","","","","","5"
"SPD","1989","higher education","Urban Area","149","0.345067797284969","0.298245697481093","0.391889897088846","2"
"SPD","1989","higher vocational","Rural Area","26","","","","2"
"SPD","1989","higher vocational","Urban Area","93","0.346783552767804","0.288367016534817","0.405200089000791","2"
"SPD","1989","in school","Rural Area","3","","","","2"
"SPD","1989","inadequately","Urban Area","133","0.751174463610509","0.685207878712658","0.81714104850836","2"
"SPD","1989","general elemantary","Urban Area","515","0.536881490090893","0.504066553734092","0.569696426447694","2"
"SPD","1989","general elemantary","Rural Area","115","0.43030072571659","0.370002146201442","0.490599305231738","2"
"SPD","1989","vocational + Abi","Urban Area","72","0.392196879033639","0.31327035925974","0.471123398807538","2"
"SPD","1989","higher education","Rural Area","33","0.341802441500218","0.239761429146154","0.443843453854281","2"
"SPD","1989","in school","Urban Area","26","","","","2"
"SPD","1989","middle vocational","Rural Area","219","0.415821561691664","0.373046635657914","0.458596487725414","2"
"SPD","1989","vocational + Abi","Rural Area","9","","","","2"
"SPD","1989","inadequately","Rural Area","17","","","","2"
"SPD","1989","middle vocational","Urban Area","1146","0.524906246580842","0.503419553953367","0.546392939208317","2"
"AfD","1990","higher education","Rural Area","","","","","7"
"AfD","1990","in school","Urban Area","","","","","7"
"AfD","1990","inadequately","Rural Area","","","","","7"
"AfD","1990","general elemantary","Urban Area","","","","","7"
"AfD","1990","higher vocational","Rural Area","","","","","7"
"AfD","1990","higher education","Urban Area","","","","","7"
"AfD","1990","in school","Rural Area","","","","","7"
"AfD","1990","inadequately","Urban Area","","","","","7"
"AfD","1990","middle vocational","Urban Area","","","","","7"
"AfD","1990","vocational + Abi","Urban Area","","","","","7"
"AfD","1990","general elemantary","Rural Area","","","","","7"
"AfD","1990","middle vocational","Rural Area","","","","","7"
"AfD","1990","vocational + Abi","Rural Area","","","","","7"
"AfD","1990","higher vocational","Urban Area","","","","","7"
"CDU/CSU","1990","in school","Urban Area","16","","","","1"
"CDU/CSU","1990","inadequately","Rural Area","4","","","","1"
"CDU/CSU","1990","in school","Rural Area","2","","","","1"
"CDU/CSU","1990","inadequately","Urban Area","23","","","","1"
"CDU/CSU","1990","general elemantary","Urban Area","267","0.357789712158139","0.326208484432769","0.389370939883508","1"
"CDU/CSU","1990","general elemantary","Rural Area","115","0.483036319848811","0.420463610722062","0.54560902897556","1"
"CDU/CSU","1990","middle vocational","Urban Area","756","0.388577673645968","0.367969502529393","0.409185844762542","1"
"CDU/CSU","1990","middle vocational","Rural Area","235","0.452803564993567","0.410305482833636","0.495301647153498","1"
"CDU/CSU","1990","vocational + Abi","Urban Area","37","0.312640917717695","0.235851951767911","0.389429883667478","1"
"CDU/CSU","1990","vocational + Abi","Rural Area","9","","","","1"
"CDU/CSU","1990","higher vocational","Urban Area","128","0.529356701852105","0.468093717643232","0.590619686060978","1"
"CDU/CSU","1990","higher education","Urban Area","140","0.356625929341204","0.310596068611291","0.402655790071117","1"
"CDU/CSU","1990","higher vocational","Rural Area","40","0.594981242334879","0.479153457330227","0.710809027339532","1"
"CDU/CSU","1990","higher education","Rural Area","36","0.488155197794491","0.378620628420304","0.597689767168678","1"
"FDP","1990","in school","Rural Area","3","","","","3"
"FDP","1990","inadequately","Urban Area","","","","","3"
"FDP","1990","inadequately","Rural Area","","","","","3"
"FDP","1990","middle vocational","Rural Area","21","","","","3"
"FDP","1990","higher vocational","Rural Area","1","","","","3"
"FDP","1990","in school","Urban Area","4","","","","3"
"FDP","1990","general elemantary","Urban Area","17","","","","3"
"FDP","1990","vocational + Abi","Urban Area","9","","","","3"
"FDP","1990","higher vocational","Urban Area","14","","","","3"
"FDP","1990","higher education","Urban Area","42","0.0957197891949155","0.0674479666710352","0.123991611718796","3"
"FDP","1990","general elemantary","Rural Area","3","","","","3"
"FDP","1990","middle vocational","Urban Area","76","0.0368577245390538","0.028891741705277","0.0448237073728307","3"
"FDP","1990","vocational + Abi","Rural Area","2","","","","3"
"FDP","1990","higher education","Rural Area","4","","","","3"
"NPD Combination","1990","higher vocational","Rural Area","","","","","6"
"NPD Combination","1990","higher education","Urban Area","4","","","","6"
"NPD Combination","1990","middle vocational","Rural Area","8","","","","6"
"NPD Combination","1990","in school","Urban Area","","","","","6"
"NPD Combination","1990","in school","Rural Area","","","","","6"
"NPD Combination","1990","inadequately","Urban Area","1","","","","6"
"NPD Combination","1990","inadequately","Rural Area","1","","","","6"
"NPD Combination","1990","general elemantary","Urban Area","19","","","","6"
"NPD Combination","1990","general elemantary","Rural Area","4","","","","6"
"NPD Combination","1990","middle vocational","Urban Area","31","0.0138094586912478","0.00887546457429435","0.0187434528082013","6"
"NPD Combination","1990","vocational + Abi","Urban Area","1","","","","6"
"NPD Combination","1990","higher education","Rural Area","","","","","6"
"NPD Combination","1990","vocational + Abi","Rural Area","","","","","6"
"NPD Combination","1990","higher vocational","Urban Area","2","","","","6"
"Other","1990","in school","Rural Area","","","","","8"
"Other","1990","inadequately","Urban Area","1","","","","8"
"Other","1990","higher vocational","Rural Area","","","","","8"
"Other","1990","in school","Urban Area","","","","","8"
"Other","1990","inadequately","Rural Area","1","","","","8"
"Other","1990","higher vocational","Urban Area","1","","","","8"
"Other","1990","general elemantary","Urban Area","5","","","","8"
"Other","1990","middle vocational","Urban Area","10","","","","8"
"Other","1990","general elemantary","Rural Area","1","","","","8"
"Other","1990","higher education","Urban Area","1","","","","8"
"Other","1990","middle vocational","Rural Area","7","","","","8"
"Other","1990","vocational + Abi","Urban Area","1","","","","8"
"Other","1990","vocational + Abi","Rural Area","","","","","8"
"Other","1990","higher education","Rural Area","1","","","","8"
"PDS/Linke","1990","higher education","Urban Area","","","","","5"
"PDS/Linke","1990","higher education","Rural Area","","","","","5"
"PDS/Linke","1990","higher vocational","Rural Area","","","","","5"
"PDS/Linke","1990","inadequately","Rural Area","","","","","5"
"PDS/Linke","1990","general elemantary","Urban Area","","","","","5"
"PDS/Linke","1990","general elemantary","Rural Area","","","","","5"
"PDS/Linke","1990","middle vocational","Rural Area","","","","","5"
"PDS/Linke","1990","vocational + Abi","Urban Area","","","","","5"
"PDS/Linke","1990","inadequately","Urban Area","","","","","5"
"PDS/Linke","1990","higher vocational","Urban Area","","","","","5"
"PDS/Linke","1990","middle vocational","Urban Area","","","","","5"
"PDS/Linke","1990","vocational + Abi","Rural Area","","","","","5"
"PDS/Linke","1990","in school","Rural Area","","","","","5"
"PDS/Linke","1990","in school","Urban Area","","","","","5"
"SPD","1990","higher education","Urban Area","170","0.404548181559224","0.357384264677152","0.451712098441296","2"
"SPD","1990","higher vocational","Rural Area","23","","","","2"
"SPD","1990","in school","Rural Area","5","","","","2"
"SPD","1990","inadequately","Urban Area","119","0.746916419171187","0.677569430673498","0.816263407668875","2"
"SPD","1990","general elemantary","Urban Area","543","0.569068156548574","0.536442227193772","0.601694085903376","2"
"SPD","1990","middle vocational","Urban Area","1176","0.510956597036113","0.489821921197602","0.532091272874625","2"
"SPD","1990","higher vocational","Urban Area","96","0.345788572793415","0.287411490872123","0.404165654714708","2"
"SPD","1990","in school","Urban Area","27","","","","2"
"SPD","1990","vocational + Abi","Urban Area","76","0.4599901141239","0.377432111457804","0.542548116789996","2"
"SPD","1990","vocational + Abi","Rural Area","11","","","","2"
"SPD","1990","higher education","Rural Area","33","0.392561060292218","0.28555508715969","0.499567033424746","2"
"SPD","1990","inadequately","Rural Area","15","","","","2"
"SPD","1990","middle vocational","Rural Area","229","0.430933714068733","0.388654252489033","0.473213175648432","2"
"SPD","1990","general elemantary","Rural Area","109","0.456594285551149","0.394221895615039","0.518966675487258","2"
"AfD","1991","in school","Urban Area","","","","","7"
"AfD","1991","in school","Rural Area","","","","","7"
"AfD","1991","inadequately","Rural Area","","","","","7"
"AfD","1991","general elemantary","Urban Area","","","","","7"
"AfD","1991","inadequately","Urban Area","","","","","7"
"AfD","1991","general elemantary","Rural Area","","","","","7"
"AfD","1991","middle vocational","Urban Area","","","","","7"
"AfD","1991","middle vocational","Rural Area","","","","","7"
"AfD","1991","vocational + Abi","Urban Area","","","","","7"
"AfD","1991","vocational + Abi","Rural Area","","","","","7"
"AfD","1991","higher vocational","Urban Area","","","","","7"
"AfD","1991","higher vocational","Rural Area","","","","","7"
"AfD","1991","higher education","Urban Area","","","","","7"
"AfD","1991","higher education","Rural Area","","","","","7"
"CDU/CSU","1991","higher vocational","Rural Area","46","0.615769373271653","0.507823555324689","0.723715191218617","1"
