"party","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Other","1989","35-65 y.","indirect migration background","","","","","8"
"Other","1989","66 and older","no migration background","25","","","","8"
"Other","1989","66 and older","direct migration background","","","","","8"
"Other","1989","66 and older","indirect migration background","","","","","8"
"PDS/Linke","1989","16-34 y.","no migration background","","","","","5"
"PDS/Linke","1989","16-34 y.","direct migration background","","","","","5"
"PDS/Linke","1989","16-34 y.","indirect migration background","","","","","5"
"PDS/Linke","1989","35-65 y.","no migration background","","","","","5"
"PDS/Linke","1989","66 and older","indirect migration background","","","","","5"
"PDS/Linke","1989","35-65 y.","direct migration background","","","","","5"
"PDS/Linke","1989","35-65 y.","indirect migration background","","","","","5"
"PDS/Linke","1989","66 and older","no migration background","","","","","5"
"PDS/Linke","1989","66 and older","direct migration background","","","","","5"
"SPD","1989","16-34 y.","no migration background","538","0.446001769655098","0.417616179659808","0.474387359650389","1"
"SPD","1989","16-34 y.","direct migration background","228","0.568006491990931","0.514722800014863","0.621290183967","1"
"SPD","1989","16-34 y.","indirect migration background","63","0.700240741147825","0.602265026784113","0.798216455511537","1"
"SPD","1989","35-65 y.","no migration background","1062","0.488269828857517","0.467262592750184","0.509277064964849","1"
"SPD","1989","35-65 y.","direct migration background","414","0.567421328111201","0.526996743692999","0.607845912529404","1"
"SPD","1989","35-65 y.","indirect migration background","7","","","","1"
"SPD","1989","66 and older","no migration background","254","0.443354102095373","0.403370159398994","0.483338044791751","1"
"SPD","1989","66 and older","direct migration background","17","","","","1"
"SPD","1989","66 and older","indirect migration background","","","","","1"
"AfD","1990","16-34 y.","no migration background","","","","","7"
"AfD","1990","16-34 y.","direct migration background","","","","","7"
"AfD","1990","66 and older","indirect migration background","","","","","7"
"AfD","1990","16-34 y.","indirect migration background","","","","","7"
"AfD","1990","35-65 y.","no migration background","","","","","7"
"AfD","1990","35-65 y.","direct migration background","","","","","7"
"AfD","1990","35-65 y.","indirect migration background","","","","","7"
"AfD","1990","66 and older","no migration background","","","","","7"
"AfD","1990","66 and older","direct migration background","","","","","7"
"CDU/CSU","1990","16-34 y.","no migration background","417","0.342277245034739","0.315521005743779","0.3690334843257","2"
"CDU/CSU","1990","16-34 y.","direct migration background","37","0.180951477909252","0.139032424348055","0.22287053147045","2"
"CDU/CSU","1990","35-65 y.","direct migration background","115","0.332224042129541","0.293037899227339","0.371410185031744","2"
"CDU/CSU","1990","35-65 y.","indirect migration background","3","","","","2"
"CDU/CSU","1990","66 and older","no migration background","323","0.507813925850154","0.468713162757456","0.546914688942852","2"
"CDU/CSU","1990","66 and older","indirect migration background","3","","","","2"
"CDU/CSU","1990","16-34 y.","indirect migration background","5","","","","2"
"CDU/CSU","1990","35-65 y.","no migration background","894","0.402483590622568","0.382088632427645","0.422878548817492","2"
"CDU/CSU","1990","66 and older","direct migration background","29","","","","2"
"FDP","1990","16-34 y.","no migration background","45","0.0400386974143133","0.0289831193099504","0.0510942755186763","3"
"FDP","1990","16-34 y.","direct migration background","6","","","","3"
"FDP","1990","16-34 y.","indirect migration background","","","","","3"
"FDP","1990","35-65 y.","no migration background","105","0.0452404465512121","0.0365970535604335","0.0538838395419907","3"
"FDP","1990","66 and older","no migration background","31","0.0517660132782492","0.0344380153442909","0.0690940112122076","3"
"FDP","1990","35-65 y.","direct migration background","9","","","","3"
"FDP","1990","35-65 y.","indirect migration background","1","","","","3"
"FDP","1990","66 and older","direct migration background","","","","","3"
"FDP","1990","66 and older","indirect migration background","","","","","3"
"Grüne","1990","16-34 y.","no migration background","132","0.116310120882207","0.0982311661243582","0.134389075640056","4"
"Grüne","1990","16-34 y.","direct migration background","47","0.198265423787065","0.154852964993037","0.241677882581094","4"
"Grüne","1990","16-34 y.","indirect migration background","13","","","","4"
"Grüne","1990","35-65 y.","no migration background","82","0.033191209269884","0.0257412200417297","0.0406411984980383","4"
"Grüne","1990","35-65 y.","direct migration background","22","","","","4"
"Grüne","1990","35-65 y.","indirect migration background","1","","","","4"
"Grüne","1990","66 and older","no migration background","2","","","","4"
"Grüne","1990","66 and older","indirect migration background","","","","","4"
"Grüne","1990","66 and older","direct migration background","","","","","4"
"NPD","1990","16-34 y.","no migration background","34","0.0223833592161861","0.0140415251092638","0.0307251933231085","6"
"NPD","1990","16-34 y.","direct migration background","2","","","","6"
"NPD","1990","16-34 y.","indirect migration background","1","","","","6"
"NPD","1990","35-65 y.","no migration background","28","","","","6"
"NPD","1990","35-65 y.","direct migration background","2","","","","6"
"NPD","1990","35-65 y.","indirect migration background","1","","","","6"
"NPD","1990","66 and older","no migration background","4","","","","6"
"NPD","1990","66 and older","direct migration background","1","","","","6"
"NPD","1990","66 and older","indirect migration background","","","","","6"
"Other","1990","16-34 y.","no migration background","8","","","","8"
"Other","1990","35-65 y.","direct migration background","2","","","","8"
"Other","1990","16-34 y.","direct migration background","2","","","","8"
"Other","1990","16-34 y.","indirect migration background","1","","","","8"
"Other","1990","35-65 y.","no migration background","12","","","","8"
"Other","1990","35-65 y.","indirect migration background","","","","","8"
"Other","1990","66 and older","no migration background","4","","","","8"
"Other","1990","66 and older","direct migration background","","","","","8"
"Other","1990","66 and older","indirect migration background","","","","","8"
"PDS/Linke","1990","16-34 y.","no migration background","","","","","5"
"PDS/Linke","1990","16-34 y.","direct migration background","","","","","5"
"PDS/Linke","1990","16-34 y.","indirect migration background","","","","","5"
"PDS/Linke","1990","35-65 y.","no migration background","","","","","5"
"PDS/Linke","1990","66 and older","indirect migration background","","","","","5"
"PDS/Linke","1990","35-65 y.","direct migration background","","","","","5"
"PDS/Linke","1990","35-65 y.","indirect migration background","","","","","5"
"PDS/Linke","1990","66 and older","no migration background","","","","","5"
"PDS/Linke","1990","66 and older","direct migration background","","","","","5"
"SPD","1990","16-34 y.","no migration background","572","0.471271683205013","0.443122449171355","0.499420917238671","1"
"SPD","1990","16-34 y.","direct migration background","230","0.60509973531686","0.551872638394711","0.65832683223901","1"
"SPD","1990","16-34 y.","indirect migration background","61","0.665811142032466","0.56308591873571","0.768536365329222","1"
"SPD","1990","35-65 y.","no migration background","1100","0.501015836023715","0.480221602362132","0.521810069685297","1"
"SPD","1990","35-65 y.","direct migration background","405","0.577776021325638","0.536684444841716","0.618867597809559","1"
"SPD","1990","35-65 y.","indirect migration background","8","","","","1"
"SPD","1990","66 and older","no migration background","264","0.423269808830957","0.384627482961023","0.461912134700892","1"
"SPD","1990","66 and older","indirect migration background","","","","","1"
"SPD","1990","66 and older","direct migration background","24","","","","1"
"AfD","1991","16-34 y.","direct migration background","","","","","7"
"AfD","1991","16-34 y.","no migration background","","","","","7"
"AfD","1991","66 and older","indirect migration background","","","","","7"
"AfD","1991","16-34 y.","indirect migration background","","","","","7"
"AfD","1991","35-65 y.","no migration background","","","","","7"
"AfD","1991","35-65 y.","direct migration background","","","","","7"
"AfD","1991","35-65 y.","indirect migration background","","","","","7"
"AfD","1991","66 and older","no migration background","","","","","7"
"AfD","1991","66 and older","direct migration background","","","","","7"
"CDU/CSU","1991","16-34 y.","no migration background","412","0.353001505626602","0.325344427534963","0.380658583718242","2"
"CDU/CSU","1991","16-34 y.","direct migration background","17","","","","2"
"CDU/CSU","1991","16-34 y.","indirect migration background","4","","","","2"
"CDU/CSU","1991","35-65 y.","direct migration background","71","0.50949219237487","0.423886198829726","0.595098185920015","2"
"CDU/CSU","1991","66 and older","no migration background","325","0.507471708041494","0.467895027761517","0.547048388321472","2"
"CDU/CSU","1991","35-65 y.","indirect migration background","1","","","","2"
"CDU/CSU","1991","66 and older","indirect migration background","3","","","","2"
"CDU/CSU","1991","35-65 y.","no migration background","915","0.431803033078499","0.410885159140667","0.452720907016332","2"
"CDU/CSU","1991","66 and older","direct migration background","28","","","","2"
"FDP","1991","66 and older","no migration background","32","0.0572354530613695","0.0388467103058914","0.0756241958168475","3"
